S1c,log10S2c,resid_dex,z_halfwidths,blob_px,n_est
488.5242356248818,4.563125707879085,-0.15193182045061526,-1.3449567416897477,142.0,6.0
544.264692441276,4.575005483740552,-0.21796248261755302,-1.790556872455192,84.0,3.0
578.7161441671999,4.582606213063071,-0.25810176229485116,-2.0900044372138686,36.0,1.0
582.725527831094,4.591642406211449,-0.25448895922931936,-2.050731315519272,1.0,1.0
264.80847867812736,4.5817984559711995,0.16470314973247113,1.9942941507629584,23.0,1.0
271.18417758491194,4.584061433037923,0.15823923094160364,1.8758488251062557,23.0,1.0
478.3109404990403,4.58773877077135,-0.11298466007541208,-1.0172037640660105,2.0,1.0
721.0548276725361,4.582364200237881,-0.28860500857618465,-2.320538830814763,23.0,1.0
757.2500436224044,4.583480259382151,-0.28748894943191416,-2.3115651175914813,22.0,1.0
456.30198336532317,4.583401398060129,-0.08533764603286276,-0.7741589827470013,6.0,1.0
295.2128260133228,4.570172411290906,0.11246440462289886,1.2845934333204925,68.0,3.0
512.2542649706131,4.550666357181841,-0.19692899259912178,-1.6740656965567842,161.0,6.0
616.673620963031,4.578403990371114,-0.29256521844295147,-2.3523810390264144,23.0,1.0
691.8106206014075,4.578847156713347,-0.2921220521007184,-2.3488177442979703,24.0,1.0
506.8513727781023,4.5748963759176915,-0.1659054105897697,-1.4167788337659841,23.0,1.0
610.3646833013436,4.57026535499186,-0.3007038538222053,-2.4178200261062797,42.0,2.0
238.77159309021116,4.572666400599857,0.17746360447959741,2.1898566988950257,24.0,1.0
259.5009596928983,4.572666400599857,0.16287554651055292,2.0132828892435053,24.0,1.0
453.99872040946894,4.576895338993298,-0.08903973162563439,-0.8063224539853,3.0,1.0
583.4932821497122,4.578630288077786,-0.26856459025272006,-2.160949100536474,1.0,1.0
662.5719769673705,4.572666400599857,-0.29830280821420807,-2.398514333542583,24.0,1.0
671.9385796545106,4.573217246934182,-0.2977519618798832,-2.3940852340099066,25.0,1.0
526.2147691686029,4.556304232753713,-0.21115968501008453,-1.779614918835346,152.0,6.0
566.8176583493282,4.568532884406064,-0.25685725905314083,-2.0726835296446966,25.0,1.0
585.4126679462572,4.576027864451054,-0.2738257961037984,-2.1951501565736486,2.0,1.0
304.1535508637236,4.568116496625787,0.09825865952876356,1.106529919450989,25.0,1.0
455.27831094049907,4.573425440824321,-0.09406739283575494,-0.8526849999617943,1.0,1.0
458.34932821497125,4.573425440824321,-0.0978060241345009,-0.8886604818862847,1.0,1.0
640.8905950095968,4.568741078296203,-0.3022281305178627,-2.4300760270628436,25.0,1.0
459.11708253358927,4.570823017197589,-0.10134310558591952,-0.9213402274960256,1.0,1.0
720.0867896186263,4.565052425677443,-0.3059167831366221,-2.4597347695685485,23.0,1.0
457.0697376839411,4.5664856444863675,-0.10318805743131065,-0.9366430106441012,3.0,1.0
459.8848368522073,4.568220593570857,-0.10488018703733815,-0.9540584680977878,1.0,1.0
243.92194497760715,4.559328979512854,0.164126183392594,2.0252762430939257,24.0,1.0
473.60181147562736,4.54346758727788,-0.15009606797222208,-1.3421012715266039,217.0,9.0
601.9193857965452,4.55856993928839,-0.31239926952567565,-2.511857431819769,24.0,1.0
693.5060780550225,4.559328979512854,-0.3116402293012115,-2.5057543419125317,24.0,1.0
562.2200895713371,4.55640125293278,-0.2630221594254829,-2.1202376033553216,24.0,1.0
576.9172995076358,4.557358303650582,-0.281040727976956,-2.2744517748595707,23.0,1.0
632.4960360510723,4.556339963970556,-0.31462924484350907,-2.5297876276341804,23.0,1.0
238.51567498400513,4.554883172483852,0.15968037636359256,1.9704160911602222,24.0,1.0
458.42610364683304,4.5519988196308905,-0.11932611111040003,-1.084254664823332,30.0,1.0
293.73711523423617,4.551063874846472,0.09544156885920607,1.0929470559738377,27.0,1.0
749.6620211966954,4.5469486091436515,-0.32402059967041374,-2.605299149964671,23.0,1.0
592.3224568138196,4.543311681714989,-0.3163246605017438,-2.5205188873836923,14.0,1.0
594.2418426103646,4.550003628183729,-0.31246593068233697,-2.4953890729314447,1.0,1.0
441.4587332053743,4.547401204556996,-0.10284504755744095,-0.9434521780498327,1.0,1.0
451.9513755598208,4.53587618563861,-0.12756646411449157,-1.1534079090850637,42.0,2.0
570.1124211680834,4.541505918382153,-0.2881585729421925,-2.327015295660312,49.0,2.0
617.274472168906,4.538834893452336,-0.33213431536172955,-2.670537769407823,24.0,1.0
251.8438899552143,4.5299476167670445,0.13191365680390366,1.6283215175925463,75.0,3.0
441.5047065178664,4.49701495869012,-0.15328953635778042,-1.4060843959929261,501.0,20.0
458.34932821497125,4.536538914636722,-0.13469255032210015,-1.223809552989565,23.0,1.0
496.13723608445304,4.530729428198241,-0.19642979281465678,-1.7097074691742529,64.0,3.0
595.0095969289828,4.542196357303531,-0.3214064882222676,-2.569107827018684,1.0,1.0
290.978886756238,4.539593933676799,0.08786997897606508,1.011081537131034,1.0,1.0
464.49136276391556,4.539593933676799,-0.1403151337207449,-1.2636068164820327,1.0,1.0
428.7907869481766,4.534909571148681,-0.09919657527307901,-0.9398696429126171,10.0,1.0
580.3582853486885,4.53156979416104,-0.3112824065363675,-2.5199167308960466,24.0,1.0
596.5451055662188,4.536991510050067,-0.3288779087951994,-2.6335868730340306,1.0,1.0
342.57197696737046,4.532307147521948,0.013008894052742193,0.14029918051110724,5.0,1.0
504.46799632813156,4.515289559980185,-0.22297004854967906,-1.9110904354803304,115.0,5.0
595.4361271059927,4.5288950809891215,-0.33533736823652927,-2.681807666556477,18.0,1.0
612.2840690978886,4.527883027356503,-0.3430861814575623,-2.758596638069331,24.0,1.0
565.9396265922178,4.523979391916404,-0.3002712407174615,-2.4225297219719257,22.0,1.0
277.92706333973126,4.526581815543137,0.09126261083701959,1.086276757203113,1.0,1.0
429.1746641074856,4.526581815543137,-0.10810309849735145,-1.02362824317839,1.0,1.0
456.78822776711456,4.518514302300266,-0.15081669174836065,-1.3686755004303774,30.0,1.0
468.54949273375377,4.52212051789731,-0.1638134398611344,-1.4618685601750296,7.0,1.0
539.7312859884837,4.521376968289672,-0.26691375708839704,-2.197933864176308,21.0,1.0
261.34357005758153,4.517629478267177,0.10524549637980929,1.2934740086329197,25.0,1.0
205.7581573896353,4.515719525622862,0.12051672950260262,1.4871464388662055,23.0,1.0
526.6154830454254,4.516388989671768,-0.2515949586623032,-2.119096352706655,24.0,1.0
544.5646484034199,4.510139229901509,-0.28312680008395663,-2.3255678468514698,44.0,2.0
228.6784326576471,4.509634325095879,0.11443152897561948,1.4120565793019837,41.0,2.0
519.4497760716571,4.5117263140072055,-0.24683386781491823,-2.1001085011527385,24.0,1.0
659.3674372027039,4.513569697409475,-0.3573995114045907,-2.87368347632001,23.0,1.0
256.0460652591171,4.510446789057395,0.10596068332047093,1.3089513735810383,30.0,1.0
462.72760284276603,4.506536120039927,-0.1707543865360419,-1.5438558518427765,37.0,1.0
480.4151560389564,4.509425096818752,-0.19443942776069534,-1.7531983905714683,27.0,1.0
552.3588241236489,4.510008486130788,-0.29287502369476925,-2.390218244390399,38.0,2.0
648.8859217224401,4.509496338689372,-0.3614728701246932,-2.9064354619091324,23.0,1.0
469.30968297041494,4.507467462698516,-0.17959510919090782,-1.599991206414718,29.0,1.0
598.848368522073,4.507605809931546,-0.3616634688929201,-2.9040102139423096,24.0,1.0
274.8560460652591,4.510967273782742,0.07997343660187894,0.9501432693193521,1.0,1.0
304.1295533829482,4.406799056809666,-0.06302767458113312,-0.7098039912949016,3907.0,156.0
202.5536176249687,4.500557579275812,0.10535478315555213,1.3000517955801074,23.0,1.0
496.73704414587337,4.497196115424616,-0.23094675371364026,-2.0074894499805365,24.0,1.0
219.03390914907231,4.495352732022347,0.10014993590208743,1.2358252762430935,24.0,1.0
511.38055334488087,4.493956309588491,-0.25230764050535726,-2.144607555571652,41.0,2.0
224.95201535508636,4.4940515202089815,0.0988487240887217,1.2197686464088455,6.0,1.0
473.4039889843945,4.476094797184527,-0.21716808808493582,-1.9412772044061346,115.0,5.0
258.49697327624386,4.49114881693301,0.0828995136469608,1.0245245644227736,13.0,1.0
390.12887304633944,4.490271809703489,-0.09276743456998204,-0.9240831072330737,21.0,1.0
394.2418426103647,4.495352732022347,-0.09304724240157114,-0.915113584171112,2.0,1.0
459.6689059500959,4.474994188859055,-0.197843719235947,-1.7994172137557296,96.0,4.0
529.2066538707613,4.4901478847688825,-0.28119878225280104,-2.35908926659812,24.0,1.0
255.66218809980805,4.4901478847688825,0.0862511955155556,1.0654029123921334,1.0,1.0
607.5495841330774,4.480605664804196,-0.39036354400986895,-3.138731952291277,12.0,1.0
220.77500234889865,4.454532898492551,0.059330102372291194,0.7321186927713205,143.0,6.0
506.1488088517557,4.4679813588188315,-0.27207105276657906,-2.325909853770332,85.0,3.0
383.49328214971206,4.47713576663522,-0.09786734645879402,-0.982839318890428,2.0,1.0
214.75423516648587,4.4628224366881915,0.06761964056793168,0.8344095303867398,46.0,2.0
386.2707463023597,4.463868508930309,-0.11449321558509418,-1.1460127364576238,51.0,2.0
427.5660360113335,4.468399058745476,-0.1638605433689122,-1.555599280550861,42.0,2.0
480.37797135685815,4.46852775002372,-0.2352854483501119,-2.121674532425834,13.0,1.0
584.8952682967538,4.464123648501558,-0.38501329684499197,-3.0895691249436266,23.0,1.0
482.91746641074855,4.46672607212829,-0.24059240417021321,-2.156990574584627,1.0,1.0
231.60588611644278,4.457328431253979,0.06212563513371894,0.7666148710865585,18.0,1.0
379.27063339731285,4.459959770698786,-0.10973093527216093,-1.1093323982092342,15.0,1.0
449.95127712978,4.45107149308133,-0.2099338417251193,-1.8954939315106754,65.0,3.0
362.4721689059501,4.458606510412885,-0.08706229629736484,-0.9081434017195829,25.0,1.0
191.0039222231495,4.4539402517013,0.058737455581040265,0.7248055789094373,23.0,1.0
206.50354993198295,4.441055563344211,0.04585276722395104,0.5658117322855767,103.0,4.0
424.50137695068014,4.4516772746345765,-0.17596177274312996,-1.6787343039993472,23.0,1.0
487.7159309021113,4.454364559901311,-0.2595772613129945,-2.3020556230365834,8.0,1.0
498.906784611533,4.452243018901258,-0.27945809041221015,-2.4176391271836866,23.0,1.0
510.48682603385095,4.44874569070723,-0.296156358929732,-2.517051187330642,22.0,1.0
485.22072936660265,4.44981031855453,-0.2606873633035587,-2.3249610352068744,2.0,1.0
238.00383877159308,4.448509106741163,0.0533063106209033,0.657786602209946,1.0,1.0
378.91519158313787,4.419039068819925,-0.15012132411417412,-1.5194992140120966,324.0,13.0
419.6402267553452,4.439370363307754,-0.18103609084270467,-1.7408606417928205,43.0,2.0
197.59295173554875,4.361490022332824,-0.033712773787435424,-0.41600723558635766,2689.0,108.0
238.77159309021116,4.445906683114431,0.050703886994170944,0.625673342541439,1.0,1.0
460.8194942835684,4.440928133567638,-0.2335295054187494,-2.120572953637078,23.0,1.0
485.98848368522073,4.445906683114431,-0.2656507339301859,-2.3651161369884495,1.0,1.0
359.98080614203457,4.438750018140916,-0.1035494072142562,-1.0799430093215348,8.0,1.0
362.89187460012795,4.442436784945454,-0.10380016898217281,-1.082780817756805,3.0,1.0
430.26437991455634,4.437008073293991,-0.19925084484047506,-1.882823632616488,31.0,1.0
600.2503546691146,4.438099412234234,-0.4328697965798316,-3.48050498709632,23.0,1.0
437.07613563659623,4.4354969886075,-0.20925546646766868,-1.9403636919334681,24.0,1.0
577.3846282233163,4.434478648927475,-0.4045202319990908,-3.2742537477610565,23.0,1.0
509.78886756238006,4.432135524756305,-0.3117994783061775,-2.650704365438487,24.0,1.0
164.733372277393,4.427237122313959,0.03203432619369906,0.39529561013692427,23.0,1.0
567.7543186180422,4.427689717727303,-0.39891602472046017,-3.219690737067193,26.0,1.0
408.6945683874667,4.414745195012517,-0.1920741541236275,-1.8756058014370192,77.0,3.0
398.03454894433787,4.418320992671067,-0.1750222897155842,-1.7014317408244333,25.0,1.0
345.489443378119,4.422484870473839,-0.10117944447671068,-1.095698661650859,1.0,1.0
417.99616122840695,4.416239053769681,-0.20212969601717212,-1.9492854460239641,25.0,1.0
343.9539347408829,4.419882446847106,-0.10148394100799862,-1.0966202474113413,1.0,1.0
441.2667946257198,4.412725781873592,-0.23727730599363372,-2.1774583244471413,28.0,1.0
488.2231971483411,4.4077532938725135,-0.3068887095186055,-2.7185316102550816,56.0,2.0
355.4606525911708,4.403812480952033,-0.1331044335919973,-1.415793976140351,80.0,3.0
455.21433141394755,4.410773964153543,-0.25664098135447677,-2.3262387349639084,24.0,1.0
154.2488221950794,4.409709336306243,0.014506540185982963,0.17900709442491286,22.0,1.0
343.92084188232184,4.396550372952263,-0.12476649061199208,-1.3481451740302315,116.0,5.0
207.2936660268714,4.412075175966908,0.016872379846648577,0.20820096685082629,1.0,1.0
479.8771593090211,4.406662134823305,-0.29644258036690374,-2.6749903314533126,25.0,1.0
206.52591170825337,4.40817154052681,0.012968744406550492,0.1600310773480713,2.0,1.0
323.99232245681384,4.406870328713444,-0.08811747705786299,-0.9749813563010409,1.0,1.0
331.91298784389,4.396026896935392,-0.10941017430444244,-1.1913432786418678,60.0,2.0
324.76007677543186,4.404267905086711,-0.09175260151801723,-1.0135250277614367,1.0,1.0
325.87432354188223,4.362789846807911,-0.13472942513938513,-1.4846988624614057,421.0,17.0
367.2470523718124,4.383355572371897,-0.16877689873953194,-1.7613439613734636,56.0,2.0
357.23942251522993,4.382826197379503,-0.15620884174570548,-1.6486433786952506,46.0,2.0
181.05649670366353,4.386050939699584,-0.009151856420675841,-0.11293162983425449,23.0,1.0
398.4005118362124,4.385834071064023,-0.2079861971786805,-2.019628376173533,24.0,1.0
520.5374280230326,4.384207556297316,-0.37588853338680117,-3.195686658165812,24.0,1.0
207.84065790232208,4.265380361740098,-0.12982243438016194,-1.601976520357119,4062.0,162.0
407.4536148432502,4.378243668819387,-0.22701790265418786,-2.21350765432737,24.0,1.0
378.1957773512476,4.375745342137724,-0.19234169720979466,-1.9516280587949335,25.0,1.0
439.78970207794373,4.365231550685724,-0.2829044339449842,-2.6038796612615625,23.0,1.0
154.38003838771593,4.3519765396802335,-0.04322625644002631,-0.5334012430939248,75.0,3.0
279.35525148081643,4.339543111015398,-0.09778762213660475,-1.1649465953836853,93.0,4.0
340.99259665478473,4.345415953642176,-0.17151871767171656,-1.8457101834300085,70.0,3.0
387.16753496024137,4.344919127313436,-0.23452702690596983,-2.344986037827033,77.0,3.0
291.7466410748561,4.357424279805527,-0.09538478298527231,-1.0960834928357392,1.0,1.0
278.69481765834934,4.34961700892533,-0.086783537662102,-1.033442329674156,1.0,1.0
162.83067679212218,4.341243993778451,-0.05395880234180872,-0.6658381876050942,23.0,1.0
524.543102728866,4.34158344033846,-0.42371105504631323,-3.580118214934314,23.0,1.0
146.88596200939838,4.325095896649308,-0.07010689947095194,-0.865101686035429,116.0,5.0
363.8457511778049,4.3394438983844665,-0.20808429921901794,-2.170816544542924,22.0,1.0
369.873320537428,4.335772115231113,-0.21991548265386118,-2.295624207528383,25.0,1.0
396.1612284069098,4.336604890791667,-0.25429675770245996,-2.4862749002378215,21.0,1.0
375.36788227767113,4.333785598529374,-0.23008227029698158,-2.357331424298356,24.0,1.0
349.8131124355996,4.329140044072882,-0.20099474980431165,-2.189984836492129,38.0,2.0
141.55470249520155,4.3297735287714945,-0.06542926734876531,-0.8073808701657468,8.0,1.0
259.5009596928983,4.334002467164935,-0.07578838692436918,-0.9368101342844157,1.0,1.0
135.46257197696735,4.324633742108698,-0.07056905401156133,-0.8708045580110434,25.0,1.0
266.2401364896566,4.315849759151307,-0.1031922086156003,-1.2419097785196112,81.0,3.0
330.15456106677436,4.320168531043883,-0.1830915136308695,-1.9994183900939937,38.0,2.0
138.96353166986563,4.324893984471371,-0.07030881164888836,-0.8675932320441959,2.0,1.0
390.4030710172745,4.317086713591174,-0.26630991269232673,-2.6505195237194665,24.0,1.0
130.51823416506718,4.313183078151075,-0.08201971796918439,-1.0121029005524829,35.0,1.0
251.22151852173857,4.286678254942228,-0.11040009728829503,-1.362608980760115,287.0,11.0
276.3217588553481,4.310344070558276,-0.12271414657782209,-1.4592228940785081,22.0,1.0
360.1407549584133,4.309279442710976,-0.23323337549298895,-2.4322826723813464,24.0,1.0
322.6237169323208,4.308204528604283,-0.1849423756813584,-2.0523614642867023,23.0,1.0
348.4005118362124,4.305917978859781,-0.2221028228758808,-2.415129509852919,24.0,1.0
269.6034829830064,4.28988821300447,-0.1337269825070937,-1.5867661607648913,82.0,3.0
138.57965451055662,4.29735166775512,-0.0978511283651402,-1.2074585635359085,24.0,1.0
301.3936409914045,4.297115940977336,-0.16916448120280592,-1.912537870055125,23.0,1.0
408.37550165765134,4.297805120356747,-0.3086137020820914,-3.0124523306721778,22.0,1.0
155.81025500411297,4.292512399058744,-0.10269039706151606,-1.2671739344909148,35.0,1.0
279.9660174317989,4.282977899008016,-0.15521306610421348,-1.8497399514314086,61.0,2.0
336.5067178502878,4.286638357158404,-0.22448599795750024,-2.4260718054924766,50.0,2.0
128.11931657279504,4.219273981640199,-0.17592881448006104,-2.170917772393799,1220.0,49.0
142.25847728726808,4.287158841883751,-0.10804395423650881,-1.3332354972375635,24.0,1.0
233.56792493068883,4.282532310991782,-0.11267048512847744,-1.3903257366482427,9.0,1.0
312.1807175549978,4.28065278281692,-0.19943975147596316,-2.2271005978866762,26.0,1.0
293.66602687140113,4.274146723750088,-0.18137510926587463,-2.077269433651419,26.0,1.0
359.37881696039085,4.271780884089423,-0.26980170427295125,-2.821158489815757,22.0,1.0
154.6357339564383,4.257117821322991,-0.13808497479726878,-1.7039342121066545,92.0,4.0
316.3147792706334,4.264496069467622,-0.22063246104976209,-2.463034810883522,24.0,1.0
255.95747822235344,4.253247260163098,-0.15110282638530403,-1.8665706211226203,65.0,3.0
272.74918537695845,4.257200709436482,-0.17082572444217092,-2.0269624732478673,43.0,2.0
321.2340939788156,4.2596888147126855,-0.23158891769410417,-2.577756858897361,27.0,1.0
280.1764487995421,4.2572081418989,-0.18124421741481545,-2.1587150492947416,57.0,2.0
107.31870149378287,4.255703460656289,-0.13949933546397109,-1.7213870706221468,23.0,1.0
113.62763915547025,4.253327334736229,-0.14187546138403118,-1.7507078729281762,21.0,1.0
100.64257698406074,4.247556743216083,-0.14764605290417698,-1.8219155356713894,23.0,1.0
261.8042226487524,4.248122487482764,-0.16488785544553597,-2.0224487578844212,21.0,1.0
133.97312859884838,4.250724911109496,-0.14447788501076353,-1.7828211325966832,2.0,1.0
285.54318618042225,4.240835701327913,-0.20411127646187577,-2.3875855472370473,25.0,1.0
105.69417786308384,4.224803595550574,-0.17039920056968594,-2.1026837133626683,177.0,7.0
241.94657709532953,4.219631370485932,-0.17557142563432748,-2.1665076830110492,96.0,4.0
90.59500959692899,4.227303098468904,-0.1678996976513556,-2.071840469613257,21.0,1.0
252.95969289827255,4.224180190116825,-0.17556700709197326,-2.167606643126905,25.0,1.0
259.8030269657972,4.216850741279569,-0.19340391594437012,-2.3907700561645657,61.0,2.0
82.91746641074856,4.2220982512154395,-0.1731045449048203,-2.136066988950271,21.0,1.0
296.3531669865643,4.218736787364243,-0.24058292396694902,-2.7425773047738007,24.0,1.0
146.1245153228819,4.150769574781735,-0.2444332213385252,-3.0162450985390588,1192.0,48.0
101.97780188600518,4.209086133081777,-0.18611666303848295,-2.296633287292817,23.0,1.0
280.383877159309,4.203673091938174,-0.23503028917187674,-2.797366435967158,25.0,1.0
307.9654510556622,4.202146336743824,-0.27265251264677914,-3.0538876330914055,24.0,1.0
226.30775712747527,4.18016749395155,-0.21503530216870992,-2.653482094731167,205.0,8.0
93.73278811649837,4.195508270681434,-0.19969452543882582,-2.464180729041551,23.0,1.0
111.37555982085732,4.192604116779139,-0.2025986793411212,-2.500017265193361,15.0,1.0
88.3493282149712,4.168136997315142,-0.22706579880511768,-2.8019354281767885,200.0,8.0
98.8832664456465,4.1829436048314195,-0.2122591912888403,-2.619225577599189,44.0,2.0
182.72552783109407,4.179158261374353,-0.21604453474590635,-2.6659357734806637,26.0,1.0
281.30518234165066,4.173346181941318,-0.26647212714725743,-3.161712751874632,15.0,1.0
178.27617996886667,4.160357287535558,-0.23484550858470143,-2.8979351100622046,127.0,5.0
124.56813819577735,4.157688266453811,-0.23751452966644848,-2.930870165745849,4.0,1.0
79.07869481765835,4.157037660547128,-0.2381651355731318,-2.9388984806629783,3.0,1.0
193.85796545105566,4.157037660547128,-0.2381651355731318,-2.9388984806629783,4.0,1.0
256.8138195777351,4.157037660547128,-0.24862727815699248,-3.0717619612510485,4.0,1.0
175.89655520759672,4.140053422141085,-0.25514937397917503,-3.1484797542890304,19.0,1.0
69.781669865643,4.125279959727158,-0.26992283639310166,-3.3307806025552478,64.0,3.0
78.26059595355717,4.127173782863313,-0.26802901325694695,-3.307411296531107,61.0,2.0
84.13307741522713,4.1369773117577315,-0.25822548436252823,-3.186438190607735,24.0,1.0
84.2398024822946,4.082518586610725,-0.312684209509535,-3.858445301170884,922.0,37.0
118.61804222648753,4.141423118786733,-0.2537796773335268,-3.1315780386740313,2.0,1.0
104.50565242469807,4.049540361681438,-0.3456624344388217,-4.265388386717014,2133.0,85.0
166.60268714011517,4.141423118786733,-0.2537796773335268,-3.1315780386740313,3.0,1.0
194.6257197696737,4.139688169702245,-0.25551462641801503,-3.152986878453036,12.0,1.0
221.45248404231577,4.132465939792398,-0.26273685632786137,-3.2421073975330783,43.0,2.0
89.82725527831093,4.133615847906536,-0.26158694821372386,-3.227917817679552,1.0,1.0
88.8035828534869,4.129278475195315,-0.26592432092494445,-3.281439917127064,3.0,1.0
280.32629558541265,4.12407362794185,-0.31456007016954235,-3.7446733485484103,24.0,1.0
187.46198139672225,4.1175608959939245,-0.2776419001263353,-3.426031927326816,65.0,3.0
129.75047984644914,4.118001306146141,-0.27720148997411886,-3.420597375690605,1.0,1.0
162.46038476989685,4.101357899230991,-0.2938448968892686,-3.625972873570604,43.0,2.0
193.81115116333504,4.097181917132281,-0.2980208789879786,-3.677503453038672,41.0,2.0
63.704414587332046,4.080634840238974,-0.3145679558812855,-3.8816902624309333,120.0,5.0
176.50004172577817,4.09780423582563,-0.29739856029462963,-3.669824195291856,46.0,2.0
70.79334612923866,4.088398737392059,-0.3068040587282006,-3.7858857044198873,24.0,1.0
172.28406909788865,4.078667531902099,-0.31653526421816114,-3.9059663575374906,35.0,1.0
75.62380038387715,4.085471010811985,-0.3097317853082746,-3.822013121546959,4.0,1.0
142.13051823416507,4.080699900829643,-0.3145028952906168,-3.8808874309392163,24.0,1.0
74.4721689059501,4.081567375371886,-0.3136354207483736,-3.8701830110497246,1.0,1.0
164.36340371081252,4.07397697312725,-0.32122582299300984,-3.963846685082873,24.0,1.0
68.33013435700576,4.0763625281184215,-0.3188402680018383,-3.9344095303867386,1.0,1.0
94.43378119001919,4.073760104491689,-0.32144269162857064,-3.9665227900552456,1.0,1.0
93.66602687140116,4.071157680864957,-0.324045115255303,-3.9986360497237525,1.0,1.0
144.18271001764285,4.050049133670349,-0.34515366244991075,-4.259110267034987,99.0,4.0
42.48728026079274,3.926581895155854,-0.4686209009644058,-5.782665252565112,1575.0,63.0
179.65451055662186,4.062897814571414,-0.33230498154884547,-4.100560743454239,23.0,1.0
153.29494561740245,4.055326270469001,-0.3398765256512588,-4.193991712707178,24.0,1.0
168.8391888508721,4.049772547584416,-0.3454302485358438,-4.2625232704780185,23.0,1.0
107.32656978338359,4.0259684534607665,-0.3692343426594933,-4.5562598658247815,140.0,6.0
122.43282149712091,4.011545914665117,-0.3836568814551429,-4.7342304040055145,96.0,4.0
76.77543186180422,4.016506784703575,-0.3786960114166851,-4.673014502762432,1.0,1.0
158.4644913627639,4.0062011871417145,-0.3890016089785453,-4.800183011049721,25.0,1.0
153.4411845352344,4.001635792550818,-0.39356700356944163,-4.856518843725333,14.0,1.0
82.14971209213053,3.980072853929321,-0.4151299421909389,-5.122600138121541,1.0,1.0
79.77728208054504,3.935104849280016,-0.46009794684024374,-5.677494120501709,222.0,9.0
24.95201535508637,3.9722655830491234,-0.4229372130711364,-5.218939917127067,26.0,1.0
89.76327575175945,3.9724824516846846,-0.42272034443557516,-5.216263812154689,12.0,1.0
158.1573896353167,3.974868006675856,-0.4203347894444036,-5.186826657458555,1.0,1.0
34.48496481126039,3.964241443533365,-0.4309613525868947,-5.317955801104967,24.0,1.0
54.78066775997365,3.89333141339324,-0.5018713827270198,-6.192967919654906,577.0,23.0
157.00575815738964,3.968361947609025,-0.42684084851123494,-5.267109806629827,4.0,1.0
92.7337537702221,3.958695802709733,-0.4365069934105268,-5.386387628255714,14.0,1.0
106.71785028790788,3.964458312168926,-0.4307444839513339,-5.315279696132594,1.0,1.0
93.66602687140116,3.9488437704085313,-0.4463590257117285,-5.507959254143641,1.0,1.0
30.995532756951405,3.933206198350555,-0.4619965977697049,-5.70092300029335,113.0,5.0
70.63339731285988,3.9384340759016014,-0.45676872021865833,-5.636412292817674,1.0,1.0
69.86564299424184,3.935831652274869,-0.4593711438453907,-5.668525552486181,1.0,1.0
87.63367151083084,3.9246784081603012,-0.47052438795995855,-5.806153808208362,7.0,1.0
68.07421625079974,3.910674890549789,-0.484527905570471,-5.97895372928176,3.0,1.0
66.53870761356366,3.9054700432963236,-0.48973275282393613,-6.043180248618779,3.0,1.0
18.60579082778618,3.8805716782434008,-0.514631117876859,-6.350419874808979,47.0,2.0
69.60972488803581,3.889855501535929,-0.5053472945843307,-6.2358598066298265,3.0,1.0
68.33013435700576,3.8863856033669526,-0.5088171927533072,-6.278677486187836,1.0,1.0
63.39457088017549,3.869655737195101,-0.525547058925159,-6.485119869771107,7.0,1.0
66.50671785028791,3.8603613670996277,-0.534841429020632,-6.5998100828729225,8.0,1.0
55.27831094049904,3.86296379072636,-0.5322390053938997,-6.5676968232044155,1.0,1.0
20.028790786948182,3.831539525433566,-0.563663270686694,-6.955464433701652,160.0,6.0
54.949273375377025,3.8469774741621467,-0.548225321958113,-6.764963989739534,14.0,1.0
65.25911708253359,3.853855308032797,-0.5413474880874629,-6.6800932320441895,2.0,1.0
60.65259117082533,3.842144401712501,-0.553058394407759,-6.824602900552477,1.0,1.0
49.1362763915547,3.8317347072055705,-0.5634680889146892,-6.953055939226515,1.0,1.0
51.479947469441356,3.826529859952106,-0.568672936168154,-7.017282458563529,19.0,1.0
38.26959988188395,3.8243278091910247,-0.5708749869292351,-7.044455216744573,13.0,1.0
47.47280870121562,3.807662288658295,-0.5875405074619646,-7.250103591160219,12.0,1.0
14.092332558844332,3.7886577476999204,-0.6065450484203394,-7.4846148953183995,76.0,3.0
38.14005324747695,3.79328599684933,-0.6019167992709296,-7.427503453038664,31.0,1.0
49.1362763915547,3.790095929177851,-0.6051068669424087,-7.466868093922649,1.0,1.0
31.861804222648754,3.7678359127991934,-0.6273668833210664,-7.741551154301494,56.0,2.0
40.69097888675624,3.771878963790724,-0.6233238323295356,-7.691660911602203,3.0,1.0
41.45873320537428,3.766674116537259,-0.6285286795830007,-7.755887430939223,1.0,1.0
39.923224568138195,3.758866845657062,-0.6363359504631978,-7.852227209944744,7.0,1.0
28.341102275843156,3.738121811603966,-0.6570809845162939,-8.108215765588,35.0,1.0
22.264875239923224,3.7458547275233993,-0.6493480685968605,-8.01279350828729,1.0,1.0
36.85220729366603,3.743252303896667,-0.6519504922235928,-8.044906767955796,1.0,1.0
11.42034548944338,3.7299148828096635,-0.6652879133105962,-8.209487223756897,48.0,2.0
14.987429374712777,3.7011370257682783,-0.6940657703519815,-8.56459881526729,71.0,3.0
12.284069097888676,3.7172280676293425,-0.6779747284909172,-8.366039364640878,1.0,1.0
11.516314779270633,3.7133244321892436,-0.6818783639310162,-8.414209254143644,2.0,1.0
27.569359623102425,3.708001292952746,-0.6872015031675138,-8.479895467101949,11.0,1.0
