mu,FC,asym,cowan,flipflop_classical,baxter_FC_UL_below_3sigma,flipflop_FC_vs_1sidedUL
2.05,0.9815413629657198,0.8140074925672645,0.8140074925672645,0.9815413629657198,0.9815413629657198,0.9815413629657198
2.06,0.9811498384409262,0.8143353497281639,0.8143353497281639,0.9811498384409262,0.9811498384409262,0.9811498384409262
2.07,0.9807526887589151,0.8146414627450369,0.8146414627450369,0.9807526887589151,0.9807526887589151,0.9807526887589151
2.08,0.9803498803089402,0.8149259641776874,0.8149259641776874,0.9803498803089402,0.9803498803089402,0.9803498803089402
2.09,0.9799413798768459,0.8151889861919525,0.8151889861919525,0.9799413798768459,0.9799413798768459,0.9799413798768459
2.1,0.9795271546497233,0.8154306605668076,0.8154306605668076,0.9795271546497233,0.9795271546497233,0.9795271546497233
2.11,0.9791071722204632,0.8156511187012337,0.8156511187012337,0.9791071722204632,0.9791071722204632,0.9791071722204632
2.12,0.9786814005922126,0.815850491620856,0.815850491620856,0.9786814005922126,0.9786814005922126,0.9786814005922126
2.13,0.9782498081827227,0.816028909984351,0.816028909984351,0.9782498081827227,0.9782498081827227,0.9782498081827227
2.14,0.9778123638286035,0.8161865040896366,0.8161865040896366,0.9778123638286035,0.9778123638286035,0.9778123638286035
2.15,0.9773690367894712,0.8163234038798375,0.8163234038798375,0.9773690367894712,0.9773690367894712,0.9773690367894712
2.16,0.9769197967519988,0.8164397389490393,0.8164397389490393,0.9769197967519988,0.9769197967519988,0.9769197967519988
2.17,0.9764646138338606,0.8623520596200331,0.8623520596200331,0.9764646138338606,0.9764646138338606,0.9764646138338606
2.18,0.9760034585875822,0.8630263432594895,0.8630263432594895,0.9760034585875822,0.9760034585875822,0.9760034585875822
2.19,0.9755363020042838,0.863683327756245,0.863683327756245,0.9755363020042838,0.9755363020042838,0.9755363020042838
2.2,0.9750631155173254,0.8643230969587045,0.8643230969587045,0.9750631155173254,0.9750631155173254,0.9750631155173254
2.21,0.9923525352809622,0.864945734042509,0.864945734042509,0.9745838710058514,0.9923525352809622,0.9923525352809622
2.22,0.9921733205924763,0.8655513215251085,0.8655513215251085,0.9740985407982341,0.9921733205924763,0.9921733205924763
2.23,0.9919910295631161,0.866139941280126,0.866139941280126,0.9736070976754184,0.9919910295631161,0.9919910295631161
2.24,0.991805631844711,0.8667116745515085,0.8667116745515085,0.9731095148741638,0.991805631844711,0.991805631844711
2.25,0.9916170971270468,0.8672666019674746,0.8672666019674746,0.9726057660901901,0.9916170971270468,0.9916170971270468
2.2600000000000002,0.9914253951420685,0.8678048035542509,0.8678048035542509,0.9720958254812216,0.9914253951420685,0.9914253951420685
2.27,0.9912304956680729,0.8683263587496043,0.8683263587496043,0.9715796676699325,0.9912304956680729,0.9912304956680729
2.2800000000000002,0.9910323685338872,0.868831346416171,0.868831346416171,0.9710572677467934,0.9910323685338872,0.9910323685338872
2.29,0.9908309836230371,0.8693198448545835,0.8693198448545835,0.9705286012728217,0.9908309836230371,0.9908309836230371
2.3000000000000003,0.990626310877896,0.8697919318163941,0.8697919318163941,0.9699936442822309,0.990626310877896,0.990626310877896
2.31,0.9904183203038193,0.8702476845167989,0.8702476845167989,0.8702476845167989,0.9904183203038193,0.8912136315356357
2.32,0.9902069819732672,0.8706871796471659,0.8706871796471659,0.8706871796471659,0.9902069819732672,0.8919893963511889
2.33,0.9899922660299038,0.8711104933873633,0.8711104933873633,0.8711104933873633,0.9899922660299038,0.8927519617135206
2.34,0.9897741426926845,0.8715177014178944,0.8715177014178944,0.8715177014178944,0.9897741426926845,0.8935013955705307
2.35,0.9895525822599192,0.8719088789318362,0.8719088789318362,0.8719088789318362,0.9895525822599192,0.8942377649770552
