year,cum_LUX,cum_PandaX-II,cum_XENON1T,cum_LZ,cum_XENONnT,cum_PandaX-4T,cum_all_xenon,cum_LZ_HE_track
2024.4999999999895,0.092,0.36,1.0,4.308123983854307,3.9792573109741576,2.081365084845125,11.820746379673588,3.538257499970787
2024.5499999999895,0.092,0.36,1.0,4.4477487806308815,4.028104939362129,2.1264788419163043,12.054332561909314,3.67790899997066
2024.5999999999894,0.092,0.36,1.0,4.587373577407457,4.076952567750101,2.1715925989874836,12.287918744145042,3.817560499970533
2024.6499999999894,0.092,0.36,1.0,4.726998374184033,4.125800196138072,2.216706356058663,12.521504926380768,3.957211999970406
2024.6999999999894,0.092,0.36,1.0,4.866623170960609,4.174647824526043,2.2618201131298425,12.755091108616494,4.096863499970279
2024.7499999999893,0.092,0.36,1.0,5.006247967737185,4.223495452914015,2.3069338702010214,12.988677290852221,4.236514999970152
2024.7999999999893,0.092,0.36,1.0,5.1458727645137605,4.272343081301987,2.352047627272201,13.222263473087947,4.376166499970025
2024.8499999999892,0.092,0.36,1.0,5.285497561290336,4.321190709689958,2.39716138434338,13.455849655323675,4.515817999969898
2024.8999999999892,0.092,0.36,1.0,5.425122358066912,4.370038338077929,2.4422751414145596,13.689435837559401,4.6554694999697706
2024.9499999999891,0.092,0.36,1.0,5.564747154843488,4.418885966465901,2.487388898485739,13.923022019795127,4.795120999969644
2024.999999999989,0.092,0.36,1.0,5.704371951620063,4.467733594853873,2.532502655556918,14.156608202030853,4.934772499969517
2025.049999999989,0.092,0.36,1.0,5.8439967483966395,4.516581223241844,2.5776164126280974,14.39019438426658,5.07442399996939
2025.099999999989,0.092,0.36,1.0,5.983621545173214,4.565428851629815,2.6227301696992766,14.623780566502308,5.214075499969263
2025.149999999989,0.092,0.36,1.0,6.12324634194979,4.614276480017788,2.667843926770456,14.857366748738034,5.353726999969136
2025.199999999989,0.092,0.36,1.0,6.262871138726366,4.663124108405759,2.712957683841635,15.09095293097376,5.493378499969008
