vmin_kms,eta_std_june16,eta_std_annual,eta_vesc500_june16,eta_vesc500_annual,eta_vesc528_june16,eta_vesc528_annual,eta_vesc560_june16,eta_vesc560_annual,eta_vesc600_june16,eta_vesc600_annual,eta_v0_220_june16,eta_v0_220_annual,eta_v0_250_june16,eta_v0_250_annual,eta_king1_june16,eta_king1_annual,eta_king2_june16,eta_king2_annual,eta_king3_june16,eta_king3_annual,eta_shmpp_june16,eta_shmpp_annual,eta_shmpp_iso_june16,eta_shmpp_iso_annual,eta_shmpp_evans_june16,eta_shmpp_evans_annual,eta_env_low_june16,eta_env_low_annual,eta_env_high_june16,eta_env_high_annual,eta_std_dec16,eta_std_wimpydd_june16,eta_std_wimpydd_annual
1.005000e+02,3.114085e-03,3.188122e-03,3.134425e-03,3.209729e-03,3.120237e-03,3.194639e-03,3.109121e-03,3.182875e-03,3.100764e-03,3.174071e-03,3.300411e-03,3.380358e-03,3.003652e-03,3.074035e-03,3.148709e-03,3.225433e-03,3.456568e-03,3.569290e-03,3.597199e-03,3.735755e-03,3.102390e-03,3.183715e-03,3.037494e-03,3.105115e-03,3.158424e-03,3.242016e-03,3.833942e-03,3.982556e-03,2.985557e-03,3.054915e-03,3.263354e-03,3.115267e-03,3.189447e-03
1.010000e+02,3.111712e-03,3.185462e-03,3.132012e-03,3.207023e-03,3.117852e-03,3.191966e-03,3.106757e-03,3.180225e-03,3.098414e-03,3.171437e-03,3.297509e-03,3.377081e-03,3.001555e-03,3.071695e-03,3.146262e-03,3.222684e-03,3.454220e-03,3.566382e-03,3.595403e-03,3.733321e-03,3.100392e-03,3.181437e-03,3.035270e-03,3.102645e-03,3.156304e-03,3.239592e-03,3.831632e-03,3.979386e-03,2.983490e-03,3.052609e-03,3.260393e-03,3.112899e-03,3.186793e-03
1.015000e+02,3.109328e-03,3.182790e-03,3.129587e-03,3.204306e-03,3.115457e-03,3.189281e-03,3.104382e-03,3.177564e-03,3.096054e-03,3.168791e-03,3.294593e-03,3.373791e-03,2.999448e-03,3.069344e-03,3.143803e-03,3.219922e-03,3.451858e-03,3.563458e-03,3.593591e-03,3.730867e-03,3.098385e-03,3.179148e-03,3.033035e-03,3.100164e-03,3.154174e-03,3.237156e-03,3.829301e-03,3.976189e-03,2.981414e-03,3.050292e-03,3.257419e-03,3.110521e-03,3.184127e-03
1.020000e+02,3.106933e-03,3.180106e-03,3.127151e-03,3.201576e-03,3.113050e-03,3.186584e-03,3.101996e-03,3.174890e-03,3.093682e-03,3.166134e-03,3.291664e-03,3.370485e-03,2.997332e-03,3.066983e-03,3.141334e-03,3.217149e-03,3.449481e-03,3.560517e-03,3.591763e-03,3.728393e-03,3.096367e-03,3.176847e-03,3.030791e-03,3.097672e-03,3.152033e-03,3.234709e-03,3.826949e-03,3.972966e-03,2.979329e-03,3.047965e-03,3.254432e-03,3.108131e-03,3.181449e-03
1.025000e+02,3.104527e-03,3.177411e-03,3.124704e-03,3.198834e-03,3.110632e-03,3.183875e-03,3.099600e-03,3.172205e-03,3.091300e-03,3.163465e-03,3.288722e-03,3.367166e-03,2.995206e-03,3.064611e-03,3.138853e-03,3.214363e-03,3.447089e-03,3.557558e-03,3.589919e-03,3.725899e-03,3.094340e-03,3.174536e-03,3.028536e-03,3.095169e-03,3.149881e-03,3.232250e-03,3.824574e-03,3.969716e-03,2.977234e-03,3.045628e-03,3.251433e-03,3.105731e-03,3.178759e-03
1.030000e+02,3.102111e-03,3.174703e-03,3.122246e-03,3.196081e-03,3.108204e-03,3.181154e-03,3.097192e-03,3.169508e-03,3.088908e-03,3.160785e-03,3.285767e-03,3.363833e-03,2.993070e-03,3.062229e-03,3.136361e-03,3.211566e-03,3.444682e-03,3.554582e-03,3.588058e-03,3.723384e-03,3.092302e-03,3.172213e-03,3.026271e-03,3.092655e-03,3.147719e-03,3.229778e-03,3.822178e-03,3.966440e-03,2.975130e-03,3.043281e-03,3.248421e-03,3.103320e-03,3.176058e-03
1.035000e+02,3.099684e-03,3.171984e-03,3.119777e-03,3.193315e-03,3.105765e-03,3.178422e-03,3.094774e-03,3.166799e-03,3.086504e-03,3.158092e-03,3.282799e-03,3.360485e-03,2.990925e-03,3.059836e-03,3.133858e-03,3.208756e-03,3.442260e-03,3.551590e-03,3.586181e-03,3.720850e-03,3.090255e-03,3.169879e-03,3.023996e-03,3.090130e-03,3.145546e-03,3.227295e-03,3.819760e-03,3.963137e-03,2.973016e-03,3.040923e-03,3.245396e-03,3.100898e-03,3.173345e-03
1.040000e+02,3.097245e-03,3.169254e-03,3.117297e-03,3.190538e-03,3.103314e-03,3.175678e-03,3.092345e-03,3.164079e-03,3.084090e-03,3.155389e-03,3.279817e-03,3.357123e-03,2.988770e-03,3.057433e-03,3.131344e-03,3.205934e-03,3.439822e-03,3.548580e-03,3.584288e-03,3.718296e-03,3.088197e-03,3.167534e-03,3.021711e-03,3.087594e-03,3.143363e-03,3.224800e-03,3.817319e-03,3.959807e-03,2.970892e-03,3.038555e-03,3.242359e-03,3.098465e-03,3.170620e-03
1.045000e+02,3.094796e-03,3.166511e-03,3.114807e-03,3.187749e-03,3.100853e-03,3.172922e-03,3.089906e-03,3.161347e-03,3.081665e-03,3.152673e-03,3.276823e-03,3.353747e-03,2.986606e-03,3.055019e-03,3.128819e-03,3.203101e-03,3.437370e-03,3.545553e-03,3.582377e-03,3.715721e-03,3.086130e-03,3.165177e-03,3.019416e-03,3.085048e-03,3.141168e-03,3.222294e-03,3.814857e-03,3.956449e-03,2.968759e-03,3.036176e-03,3.239309e-03,3.096022e-03,3.167883e-03
1.050000e+02,3.092337e-03,3.163757e-03,3.112305e-03,3.184947e-03,3.098382e-03,3.170154e-03,3.087456e-03,3.158604e-03,3.079230e-03,3.149946e-03,3.273816e-03,3.350358e-03,2.984432e-03,3.052595e-03,3.126283e-03,3.200255e-03,3.434903e-03,3.542509e-03,3.580450e-03,3.713126e-03,3.084053e-03,3.162810e-03,3.017110e-03,3.082491e-03,3.138964e-03,3.219775e-03,3.812371e-03,3.953065e-03,2.966617e-03,3.033788e-03,3.236247e-03,3.093568e-03,3.165135e-03
1.055000e+02,3.089866e-03,3.160992e-03,3.109792e-03,3.182135e-03,3.095899e-03,3.167375e-03,3.084995e-03,3.155849e-03,3.076784e-03,3.147208e-03,3.270796e-03,3.346954e-03,2.982248e-03,3.050161e-03,3.123735e-03,3.197397e-03,3.432421e-03,3.539448e-03,3.578506e-03,3.710510e-03,3.081965e-03,3.160431e-03,3.014795e-03,3.079922e-03,3.136749e-03,3.217244e-03,3.809864e-03,3.949653e-03,2.964465e-03,3.031389e-03,3.233172e-03,3.091102e-03,3.162375e-03
1.060000e+02,3.087385e-03,3.158214e-03,3.107269e-03,3.179310e-03,3.093406e-03,3.164584e-03,3.082523e-03,3.153082e-03,3.074327e-03,3.144458e-03,3.267763e-03,3.343536e-03,2.980055e-03,3.047717e-03,3.121177e-03,3.194527e-03,3.429923e-03,3.536369e-03,3.576546e-03,3.707874e-03,3.079868e-03,3.158042e-03,3.012470e-03,3.077343e-03,3.134523e-03,3.214702e-03,3.807333e-03,3.946214e-03,2.962304e-03,3.028980e-03,3.230085e-03,3.088627e-03,3.159604e-03
1.065000e+02,3.084893e-03,3.155426e-03,3.104734e-03,3.176473e-03,3.090901e-03,3.161782e-03,3.080041e-03,3.150304e-03,3.071860e-03,3.141697e-03,3.264717e-03,3.340104e-03,2.977853e-03,3.045262e-03,3.118607e-03,3.191645e-03,3.427411e-03,3.533274e-03,3.574568e-03,3.705217e-03,3.077761e-03,3.155641e-03,3.010134e-03,3.074754e-03,3.132287e-03,3.212147e-03,3.804780e-03,3.942747e-03,2.960134e-03,3.026561e-03,3.226985e-03,3.086140e-03,3.156821e-03
1.070000e+02,3.082391e-03,3.152625e-03,3.102189e-03,3.173625e-03,3.088386e-03,3.158967e-03,3.077547e-03,3.147514e-03,3.069382e-03,3.138924e-03,3.261658e-03,3.336659e-03,2.975640e-03,3.042797e-03,3.116027e-03,3.188752e-03,3.424883e-03,3.530161e-03,3.572573e-03,3.702539e-03,3.075644e-03,3.153228e-03,3.007789e-03,3.072153e-03,3.130040e-03,3.209581e-03,3.802204e-03,3.939252e-03,2.957954e-03,3.024132e-03,3.223872e-03,3.083643e-03,3.154026e-03
1.075000e+02,3.079877e-03,3.149813e-03,3.099632e-03,3.170765e-03,3.085861e-03,3.156142e-03,3.075044e-03,3.144713e-03,3.066894e-03,3.136140e-03,3.258586e-03,3.333199e-03,2.973419e-03,3.040321e-03,3.113436e-03,3.185846e-03,3.422340e-03,3.527031e-03,3.570561e-03,3.699841e-03,3.073517e-03,3.150805e-03,3.005434e-03,3.069542e-03,3.127782e-03,3.207003e-03,3.799605e-03,3.935730e-03,2.955764e-03,3.021692e-03,3.220747e-03,3.081135e-03,3.151220e-03
1.080000e+02,3.077354e-03,3.146990e-03,3.097065e-03,3.167893e-03,3.083324e-03,3.153304e-03,3.072530e-03,3.141900e-03,3.064395e-03,3.133344e-03,3.255501e-03,3.329726e-03,2.971188e-03,3.037835e-03,3.110833e-03,3.182929e-03,3.419781e-03,3.523883e-03,3.568531e-03,3.697121e-03,3.071380e-03,3.148371e-03,3.003069e-03,3.066920e-03,3.125514e-03,3.204413e-03,3.796983e-03,3.932180e-03,2.953566e-03,3.019243e-03,3.217610e-03,3.078616e-03,3.148403e-03
1.085000e+02,3.074819e-03,3.144155e-03,3.094487e-03,3.165010e-03,3.080777e-03,3.150455e-03,3.070005e-03,3.139076e-03,3.061885e-03,3.130537e-03,3.252404e-03,3.326239e-03,2.968947e-03,3.035339e-03,3.108220e-03,3.180000e-03,3.417208e-03,3.520719e-03,3.566484e-03,3.694381e-03,3.069233e-03,3.145925e-03,3.000693e-03,3.064288e-03,3.123235e-03,3.201811e-03,3.794338e-03,3.928603e-03,2.951358e-03,3.016783e-03,3.214461e-03,3.076087e-03,3.145573e-03
1.090000e+02,3.072274e-03,3.141309e-03,3.091898e-03,3.162115e-03,3.078220e-03,3.147595e-03,3.067469e-03,3.136240e-03,3.059365e-03,3.127719e-03,3.249293e-03,3.322738e-03,2.966697e-03,3.032833e-03,3.105595e-03,3.177059e-03,3.414619e-03,3.517537e-03,3.564420e-03,3.691619e-03,3.067076e-03,3.143469e-03,2.998308e-03,3.061645e-03,3.120946e-03,3.199198e-03,3.791669e-03,3.924997e-03,2.949140e-03,3.014313e-03,3.211299e-03,3.073547e-03,3.142733e-03
1.095000e+02,3.069718e-03,3.138451e-03,3.089299e-03,3.159208e-03,3.075651e-03,3.144723e-03,3.064923e-03,3.133394e-03,3.056834e-03,3.124889e-03,3.246170e-03,3.319223e-03,2.964437e-03,3.030317e-03,3.102960e-03,3.174106e-03,3.412014e-03,3.514338e-03,3.562338e-03,3.688837e-03,3.064909e-03,3.141001e-03,2.995913e-03,3.058991e-03,3.118646e-03,3.196572e-03,3.788977e-03,3.921363e-03,2.946914e-03,3.011833e-03,3.208125e-03,3.070997e-03,3.139881e-03
1.100000e+02,3.067151e-03,3.135581e-03,3.086689e-03,3.156289e-03,3.073072e-03,3.141840e-03,3.062366e-03,3.130535e-03,3.054293e-03,3.122048e-03,3.243034e-03,3.315695e-03,2.962168e-03,3.027790e-03,3.100314e-03,3.171141e-03,3.409395e-03,3.511121e-03,3.560239e-03,3.686033e-03,3.062732e-03,3.138522e-03,2.993508e-03,3.056326e-03,3.116335e-03,3.193935e-03,3.786262e-03,3.917700e-03,2.944678e-03,3.009344e-03,3.204939e-03,3.068436e-03,3.137017e-03
1.105000e+02,3.064574e-03,3.132701e-03,3.084067e-03,3.153360e-03,3.070482e-03,3.138945e-03,3.059799e-03,3.127666e-03,3.051741e-03,3.119196e-03,3.239886e-03,3.312153e-03,2.959890e-03,3.025253e-03,3.097657e-03,3.168165e-03,3.406759e-03,3.507887e-03,3.558121e-03,3.683208e-03,3.060545e-03,3.136032e-03,2.991093e-03,3.053651e-03,3.114014e-03,3.191286e-03,3.783522e-03,3.914010e-03,2.942432e-03,3.006844e-03,3.201740e-03,3.065864e-03,3.134142e-03
1.110000e+02,3.061987e-03,3.129809e-03,3.081436e-03,3.150418e-03,3.067882e-03,3.136038e-03,3.057221e-03,3.124785e-03,3.049179e-03,3.116333e-03,3.236725e-03,3.308597e-03,2.957602e-03,3.022706e-03,3.094989e-03,3.165177e-03,3.404109e-03,3.504636e-03,3.555986e-03,3.680361e-03,3.058348e-03,3.133530e-03,2.988669e-03,3.050966e-03,3.111683e-03,3.188625e-03,3.780759e-03,3.910291e-03,2.940178e-03,3.004334e-03,3.198529e-03,3.063282e-03,3.131256e-03
1.115000e+02,3.059389e-03,3.126905e-03,3.078793e-03,3.147465e-03,3.065271e-03,3.133121e-03,3.054633e-03,3.121892e-03,3.046607e-03,3.113458e-03,3.233551e-03,3.305028e-03,2.955304e-03,3.020149e-03,3.092310e-03,3.162177e-03,3.401443e-03,3.501368e-03,3.553833e-03,3.677493e-03,3.056141e-03,3.131018e-03,2.986234e-03,3.048269e-03,3.109340e-03,3.185952e-03,3.777972e-03,3.906543e-03,2.937914e-03,3.001814e-03,3.195306e-03,3.060689e-03,3.128358e-03
1.120000e+02,3.056780e-03,3.123991e-03,3.076140e-03,3.144500e-03,3.062649e-03,3.130192e-03,3.052034e-03,3.118989e-03,3.044024e-03,3.110572e-03,3.230364e-03,3.301445e-03,2.952998e-03,3.017582e-03,3.089621e-03,3.159166e-03,3.398761e-03,3.498082e-03,3.551662e-03,3.674603e-03,3.053924e-03,3.128495e-03,2.983790e-03,3.045563e-03,3.106988e-03,3.183267e-03,3.775160e-03,3.902767e-03,2.935641e-03,2.999284e-03,3.192071e-03,3.058085e-03,3.125449e-03
1.125000e+02,3.054161e-03,3.121065e-03,3.073476e-03,3.141524e-03,3.060017e-03,3.127251e-03,3.049425e-03,3.116074e-03,3.041430e-03,3.107675e-03,3.227165e-03,3.297849e-03,2.950681e-03,3.015004e-03,3.086920e-03,3.156142e-03,3.396064e-03,3.494778e-03,3.549473e-03,3.671692e-03,3.051697e-03,3.125960e-03,2.981335e-03,3.042845e-03,3.104624e-03,3.180571e-03,3.772325e-03,3.898962e-03,2.933358e-03,2.996744e-03,3.188824e-03,3.055471e-03,3.122529e-03
1.130000e+02,3.051531e-03,3.118127e-03,3.070801e-03,3.138537e-03,3.057375e-03,3.124299e-03,3.046806e-03,3.113148e-03,3.038827e-03,3.104766e-03,3.223953e-03,3.294239e-03,2.948356e-03,3.012417e-03,3.084209e-03,3.153108e-03,3.393352e-03,3.491458e-03,3.547266e-03,3.668759e-03,3.049460e-03,3.123414e-03,2.978871e-03,3.040118e-03,3.102250e-03,3.177862e-03,3.769465e-03,3.895129e-03,2.931067e-03,2.994195e-03,3.185565e-03,3.052847e-03,3.119597e-03
1.135000e+02,3.048891e-03,3.115179e-03,3.068116e-03,3.135538e-03,3.054721e-03,3.121336e-03,3.044176e-03,3.110210e-03,3.036213e-03,3.101847e-03,3.220728e-03,3.290616e-03,2.946021e-03,3.009820e-03,3.081487e-03,3.150061e-03,3.390624e-03,3.488120e-03,3.545041e-03,3.665804e-03,3.047214e-03,3.120857e-03,2.976397e-03,3.037380e-03,3.099865e-03,3.175142e-03,3.766581e-03,3.891266e-03,2.928766e-03,2.991635e-03,3.182293e-03,3.050212e-03,3.116654e-03
1.140000e+02,3.046240e-03,3.112219e-03,3.065420e-03,3.132527e-03,3.052058e-03,3.118362e-03,3.041535e-03,3.107262e-03,3.033588e-03,3.098916e-03,3.217491e-03,3.286980e-03,2.943677e-03,3.007212e-03,3.078754e-03,3.147004e-03,3.387880e-03,3.484764e-03,3.542797e-03,3.662828e-03,3.044957e-03,3.118289e-03,2.973914e-03,3.034631e-03,3.097470e-03,3.172410e-03,3.763672e-03,3.887374e-03,2.926456e-03,2.989065e-03,3.179010e-03,3.047567e-03,3.113700e-03
1.145000e+02,3.043579e-03,3.109248e-03,3.062713e-03,3.129506e-03,3.049384e-03,3.115376e-03,3.038884e-03,3.104302e-03,3.030953e-03,3.095975e-03,3.214242e-03,3.283330e-03,2.941323e-03,3.004595e-03,3.076011e-03,3.143934e-03,3.385121e-03,3.481391e-03,3.540535e-03,3.659829e-03,3.042690e-03,3.115710e-03,2.971420e-03,3.031872e-03,3.095064e-03,3.169666e-03,3.760739e-03,3.883454e-03,2.924136e-03,2.986486e-03,3.175715e-03,3.044911e-03,3.110734e-03
1.150000e+02,3.040908e-03,3.106266e-03,3.059996e-03,3.126472e-03,3.046699e-03,3.112379e-03,3.036223e-03,3.101332e-03,3.028308e-03,3.093022e-03,3.210980e-03,3.279666e-03,2.938961e-03,3.001967e-03,3.073256e-03,3.140853e-03,3.382345e-03,3.478000e-03,3.538254e-03,3.656809e-03,3.040413e-03,3.113120e-03,2.968917e-03,3.029102e-03,3.092648e-03,3.166911e-03,3.757781e-03,3.879504e-03,2.921808e-03,2.983897e-03,3.172408e-03,3.042244e-03,3.107758e-03
1.155000e+02,3.038226e-03,3.103273e-03,3.057268e-03,3.123428e-03,3.044004e-03,3.109371e-03,3.033551e-03,3.098350e-03,3.025653e-03,3.090058e-03,3.207705e-03,3.275990e-03,2.936588e-03,2.999330e-03,3.070491e-03,3.137761e-03,3.379555e-03,3.474593e-03,3.535954e-03,3.653766e-03,3.038127e-03,3.110519e-03,2.966405e-03,3.026323e-03,3.090221e-03,3.164143e-03,3.754798e-03,3.875524e-03,2.919470e-03,2.981298e-03,3.169089e-03,3.039568e-03,3.104770e-03
1.160000e+02,3.035534e-03,3.100268e-03,3.054530e-03,3.120372e-03,3.041298e-03,3.106352e-03,3.030869e-03,3.095357e-03,3.022987e-03,3.087083e-03,3.204418e-03,3.272300e-03,2.934207e-03,2.996682e-03,3.067716e-03,3.134657e-03,3.376748e-03,3.471167e-03,3.533636e-03,3.650701e-03,3.035830e-03,3.107906e-03,2.963882e-03,3.023532e-03,3.087783e-03,3.161364e-03,3.751790e-03,3.871516e-03,2.917124e-03,2.978689e-03,3.165758e-03,3.036881e-03,3.101771e-03
1.165000e+02,3.032831e-03,3.097253e-03,3.051781e-03,3.117305e-03,3.038582e-03,3.103322e-03,3.028177e-03,3.092353e-03,3.020311e-03,3.084097e-03,3.201118e-03,3.268597e-03,2.931816e-03,2.994025e-03,3.064930e-03,3.131542e-03,3.373926e-03,3.467724e-03,3.531299e-03,3.647614e-03,3.033524e-03,3.105283e-03,2.961350e-03,3.020732e-03,3.085335e-03,3.158573e-03,3.748757e-03,3.867478e-03,2.914768e-03,2.976070e-03,3.162415e-03,3.034183e-03,3.098761e-03
1.170000e+02,3.030118e-03,3.094226e-03,3.049021e-03,3.114226e-03,3.035856e-03,3.100280e-03,3.025474e-03,3.089338e-03,3.017624e-03,3.081101e-03,3.197807e-03,3.264880e-03,2.929416e-03,2.991357e-03,3.062133e-03,3.128415e-03,3.371088e-03,3.464264e-03,3.528944e-03,3.644504e-03,3.031207e-03,3.102648e-03,2.958808e-03,3.017921e-03,3.082876e-03,3.155770e-03,3.745699e-03,3.863410e-03,2.912403e-03,2.973442e-03,3.159060e-03,3.031475e-03,3.095740e-03
1.175000e+02,3.027394e-03,3.091188e-03,3.046251e-03,3.111137e-03,3.033119e-03,3.097228e-03,3.022761e-03,3.086312e-03,3.014928e-03,3.078093e-03,3.194482e-03,3.261151e-03,2.927007e-03,2.988680e-03,3.059325e-03,3.125277e-03,3.368235e-03,3.460786e-03,3.526569e-03,3.641372e-03,3.028880e-03,3.100003e-03,2.956256e-03,3.015100e-03,3.080407e-03,3.152956e-03,3.742615e-03,3.859313e-03,2.910029e-03,2.970803e-03,3.155694e-03,3.028757e-03,3.092708e-03
1.180000e+02,3.024661e-03,3.088140e-03,3.043471e-03,3.108036e-03,3.030372e-03,3.094164e-03,3.020038e-03,3.083275e-03,3.012221e-03,3.075074e-03,3.191146e-03,3.257408e-03,2.924589e-03,2.985993e-03,3.056507e-03,3.122127e-03,3.365365e-03,3.457291e-03,3.524175e-03,3.638218e-03,3.026544e-03,3.097346e-03,2.953695e-03,3.012269e-03,3.077927e-03,3.150130e-03,3.739506e-03,3.855186e-03,2.907645e-03,2.968155e-03,3.152316e-03,3.026028e-03,3.089665e-03
1.185000e+02,3.021917e-03,3.085080e-03,3.040680e-03,3.104924e-03,3.027614e-03,3.091089e-03,3.017304e-03,3.080227e-03,3.009504e-03,3.072045e-03,3.187797e-03,3.253653e-03,2.922161e-03,2.983296e-03,3.053678e-03,3.118967e-03,3.362480e-03,3.453778e-03,3.521762e-03,3.635041e-03,3.024197e-03,3.094678e-03,2.951124e-03,3.009427e-03,3.075436e-03,3.147292e-03,3.736372e-03,3.851030e-03,2.905253e-03,2.965498e-03,3.148926e-03,3.023289e-03,3.086611e-03
1.190000e+02,3.019162e-03,3.082009e-03,3.037878e-03,3.101801e-03,3.024846e-03,3.088003e-03,3.014560e-03,3.077168e-03,3.006777e-03,3.069004e-03,3.184435e-03,3.249884e-03,2.919724e-03,2.980589e-03,3.050839e-03,3.115795e-03,3.359579e-03,3.450247e-03,3.519330e-03,3.631842e-03,3.021841e-03,3.091999e-03,2.948544e-03,3.006575e-03,3.072935e-03,3.144442e-03,3.733212e-03,3.846843e-03,2.902852e-03,2.962830e-03,3.145525e-03,3.020540e-03,3.083546e-03
1.195000e+02,3.016398e-03,3.078928e-03,3.035066e-03,3.098666e-03,3.022068e-03,3.084906e-03,3.011806e-03,3.074098e-03,3.004040e-03,3.065953e-03,3.181062e-03,3.246102e-03,2.917278e-03,2.977873e-03,3.047989e-03,3.112611e-03,3.356662e-03,3.446699e-03,3.516879e-03,3.628619e-03,3.019474e-03,3.089309e-03,2.945954e-03,3.003713e-03,3.070423e-03,3.141580e-03,3.730026e-03,3.842627e-03,2.900442e-03,2.960153e-03,3.142112e-03,3.017781e-03,3.080469e-03
1.200000e+02,3.013623e-03,3.075835e-03,3.032244e-03,3.095521e-03,3.019279e-03,3.081799e-03,3.009042e-03,3.071017e-03,3.001292e-03,3.062891e-03,3.177676e-03,3.242307e-03,2.914823e-03,2.975146e-03,3.045128e-03,3.109417e-03,3.353729e-03,3.443134e-03,3.514408e-03,3.625374e-03,3.017098e-03,3.086608e-03,2.943354e-03,3.000841e-03,3.067900e-03,3.138707e-03,3.726815e-03,3.838380e-03,2.898022e-03,2.957467e-03,3.138687e-03,3.015011e-03,3.077382e-03
1.205000e+02,3.010838e-03,3.072732e-03,3.029411e-03,3.092364e-03,3.016481e-03,3.078680e-03,3.006268e-03,3.067925e-03,2.998535e-03,3.059818e-03,3.174278e-03,3.238500e-03,2.912359e-03,2.972410e-03,3.042257e-03,3.106211e-03,3.350780e-03,3.439551e-03,3.511917e-03,3.622107e-03,3.014712e-03,3.083896e-03,2.940745e-03,2.997959e-03,3.065367e-03,3.135821e-03,3.723577e-03,3.834104e-03,2.895594e-03,2.954770e-03,3.135251e-03,3.012231e-03,3.074284e-03
1.210000e+02,3.008043e-03,3.069618e-03,3.026568e-03,3.089197e-03,3.013672e-03,3.075550e-03,3.003483e-03,3.064823e-03,2.995767e-03,3.056735e-03,3.170868e-03,3.234679e-03,2.909885e-03,2.969664e-03,3.039376e-03,3.102994e-03,3.347815e-03,3.435950e-03,3.509408e-03,3.618816e-03,3.012315e-03,3.081173e-03,2.938127e-03,2.995067e-03,3.062824e-03,3.132925e-03,3.720313e-03,3.829797e-03,2.893156e-03,2.952064e-03,3.131803e-03,3.009441e-03,3.071176e-03
1.215000e+02,3.005237e-03,3.066492e-03,3.023715e-03,3.086018e-03,3.010852e-03,3.072410e-03,3.000688e-03,3.061710e-03,2.992989e-03,3.053640e-03,3.167446e-03,3.230846e-03,2.907403e-03,2.966908e-03,3.036484e-03,3.099766e-03,3.344834e-03,3.432332e-03,3.506878e-03,3.615502e-03,3.009909e-03,3.078439e-03,2.935498e-03,2.992164e-03,3.060269e-03,3.130016e-03,3.717024e-03,3.825460e-03,2.890710e-03,2.949349e-03,3.128343e-03,3.006641e-03,3.068056e-03
1.220000e+02,3.002422e-03,3.063356e-03,3.020851e-03,3.082829e-03,3.008023e-03,3.069258e-03,2.997883e-03,3.058586e-03,2.990201e-03,3.050535e-03,3.164011e-03,3.226999e-03,2.904911e-03,2.964143e-03,3.033581e-03,3.096526e-03,3.341838e-03,3.428696e-03,3.504329e-03,3.612166e-03,3.007492e-03,3.075694e-03,2.932861e-03,2.989252e-03,3.057705e-03,3.127096e-03,3.713708e-03,3.821093e-03,2.888254e-03,2.946624e-03,3.124873e-03,3.003830e-03,3.064925e-03
1.225000e+02,2.999596e-03,3.060210e-03,3.017977e-03,3.079628e-03,3.005183e-03,3.066096e-03,2.995069e-03,3.055451e-03,2.987403e-03,3.047420e-03,3.160564e-03,3.223140e-03,2.902410e-03,2.961368e-03,3.030668e-03,3.093276e-03,3.338825e-03,3.425043e-03,3.501760e-03,3.608806e-03,3.005066e-03,3.072938e-03,2.930214e-03,2.986329e-03,3.055129e-03,3.124163e-03,3.710365e-03,3.816695e-03,2.885790e-03,2.943889e-03,3.121391e-03,3.001010e-03,3.061784e-03
1.230000e+02,2.996760e-03,3.057052e-03,3.015093e-03,3.076416e-03,3.002333e-03,3.062923e-03,2.992243e-03,3.052306e-03,2.984595e-03,3.044293e-03,3.157106e-03,3.219269e-03,2.899900e-03,2.958583e-03,3.027745e-03,3.090014e-03,3.335796e-03,3.421372e-03,3.499171e-03,3.605423e-03,3.002630e-03,3.070170e-03,2.927557e-03,2.983396e-03,3.052543e-03,3.121220e-03,3.706996e-03,3.812267e-03,2.883317e-03,2.941145e-03,3.117897e-03,2.998179e-03,3.058632e-03
1.235000e+02,2.993914e-03,3.053884e-03,3.012198e-03,3.073194e-03,2.999473e-03,3.059739e-03,2.989408e-03,3.049149e-03,2.981778e-03,3.041156e-03,3.153635e-03,3.215384e-03,2.897382e-03,2.955789e-03,3.024812e-03,3.086742e-03,3.332752e-03,3.417683e-03,3.496562e-03,3.602017e-03,3.000184e-03,3.067392e-03,2.924891e-03,2.980454e-03,3.049947e-03,3.118264e-03,3.703601e-03,3.807808e-03,2.880835e-03,2.938391e-03,3.114392e-03,2.995338e-03,3.055469e-03
1.240000e+02,2.991058e-03,3.050705e-03,3.009293e-03,3.069961e-03,2.996603e-03,3.056544e-03,2.986563e-03,3.045983e-03,2.978950e-03,3.038009e-03,3.150152e-03,3.211487e-03,2.894854e-03,2.952985e-03,3.021868e-03,3.083458e-03,3.329691e-03,3.413977e-03,3.493933e-03,3.598587e-03,2.997727e-03,3.064602e-03,2.922215e-03,2.977501e-03,3.047339e-03,3.115297e-03,3.700179e-03,3.803319e-03,2.878344e-03,2.935628e-03,3.110876e-03,2.992487e-03,3.052295e-03
1.245000e+02,2.988192e-03,3.047515e-03,3.006378e-03,3.066716e-03,2.993723e-03,3.053339e-03,2.983708e-03,3.042805e-03,2.976112e-03,3.034850e-03,3.146657e-03,3.207577e-03,2.892317e-03,2.950171e-03,3.018913e-03,3.080164e-03,3.326614e-03,3.410254e-03,3.491284e-03,3.595134e-03,2.995261e-03,3.061802e-03,2.919531e-03,2.974539e-03,3.044722e-03,3.112318e-03,3.696730e-03,3.798799e-03,2.875843e-03,2.932855e-03,3.107348e-03,2.989626e-03,3.049111e-03
1.250000e+02,2.985316e-03,3.044315e-03,3.003452e-03,3.063461e-03,2.990832e-03,3.050123e-03,2.980843e-03,3.039617e-03,2.973264e-03,3.031682e-03,3.143151e-03,3.203655e-03,2.889771e-03,2.947348e-03,3.015948e-03,3.076858e-03,3.323521e-03,3.406512e-03,3.488615e-03,3.591658e-03,2.992785e-03,3.058991e-03,2.916836e-03,2.971566e-03,3.042093e-03,3.109327e-03,3.693254e-03,3.794248e-03,2.873335e-03,2.930073e-03,3.103809e-03,2.986755e-03,3.045916e-03
