window,signal,case,exposure_tyr,kappa_DL,sigma_n_DL_cm2,n_crit
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,1154.781984689458,1.2285721854854833e-06,3.6417864350087916e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,1333.521432163324,1.0638996813029332e-06,3.1536571260142527e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,1539.926526059492,9.212991676424836e-07,2.7309545592385807e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,1778.2794100389228,7.978122103197149e-07,2.3649092170181234e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,2053.525026457146,6.908769108779101e-07,2.0479270099230813e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,2371.373705661655,5.982747566534816e-07,1.773431727438843e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,2738.4196342643613,5.180845948288399e-07,1.5357286058768494e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,3162.2776601683795,4.4864277560422993e-07,1.3298861830528423e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,3651.741272548377,3.8850863760649863e-07,1.1516339886532546e-44,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,4216.965034285822,3.364346194844524e-07,9.972739477425688e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,4869.675251658631,2.913403776167549e-07,8.636036593615148e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,5623.413251903491,2.5229037297035906e-07,7.478499585302705e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,6493.816315762113,2.1847446211953552e-07,6.476113833135186e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,7498.942093324558,1.891910897607978e-07,5.60808353351367e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,8659.643233600653,1.638327340304627e-07,4.856400262445891e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,10000.0,1.4187330266891918e-07,4.2054693672346e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,11547.819846894581,1.2285721854854835e-07,3.641786435008792e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,13335.21432163324,1.0638996813029333e-07,3.153657126014253e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,15399.26526059492,9.212991676424837e-08,2.730954559238581e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,17782.794100389227,7.97812210319715e-08,2.3649092170181236e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,20535.25026457146,6.9087691087791e-08,2.047927009923081e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,23713.737056616552,5.982747566534815e-08,1.7734317274388426e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,27384.196342643612,5.180845948288399e-08,1.5357286058768494e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,31622.776601683792,4.4864277560422994e-08,1.3298861830528423e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,36517.41272548377,3.885086376064986e-08,1.1516339886532545e-45,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,42169.65034285822,3.364346194844525e-08,9.97273947742569e-46,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,48696.75251658631,2.9134037761675488e-08,8.636036593615147e-46,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,56234.13251903491,2.5229037297035908e-08,7.478499585302704e-46,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,64938.16315762113,2.1847446211953554e-08,6.476113833135187e-46,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,74989.42093324558,1.8919108976079783e-08,5.608083533513671e-46,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,86596.43233600653,1.6383273403046268e-08,4.8564002624458904e-46,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,no background,100000.0,1.4187330266891915e-08,4.205469367234599e-46,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1.0,0.001418706427500719,4.205390520777788e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1.1547819846894583,0.0012285455862970107,3.641707588551981e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1.333521432163324,0.0010638730821144607,3.1535782795574427e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1.539926526059492,0.000921272568454011,2.7308757127817697e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1.7782794100389228,0.0007977856111312424,2.364830370561313e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",2.053525026457146,0.0006908503116894375,2.0478481634662705e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",2.371373705661655,0.0005982481574650089,1.773352880982032e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",2.7384196342643614,0.0005180579956403673,1.5356497594200385e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",3.1622776601683795,0.00044861617641575737,1.3298073365960316e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",3.651741272548377,0.00038848203841802603,1.1515551421964438e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",4.216965034285822,0.00033640802029597986,9.971951012857582e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",4.869675251658631,0.0002913137784282823,8.635248129047041e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",5.623413251903491,0.00025226377378188646,7.477711120734596e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",6.493816315762113,0.0002184478629310629,6.475325368567077e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",7.498942093324558,0.0001891644905723252,5.6072950689455625e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",8.659643233600654,0.00016380613484199004,4.855611797877782e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",10.0,0.00014184670348044653,4.2046809026664907e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",11.547819846894582,0.0001228306193600757,3.6409979704406833e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",13.33521432163324,0.00010636336894182071,3.152868661446145e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",15.39926526059492,9.210331757577577e-05,2.7301660946704735e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",17.78279410038923,7.975462184349886e-05,2.3641207524500152e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",20.53525026457146,6.906109189931839e-05,2.0471385453549733e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",23.71373705661655,5.9800876476875544e-05,1.7726432628707352e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",27.384196342643612,5.178186029441137e-05,1.5349401413087415e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",31.622776601683793,7.576190733155963e-05,2.2457669941586602e-42,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",36.51741272548377,6.560354357861699e-05,1.9446484131390787e-42,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",42.169650342858226,5.680676298485462e-05,1.683890464875314e-42,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",48.69675251658631,4.918906483023025e-05,1.4580833846463247e-42,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",56.23413251903491,4.259241000219973e-05,1.2625425092059156e-42,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",64.93816315762113,3.687994226760436e-05,1.0932110873159266e-42,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",74.98942093324558,3.1933149011099284e-05,9.465761171353647e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",86.59643233600653,2.764940253592773e-05,8.195954644020311e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",100.0,2.393983091810973e-05,7.096347493779904e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",115.47819846894582,2.0727474242130267e-05,6.1441269319600815e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",133.3521432163324,1.794568796682452e-05,5.319537897454236e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",153.9926526059492,1.5536760297197062e-05,4.605473212138253e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",177.82794100389228,1.345071487774478e-05,3.987118670083279e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",205.3525026457146,1.1644273967590422e-05,3.451645697476021e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",237.13737056616552,1.0079960587138664e-05,2.987945207074574e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",273.8419634264361,8.725321009112658e-06,2.586397125662354e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",316.22776601683796,7.5522514635306055e-06,2.2386708130456884e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",365.1741272548377,6.5364150882363445e-06,1.9375522320261077e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",421.6965034285823,5.6567370288601065e-06,1.6767942837623429e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",486.9675251658631,4.8949672133976685e-06,1.4509872035333533e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",562.341325190349,4.235301730594616e-06,1.255446328092944e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",649.3816315762114,3.66405495713508e-06,1.0861149062029553e-43,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",749.8942093324558,3.169375631484572e-06,9.394799360223935e-44,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",865.9643233600654,2.741000983967417e-06,8.124992832890598e-44,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1000.0,2.3700438221856172e-06,7.025385682650191e-44,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1154.781984689458,2.0488081545876705e-06,6.073165120830368e-44,2
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1333.521432163324,2.4325563617143853e-06,7.21068803701194e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1539.926526059492,2.1029417835822194e-06,6.233630348742266e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",1778.2794100389228,1.8175073184603849e-06,5.387533248836068e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",2053.525026457146,1.5703312550075138e-06,4.654843346218885e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",2371.373705661655,1.3562856024687437e-06,4.020360030466244e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",2738.4196342643613,1.1709297037998436e-06,3.4709201152572565e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",3162.2776601683795,1.010418108428233e-06,2.995124750856294e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",3651.741272548377,8.714207933508114e-07,2.5831029400649594e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",4216.965034285822,7.510540774509262e-07,2.226306751473452e-44,3
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",4869.675251658631,8.187037138190023e-07,2.426836708906261e-44,4
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",5623.413251903491,7.054029673446444e-07,2.090985770344082e-44,4
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",6493.816315762113,6.072885630877868e-07,1.8001508395822422e-44,4
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",7498.942093324558,5.223249893936213e-07,1.5482981655555941e-44,4
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",8659.643233600653,4.487495657893001e-07,1.3302027351056848e-44,4
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",10000.0,3.8503587387185395e-07,1.1413398732482067e-44,4
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",11547.819846894581,3.999084727422105e-07,1.1854258695447847e-44,5
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",13335.21432163324,3.42741229779165e-07,1.0159682728245705e-44,5
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",15399.26526059492,2.9323643690831084e-07,8.692240397425278e-45,5
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",17782.794100389227,2.947547585047743e-07,8.737247138252611e-45,6
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",20535.25026457146,2.5168186478074587e-07,7.46046192421363e-45,6
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",23713.737056616552,2.1438227551185757e-07,6.354811480262227e-45,6
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",27384.196342643612,2.1037378275896204e-07,6.235990016576254e-45,7
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",31622.776601683792,1.786109502145615e-07,5.294462493291621e-45,7
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",36517.41272548377,1.7200810533611196e-07,5.098738129718285e-45,8
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",42169.65034285822,1.453876423248326e-07,4.309642932598702e-45,8
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",48696.75251658631,1.378196718330308e-07,4.085309901107356e-45,9
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",56234.13251903491,1.2905345603226894e-07,3.825457967564201e-45,10
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",64938.16315762113,1.1958249459992912e-07,3.5447156613467035e-45,11
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",74989.42093324558,1.097786950644646e-07,3.2541072251342914e-45,12
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",86596.43233600653,9.991973145786713e-08,2.961863591834355e-45,13
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS central (Helm, 25% sys)",100000.0,9.020989648850466e-08,2.6740404936447696e-45,14
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1.0,0.0014187009782006864,4.205374367728604e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1.1547819846894583,0.0012285401369969782,3.6416914355027967e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1.333521432163324,0.0010638676328144285,3.153562126508259e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1.539926526059492,0.0009212671191539787,2.730859559732586e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",1.7782794100389228,0.0007977801618312099,2.3648142175121284e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",2.053525026457146,0.0006908448623894051,2.0478320104170866e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",2.371373705661655,0.0005982427081649767,1.7733367279328484e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",2.7384196342643614,0.0005180525463403349,1.5356336063708546e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",3.1622776601683795,0.00044861072711572505,1.329791183546848e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",3.651741272548377,0.00038847658911799366,1.15153898914726e-41,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",4.216965034285822,0.0003364025709959475,9.971789482365742e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",4.869675251658631,0.00029130832912825,8.635086598555202e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",5.623413251903491,0.00025225832448185414,7.477549590242759e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",6.493816315762113,0.00021844241363103058,6.47516383807524e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",7.498942093324558,0.0001891590412722929,5.6071335384537255e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",8.659643233600654,0.0001638006855419577,4.8554502673859433e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",10.0,0.00014184125418041424,4.2045193721746537e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",11.547819846894582,0.0001228251700600434,3.6408364399488463e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",13.33521432163324,0.00010635791964178839,3.152707130954307e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",15.39926526059492,9.209786827574346e-05,2.7300045641786355e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",17.78279410038923,7.974917254346656e-05,2.3639592219581776e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",20.53525026457146,6.905564259928609e-05,2.046977014863136e-42,1
ext 200-420 keV (1000 phd),O1 inelastic d=300,"atm CEvNS maximal (hard shape, 25% sys)",23.71373705661655,5.979542717684323e-05,1.7724817323788972e-42,1
