m_GeV,delta_keV,S_tot_unit,S_H_unit,S_L_unit,f_ev_unit,N_arch_unit,N_SR1_unit,N_arch_nonSR1_unit,Z_LZ,Z_joint,q0_LZ,q0_joint,llmax_LZ,llmax_joint,kappa_hat_LZ,kappa_hat_joint,mu_hat_LZ,mu_hat_joint,k68lo_LZ,k68hi_LZ,k90lo_LZ,k90hi_LZ,k68lo_joint,k68hi_joint,k90lo_joint,k90hi_joint,N_arch_at_LZfit,N_SR1_at_LZfit,UL_excl_LZ,UL_excl_joint,UL_n1_LZ,UL_n1_joint,sigma_kappa_hat_LZ,sigma_kappa_hat_joint,sigma_k90hi_joint,sigma_k90lo_joint,sigma_UL_excl_LZ,sigma_UL_excl_joint,sigma_UL_n1_LZ,sigma_UL_n1_joint
4000.0,320.0,2692.6393530824475,651.2674829896413,45.01603368438042,2.757601472111653,864.9059584185587,854.4626089913336,10.443349427225186,2.7759327453982388,2.67369517006062,7.705802606974203,7.148645862405488,312.6002773126634,312.32169894037906,0.00038018939632056124,0.0002754228703338166,1.0237129301574022,0.7416144593997588,0.00011028371962281047,0.0008819560099583551,3.6712527963456635e-05,0.0013658741908122816,8.253527858637734e-05,0.0006651238728631638,2.6991703531634604e-05,0.0010302673922425115,0.32882807420520827,0.32485762349090685,0.0008644480994974051,0.0006525222503265991,0.0014571450855063819,0.001099388348769675,1.1286198215226756e-41,8.176127839644434e-42,3.0584235425991837e-41,8.012683130378751e-43,2.5661769350025764e-41,1.9370596677089719e-41,4.3256409627748375e-41,3.2636141196488064e-41
4000.0,325.0,2061.9738177375716,534.2476700756655,24.663701827205724,2.3061055756715465,660.9174382927932,654.1480922427751,6.769346050018172,2.8061909600030104,2.7054916989032742,7.874707704002617,7.319685332834524,312.68472986117763,312.4072186755936,0.00047863009232263805,0.0003630780547701018,0.9869227187505963,0.7486574427310378,0.0001439080562549901,0.0011487749922728272,4.811360236078616e-05,0.0017781917439969378,0.00010792734521987871,0.0008672927328750115,3.550748385820093e-05,0.001343177911737487,0.3163349745077211,0.31309496178283697,0.0011252399781985928,0.0008505138001456067,0.0018973791799842246,0.0014331138812896428,1.4208481735694928e-41,1.0778235619909928e-41,3.9873211343858266e-41,1.0540654337706139e-42,3.340356558218911e-41,2.524811955864099e-41,5.632507829516298e-41,4.2543025885946103e-41
4000.0,330.0,1550.568725636941,433.4670618152382,12.248938734956536,1.9113766484294337,495.86881276586564,491.7345802672616,4.134232498604014,2.839461129861632,2.74034666420157,8.062539507995098,7.509499840000672,312.77864576317387,312.50212592917666,0.000630957344480193,0.00047863009232263805,0.9783427255619213,0.7421488523042044,0.0001912608062478386,0.0015238862944708977,6.422958657309597e-05,0.002359070468583894,0.00014372053022624113,0.001152224511610138,4.7574142127039706e-05,0.0017841169631614903,0.3128720693132966,0.3102635449545137,0.001492499410370923,0.001129437936370248,0.0025172202378607993,0.0019039103770601344,1.8730426792735481e-41,1.4208481735694928e-41,5.296280716995897e-41,1.4122729438577495e-42,4.430592842561167e-41,3.3528185017878424e-41,7.472551005058312e-41,5.651896162145984e-41
4000.0,335.0,1139.5930471476893,346.45906736716574,5.31595124161123,1.5654972177335957,363.562181947008,361.24011668880206,2.3220652582059507,2.876472042997567,2.7789654982849745,8.274091414146596,7.7226492406582565,312.8844217162496,312.60870062950545,0.0008709635899560814,0.0006606934480075965,0.9925440514327414,0.7529216596454903,0.0002603610741386511,0.002069280992315169,8.781376169921575e-05,0.0032036195556258635,0.0001959920431578116,0.0015663095341908841,6.526594915296719e-05,0.0024258066255758042,0.3166494231608321,0.3146269888674328,0.0020264850271902056,0.0015352478411934825,0.0034174086455365906,0.0025876554177778482,2.585518641398837e-41,1.961316461185079e-41,7.201183061132689e-41,1.9374670781828478e-42,6.015767908943369e-41,4.557494662633634e-41,1.0144825639333502e-40,7.681642949642349e-41
4000.0,340.0,818.3798075085263,272.2339199457603,1.9720174444026695,1.2653165754208355,260.4554183474779,259.2724056862942,1.1830126611837524,2.9165374143838436,2.820677247690808,8.506190489500796,7.956220135640592,313.0004712539267,312.7254860769966,0.001202264434617413,0.0009120108393559096,0.9839089365765457,0.7463712551577788,0.00036276494064025797,0.0028789060799959748,0.0001228916239603173,0.004455196598071789,0.00027354850333495903,0.0021813743096871165,9.163388245587603e-05,0.0033767733465737667,0.31313628628257234,0.311713992234329,0.0028177105532169676,0.002136651876177434,0.004753345496986026,0.0036027838957160157,3.569009248424381e-41,2.7073703809264957e-41,1.002419680458222e-40,2.7202183191763977e-42,8.36457831925679e-41,6.342806197346461e-41,1.4110651160614314e-40,1.0695125526171534e-40
4000.0,345.0,570.079684474255,209.42878639026083,0.5806033459627612,1.0062497294142037,181.00184445298703,180.4740810933907,0.5277633595963183,2.961105744979382,2.866931355668071,8.7681472329499,8.219295398112763,313.13144962565127,312.8570237082327,0.0017378008287493763,0.0013182567385564075,0.9906849481325434,0.7515113855722974,0.0005215106531825182,0.00412911793087012,0.0001774109520510543,0.006391356722787046,0.00039383197653195906,0.0031315768987245324,0.00013268394179708702,0.004848389365621169,0.31454515529556654,0.3136280076918765,0.004041481524356181,0.0030670385410718503,0.006817701173019429,0.005171941842977844,5.158787909832634e-41,3.91334082273071e-41,1.4392795784041355e-40,3.938819129602715e-42,1.1997431282539384e-40,9.104726550314036e-41,2.023884083973856e-40,1.5353284800256884e-40
4000.0,350.0,385.93119592680443,157.3448686451081,0.13174233887683645,0.7860620635412492,122.2546981616878,122.05792086013794,0.19677730154985318,3.008664512645283,2.916180097398337,9.052062149651078,8.504106360462174,313.27340708400186,312.9994291894074,0.0026302679918953813,0.001995262314968879,1.0151024717201789,0.7700339714036238,0.0007714644174761128,0.006098647568360443,0.00026348509712822277,0.009439286174271156,0.0005833393586018883,0.004628722164653014,0.00019759595426804545,0.007165694226237487,0.32156261943351855,0.3210450423957204,0.005967653349777854,0.004531839293339424,0.010069802094759318,0.007644296969410613,7.808141469223892e-41,5.923081021208667e-41,2.127188347957837e-40,5.865779340451939e-42,1.7715412170140074e-40,1.345309391560634e-40,2.989293850103439e-40,2.269265046521222e-40
4000.0,355.0,251.1010676378574,114.35613257146758,0.021652727476638146,0.5996632118164538,79.36502837052697,79.30918780094008,0.05584056958689642,3.060910719787532,2.9701867319383775,9.369174434510228,8.822009222582778,313.43196322643144,313.1583806204677,0.003981071705534978,0.003019951720402019,0.9996513556026988,0.7583131012077312,0.0011881252750125433,0.009372170582613698,0.0004073266236085248,0.014509142817173453,0.0008995190338285889,0.007118053744660161,0.0003062360221278523,0.01102082521896408,0.3159578688548857,0.31573556354328236,0.009171067206574816,0.0069682538220511,0.015473071796893766,0.011753620335811813,1.1818100350125061e-40,8.964945905049415e-41,3.27161196814977e-40,9.090838618400966e-42,2.7224978744882355e-40,2.0685767307242204e-40,4.5932936843650084e-40,3.489147518060805e-40
4000.0,360.0,157.15422413308085,80.1723473897365,0.0016294056423364765,0.4444840827110468,49.5517790226441,49.54499525736876,0.006783765275335155,3.1155002704702683,3.0265488942631946,9.706341935300316,9.159998209365767,313.6005469768265,313.3273751138592,0.00630957344480193,0.00478630092322638,0.9915761193285375,0.7521874080570903,0.0019015172480661116,0.014979492983890699,0.0006541584008720528,0.02318112952915719,0.0014412819060709303,0.011384765764372931,0.0004929473442143676,0.017619277299938826,0.31265058906396853,0.3126077863987315,0.014651248481694116,0.011138813314038494,0.024726048634134884,0.018794758492873532,1.8730426792735483e-40,1.4208481735694929e-40,5.230410367586586e-40,1.4633499751218819e-41,4.349329467503539e-40,3.3066375906667133e-40,7.340107027311402e-40,5.579360492711756e-40
4000.0,365.0,93.74000826183445,53.73393886464451,0.00011539263000992708,0.3195598745914954,29.475464802640957,29.475464802640957,0.0,3.174678953103736,3.087587476285181,10.078586455279833,9.533196423713093,313.78666923681624,313.51397422103287,0.010471285480509006,0.00794328234724282,0.9815783874549413,0.7446033528566257,0.0031927375992236015,0.025127816585669014,0.0011017641912467525,0.038866363028368045,0.00242275355445766,0.019109373236615386,0.000832063484657831,0.02956316466981496,0.30864600661914854,0.30864600661914854,0.02456146651257547,0.01868601704822225,0.04146692045405881,0.03154379146766655,3.108477107594155e-40,2.358021026312504e-40,8.776040035887652e-40,2.4700408550012727e-41,7.291249629799033e-40,5.547079805495806e-40,1.2309756351672295e-39,9.364003478510736e-40
4000.0,370.0,52.68363570312697,33.84605291128046,2.5720407848128156e-06,0.21836202524669707,16.501563956276335,16.501563956276335,0.0,3.235556004081317,3.1504152527188536,10.46882265554666,9.925116264563599,313.98178733694965,313.7099341414581,0.019054607179632484,0.01445439770745928,1.0038659831179453,0.7615102231278983,0.005689856016400002,0.044694311906039445,0.0019686930061951677,0.06918513353825197,0.004323897850252608,0.03402544806244215,0.0014902632612557995,0.05266888501437643,0.31443081903642767,0.31443081903642767,0.04371238654058794,0.03328392224906386,0.07377255460974444,0.056166905373430845,5.6564984616585595e-40,4.290892886201256e-40,1.5635140848221777e-39,4.4239546715873487e-41,1.2976339259649278e-39,9.880573932851029e-40,2.1899918362457162e-39,1.6673553584485976e-39
4000.0,375.0,27.8839908174489,19.97006776973606,8.25853827029006e-08,0.1419121803358348,8.682254497057562,8.682254497057562,0.0,3.298263982228095,3.21519920651973,10.87854529646313,10.337505937605101,314.1866486574079,313.9161289779789,0.03630780547701017,0.02754228703338169,1.0124065145226726,0.7679888787303569,0.010762449415357346,0.08446694264805997,0.003732375925164217,0.1307060802929665,0.008193962482023354,0.06439219851270736,0.0028327127969957457,0.09966778668192562,0.31523360738106276,0.31523360738106276,0.08258078302066427,0.06297904212801078,0.13941555749800383,0.1062896601178145,1.0778235619909927e-39,8.176127839644442e-40,2.9587105980638713e-39,8.40911356895052e-41,2.4514704906551435e-39,1.8695785830453084e-39,4.138652028269938e-39,3.1552857179301085e-39
4000.0,380.0,13.648271206390469,10.838458531165873,6.129203010322582e-10,0.08597542392821551,4.209717388722108,4.209717388722108,0.0,3.362232985372824,3.2813932851833765,11.304610647929053,10.767541892046552,314.39968133314085,314.1311469551996,0.07244359600749906,0.05495408738576248,0.9887298454765329,0.7500282885405678,0.02201091839360276,0.17261797738193052,0.007648255394580346,0.26702765721289734,0.016798188840862188,0.13193854384074183,0.0058223767548436795,0.20405696411945687,0.30496706581432825,0.30496706581432825,0.1686981490374169,0.1289277717740752,0.2848394879535441,0.21770994997055754,2.150540735426151e-39,1.6313519760810465e-39,6.057579108039561e-39,1.7284148052221902e-40,5.007927014810283e-39,3.8273144958068257e-39,8.455666969356592e-39,6.462877903946235e-39
4000.0,385.0,6.011638991106943,5.273771220186872,6.172673865142313e-13,0.047873191941371095,1.8236200720039586,1.8236200720039586,0.0,3.431178839437894,3.3531456160962234,11.772988228206373,11.24358552274532,314.6338701232795,314.369168770549,0.16595869074375597,0.12589254117941687,0.9976837361882223,0.7568205092437189,0.05001834933672808,0.39185347672785537,0.017409585874403423,0.6063592379085013,0.03833495048942853,0.3007066967326643,0.01331706297773435,0.4651261079033881,0.30264559956381093,0.30264559956381093,0.38303451465972893,0.2938523495800875,0.6466584010182577,0.4961813445001682,4.92660420674718e-39,3.7372114722828585e-39,1.3807606155455223e-38,3.953266815591072e-40,1.1370657618441013e-38,8.72322030931827e-39,1.9196524053711342e-38,1.4729503397314382e-38
4000.0,390.0,2.3759066661314865,2.235922151715628,1.3327706023570454e-15,0.023554373801532573,0.6988120280478584,0.6988120280478584,0.0,3.494375351656469,3.419822586106054,12.210659098264273,11.695186520441098,314.85270555830846,314.59496926939687,0.41686938347033553,0.33113112148259144,0.990442747093293,0.7867366388940841,0.12664096661000213,0.9917425231761556,0.044134163754169564,1.5341467686674324,0.09776569607030434,0.7663070123757677,0.0340196131935632,1.1854525139199619,0.2913133392939655,0.2913133392939655,0.9690899735578454,0.748852531176503,1.6364016496870628,1.264687334409392,1.2375070260346272e-38,9.829867714489815e-39,3.519101841430282e-38,1.0098969130221712e-39,2.876813934268895e-38,2.223023099178215e-38,4.857777086060574e-38,3.7543161578331564e-38
4000.0,395.0,0.7999791130025417,0.7886858071107941,2.943882131185755e-19,0.009824852696569977,0.22000186654570697,0.22000186654570697,0.0,3.555089851002497,3.4860799773592115,12.638663848700958,12.1527536085448,315.0667079335268,314.8237528134487,1.2589254117941688,1.0,1.0071140342634586,0.7999791130025417,0.37633101076447706,2.9450626726839726,0.13127436303137513,4.557537643158302,0.29491325174297234,2.310380778719259,0.10276133329193383,3.573715946590481,0.27696594043653994,0.27696594043653994,2.8787092789070927,2.2573673235229075,4.860148351488032,3.812808236978306,3.737211472282859e-38,2.968572591569772e-38,1.0608835209104325e-37,3.050544774836012e-39,8.545657464461178e-38,6.701158765715318e-38,1.4427703187190382e-37,1.1318598029205262e-37
4000.0,400.0,0.23148888221955463,0.23117220073431052,2.941537982209115e-23,0.003169780872206129,0.05414482307210414,0.05414482307210414,0.0,3.585535883900838,3.5264758221354464,12.856067574740564,12.436031724105874,315.1754097965466,314.96539187122926,4.3651583224016655,3.4673685045253237,1.0104856207641477,0.802657259355856,1.3007820640826746,10.178277537682831,0.45393979887637365,15.749069563944076,1.0537095572547819,8.249665336372193,0.3674154960504523,12.761363178543194,0.2363507250481611,0.2363507250481611,9.94758812270165,8.060906057002637,16.79685696077882,13.611944183468093,1.2958289353744272e-37,1.0293135107406146e-37,3.788303296289104e-37,1.0906995712933846e-38,2.953013745327712e-37,2.392938478403679e-37,4.986268919828594e-37,4.040804442102097e-37
4000.0,405.0,0.06300865785875433,0.06300783788936234,1.1451361956368584e-28,0.0006280185559418507,0.00981282121938926,0.00981282121938926,0.0,3.495920061767257,3.4543011512227224,12.22145707826678,11.932196443338626,314.8581045483097,314.71347423084563,15.848931924611174,13.803842646028867,0.9986199290645141,0.8697615984197149,4.775515200797587,37.38949056391326,1.6643117405689278,57.85700456537389,4.130359182109578,32.348708489064826,1.4382710650380686,50.065340795527476,0.15552273549448037,0.15552273549448037,36.54576283101192,31.625227378129303,61.70065485637132,53.38614841971986,4.704870491705589e-37,4.097770893734325e-37,1.4862259847320284e-36,4.269612062919875e-38,1.0848874987815132e-36,9.388178319687662e-37,1.8316287288853027e-36,1.5848065696825626e-36
4000.0,410.0,0.0241182249637005,0.024118224818520773,3.1302137283523607e-35,9.616547030625668e-05,0.0027687251107582187,0.0027687251107582187,0.0,3.2235791581944775,3.1896975627443496,10.391462589145817,10.174170541777244,313.94310730374923,313.83446128006494,41.68693834703364,36.30780547701018,1.0054149571016704,0.8756798204328086,12.425562188456903,97.62741730182296,4.297131946134433,151.11772860249908,11.134073548464444,87.60110749931252,3.844981674857821,135.51711984287624,0.11541967299206174,0.11541967299206174,95.48769427547181,85.63390905859924,161.14732437190216,144.60062109961112,1.2375070260346297e-36,1.0778235619909926e-36,4.022924076540385e-36,1.1414107215070964e-37,2.8346215205835947e-36,2.5421047534033615e-36,4.783775303352322e-36,4.2925744052027126e-36
4000.0,415.0,0.006654765307430097,0.006654765307315723,2.720243339863599e-41,7.723745247274327e-06,0.0005997651163356787,0.0005997651163356787,0.0,2.816556612530009,2.785998865341247,7.932991151586521,7.761789677682714,312.7138715849696,312.6282708480177,151.3561248436207,138.03842646028866,1.0072394886763856,0.9186133315001697,44.2806103923211,353.10027320918215,14.824817897000813,546.9013658700205,40.5365070684706,323.8004773840194,13.512974052376332,501.64141755085274,0.09077812382495168,0.09077812382495168,346.0529532688094,317.43099911814824,583.3169897867527,534.9671375715142,4.493116437769852e-36,4.097770893734325e-36,1.489158962937669e-35,4.011424440247789e-37,1.0272833123055627e-35,9.423169636967433e-36,1.7316188280779386e-35,1.5880887819853327e-35
4000.0,420.0,4.4155559013125706e-05,4.4155559013125686e-05,4.172585589200135e-51,7.574753679736686e-10,1.8389693628876485e-06,1.8389693628876485e-06,0.0,0.48627960734200737,0.47417000437475637,0.23646785651669688,0.2248371930487565,308.86560993743467,308.8597946057007,3162.2776601683795,3162.2776601683795,0.13963213783945397,0.13963213783945397,0.0,inf,0.0,inf,0.0,inf,0.0,inf,0.005815331733993689,0.005815331733993689,inf,inf,inf,inf,9.38745078890924e-35,9.38745078890924e-35,,0.0,,,,
10000.0,200.0,150978.89482813264,5982.998806409529,105454.83190929478,20.878448897350744,16413.895441407476,15921.86851817261,492.02692323486735,2.2132371952287198,2.1349063396587726,4.89841888234389,4.557825079115219,311.19658545034827,311.02628854873393,1.1481536214968841e-05,9.549925860214369e-06,1.7334696486651768,1.4418372520657694,3.183508312224677e-06,2.6957102846638865e-05,8.643699173707121e-07,4.145056239897562e-05,2.6076707317366055e-06,2.268304277756564e-05,6.615865642123535e-07,3.500592797807756e-05,0.1884567349392319,0.1828075100013711,2.698027582545604e-05,2.2699443007972846e-05,4.4144374508986014e-05,3.7304141403715886e-05,3.4093367446946393e-43,2.835762787726117e-43,1.0394688855503283e-42,1.9645205492839854e-44,8.011545147921951e-43,6.740391153431872e-43,1.3108266634984944e-42,1.1077122227874135e-42
10000.0,210.0,95148.75978457663,4971.452392396911,58324.98142252465,17.499728207496982,13213.914591280354,12827.118887679528,386.7957036008274,2.2967633648539203,2.2088951767323746,5.275121954135102,4.879217901791549,311.3849369862439,311.1869849600721,1.6595869074375632e-05,1.3803842646028866e-05,1.5790763599740512,1.3134185080310952,4.717141119917095e-06,3.947063065702364e-05,1.3523644546160134e-06,6.0836778264764915e-05,3.7628933972625634e-06,3.226930891426744e-05,1.0171116273735651e-06,4.9910997008274376e-05,0.21929639651687055,0.21287718566138022,3.9270600895583964e-05,3.211998067918256e-05,6.4824339218388e-05,5.3205235407312516e-05,4.927990922647088e-43,4.098924313780672e-43,1.4820612231558932e-42,3.020219576662519e-44,1.166104431609076e-42,9.537733306597957e-43,1.92489922524187e-42,1.579880607333616e-42
10000.0,220.0,60670.80509286411,4098.928127291781,31188.959917502303,14.574400959015346,10527.00094892351,10226.706588473615,300.29436044989643,2.3679886876554663,2.2718839144221854,5.607370424864257,5.1614565206102725,311.55106122160845,311.32810426948146,2.39883291901949e-05,1.9054607179632484e-05,1.4553912448017776,1.1560583583165716,6.825563775208653e-06,5.6651060585596426e-05,2.0297526881915564e-06,8.75390370701317e-05,5.317776669245607e-06,4.510543670362354e-05,1.5006339055330816e-06,6.986356664244905e-05,0.25252516414827125,0.24532160417584012,5.611428628575408e-05,4.472267343702094e-05,9.330826088652917e-05,7.450628860481539e-05,7.123114069469006e-43,5.658090624541014e-43,2.0745344561034475e-42,4.455994580061901e-44,1.6662622018028886e-42,1.3279987191176419e-42,2.7707031225425685e-42,2.2123958213888708e-42
10000.0,230.0,39439.99933949639,3349.312359058958,16093.684328854008,12.02921568950437,8291.323806412334,8061.626805953563,229.69700045877062,2.4267296892054184,2.3239293674190273,5.889016984471027,5.4006477047526005,311.69188450141183,311.4476998615526,3.3113112148259076e-05,2.6302679918953814e-05,1.3059811212560077,1.0373776786305233,9.659594108506872e-06,7.974145582897367e-05,2.9450878033776038e-06,0.0001233623547437277,7.3770002008570726e-06,6.206908971442441e-05,2.144705816619111e-06,9.624023270200097e-05,0.27455153505926194,0.26694555252295193,7.87166785565327e-05,6.137817759023792e-05,0.00013160553006268114,0.00010265233943776363,9.832634576466429e-43,7.810339265813517e-43,2.857765333188778e-42,6.368506975248609e-44,2.3374194846262722e-42,1.8225686202859667e-42,3.9079053625484864e-42,3.0481669545035176e-42
10000.0,240.0,26267.495313040516,2711.8201234584567,7991.8585936415575,9.857201912066504,6453.235286303964,6280.236434529065,172.9988517748992,2.475560196696733,2.367874275124318,6.128398287469167,5.606828582795515,311.8115751529109,311.5507903005741,4.5708818961487516e-05,3.467368504525317e-05,1.2006561878354909,0.9107908594120306,1.342898033303089e-05,0.00011032832361500906,4.167920249347484e-06,0.00017086363509986934,1.0098968224876724e-05,8.443727658985553e-05,3.0011624877773418e-06,0.0001309813873690464,0.29496976341755093,0.28706219022122687,0.00010868646251060009,8.335455601255394e-05,0.00018231218736402223,0.00013972883720317838,1.3572814048944525e-42,1.0296032367570372e-42,3.8893720184079404e-42,8.91167641228943e-44,3.2273446980480644e-42,2.4751369967444624e-42,5.4135929874563525e-42,4.1491195084955295e-42
10000.0,250.0,17958.962678695192,2175.764484631346,3844.3220223099943,8.004102393327633,4953.091538746175,4825.322105465622,127.7694332805524,2.516207671265725,2.4055985247396183,6.331301044936481,5.786904262229427,311.91302653164456,311.64082814029103,6.309573444801943e-05,4.7863009232263804e-05,1.1331339401368434,0.8595699964922691,1.844965200274915e-05,0.00015094560206429104,5.801610469776851e-06,0.0002338456170766138,1.3736499208135167e-05,0.0001141888157947916,4.150678425905132e-06,0.00017709702365106518,0.3125189484254606,0.3044572421926169,0.00014848098223150293,0.0001125556687194397,0.00024951595110731835,0.00018898180084977244,1.873569893954402e-42,1.4212481068036121e-42,5.258733490057373e-42,1.2325058431118727e-43,4.409006418063095e-42,3.34223722334794e-42,7.409147038952402e-42,5.6116410352448854e-42
10000.0,260.0,12541.635561588224,1724.7090065946422,1805.8493846794267,6.4324298197656615,3741.4203283336533,3649.124652639343,92.29567569431042,2.5511329270870724,2.439095302142462,6.508279211667855,5.9491858929334285,312.00151561501025,311.72196895564304,8.709635899560796e-05,6.606934480075965e-05,1.0923307932641713,0.8286176442840413,2.523553706183662e-05,0.0002056653803988705,8.017007962422752e-06,0.00031880262365289287,1.8678010192722276e-05,0.00015452445539477084,5.719892074233097e-06,0.0002397701004772221,0.32586408807001327,0.31782547076599943,0.0002022059131634495,0.00015222543339890414,0.0003400699468015807,0.00025574034821640294,2.586246400248345e-42,1.961868522728349e-42,7.119752954054828e-42,1.698469425976849e-43,6.004318906767066e-42,4.5201944569693535e-42,1.0098064785837777e-41,7.593974795275695e-42
10000.0,270.0,8883.387855149334,1350.7841186999424,855.2256946009136,5.112726052172198,2776.6520843006147,2711.7526307371522,64.89945356346252,2.58265647678996,2.4706154345140257,6.67011447710513,6.103940625258929,312.0824332477289,311.7993463218058,0.00012022644346174131,8.709635899560796e-05,1.068018127715831,0.7737107377293102,3.4599533192903395e-05,0.0002811222685113049,1.1085089160261491e-05,0.000435827891528123,2.5558374565554088e-05,0.0002105345462795694,7.91733433490114e-06,0.00032647911281493075,0.333827004826094,0.3260243743415485,0.0002762629897688766,0.00020722176060562322,0.00046483277743068475,0.00034839610007307234,3.570013835288674e-42,2.586246400248345e-42,9.694497450995243e-42,2.3509797262860614e-43,8.203375790343107e-42,6.153259890536212e-42,1.3802782472320923e-41,1.034530226137217e-41
10000.0,280.0,6304.167093069981,1042.94937009173,421.47617043468995,4.01476706634854,2017.4896430791132,1973.2569932060037,44.23264987310944,2.613569405802736,2.5023912139093425,6.830745038948066,6.261961787450673,312.16274852865035,311.87835690290166,0.00016595869074375615,0.00012022644346174131,1.046231316995765,0.7579275885883482,4.796930659871656e-05,0.00038853615777151133,1.548509722195231e-05,0.0006023195283675075,3.5442197259528906e-05,0.0002907431248915698,1.1096130305569423e-05,0.00045078333252332567,0.33481993975449753,0.3274791470934293,0.0003816380040002817,0.00028599287508478913,0.0006423720242106821,0.00048103178158881476,4.9279909226470826e-42,3.570013835288674e-42,1.3385597107327915e-41,3.2948939990605824e-43,1.1332390072625933e-41,8.492295799896859e-42,1.9074647372100773e-41,1.4283797025336678e-41
10000.0,290.0,4425.267380447062,791.4111709103498,219.17103710358467,3.1067849556809315,1428.7402899648669,1399.8886389472189,28.851651017648038,2.6458935526816707,2.536274488292991,7.000752692122433,6.432688279965873,312.24775235523754,311.96372014915926,0.00022908676527677723,0.00017378008287493763,1.013770189671455,0.7690233321178487,6.779967628424424e-05,0.0005475588832628293,2.20437986061262e-05,0.0008481795270663807,5.018506040918525e-05,0.0004098657481024047,1.587582733971692e-05,0.0006355455790930074,0.3273054914486561,0.3206959600441287,0.000537348921744315,0.0004030025852150496,0.0009050129999052221,0.0006779620990636767,6.80252112572788e-42,5.160239979639453e-42,1.8871942353019907e-41,4.714181141645385e-43,1.595608278652204e-41,1.196679169281643e-41,2.687352996353e-41,2.0131461962682776e-41
10000.0,300.0,3033.1279255947675,588.7783044873779,115.31792672430235,2.361432609941371,980.3182633548706,962.5553332618798,17.76293009299078,2.6814726499196118,2.573879593913384,7.190295572266905,6.624856163963727,312.3425237953098,312.0598040911582,0.0003311311214825914,0.00025118864315095795,1.0043630516023614,0.7618872881334294,9.851240241494797e-05,0.0007932711296736202,3.226400600875976e-05,0.0012284978927053325,7.31430977139872e-05,0.0005948086191036991,2.3378277370549572e-05,0.0009220239615300295,0.3246138859545647,0.3187320269920558,0.0007780588845891762,0.0005844594302436235,0.0013108615572715353,0.0009836316478411327,9.83263457646645e-42,7.458816093164014e-42,2.7378654847902487e-41,6.9419647836989495e-43,2.3103744090513266e-41,1.7354986075077987e-41,3.8924830185937014e-41,2.92080385188979e-41
10000.0,305.0,2479.893969253971,503.88487757857644,81.83066975648809,2.0445571884905354,800.8160453166851,787.2578930472279,13.558152269457164,2.701268572059321,2.5948635735568417,7.296851898395403,6.7333169653721825,312.395801958374,312.1140344918624,0.0004168693834703355,0.0003019951720402016,1.0337918700347062,0.7489160058863114,0.00012027152236054418,0.0009670958740984049,3.9543994440182805e-05,0.0014981227598774229,8.947679591018498e-05,0.0007263204237044415,2.8751920671618116e-05,0.0011253254143568949,0.33383569108431876,0.3281837125067532,0.0009486303334700347,0.0007132323328488741,0.001598257569243809,0.0012009637668849076,1.237855353319958e-41,8.967469313163097e-42,3.3415504798946396e-41,8.537618816068772e-43,2.8168706630170177e-41,2.1178779166464899e-41,4.745879084721453e-41,3.5661516218966296e-41
10000.0,310.0,2005.920805726269,427.8260983937551,56.339151068267206,1.7599131730513053,646.8834718753593,636.7929034133941,10.09056846196513,2.722894159249166,2.6176600400553975,7.414152602473223,6.852144085302825,312.45445231041293,312.17344805182773,0.0005011872336272725,0.00038018939632056124,1.0053418994973384,0.762629820195924,0.0001485571944804277,0.0011919712985304699,4.9025502382797186e-05,0.001846185833013866,0.00011068067558206543,0.0008960271794172215,3.5760585731639904e-05,0.0013888564084423597,0.3242097377484169,0.31915247365523797,0.0011688759722686178,0.0008799704846595955,0.001969569492043479,0.0014814354006205783,1.4882294664973575e-41,1.128937499782541e-41,4.124081566919496e-41,1.0618777545441344e-42,3.4708698623887813e-41,2.612991546972054e-41,5.84845574209741e-41,4.398986382712784e-41
10000.0,315.0,1602.313770422584,360.7089730846315,37.170367317835435,1.5068816419167754,515.8950039337817,508.58779703379025,7.3072068999914,2.746900669873064,2.6429678160743113,7.545463290149087,6.985278876804614,312.52010765425086,312.2400154475786,0.000630957344480193,0.00047863009232263805,1.0109916416098792,0.7669155878671956,0.00018575507559005306,0.0014876177436174197,6.154904987923933e-05,0.0023045949471553443,0.0001386408056656098,0.0011198903213335155,4.505169548267677e-05,0.0017358774822439104,0.3255077417126576,0.3208972058514717,0.001458767531009448,0.001099556719978775,0.0024580552772489866,0.0018513426440571366,1.8735698939543984e-41,1.4212481068036117e-41,5.154528778811365e-41,1.3377687266241858e-42,4.3316762254810205e-41,3.2650327082644015e-41,7.298969423873635e-41,5.497391973710944e-41
10000.0,320.0,1262.5410623529779,301.6403099371546,23.016508971496744,1.279643273065162,405.7468184794327,400.6551322984167,5.091686181016027,2.7726454924066037,2.6701285892195235,7.687563026562657,7.129586682967442,312.59115752245765,312.31216935066004,0.0007943282347242822,0.0006025595860743581,1.0028720133257607,0.7607562199332907,0.00023546000696422222,0.0018824795882092767,7.833446264002496e-05,0.002915558390865948,0.00017611127572454604,0.001418892285342871,5.7548842468524533e-05,0.002198858043781411,0.3222961540677615,0.3182516839718251,0.0018452788901050566,0.001392561520053313,0.00311006421111627,0.0023453032752002063,2.3586847502716976e-41,1.78924535811942e-41,6.529307041036653e-41,1.7088600303048953e-42,5.479386213181565e-41,4.13508355560978e-41,9.235050079356667e-41,6.96416270774655e-41
