m_GeV,delta_keV,N_iso_unit,N_p_unit,G_LZ_iso,G_LZ_p,G_relic_BL,N_th_BL,f_th_BL,NT_fraction_BL,dilution_D_BL,T_RH_NT_BL,G_relic_UB,N_th_UB,f_th_UB,NT_fraction_UB,dilution_D_UB,T_RH_NT_UB,G_relic_Ap,N_th_Ap,f_th_Ap,NT_fraction_Ap,dilution_D_Ap,T_RH_NT_Ap
2319.9,347.5,585.7144470986877,193.465992595484,6.816806001106453e-07,1.1861007618662575e-06,1.878295845634244e-08,0.0007592173541955352,0.0007592173541955352,0.9992407826458045,1.0,0.13365249378068958,3.386145990962631e-08,0.00246745640113549,0.00246745640113549,0.9975325435988646,1.0,0.2595226339543482,1.6930729954813156e-08,0.00020375496293304076,0.00020375496293304076,0.999796245037067,1.0,0.05036492789865525
2319.9,350.0,472.4647257265408,159.80168865060068,7.589955122360728e-07,1.305068239468137e-06,1.878295845634244e-08,0.0006124203027493108,0.0006124203027493108,0.9993875796972507,1.0,0.11521784982961553,3.386145990962631e-08,0.0019903659839352605,0.0019903659839352605,0.9980096340160647,1.0,0.21416698935951992,1.6930729954813156e-08,0.000168300313201404,0.000168300313201404,0.9998316996867986,1.0,0.04186270817989094
2319.9,352.5,378.9357728502853,131.35254694971212,8.475027181214117e-07,1.4394767467106732e-06,1.878295845634244e-08,0.0004911857924941365,0.0004911857924941365,0.9995088142075058,1.0,0.09951328580758266,3.386145990962631e-08,0.001596353825605944,0.001596353825605944,0.998403646174394,1.0,0.18671316055224085,1.6930729954813156e-08,0.00013833818014134968,0.00013833818014134968,0.9998616618198587,1.0,0.034545724156007526
2319.9,355.0,295.3070047210883,105.34590122437861,9.60034916221159e-07,1.6073671242736762e-06,1.878295845634244e-08,0.0003827841432123271,0.0003827841432123271,0.9996172158567876,1.0,0.0815612110522698,3.386145990962631e-08,0.0012440484654400634,0.0012440484654400634,0.99875595153456,1.0,0.16795665347863165,1.6930729954813156e-08,0.00011094844065955021,0.00011094844065955021,0.9998890515593405,1.0,0.02783002168975673
2319.9,357.5,228.15241267408135,83.87286586977446,1.0922231315070283e-06,1.8014124561832428e-06,1.878295845634244e-08,0.00029573672283784107,0.00029573672283784107,0.9997042632771621,1.0,0.06669322652762497,3.386145990962631e-08,0.0009611443492229837,0.0009611443492229837,0.999038855650777,1.0,0.15340353474541993,1.6930729954813156e-08,8.833341946621118e-05,8.833341946621118e-05,0.9999116665805338,1.0,0.0222595222565926
2319.9,360.0,175.74991912262186,66.61182348362804,1.2444468017299888e-06,2.021381290044862e-06,1.878295845634244e-08,0.00022781133239466446,0.00022781133239466446,0.9997721886676053,1.0,0.05471247895295097,3.386145990962631e-08,0.0007403868302826597,0.0007403868302826597,0.9992596131697173,1.0,0.131313925074557,1.6930729954813156e-08,7.01543947994388e-05,7.01543947994388e-05,0.9999298456052006,1.0,0.017763656852246207
2319.9,362.5,134.3989219398876,52.58282503487258,1.4230691708191676e-06,2.2751076213597028e-06,1.878295845634244e-08,0.00017421116113385064,0.00017421116113385064,0.9998257888388662,1.0,0.04330306851230077,3.386145990962631e-08,0.0005661862736850147,0.0005661862736850147,0.999433813726315,1.0,0.10931032733354333,1.6930729954813156e-08,5.537930166516057e-05,5.537930166516057e-05,0.9999446206983348,1.0,0.014091664709604778
2319.9,365.0,99.03144025837467,40.22577568037315,1.657819925625667e-06,2.6011876842178746e-06,1.878295845634244e-08,0.00012836696862706577,0.00012836696862706577,0.9998716330313729,1.0,0.032104169712735296,3.386145990962631e-08,0.00041719264803796393,0.00041719264803796393,0.999582807351962,1.0,0.08731907111343111,1.6930729954813156e-08,4.23650757569812e-05,4.23650757569812e-05,0.999957634924243,1.0,0.010841040858284813
2319.9,367.5,71.82145907573548,30.36127439457893,1.946689968660572e-06,2.9940834756498006e-06,1.878295845634244e-08,9.30967272602639e-05,9.30967272602639e-05,0.9999069032727398,1.0,0.02343589107244488,3.386145990962631e-08,0.00030256436359585775,0.00030256436359585775,0.9996974356364041,1.0,0.06787721499860837,1.6930729954813156e-08,3.197595740664405e-05,3.197595740664405e-05,0.9999680240425933,1.0,0.008196766828457847
2319.9,370.0,51.849511519523794,22.826937674171976,2.2911396869689144e-06,3.453027811624214e-06,1.878295845634244e-08,6.720860164398696e-05,6.720860164398696e-05,0.999932791398356,1.0,0.017032896816104846,3.386145990962631e-08,0.0002184279553429577,0.0002184279553429577,0.999781572044657,1.0,0.05302445657620877,1.6930729954813156e-08,2.4040927179386416e-05,2.4040927179386416e-05,0.9999759590728207,1.0,0.006162692542912524
2319.9,372.5,37.03990822036525,17.009767322622412,2.7107467881207395e-06,4.000135624761842e-06,1.878295845634244e-08,4.8012032583469736e-05,4.8012032583469736e-05,0.9999519879674166,1.0,0.01225364004418264,3.386145990962631e-08,0.0001560391058962767,0.0001560391058962767,0.9998439608941038,1.0,0.03887174375464697,1.6930729954813156e-08,1.791438621239875e-05,1.791438621239875e-05,0.9999820856137877,1.0,0.004592206451163381
2319.9,375.0,25.201791388932776,12.168271235175776,3.286307490078191e-06,4.72943718796809e-06,1.878295845634244e-08,3.26671767685961e-05,3.26671767685961e-05,0.9999673328232314,1.0,0.008373954617426838,3.386145990962631e-08,0.00010616832449793737,0.00010616832449793737,0.999893831675502,1.0,0.026654871201510694,1.6930729954813156e-08,1.2815408130494873e-05,1.2815408130494873e-05,0.9999871845918695,1.0,0.00328512606557032
2319.9,377.5,16.760274403358803,8.540986230042424,4.029798588806051e-06,5.645077283343944e-06,1.878295845634244e-08,2.172507653027931e-05,2.172507653027931e-05,0.9999782749234697,1.0,0.005569044336299409,3.386145990962631e-08,7.060649872340778e-05,7.060649872340778e-05,0.9999293935012766,1.0,0.017875755243562247,1.6930729954813156e-08,8.995215693295587e-06,8.995215693295587e-06,0.9999910047843067,1.0,0.0023058510441366035
2319.9,380.0,11.093295983880848,5.97131153800976,4.9532882563291894e-06,6.751325356832553e-06,1.878295845634244e-08,1.4379400863183597e-05,1.4379400863183597e-05,0.9999856205991369,1.0,0.0036860426321581236,3.386145990962631e-08,4.6733052805346705e-05,4.6733052805346705e-05,0.9999532669471947,1.0,0.011933997771274114,1.6930729954813156e-08,6.288879739359515e-06,6.288879739359515e-06,0.9999937111202606,1.0,0.0016121631427751437
2319.9,382.5,7.217264041777195,4.112353808000436,6.1409789079319005e-06,8.135395420770587e-06,1.878295845634244e-08,9.355193708249805e-06,9.355193708249805e-06,0.9999906448062917,1.0,0.0023981284785493597,3.386145990962631e-08,3.0404379551811874e-05,3.0404379551811874e-05,0.9999695956204482,1.0,0.007793907076053587,1.6930729954813156e-08,4.331058324388102e-06,4.331058324388102e-06,0.9999956689416756,1.0,0.0011102279024049768
2319.9,385.0,4.388614252607181,2.6692476689426794,7.87517472553246e-06,1.0097862826055747e-05,1.878295845634244e-08,5.688628849695835e-06,5.688628849695835e-06,0.9999943113711504,1.0,0.0014581634567950234,3.386145990962631e-08,1.848804376151147e-05,1.848804376151147e-05,0.9999815119562385,1.0,0.004739258699390373,1.6930729954813156e-08,2.8112044527727324e-06,2.8112044527727324e-06,0.9999971887955472,1.0,
2319.9,387.5,2.5704080298296845,1.6731604858103062,1.0290177547555633e-05,1.2754255215024575e-05,1.878295845634244e-08,3.3318255905704867e-06,3.3318255905704867e-06,0.9999966681744095,1.0,,3.386145990962631e-08,1.0828433169354085e-05,1.0828433169354085e-05,0.9999891715668306,1.0,0.002775781381480154,1.6930729954813156e-08,1.7621430422664642e-06,1.7621430422664642e-06,0.9999982378569577,1.0,
2319.9,390.0,1.496537010232801,1.0426932544283047,1.3485907358935017e-05,1.6156438092549155e-05,1.878295845634244e-08,1.939847779054705e-06,1.939847779054705e-06,0.9999980601522209,1.0,,3.386145990962631e-08,6.304505281927793e-06,6.304505281927793e-06,0.9999936954947181,1.0,0.001616167434887031,1.6930729954813156e-08,1.0981461008022663e-06,1.0981461008022663e-06,0.9999989018538992,1.0,
2684.9,250.0,55569.16772898976,13234.434388850048,6.998532063591145e-08,1.434072838170563e-07,1.6236444046414064e-08,0.05382300324875449,0.05382300324875449,0.9461769967512456,1.0,5.638937884489774,2.927066577027396e-08,0.17492476055845216,0.17492476055845216,0.8250752394415478,1.0,18.20547509870357,1.463533288513698e-08,0.010415084304872611,0.010415084304872611,0.9895849156951274,1.0,1.157718855844323
2684.9,252.5,51940.420330709734,12372.029964981788,7.238876592305682e-08,1.4832126513453922e-07,1.6236444046414064e-08,0.05030828292832319,0.05030828292832319,0.9496917170716768,1.0,5.271468686748015,2.927066577027396e-08,0.16350191951705043,0.16350191951705043,0.8364980804829496,1.0,17.02705970143147,1.463533288513698e-08,0.009736399102651176,0.009736399102651176,0.9902636008973488,1.0,1.0845028426128855
2684.9,255.0,47972.17480937146,11429.88952608678,7.532327577497532e-08,1.543131321577061e-07,1.6236444046414064e-08,0.04646473262308043,0.04646473262308043,0.9535352673769195,1.0,4.874997432929506,2.927066577027396e-08,0.15101038102501144,0.15101038102501144,0.8489896189749886,1.0,15.737552339811812,1.463533288513698e-08,0.008994964160301983,0.008994964160301983,0.991005035839698,1.0,1.004296103073788
2684.9,257.5,43800.99474502058,10440.271374951868,7.88282555731885e-08,1.6146113798131863e-07,1.6236444046414064e-08,0.042424624640005924,0.042424624640005924,0.957575375359994,1.0,4.468470533880768,2.927066577027396e-08,0.13788003008001928,0.13788003008001928,0.8621199699199807,1.0,14.381071840899665,1.463533288513698e-08,0.008216165749212663,0.008216165749212663,0.9917838342507873,1.0,0.9202206206733498
2684.9,260.0,40017.42201289697,9543.38510983849,8.247063702576553e-08,1.6887784485087128e-07,1.6236444046414064e-08,0.038759944102659136,0.038759944102659136,0.9612400558973409,1.0,4.098405749121135,2.927066577027396e-08,0.1259698183336422,0.1259698183336422,0.8740301816663578,1.0,13.149645949776035,1.463533288513698e-08,0.0075103444206556964,0.0075103444206556964,0.9924896555793443,1.0,0.8437384302667948
2684.9,262.5,36585.73875655417,8730.63972010787,8.625176448057751e-08,1.765634756604184e-07,1.6236444046414064e-08,0.03543609552613138,0.03543609552613138,0.9645639044738686,1.0,3.761378974303246,2.927066577027396e-08,0.11516731045992701,0.11516731045992701,0.884832689540073,1.0,12.031848778303408,1.463533288513698e-08,0.006870739319014744,0.006870739319014744,0.9931292606809853,1.0,0.7743236685176775
2684.9,265.0,33468.6613227623,7994.703666625612,9.01788581405033e-08,1.8451119323371975e-07,1.6236444046414064e-08,0.03241696683117208,0.03241696683117208,0.9675830331688279,1.0,3.454546530927526,2.927066577027396e-08,0.10535514220130929,0.10535514220130929,0.8946448577986907,1.0,11.01571457300818,1.463533288513698e-08,0.0062915807532002085,0.0062915807532002085,0.9937084192467998,1.0,0.7112612658206111
2684.9,267.5,30638.82071176753,7328.778822061655,9.425141525169262e-08,1.927117056319155e-07,1.6236444046414064e-08,0.029676049041259416,0.029676049041259416,0.9703239509587406,1.0,3.1747970269442254,2.927066577027396e-08,0.09644715938409312,0.09644715938409312,0.9035528406159069,1.0,10.092481967920772,1.463533288513698e-08,0.0057675188104634595,0.0057675188104634595,0.9942324811895366,1.0,0.6540275020127906
2684.9,270.0,28051.351477572567,6720.19066447622,9.850244439286082e-08,2.0124871004088534e-07,1.6236444046414064e-08,0.027169886529030986,0.027169886529030986,0.972830113470969,1.0,2.918095340223284,2.927066577027396e-08,0.08830213121935072,0.08830213121935072,0.9116978687806493,1.0,9.242094051423255,1.463533288513698e-08,0.005288579040015879,0.005288579040015879,0.9947114209599841,1.0,0.601571527574249
2684.9,272.5,25685.299663780184,6163.891390438227,1.0293938857579674e-07,2.1013404178186545e-07,1.6236444046414064e-08,0.02487818377973764,0.02487818377973764,0.9751218162202624,1.0,2.6825185635731987,2.927066577027396e-08,0.08085409728414736,0.08085409728414736,0.9191459027158526,1.0,8.463964670192217,1.463533288513698e-08,0.00485078897905744,0.00485078897905744,0.9951492110209426,1.0,0.553484596481771
2684.9,275.0,23508.79061039051,5654.084574182934,1.0759912977360164e-07,2.1940309649912277e-07,1.6236444046414064e-08,0.022770067739150947,0.022770067739150947,0.9772299322608491,1.0,2.465029879881243,2.927066577027396e-08,0.07400272015224059,0.07400272015224059,0.9259972798477594,1.0,7.748029013183219,1.463533288513698e-08,0.004449587022518144,0.004449587022518144,0.9955504129774818,1.0,0.509289351954686
2684.9,277.5,21506.953587275537,5187.1403834753755,1.1249531959744513e-07,2.2906561484293518e-07,1.6236444046414064e-08,0.02083113496398208,0.02083113496398208,0.979168865036018,1.0,2.2642632460237695,2.927066577027396e-08,0.06770118863294178,0.06770118863294178,0.9322988113670583,1.0,7.09027546468971,1.463533288513698e-08,0.0040821166064052335,0.0040821166064052335,0.9959178833935948,1.0,0.4699357348222979
2684.9,280.0,19657.85693373487,4755.913145708158,1.176673080119901e-07,2.392252105136744e-07,1.6236444046414064e-08,0.01904014295783656,0.01904014295783656,0.9809598570421635,1.0,2.078126453295546,2.927066577027396e-08,0.06188046461296883,0.06188046461296883,0.9381195353870312,1.0,6.481918647873753,1.463533288513698e-08,0.003742754310749683,0.003742754310749683,0.9962572456892503,1.0,0.43374208653364765
2684.9,282.5,17952.36706648948,4358.058552713001,1.231297628555481e-07,2.4990639653610726e-07,1.6236444046414064e-08,0.017388245144409738,0.017388245144409738,0.9826117548555903,1.0,1.9040911019546178,2.927066577027396e-08,0.05651179671933166,0.05651179671933166,0.9434882032806683,1.0,5.920021057158903,1.463533288513698e-08,0.0034296552386339618,0.0034296552386339618,0.9965703447613661,1.0,0.4001594027495985
2684.9,285.0,16376.63652375935,3991.2946391775604,1.2891740287506465e-07,2.6113615692297893e-07,1.6236444046414064e-08,0.015862029194332068,0.015862029194332068,0.9841379708056679,1.0,1.7415935743412314,2.927066577027396e-08,0.05155159488157923,0.05155159488157923,0.9484484051184208,1.0,5.401464753354987,1.463533288513698e-08,0.0031410235550106066,0.0031410235550106066,0.9968589764449894,1.0,0.3690219026467679
2684.9,287.5,14917.453703577236,3652.6637276249944,1.3507549056203107e-07,2.729726003269398e-07,1.6236444046414064e-08,0.014448698657257699,0.014448698657257699,0.9855513013427423,1.0,1.5907333831017754,2.927066577027396e-08,0.04695827063608753,0.04695827063608753,0.9530417293639125,1.0,4.924575124093282,1.463533288513698e-08,0.0028745316605759486,0.0028745316605759486,0.9971254683394241,1.0,0.340112704844305
2684.9,290.0,13568.036551419325,3338.8860009374635,1.4163330854856372e-07,2.855111722641798e-07,1.6236444046414064e-08,0.013141684592934577,0.013141684592934577,0.9868583154070654,1.0,1.4508376437279957,2.927066577027396e-08,0.04271047492703738,0.04271047492703738,0.9572895250729626,1.0,4.497281822291637,1.463533288513698e-08,0.0026275984422439885,0.0026275984422439885,0.997372401557756,1.0,0.31315608166851905
2684.9,292.5,12324.4526667681,3048.9383088354057,1.4860727896105862e-07,2.9877866626768593e-07,1.6236444046414064e-08,0.011937178169694352,0.011937178169694352,0.9880628218303057,1.0,1.3215490739451263,2.927066577027396e-08,0.03879582905150665,0.03879582905150665,0.9612041709484933,1.0,4.102035951819926,1.463533288513698e-08,0.002399418712871468,0.002399418712871468,0.9976005812871286,1.0,0.28832756162657114
2684.9,295.0,11170.836861296264,2779.7809984241676,1.560921447893267e-07,3.1290940145726095e-07,1.6236444046414064e-08,0.010819812735168813,0.010819812735168813,0.9891801872648311,1.0,1.2013432148578271,2.927066577027396e-08,0.03516439138929865,0.03516439138929865,0.9648356086107014,1.0,3.7338203083749852,1.463533288513698e-08,0.002187600361074917,0.002187600361074917,0.9978123996389251,1.0,0.2653759631304211
2684.9,297.5,10095.78863186517,2528.9347717802693,1.6419267488304712e-07,3.2806136599300215e-07,1.6236444046414064e-08,0.0097785460272089,0.0097785460272089,0.9902214539727912,1.0,1.0890569138963262,2.927066577027396e-08,0.03178027458842893,0.03178027458842893,0.9682197254115711,1.0,3.3896508293393306,1.463533288513698e-08,0.0019901922572381206,0.0019901922572381206,0.9980098077427619,1.0,0.2438212320545253
2684.9,300.0,9101.891812715881,2296.0273794242144,1.7292511305082585e-07,3.44298690973504e-07,1.6236444046414064e-08,0.00881588068755704,0.00881588068755704,0.991184119312443,1.0,0.984951948619223,2.927066577027396e-08,0.02865161223456039,0.02865161223456039,0.9713483877654396,1.0,3.069976193209578,1.463533288513698e-08,0.0018069014527092894,0.0018069014527092894,0.9981930985472907,1.0,0.22364844609981602
2684.9,302.5,8189.38809223678,2081.079919565632,1.8230483060190096e-07,3.616425504918084e-07,1.6236444046414064e-08,0.007932050809964232,0.007932050809964232,0.9920679491900357,1.0,0.8895002200625148,2.927066577027396e-08,0.025779165132383763,0.025779165132383763,0.9742208348676162,1.0,2.775236611348765,1.463533288513698e-08,0.0016377445511169214,0.0016377445511169214,0.9983622554488831,1.0,0.20488774284732367
2684.9,305.0,7346.859601418965,1881.9915580976538,1.9247442572985924e-07,3.80290141703935e-07,1.6236444046414064e-08,0.007115997312103435,0.007115997312103435,0.9928840026878966,1.0,0.8009650644880787,2.927066577027396e-08,0.02312699126433617,0.02312699126433617,0.9768730087356639,1.0,2.5019088662245723,1.463533288513698e-08,0.001481068261984771,0.001481068261984771,0.9985189317380152,1.0,0.19296087363473471
2684.9,307.5,6562.815494213153,1696.200423758758,2.0364736984155477e-07,4.0057636302838777e-07,1.6236444046414064e-08,0.0063565904277838375,0.0063565904277838375,0.9936434095722162,1.0,0.7183498959122295,2.927066577027396e-08,0.020658918890297476,0.020658918890297476,0.9793410811097025,1.0,2.246394757773794,1.463533288513698e-08,0.001334856473072374,0.001334856473072374,0.9986651435269276,1.0,0.1838801344679638
2684.9,310.0,5846.106086520241,1524.969654137056,2.1576974921350913e-07,4.22467497349282e-07,1.6236444046414064e-08,0.0056624023671168035,0.0056624023671168035,0.9943375976328832,1.0,0.6425273727762849,2.927066577027396e-08,0.018402807693129616,0.018402807693129616,0.9815971923068704,1.0,2.011715687210318,1.463533288513698e-08,0.0012001032339992528,0.0012001032339992528,0.9987998967660008,1.0,0.17555607312478289
2684.9,312.5,5196.6165690487,1368.442699924951,2.2885666554691138e-07,4.45975082221913e-07,1.6236444046414064e-08,0.005033321928493178,0.005033321928493178,0.9949666780715068,1.0,0.5735508865894606,2.927066577027396e-08,0.01635829626760283,0.01635829626760283,0.9836417037323971,1.0,1.7944765107205025,1.463533288513698e-08,0.0010769214359559998,0.0010769214359559998,0.998923078564044,1.0,0.16802186925288173
2684.9,315.0,4599.597651294214,1223.7758302955694,2.432562352119806e-07,4.715990993507795e-07,1.6236444046414064e-08,0.004455063292218803,0.004455063292218803,0.9955449367077812,1.0,0.5098934743651438,2.927066577027396e-08,0.014478955699711115,0.014478955699711115,0.9855210443002889,1.0,1.5939671580194241,1.463533288513698e-08,0.0009630731520745649,0.0009630731520745649,0.9990369268479254,1.0,0.16115131196917587
2684.9,317.5,4045.6909847821858,1088.7824568002081,2.5937466250106885e-07,4.999808211820179e-07,1.6236444046414064e-08,0.003918562179648952,0.003918562179648952,0.9960814378203511,1.0,0.4525177474023488,2.927066577027396e-08,0.012735327083859098,0.012735327083859098,0.987264672916141,1.0,1.407255430396488,1.463533288513698e-08,0.0008568376059043512,0.0008568376059043512,0.9991431623940956,1.0,0.1548917915870864
2684.9,320.0,3544.7332048638373,965.3646833891883,2.770971927942458e-07,5.309800443889479e-07,1.6236444046414064e-08,0.0034333461269714562,0.0034333461269714562,0.9965666538730286,1.0,0.400556422107102,2.927066577027396e-08,0.011158374912657235,0.011158374912657235,0.9888416250873427,1.0,1.2378006354732094,1.463533288513698e-08,0.0007597116935284973,0.0007597116935284973,0.9992402883064715,1.0,0.14831239896175064
2684.9,322.5,3097.324129474296,853.8671159589248,2.9643574775436935e-07,5.645842499949385e-07,1.6236444046414064e-08,0.002999996103885708,0.002999996103885708,0.9970000038961143,1.0,0.3537396570969435,2.927066577027396e-08,0.009749987337628555,0.009749987337628555,0.9902500126623714,1.0,1.0859711427443461,1.463533288513698e-08,0.000671966608966911,0.000671966608966911,0.999328033391033,1.0,0.1358579227353787
2684.9,325.0,2693.489837687726,752.173040986814,3.178822161933778e-07,6.015407057507347e-07,1.6236444046414064e-08,0.002608851602589752,0.002608851602589752,0.9973911483974103,1.0,0.3111026044363752,2.927066577027396e-08,0.008478767708416697,0.008478767708416697,0.9915212322915833,1.0,0.9485839977165705,1.463533288513698e-08,0.000591936565141774,0.000591936565141774,0.9994080634348582,1.0,0.12433013834576472
2684.9,327.5,2323.577220386934,658.0587226206442,3.422514901717649e-07,6.431193515438386e-07,1.6236444046414064e-08,0.0022505628461369706,0.0022505628461369706,0.997749437153863,1.0,0.2722164517728126,2.927066577027396e-08,0.007314329249945156,0.007314329249945156,0.9926856707500549,1.0,0.8224868840387773,1.463533288513698e-08,0.0005178715517623506,0.0005178715517623506,0.9994821284482377,1.0,0.11348776445770971
2684.9,330.0,1993.7866264896384,573.182547256999,3.694745794772083e-07,6.89092342276273e-07,1.6236444046414064e-08,0.0019311353482606131,0.0019311353482606131,0.9980688646517394,1.0,0.23733915893527235,2.927066577027396e-08,0.006276189881846994,0.006276189881846994,0.993723810118153,1.0,0.7095827001557691,1.463533288513698e-08,0.00045107666684968096,0.00045107666684968096,0.9995489233331504,1.0,0.10356399729731872
2684.9,332.5,1704.8328853881185,497.8123548902219,3.9956091201367115e-07,7.394197856019747e-07,1.6236444046414064e-08,0.0016512614760821498,0.0016512614760821498,0.9983487385239178,1.0,0.20639225870546896,2.927066577027396e-08,0.005366599797266988,0.005366599797266988,0.994633400202733,1.0,0.6101271333782674,1.463533288513698e-08,0.0003917626920691798,0.0003917626920691798,0.9996082373079308,1.0,0.09325245703940065
2684.9,335.0,1448.8710463528623,430.02384292140147,4.3342008796004125e-07,7.955686019182804e-07,1.6236444046414064e-08,0.0014033427928090752,0.0014033427928090752,0.9985966572071909,1.0,0.18813100891294832,2.927066577027396e-08,0.004560864076629496,0.004560864076629496,0.9954391359233705,1.0,0.5215601874583317,1.463533288513698e-08,0.00033841526169830176,0.00033841526169830176,0.9996615847383017,1.0,0.08299603179861624
2684.9,337.5,1218.3079669992346,368.0587424429534,4.7265620176879355e-07,8.599344226682703e-07,1.6236444046414064e-08,0.0011800247573543314,0.0011800247573543314,0.9988199752426457,1.0,0.1743221074785247,2.927066577027396e-08,0.003835080461401578,0.003835080461401578,0.9961649195385984,1.0,0.44360917635718033,1.463533288513698e-08,0.0002896506733161446,0.0002896506733161446,0.9997103493266839,1.0,0.07344719155386496
2684.9,340.0,1018.0744301549681,313.35795164474735,5.170518994100685e-07,9.319734555881845e-07,1.6236444046414064e-08,0.000986083211268223,0.000986083211268223,0.9990139167887317,1.0,0.16254104858309387,2.927066577027396e-08,0.0032047704366217253,0.0032047704366217253,0.9967952295633783,1.0,0.3759146349590868,1.463533288513698e-08,0.00024660286855415965,0.00024660286855415965,0.9997533971314458,1.0,0.06485199462869239
2684.9,342.5,847.5462313571882,265.93187054058643,5.666856356119869e-07,1.0116696202580203e-06,1.6236444046414064e-08,0.0008209135646278444,0.0008209135646278444,0.9991790864353721,1.0,0.15281366237963054,2.927066577027396e-08,0.002667969085040495,0.002667969085040495,0.9973320309149595,1.0,0.31757480110796965,1.463533288513698e-08,0.0002092800318966513,0.0002092800318966513,0.9997907199681033,1.0,0.05724833017870436
2684.9,345.0,699.7797181943291,224.11322473361727,6.23653303645927e-07,1.1020217359276681e-06,1.6236444046414064e-08,0.0006777903572260432,0.0006777903572260432,0.999322209642774,1.0,0.13669048068003456,2.927066577027396e-08,0.0022028186609846408,0.0022028186609846408,0.9977971813390154,1.0,0.2670307981796324,1.463533288513698e-08,0.00017637007074544896,0.00017637007074544896,0.9998236299292546,1.0,0.05040103564364233
2684.9,347.5,569.9800959406172,186.6933926002744,6.910254743709875e-07,1.2074229569429843e-06,1.6236444046414064e-08,0.0005520694624248057,0.0005520694624248057,0.9994479305375752,1.0,0.11851228791073234,2.927066577027396e-08,0.0017942257528806187,0.0017942257528806187,0.9982057742471194,1.0,0.2222472104495763,1.463533288513698e-08,0.00014692183783333496,0.00014692183783333496,0.9998530781621666,1.0,0.04225074772770422
2684.9,350.0,460.13701899996687,154.34075421173165,7.690955800891015e-07,1.3279557193160674e-06,1.6236444046414064e-08,0.00044567801319772733,0.00044567801319772733,0.9995543219868023,1.0,0.10275525451147852,2.927066577027396e-08,0.0014484535428926143,0.0014484535428926143,0.9985515464571074,1.0,0.19093570229008902,1.463533288513698e-08,0.00012146132728929433,0.00012146132728929433,0.9998785386727107,1.0,0.03506267057948261
2684.9,352.5,369.67006582648804,127.06810152750306,8.580582284611181e-07,1.4635434895659253e-06,1.6236444046414064e-08,0.0003580538267368445,0.0003580538267368445,0.9996419461732632,1.0,0.08679291966567655,2.927066577027396e-08,0.0011636749368947451,0.0011636749368947451,0.9988363250631053,1.0,0.17331881481853928,1.463533288513698e-08,9.999860598379907e-05,9.999860598379907e-05,0.9999000013940162,1.0,0.028980690767175788
2684.9,355.0,293.4553470811674,103.5527467896727,9.630589889358791e-07,1.6212242498293543e-06,1.6236444046414064e-08,0.00028423402301694313,0.00028423402301694313,0.9997157659769831,1.0,0.0723748631915439,2.927066577027396e-08,0.0009237605748050654,0.0009237605748050654,0.999076239425195,1.0,0.15882266348691046,1.463533288513698e-08,8.149276018355633e-05,8.149276018355633e-05,0.9999185072398165,1.0,0.023716221743323652
2684.9,357.5,228.88706085990125,83.12904911866363,1.0904688937822706e-06,1.8094537894815168e-06,1.6236444046414064e-08,0.0002216946829281637,0.0002216946829281637,0.9997783053170718,1.0,0.05979476968950422,2.927066577027396e-08,0.0007205077195165322,0.0007205077195165322,0.9992794922804835,1.0,0.14277207592550814,1.463533288513698e-08,6.541995141735769e-05,6.541995141735769e-05,0.9999345800485826,1.0,0.0191248462688075
2684.9,360.0,176.4599342808757,66.08439954171722,1.241940661477744e-06,2.029431647911633e-06,1.6236444046414064e-08,0.00017091498764916345,0.00017091498764916345,0.9998290850123508,1.0,0.04900251073014755,2.927066577027396e-08,0.0005554737098597813,0.0005554737098597813,0.9994445262901402,1.0,0.11900945380340415,1.463533288513698e-08,5.2006347399609164e-05,5.2006347399609164e-05,0.9999479936526003,1.0,0.015276055562991777
2684.9,362.5,135.30327687475128,52.295532417550014,1.4183053640783582e-06,2.2813483685191628e-06,1.6236444046414064e-08,0.00013105160664477096,0.00013105160664477096,0.9998689483933553,1.0,0.03777333866018866,2.927066577027396e-08,0.00042591772159550573,0.00042591772159550573,0.9995740822784045,1.0,0.0997286994494535,1.463533288513698e-08,4.1154941941142394e-05,4.1154941941142394e-05,0.9999588450580589,1.0,0.01214800957938145
2684.9,365.0,102.24179856202524,40.8839709099775,1.6315848441061788e-06,2.5801643333273503e-06,1.6236444046414064e-08,9.90290278054958e-05,9.90290278054958e-05,0.9999009709721945,1.0,0.02870537504957031,2.927066577027396e-08,0.0003218443403678614,0.0003218443403678614,0.9996781556596321,1.0,0.0797713820368265,1.463533288513698e-08,3.217440135591424e-05,3.217440135591424e-05,0.9999678255986441,1.0,0.00953710734526589
2684.9,367.5,75.60744540470881,31.386295977881083,1.8973245252519052e-06,2.9447868823263036e-06,1.6236444046414064e-08,7.323161288817905e-05,7.323161288817905e-05,0.9999267683871118,1.0,0.021358816251859505,2.927066577027396e-08,0.000238002741886582,0.000238002741886582,0.9997619972581134,1.0,0.06311336523893823,1.463533288513698e-08,2.4700029409849187e-05,2.4700029409849187e-05,0.9999752999705902,1.0,0.007321565436967088
2684.9,370.0,54.70861518887111,23.654819315781605,2.2304682310430095e-06,3.392064371143761e-06,1.6236444046414064e-08,5.298949207600452e-05,5.298949207600452e-05,0.999947010507924,1.0,0.015558767693169658,2.927066577027396e-08,0.00017221584924701473,0.00017221584924701473,0.999827784150753,1.0,0.049368035518165515,1.463533288513698e-08,1.8615600043924623e-05,1.8615600043924623e-05,0.9999813843999561,1.0,0.0055180258460449
