m_GeV,delta_keV,alpha_D_thermal,sigma_p_N1_cm2,eps_mA1GeV,eps_mA10GeV,mA_ceiling_GeV,mA_floor_planck_GeV,mA_floor_chi2_GeV,window_open,window_ratio,k_alphaD_to_open,dilution_D_to_open,alpha_D_diluted
4161.8,385.0,0.14696148935409128,8.576487046162423e-39,2.1548548834140764e-05,0.002154854883414076,6.812256403675445,38.337779831502075,0.25,False,0.1776904253093401,0.5335198167269039,3.513167767553577,0.07840686686610761
4161.8,387.5,0.14696148935409128,1.2283362305734743e-38,2.578825412733148e-05,0.002578825412733148,6.227145730074157,38.337779831502075,0.25,False,0.16242843893003225,0.5163783501500733,3.7502822016516957,0.07588773140826321
4161.8,390.0,0.14696148935409128,2.847216792479666e-38,3.9262104853842186e-05,0.003926210485384218,5.046766489959792,38.337779831502075,0.25,False,0.13163950839461167,0.47838419054487025,4.369647083069724,0.07030405312592553
4816.5,250.0,0.16987870862198218,3.5159321078568634e-42,4.0579112202405015e-07,4.057911220240501e-05,49.641938178325994,44.316184857908404,4.999999999999999,True,1.1201762592491575,1.0,1.0,0.16987870862198218
4816.5,252.5,0.16987870862198218,3.8479477132597426e-42,4.2451875522834794e-07,4.24518755228348e-05,48.534611647117835,44.316184857908404,4.824805475599088,True,1.095189303924402,1.0,1.0,0.16987870862198218
4816.5,255.0,0.16987870862198218,4.210889129463571e-42,4.440881702599821e-07,4.4408817025998206e-05,47.453188354899254,44.316184857908404,4.655749575474188,True,1.0707868582787319,1.0,1.0,0.16987870862198218
4816.5,257.5,0.16987870862198218,4.60759540223923e-42,4.645360996539144e-07,4.645360996539144e-05,46.397039009682366,44.316184857908404,4.492617208953199,True,1.0469547222633409,1.0,1.0,0.16987870862198218
4816.5,260.0,0.16987870862198218,5.0395642131005904e-42,4.85823806794424e-07,4.85823806794424e-05,45.36914591562634,44.316184857908404,4.335200821905617,True,1.023760191927488,1.0,1.0,0.16987870862198218
4816.5,262.5,0.16987870862198218,5.493770688689668e-42,5.072447549650325e-07,5.0724475496503246e-05,44.400843176735236,44.316184857908404,4.183300132670377,True,1.001910325067428,1.0,1.0,0.16987870862198218
4816.5,265.0,0.16987870862198218,5.988510280773624e-42,5.295923472390483e-07,5.2959234723904835e-05,43.45393892321034,44.316184857908404,4.036721877236486,False,0.9805433175833458,0.992880571247754,1.014392372686948,0.1686692692594244
4816.5,267.5,0.16987870862198218,6.527242449958707e-42,5.529007427378945e-07,5.529007427378945e-05,42.52814238845204,44.316184857908404,3.8952795633522452,False,0.9596526082922212,0.9851356089491846,1.0304050181471642,0.1673535650658175
4816.5,270.0,0.16987870862198218,7.113102297191298e-42,5.771807369341802e-07,5.771807369341802e-05,41.624026159451,44.316184857908404,3.7587932332502274,False,0.939251117687831,0.9774677643721364,1.0466346593876705,0.1660509615311545
4816.5,272.5,0.16987870862198218,7.74060370503752e-42,6.021015119988739e-07,6.021015119988739e-05,40.75352141902397,44.316184857908404,3.6270892346861,False,0.919608074334299,0.9699841678664969,1.0628468959224708,0.16477965782092846
4816.5,275.0,0.16987870862198218,8.42328422112759e-42,6.280916626636169e-07,6.280916626636168e-05,39.90143232997473,44.316184857908404,3.5,False,0.9003805823518257,0.9625597116748505,1.079306120114952,0.1635184007908711
4816.5,277.5,0.16987870862198218,9.165857586890335e-42,6.551924038217907e-07,6.551924038217907e-05,39.06749571352524,44.316184857908404,3.377363832919362,False,0.8815627030798768,0.9551950772672754,1.0960133618752028,0.16226730620823923
4816.5,280.0,0.16987870862198218,9.975189931410078e-42,6.835068759540169e-07,6.835068759540169e-05,38.24974604738256,44.316184857908404,3.259024702831932,False,0.8631100842733472,0.9478755960761553,1.113005513725052,0.16102388219570887
4816.5,282.5,0.16987870862198218,1.0868332196511465e-41,7.134503465762187e-07,7.134503465762188e-05,37.43847269619175,44.316184857908404,3.1448320462672394,False,0.8448036042865884,0.9405150082977385,1.130494723323133,0.15977347504921266
4816.5,285.0,0.16987870862198218,1.1841879319483346e-41,7.447193127268609e-07,7.44719312726861e-05,36.64406895879008,44.316184857908404,3.034640575333932,False,0.8268777891481964,0.9332084534039428,1.1482664390420698,0.15853224693937903
4816.5,287.5,0.16987870862198218,1.2903645576957255e-41,7.773892199455524e-07,7.773892199455524e-05,35.86581822072572,44.316184857908404,2.9283100928692645,False,0.8093164683675454,0.9259520573856581,1.1663341665601334,0.15729953975454314
4816.5,290.0,0.16987870862198218,1.406725305159046e-41,8.116839361404031e-07,8.116839361404031e-05,35.09995215591369,44.316184857908404,2.825705314065541,False,0.7920346092168167,0.9187126455988552,1.184787903603275,0.1560697178290183
4816.5,292.5,0.16987870862198218,1.5395626239370553e-41,8.49143287102805e-07,8.49143287102805e-05,34.31701540581407,44.316184857908404,2.726695694346572,False,0.7743675480153626,0.9112072014791206,1.2043860405459967,0.15479470267432333
4816.5,295.0,0.16987870862198218,1.6850382061618102e-41,8.883562809156418e-07,8.883562809156419e-05,33.551072801140116,44.316184857908404,2.6311552632751596,False,0.7570839617335153,0.9037584697341833,1.2243208322232277,0.15352932174462183
4816.5,297.5,0.16987870862198218,1.8445549161576739e-41,9.294544174764097e-07,9.294544174764097e-05,32.80091449407972,44.316184857908404,2.5389624642802704,False,0.7401565500110117,0.8963575982882058,1.2446217653061913,0.15227207126070186
4816.5,300.0,0.16987870862198218,2.020832445883679e-41,9.728535189652379e-07,9.728535189652379e-05,32.06094159228923,44.316184857908404,2.45,False,0.723458973173947,0.8889509217565743,1.265448370206534,0.15101383461632756
4816.5,302.5,0.16987870862198218,2.2283423969700856e-41,1.0215820719004328e-06,0.00010215820719004329,31.2869601220197,44.316184857908404,2.3329056316913084,False,0.7059939889305795,0.8810864992526697,1.288139526269143,0.14967783667730658
4816.5,305.0,0.16987870862198218,2.457340765676777e-41,1.0727906846369438e-06,0.00010727906846369438,30.531103614803197,44.316184857908404,2.221407627092662,False,0.6889379966415317,0.8732858308758806,1.3112550460591987,0.14835266920706933
4816.5,307.5,0.16987870862198218,2.710670014415536e-41,1.1267319950749648e-06,0.00011267319950749648,29.791315891963773,44.316184857908404,2.1152385157251006,False,0.6722445983895969,0.865531069810626,1.334856791493558,0.14703530041163185
4816.5,310.0,0.16987870862198218,2.9935705341102253e-41,1.184069102837175e-06,0.0001184069102837175,29.061061640131385,44.316184857908404,2.0141436104920203,False,0.6557663240486579,0.8577551077081923,1.3591687300569915,0.14571433001137693
4816.5,312.5,0.16987870862198218,3.335659016127475e-41,1.2498938338888385e-06,0.00012498938338888386,28.285472456413203,44.316184857908404,1.9178803967150608,False,0.6382650615594574,0.849359011449093,1.3861728942441254,0.14428801202141528
4816.5,315.0,0.16987870862198218,3.7170628735416264e-41,1.3194175444719824e-06,0.00013194175444719824,27.530168699456464,44.316184857908404,1.8262179503701736,False,0.6212215421459862,0.8410405042215734,1.4137290313282243,0.14287487475594163
4816.5,317.5,0.16987870862198218,4.143613673460878e-41,1.3930667606059201e-06,0.00013930667606059201,26.792549088551805,44.316184857908404,1.7389363841283003,False,0.6045770675986014,0.8327753850350564,1.4419302076233593,0.14147080698192938
4816.5,320.0,0.16987870862198218,4.626425787913122e-41,1.4719908184771552e-06,0.00014719908184771552,26.06438304487264,44.316184857908404,1.6558263198717678,False,0.5881459139238459,0.8244729171984094,1.4711169910996884,0.14006039446746424
4816.5,322.5,0.16987870862198218,5.228047017093404e-41,1.564775520619179e-06,0.0001564775520619179,25.279820057914645,44.316184857908404,1.5766883864210368,False,0.570442156493608,0.8153605171901065,1.5041828927243768,0.1385123917216068
4816.5,325.0,0.16987870862198218,5.908174478704706e-41,1.6634469581961196e-06,0.00016634469581961196,24.51859169186398,44.316184857908404,1.5013327412669053,False,0.5532649475688911,0.8063454648392838,1.5380048488222657,0.13698092627008948
4816.5,327.5,0.16987870862198218,6.680335391684891e-41,1.7688110172326378e-06,0.00017688110172326378,23.777121810499715,44.316184857908404,1.4295786151608625,False,0.536533591209095,0.7973915081655919,1.572739474440945,0.13545983967330552
4816.5,330.0,0.16987870862198218,7.569303270513253e-41,1.8828262912617973e-06,0.00018828262912617974,23.045963673019095,44.316184857908404,1.3612538784711172,False,0.520034920580634,0.788386345169617,1.6088731820787765,0.13393005421261883
4816.5,332.5,0.16987870862198218,8.712816008681456e-41,2.0200474575100225e-06,0.00020200474575100225,22.24944661382252,44.316184857908404,1.2961946282640426,False,0.5020614180837368,0.7783668089701318,1.6505602540319817,0.1322279483420591
4816.5,335.0,0.16987870862198218,1.0029222599333618e-40,2.1672845566953068e-06,0.00021672845566953066,21.48038355148789,44.316184857908404,1.2342447951204925,False,0.48470741830238184,0.7684736304780546,1.693331785989428,0.13054730795565825
4816.5,337.5,0.16987870862198218,1.1552703283689664e-40,2.3260771264150308e-06,0.00023260771264150304,20.734231571497546,44.316184857908404,1.1752557687437883,False,0.46787040982832795,0.7586573421936106,1.7374354143538686,0.1288797295784358
4816.5,340.0,0.16987870862198218,1.3341177613276621e-40,2.4996510411761677e-06,0.00024996510411761676,20.00139598143904,44.316184857908404,1.1190860414612578,False,0.4513338872822602,0.7487949180297613,1.7835045577493829,0.12720431369759885
4816.5,342.5,0.16987870862198218,1.5697076111844101e-40,2.7113880841348463e-06,0.0002711388084134846,19.204551025580265,44.316184857908404,1.0656008687641227,False,0.4333529857580494,0.7378064885165044,1.8370249698884933,0.1253376134821031
4816.5,345.0,0.16987870862198218,1.846916378115689e-40,2.9410737661477433e-06,0.0002941073766147743,18.439410864990286,44.316184857908404,1.0146719460714173,False,0.4160875067227205,0.7269787232263182,1.8921545187628688,0.12349820669734433
4816.5,347.5,0.16987870862198218,2.1748336956745536e-40,3.191503518917628e-06,0.00031915035189176283,17.701184802592778,44.316184857908404,0.9661771009425261,False,0.3994293475250257,0.7162573314299234,1.9492244008568895,0.12167687050434248
4816.5,350.0,0.16987870862198218,2.5700763461509516e-40,3.4694075029297166e-06,0.00034694075029297164,16.977445434624787,44.316184857908404,0.92,False,0.38309808231597114,0.7054664352009733,2.0093115871404237,0.11984372698809462
4816.5,352.5,0.16987870862198218,3.1143577032798843e-40,3.819148517051829e-06,0.0003819148517051829,16.181423572909633,44.316184857908404,0.8444040436438266,False,0.3651357540093389,0.6932541769274976,2.080726556502975,0.11776912432323844
4816.5,355.0,0.16987870862198218,3.774196017249957e-40,4.2043080282228565e-06,0.0004204308028222857,15.42242746951335,44.316184857908404,0.7750197705674406,False,0.34800891635781583,0.6812485478106122,2.1547099689454856,0.11572962355266748
4816.5,357.5,0.16987870862198218,4.578520026250349e-40,4.630680956588494e-06,0.00046306809565884946,14.695270001794405,44.316184857908404,0.7113367697511496,False,0.33160052131996587,0.6693885142841443,2.2317394350923894,0.1137148563729777
4816.5,360.0,0.16987870862198218,5.5811556117071666e-40,5.112630032556605e-06,0.0005112630032556606,13.985494171418264,44.316184857908404,0.6528865704026178,False,0.31558434500307614,0.6574461161137187,2.313554165613928,0.11168609719393628
4816.5,362.5,0.16987870862198218,7.0291549817190825e-40,5.737647463754386e-06,0.0005737647463754386,13.201797586170217,44.316184857908404,0.5992391957486091,False,0.2979001380308193,0.6438029812471325,2.4126483844531186,0.10936841906124509
4816.5,365.0,0.16987870862198218,8.854623149248648e-40,6.439725304065795e-06,0.0006439725304065795,12.461385427820348,44.316184857908404,0.55,False,0.2811926493170714,0.6304313549065513,2.516079678669642,0.10709686444633147
4816.5,367.5,0.16987870862198218,1.1166559605729962e-39,7.231726538444246e-06,0.0007231726538444246,11.759233181163836,44.316184857908404,0.4822722160234408,False,0.2653485000766115,0.6172751264547812,2.6244750339568417,0.10486190134660898
4816.5,370.0,0.16987870862198218,1.4173931946823989e-39,8.147558223866152e-06,0.0008147558223866153,11.078635240877245,44.316184857908404,0.4228845279057461,False,0.2499907263316738,0.6040365741636413,2.7407759103139036,0.10261295317936556
4816.5,372.5,0.16987870862198218,1.876036622262138e-39,9.373525324833025e-06,0.0009373525324833025,10.32876797264157,44.316184857908404,0.37080992435478316,False,0.2330698819349825,0.5888368298197586,2.8840983643467397,0.10003084023884248
4816.5,375.0,0.16987870862198218,2.4839394922062246e-39,1.0785811034562676e-05,0.0010785811034562675,9.628831711655858,44.316184857908404,0.32514786171284676,False,0.21727573667563924,0.5740016951141675,3.035104510510696,0.09751066671282352
4816.5,377.5,0.16987870862198218,3.294920414865491e-39,1.242237872664438e-05,0.001242237872664438,8.97217254943533,44.316184857908404,0.2851086905518871,False,0.20245814431460946,0.5594461293234028,3.1950926279407756,0.0950379859930261
4816.5,380.0,0.16987870862198218,4.4138613642572125e-39,1.4377773747940686e-05,0.0014377773747940687,8.339771994991954,44.316184857908404,0.25,False,0.18818795033308666,0.5447725351773764,3.369532046695564,0.09254525476865606
4816.5,382.5,0.16987870862198218,6.277627075265972e-39,1.7146680572953487e-05,0.0017146680572953487,7.636774577755159,44.316184857908404,0.25,False,0.17232472971762022,0.5276041711693255,3.5923906657473967,0.08962871526181625
4816.5,385.0,0.16987870862198218,8.93390356257249e-39,2.0455162366537356e-05,0.0020455162366537355,6.991953549440666,44.316184857908404,0.25,False,0.15777426626093974,0.5109481002872365,3.830420230244917,0.08679920344965077
4816.5,387.5,0.16987870862198218,1.2739954531330428e-38,2.4426781075531252e-05,0.002442678107553125,6.398333601925834,44.316184857908404,0.25,False,0.14437916130282646,0.49472661860072437,4.08572793405912,0.08404351908881096
4816.5,390.0,0.16987870862198218,1.1031075403427134e-37,7.187721274400383e-05,0.007187721274400383,3.729961818094293,44.316184857908404,0.25,False,0.08416703355791391,0.406576762228578,6.049436103720037,0.06906873532309754
5000.0,250.0,0.17629434303079158,3.638647849275043e-42,4.0522804745038107e-07,4.05228047450381e-05,49.676415567108386,45.98982861672824,4.999999999999999,True,1.0801609195177386,1.0,1.0,0.17629434303079158
5000.0,252.5,0.17629434303079158,3.980818355155209e-42,4.238533933119349e-07,4.2385339331193496e-05,48.57269134555186,45.98982861672824,4.824805475599088,True,1.056161608044874,1.0,1.0,0.17629434303079158
5000.0,255.0,0.17629434303079158,4.355165828948768e-42,4.433348090103251e-07,4.433348090103251e-05,47.493489971373606,45.98982861672824,4.655749575474188,True,1.032695519854545,1.0,1.0,0.17629434303079158
5000.0,257.5,0.17629434303079158,4.764716122522879e-42,4.6371164176471197e-07,4.63711641764712e-05,46.43826658922676,45.98982861672824,4.492617208953199,True,1.0097508076456585,1.0,1.0,0.17629434303079158
5000.0,260.0,0.17629434303079158,5.212779632253256e-42,4.850250472958393e-07,4.850250472958393e-05,45.406488449509965,45.98982861672824,4.335200821905617,False,0.9873158873437051,0.9953688505295014,1.0093270411972433,0.17547789757741264
5000.0,262.5,0.17629434303079158,5.6811167714762835e-42,5.06344785485501e-07,5.063447854855011e-05,44.440284348860544,45.98982861672824,4.183300132670377,False,0.9663068049072036,0.987614111067607,1.025239728535869,0.17411078087860302
5000.0,265.0,0.17629434303079158,6.19153120754464e-42,5.286016530853032e-07,5.286016530853032e-05,43.49464009320222,45.98982861672824,4.036721877236486,False,0.9457447744734925,0.9799197873843357,1.041403289583413,0.17275431513979445
5000.0,267.5,0.17629434303079158,6.747803334455566e-42,5.518368425115657e-07,5.518368425115657e-05,42.569118189850215,45.98982861672824,3.8952795633522452,False,0.925620283228588,0.9722854087912365,1.0578216795245958,0.17140841738127566
5000.0,270.0,0.17629434303079158,7.35405319204499e-42,5.760933568325269e-07,5.760933568325269e-05,41.663290455521036,45.98982861672824,3.7587932332502274,False,0.9059240207815543,0.9647105082669065,1.07449891590016,0.1700730052698153
5000.0,272.5,0.17629434303079158,8.001805335558025e-42,6.009294314057281e-07,6.009294314057281e-05,40.79324583614672,45.98982861672824,3.6270892346861,False,0.8870058241814945,0.9573355169397082,1.0911178412007307,0.16877283601892912
5000.0,275.0,0.17629434303079158,8.706612116625163e-42,6.268362188987883e-07,6.268362188987884e-05,39.941370152337164,45.98982861672824,3.5,False,0.8684826917969635,0.9500169057354693,1.1079938060143795,0.16748260626478
5000.0,277.5,0.17629434303079158,9.473498963103364e-42,6.538598790280251e-07,6.53859879028025e-05,39.10728398651747,45.98982861672824,3.377363832919362,False,0.8503463735955884,0.942754243641037,1.1251307858876642,0.16620224002218745
5000.0,280.0,0.17629434303079158,1.0307933947413332e-41,6.820485615104116e-07,6.820485615104116e-05,38.29061584439996,45.98982861672824,3.259024702831932,False,0.8325887918284656,0.9355471029382549,1.1425328178556304,0.16493166188686
5000.0,282.5,0.17629434303079158,1.1231147577061179e-41,7.119369780047594e-07,7.119369780047594e-05,37.47824316182327,45.98982861672824,3.1448320462672394,False,0.8149246102689545,0.928280156306651,1.1604912401574055,0.16365054030460155
5000.0,285.0,0.17629434303079158,1.2237047359949384e-41,7.431351508580397e-07,7.431351508580397e-05,36.68310575637243,45.98982861672824,3.034640575333932,False,0.797635191513399,0.9210696563394435,1.1787319343786637,0.16237936994995916
5000.0,287.5,0.17629434303079158,1.3333038949242248e-41,7.75700475607421e-07,7.757004756074209e-05,35.90483796486845,45.98982861672824,2.9283100928692645,False,0.780712584604164,0.9139151645820677,1.1972593372920346,0.16111807352587337
5000.0,290.0,0.17629434303079158,1.4527191273593785e-41,8.09692862950743e-07,8.096928629507431e-05,35.14308188203265,45.98982861672824,2.825705314065541,False,0.7641490072709203,0.9068162459856947,1.216077955407694,0.15986657433569673
5000.0,292.5,0.17629434303079158,1.5901893282848425e-41,8.471374886130623e-07,8.471374886130622e-05,34.35761821359218,45.98982861672824,2.726695694346572,False,0.7470699336569178,0.8993930939091027,1.2362346242386755,0.1585579146171363
5000.0,295.0,0.17629434303079158,1.7406682765906995e-41,8.863137585261173e-07,8.863137585261173e-05,33.589710011018695,45.98982861672824,2.6311552632751596,False,0.7303725850111311,0.8920307073812052,1.2567253927846918,0.15725996752106186
5000.0,297.5,0.17629434303079158,1.9053869845782916e-41,9.273017533892902e-07,9.273017533892902e-05,32.838964901763084,45.98982861672824,2.5389624642802704,False,0.7140484296090269,0.8847285889782835,1.2775557987970705,0.15597264535448574
5000.0,300.0,0.17629434303079158,2.085692954726049e-41,9.701852572714108e-07,9.701852572714107e-05,32.104999282978994,45.98982861672824,2.45,False,0.6980891264139478,0.877486245348505,1.298731471816173,0.15469586114227069
5000.0,302.5,0.17629434303079158,2.300575219350788e-41,1.0189378675792695e-06,0.00010189378675792694,31.327529579474685,45.98982861672824,2.3329056316913084,False,0.6811838730810073,0.869698772873015,1.3220938511857676,0.15332297379833382
5000.0,305.0,0.17629434303079158,2.537596115429221e-41,1.0701403368125394e-06,0.00010701403368125394,30.56888744654715,45.98982861672824,2.221407627092662,False,0.6646880052827179,0.8619804122814757,1.3458764873841613,0.15196227048857364
5000.0,307.5,0.17629434303079158,2.799036515249713e-41,1.1239157724051934e-06,0.00011239157724051934,29.828616946926758,45.98982861672824,2.1152385157251006,False,0.6485916091471792,0.8543305502230827,1.3700869402493057,0.15061364308271305
5000.0,310.0,0.17629434303079158,3.0874122820668293e-41,1.1803934680414159e-06,0.00011803934680414158,29.106273184534427,45.98982861672824,2.0141436104920203,False,0.6328850108814577,0.8467485787903682,1.394732905610158,0.14927698441010442
5000.0,312.5,0.17629434303079158,3.441595201999581e-41,1.2462620704368484e-06,0.00012462620704368485,28.32665617577886,45.98982861672824,1.9178803967150608,False,0.6159330666754298,0.8384298553596814,1.422546694661512,0.14781044052803666
5000.0,315.0,0.17629434303079158,3.836409410957371e-41,1.3158062885477151e-06,0.00013158062885477152,27.567921355426023,45.98982861672824,1.8262179503701736,False,0.599435183487475,0.8301928576752781,1.4509151468016066,0.1463583044327186
5000.0,317.5,0.17629434303079158,4.2765160643910115e-41,1.3892312299730239e-06,0.0001389231229973024,26.829509390126884,45.98982861672824,1.7389363841283003,False,0.583379199207713,0.8220367828378121,1.4798493231318766,0.1449204345775376
5000.0,320.0,0.17629434303079158,4.767111037930258e-41,1.4667534477757404e-06,0.00014667534477757403,26.11087592838146,45.98982861672824,1.6558263198717678,False,0.5677532774906656,0.8139608358358719,1.5093605053344448,0.14349669080647903
5000.0,322.5,0.17629434303079158,5.389685343823767e-41,1.559592684782905e-06,0.0001559592684782905,25.321790146252045,45.98982861672824,1.5766883864210368,False,0.5505954448597695,0.80492851769389,1.543424434936272,0.14190434421359324
5000.0,325.0,0.17629434303079158,6.093566496416431e-41,1.658308249499505e-06,0.0001658308249499505,24.556550993139073,45.98982861672824,1.5013327412669053,False,0.5339561318610117,0.7959964289086856,1.5782571346866605,0.14032966748931291
5000.0,327.5,0.17629434303079158,6.889372992580932e-41,1.7632720884048694e-06,0.00017632720884048694,23.81443781011254,45.98982861672824,1.4295786151608625,False,0.5178196685310179,0.7871634572603612,1.6138759545375452,0.13877246455556197
5000.0,330.0,0.17629434303079158,7.789110081725757e-41,1.8748796906039854e-06,0.00018748796906039857,23.094751716972358,45.98982861672824,1.3612538784711172,False,0.5021708584617757,0.7784285028710428,1.6502986360024126,0.13723254151009315
5000.0,332.5,0.17629434303079158,8.971704652646533e-41,2.0121806482345117e-06,0.00020121806482345118,22.292897337442426,45.98982861672824,1.2961946282640426,False,0.4847353862356786,0.768489754337783,1.6932607303699845,0.13548039636687387
5000.0,335.0,0.17629434303079158,1.0333848607835523e-40,2.15953641261383e-06,0.000215953641261383,21.518883501679802,45.98982861672824,1.2342447951204925,False,0.46790527707799656,0.7586779008527429,1.737341253555336,0.13375062210281435
5000.0,337.5,0.17629434303079158,1.190280233067675e-40,2.317683316106266e-06,0.0002317683316106266,20.771743580459695,45.98982861672824,1.1752557687437883,False,0.45165951266242005,0.7489913222568843,1.7825693215277634,0.13204293309304133
5000.0,340.0,0.17629434303079158,1.3709965057523548e-40,2.4874116140767718e-06,0.0002487411614076772,20.05054450611659,45.98982861672824,1.1190860414612578,False,0.4359778044231165,0.7394284190768884,1.828974808230294,0.13035704735945688
5000.0,342.5,0.17629434303079158,1.614210882912689e-40,2.6990418546449244e-06,0.00026990418546449246,19.24842460726757,45.98982861672824,1.0656008687641227,False,0.4185365587613038,0.7285317925645157,1.8840958041758302,0.12843603374720622
5000.0,345.0,0.17629434303079158,1.900571419096258e-40,2.9286777033197026e-06,0.00029286777033197024,18.47839342959683,45.98982861672824,1.0146719460714173,False,0.4017930482757994,0.7177957447725261,1.9408780172033926,0.12654332925497022
5000.0,347.5,0.17629434303079158,2.2377322302323683e-40,3.1778510863627765e-06,0.00031778510863627766,17.739167267229057,45.98982861672824,0.9661771009425261,False,0.3857193601451398,0.7072179093240032,1.9993715124859037,0.12467851670388508
5000.0,350.0,0.17629434303079158,2.63470527016649e-40,3.4482242670984205e-06,0.00034482242670984205,17.02951376880586,45.98982861672824,0.92,False,0.3702886981973136,0.6967959547142719,2.059627864042759,0.12284118506286577
5000.0,352.5,0.17629434303079158,3.195795503775903e-40,3.797685308694847e-06,0.0003797685308694847,16.227085062322832,45.98982861672824,0.8444040436438266,False,0.35284073784133274,0.6846729521224796,2.133210226655787,0.12070396828538515
5000.0,355.0,0.17629434303079158,3.876376237448718e-40,4.182562555889881e-06,0.00041825625558898817,15.462466703083388,45.98982861672824,0.7750197705674406,False,0.3362149233463137,0.672760868079864,2.209421396240327,0.11860393525496467
5000.0,357.5,0.17629434303079158,4.701894322244095e-40,4.6064452717764125e-06,0.00046064452717764124,14.73387707192668,45.98982861672824,0.7113367697511496,False,0.3203725152949888,0.6610560329811395,2.288355289678743,0.11654043904095128
5000.0,360.0,0.17629434303079158,5.70321580345402e-40,5.073286474099513e-06,0.0005073286474099513,14.039618499379362,45.98982861672824,0.6528865704026178,False,0.30527659966692333,0.6495548410655857,2.3701091791323803,0.11451284396812768
5000.0,362.5,0.17629434303079158,7.191672518974038e-40,5.6969765966441415e-06,0.0005696976596644141,13.248837771852996,45.98982861672824,0.5992391957486091,False,0.28808191224774193,0.636004751806697,2.472175392041227,0.11212403988422331
5000.0,365.0,0.17629434303079158,9.068594877444968e-40,6.39734075897454e-06,0.000639734075897454,12.502597724620387,45.98982861672824,0.55,False,0.27185571463670816,0.6227373252381867,2.5786369770743933,0.1097850676336185
5000.0,367.5,0.17629434303079158,1.1435366784881557e-39,7.183804969559608e-06,0.0007183804969559608,11.798389606352654,45.98982861672824,0.4822722160234408,False,0.25654345669949147,0.6097466648530276,2.6896832162240365,0.10749488769548077
5000.0,370.0,0.17629434303079158,1.4419831878256325e-39,8.066954033716624e-06,0.0008066954033716623,11.133845970999337,45.98982861672824,0.4228845279057461,False,0.24209366083502942,0.5970269971487357,2.8055115427085466,0.10525248223398265
5000.0,372.5,0.17629434303079158,1.9121846472259144e-39,9.289544025540717e-06,0.0009289544025540716,10.375351082534758,45.98982861672824,0.37080992435478316,False,0.2256009947112708,0.5819039114268458,2.9532311943499336,0.10258636777204372
5000.0,375.0,0.17629434303079158,2.5357092620476828e-39,1.0697424063875689e-05,0.001069742406387569,9.668528769505961,45.98982861672824,0.32514786171284676,False,0.21023189388423055,0.5671639033929733,3.1087287842207187,0.09998778773944357
5000.0,377.5,0.17629434303079158,3.362552602314011e-39,1.2318675845419196e-05,0.0012318675845419196,9.009858830138661,45.98982861672824,0.2851086905518871,False,0.19590981530340895,0.5527972694378311,3.272413847020099,0.09745503144475792
5000.0,380.0,0.17629434303079158,4.4590127790116404e-39,1.4185636998065837e-05,0.0014185636998065836,8.396060876920311,45.98982861672824,0.25,False,0.18256343042483847,0.5387945517509249,3.4447174808314127,0.09498643152949915
5000.0,382.5,0.17629434303079158,6.358143594747766e-39,1.693926841582726e-05,0.001693926841582726,7.683386409709668,45.98982861672824,0.25,False,0.1670670807178205,0.5216928287327041,3.6742632266320854,0.09197149450530734
5000.0,385.0,0.17629434303079158,9.066130099854215e-39,2.0227418374131947e-05,0.0020227418374131946,7.0312051789892624,45.98982861672824,0.25,False,0.1528860922180464,0.50513392658979,3.9191052194278724,0.08905225373071113
5000.0,387.5,0.17629434303079158,1.2927470693707005e-38,2.4153844430488015e-05,0.0024153844430488017,6.43438239765863,45.98982861672824,0.25,False,0.13990881443115885,0.4891006158007856,4.180262755705055,0.0862256717385551
5000.0,390.0,0.17629434303079158,1.8433388523659133e-38,2.884244494187724e-05,0.002884244494187724,5.888219129633005,45.98982861672824,0.25,False,0.1280330739804331,0.4735762137215809,4.458823054841542,0.08348880747305584
5574.3,250.0,0.19636655122675709,4.073697886974708e-42,4.062570680337088e-07,4.062570680337088e-05,49.613462244177775,51.22605684176272,4.999999999999999,False,0.9685200326356126,0.9884360687127988,1.0235353122877968,0.1940957819212662
5574.3,252.5,0.19636655122675709,4.373713116835208e-42,4.209511182588122e-07,4.209511182588121e-05,48.73984752391862,51.22605684176272,4.824805475599088,False,0.9514659243532252,0.9820712471426768,1.0368454063089076,0.19284594386036766
5574.3,255.0,0.19636655122675709,4.784236877358093e-42,4.4026367876577173e-07,4.402636787657717e-05,47.65885134300266,51.22605684176272,4.655749575474188,False,0.9303634572190642,0.9740942088494698,1.053896779019682,0.19127952036172682
5574.3,257.5,0.19636655122675709,5.2332930595217734e-42,4.6046226849835104e-07,4.6046226849835106e-05,46.60183046776617,51.22605684176272,4.492617208953199,False,0.9097290195831238,0.9661819653866957,1.0712285689551964,0.18972582040047542
5574.3,260.0,0.19636655122675709,5.720753766107933e-42,4.814299989113661e-07,4.814299989113661e-05,45.575708182901494,51.22605684176272,4.335200821905617,False,0.889697763067824,0.9583910001325506,1.0887158520780307,0.18819593542279145
5574.3,262.5,0.19636655122675709,6.238574943156985e-42,5.027466892181093e-07,5.0274668921810934e-05,44.599027655349104,51.22605684176272,4.183300132670377,False,0.8706316746790699,0.9508710452802793,1.1060041434275623,0.18671926782307002
5574.3,265.0,0.19636655122675709,6.797629837022897e-42,5.247896687713399e-07,5.247896687713399e-05,43.652323158189745,51.22605684176272,4.036721877236486,False,0.8521507578268568,0.9434811960531185,1.1233976269445571,0.18526814861624674
