name,cls,op,tau,mass,delta,distinct,on_LZ_grid,f_lo,f_L2,f_M,f_hi,N_lo,N_L2,N_M,rho,rho_sig32,physical,grid_model,class4,q2spin,SIlike,B_logu,B_flat,B_jeff,B_P016flat,B_logu_rho,B_flat_rho,B_jeff_rho,B_P016flat_rho,B_logu_rho32,B_flat_rho32,B_jeff_rho32,B_P016flat_rho32,Bmu_logu,Bmu_flat,Bmu_jeff,Bmu_logu_rho,post_uniform,post_uniform_rho,post_classes,post_classes_rho,post_physics,post_physics_rho,post_raw,post_raw_rho,post_heavy,post_heavy_rho
O4v_m4000,elastic,O4,v,4000,0,False,True,0.701665,0.192999,0.0774097,0.0279254,25.1264,6.91126,2.77202,0.827626,0.837814,True,True,elastic-isovector,False,False,10.8029,0.661581,3.84206,1.65534,9.00084,0.548617,3.19192,1.65534,9.10734,0.555294,3.23035,1.65534,11.3128,22.7284,22.5491,9.48247,0,0,0,0,0,0,0.00168464,0.00145677,0,0
O5s_m10,elastic,O5,s,10,0,True,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5s_m12,elastic,O5,s,12,0,True,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5s_m14,elastic,O5,s,14,0,True,True,1,0,0,0,inf,inf,inf,1.46017e-117,3.76541e-58,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5s_m17,elastic,O5,s,17,0,True,True,1,0,0,0,inf,inf,inf,3.43178e-78,1.501e-38,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5s_m21,elastic,O5,s,21,0,True,True,1,0,0,0,inf,inf,inf,1.82887e-51,2.41105e-25,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5s_m30,elastic,O5,s,30,0,True,True,0.999822,0.000178016,0,0,inf,inf,inf,1.51099e-22,2.15663e-11,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5s_m40,elastic,O5,s,40,0,True,True,0.992016,0.00798415,0,0,inf,inf,inf,4.16538e-11,5.9135e-06,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5s_m50,elastic,O5,s,50,0,True,True,0.974423,0.0255545,2.2176e-05,0,inf,inf,inf,3.36667e-06,0.00226564,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709408,0.254192,0.452106,0.709408,0,0,0,0,0,0,0,0,0,0
O5s_m100,elastic,O5,s,100,0,True,True,0.87984,0.104849,0.0133358,0.00197472,445.552,53.0959,6.75327,0.62023,0.637222,True,True,elastic-isoscalar,False,False,0.812238,0.00451604,0.104316,1.00401,0.549465,0.00299357,0.0722683,1.00401,0.561222,0.00306169,0.0737022,1.00401,1.55403,2.20408,2.29109,1.23239,0.000165749,0.000115701,4.8095e-05,3.23794e-05,5.90363e-05,3.92838e-05,0.000126664,8.893e-05,0.000165749,0.000115701
O5s_m200,elastic,O5,s,200,0,True,True,0.787464,0.148215,0.0460116,0.0183098,43.0077,8.09482,2.51294,0.862409,0.864028,True,True,elastic-isoscalar,False,False,7.49347,0.3156,2.22225,1.31128,6.50564,0.27277,1.92455,1.31128,6.51726,0.273274,1.92805,1.31128,8.04482,16.4184,16.047,7.03423,0.00152915,0.00136989,0.00044371,0.000383371,0.000544651,0.000465119,0.00116856,0.00105293,0.00152915,0.00136989
O5s_m400,elastic,O5,s,400,0,True,True,0.732961,0.162483,0.0683063,0.0362493,20.22,4.48238,1.88435,0.930564,0.930065,True,True,elastic-isoscalar,False,False,14.0079,1.11449,5.66637,2.10638,13.0612,1.03766,5.27849,2.10638,13.0544,1.03711,5.2757,2.10638,14.4918,29.488,29.1848,13.5337,0.00285852,0.0027503,0.000829449,0.000769684,0.00101814,0.000933807,0.00218445,0.00211394,0.00285852,0.0027503
O5s_m1000,elastic,O5,s,1000,0,True,True,0.700983,0.168053,0.0815291,0.0494344,14.1801,3.39952,1.64924,0.960938,0.96001,True,True,elastic-isoscalar,False,False,18.4376,1.94349,8.56794,2.9328,17.733,1.86799,8.23686,2.9328,17.7162,1.86619,8.22899,2.9328,18.8896,37.8656,37.8703,18.1787,0.00376246,0.00373403,0.00109174,0.00104499,0.00134011,0.00126782,0.00287523,0.00287006,0.00376246,0.00373403
O5s_m4000,elastic,O5,s,4000,0,True,True,0.685922,0.170176,0.0877123,0.0561896,12.2073,3.02861,1.561,0.973587,0.972571,True,True,elastic-isoscalar,False,False,20.6071,2.43484,10.132,3.42288,20.0737,2.37085,9.86696,3.42288,20.0532,2.36838,9.85676,3.42288,21.0458,41.8162,42.0465,20.5081,0.00420519,0.00422692,0.00122021,0.00118292,0.0014978,0.00143516,0.00321356,0.0032489,0.00420519,0.00422692
O5v_m10,elastic,O5,v,10,0,True,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5v_m12,elastic,O5,v,12,0,True,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5v_m14,elastic,O5,v,14,0,True,True,1,0,0,0,inf,inf,inf,1.31163e-117,3.76586e-58,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5v_m17,elastic,O5,v,17,0,True,True,1,0,0,0,inf,inf,inf,3.4322e-78,1.50964e-38,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5v_m21,elastic,O5,v,21,0,True,True,1,0,0,0,inf,inf,inf,1.83452e-51,2.45804e-25,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5v_m30,elastic,O5,v,30,0,True,True,0.998613,0.00138695,0,0,inf,inf,inf,1.60935e-22,2.67749e-11,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5v_m40,elastic,O5,v,40,0,True,True,0.955598,0.0444021,0,0,inf,inf,inf,5.5142e-11,7.7315e-06,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O5v_m50,elastic,O5,v,50,0,True,True,0.870611,0.129096,0.000293031,0,inf,inf,inf,3.42284e-06,0.00232728,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709367,0.254098,0.452016,0.709367,0,0,0,0,0,0,0,0,0,0
O5v_m100,elastic,O5,v,100,0,True,True,0.5197,0.371857,0.0920461,0.0163972,31.6944,22.6781,5.61352,0.651479,0.669242,True,True,elastic-isovector,True,False,6.34258,0.227864,1.74112,1.22421,4.23581,0.14972,1.15306,1.22421,4.34319,0.153703,1.18304,1.22421,6.9042,13.3453,13.3421,4.7398,0.0012943,0.000891933,0.000593632,0.000394548,0.000461001,0.000302838,0.000989089,0.000685559,0.0012943,0.000891933
O5v_m200,elastic,O5,v,200,0,True,True,0.318657,0.37341,0.206882,0.101052,3.15341,3.69524,2.04729,0.899576,0.900093,True,True,elastic-isovector,True,False,30.6489,5.50148,18.5178,6.48365,27.6161,4.95079,16.6701,6.48365,27.6317,4.95362,16.6796,6.48365,31.0235,53.4929,57.8127,27.9753,0.00625437,0.00581511,0.00286858,0.00257232,0.00222767,0.0019744,0.00477952,0.00446962,0.00625437,0.00581511
O5v_m400,elastic,O5,v,400,0,True,True,0.244679,0.342413,0.249252,0.163656,1.49508,2.09228,1.52303,0.968306,0.965737,True,True,elastic-isovector,True,False,44.5365,11.7328,32.5572,12.7069,43.1403,11.3618,31.5298,12.7069,43.0271,11.3317,31.4465,12.7069,44.8539,70.9155,80.1167,43.4532,0.00908833,0.00908404,0.00416838,0.00401834,0.00323706,0.0030843,0.00694521,0.00698219,0.00908833,0.00908404
O5v_m1000,elastic,O5,v,1000,0,True,True,0.211207,0.321725,0.266408,0.20066,1.05256,1.60334,1.32766,0.998794,0.995303,True,True,elastic-isovector,True,False,51.8355,15.9532,40.9397,16.923,51.7736,15.934,40.8905,16.923,51.5944,15.8784,40.7481,16.923,52.127,78.8361,91.0813,52.0649,0.0105778,0.010902,0.00485153,0.0048225,0.00376758,0.00370154,0.00808345,0.00837948,0.0105778,0.010902
O5v_m4000,elastic,O5,v,4000,0,True,True,0.197434,0.312171,0.272793,0.217602,0.907318,1.4346,1.25364,1.01161,1.00779,True,True,elastic-isovector,True,False,55.0049,17.9886,44.7757,18.9565,55.6378,18.1971,45.2937,18.9565,55.4297,18.1285,45.1234,18.9565,55.2856,82.0465,95.6962,55.92,0.0112246,0.0117156,0.00514817,0.00518243,0.00399795,0.00397781,0.0085777,0.00900488,0.0112246,0.0117156
O6s_m10,elastic,O6,s,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6s_m12,elastic,O6,s,12,0,True,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6s_m14,elastic,O6,s,14,0,True,True,1,0,0,0,inf,inf,inf,0,3.76602e-58,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6s_m17,elastic,O6,s,17,0,True,True,1,0,0,0,inf,inf,inf,3.43233e-78,1.51233e-38,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6s_m21,elastic,O6,s,21,0,True,True,1,0,0,0,inf,inf,inf,1.83588e-51,2.46925e-25,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6s_m30,elastic,O6,s,30,0,True,True,0.996573,0.0034266,0,0,inf,inf,inf,1.61254e-22,2.69714e-11,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6s_m40,elastic,O6,s,40,0,False,True,0.907528,0.0924725,0,0,inf,inf,inf,5.05983e-11,7.13663e-06,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6s_m50,elastic,O6,s,50,0,True,True,0.760583,0.238628,0.000789434,0,inf,inf,inf,3.43773e-06,0.00235519,True,True,elastic-isoscalar,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709291,0.253927,0.451853,0.709291,0,0,0,0,0,0,0,0,0,0
O6s_m100,elastic,O6,s,100,0,True,True,0.325247,0.48121,0.166833,0.0267106,12.1767,18.0157,6.24594,0.617936,0.640815,True,True,elastic-isoscalar,True,False,9.28494,0.494302,3.07984,1.48895,5.86489,0.307493,1.92801,1.48895,6.06969,0.31868,1.99699,1.48895,9.79891,17.9836,18.6026,6.31611,0.00189473,0.00123497,0.000549789,0.000345612,0.000674861,0.000419309,0.00144793,0.000949224,0.00189473,0.00123497
O6s_m200,elastic,O6,s,200,0,True,True,0.165848,0.401039,0.30273,0.130383,1.272,3.07585,2.32185,0.863431,0.870343,True,True,elastic-isoscalar,True,False,34.8442,7.17511,22.5234,8.15482,30.1484,6.19798,19.4646,8.15482,30.3861,6.24744,19.6194,8.15482,35.1891,54.489,62.1238,30.4732,0.00711047,0.00634834,0.00206323,0.00177662,0.00253259,0.00215545,0.00543375,0.00487947,0.00711047,0.00634834
O6s_m400,elastic,O6,s,400,0,True,True,0.119722,0.345572,0.33927,0.195436,0.61259,1.76821,1.73596,0.932994,0.937648,True,True,elastic-isoscalar,True,False,47.5119,13.4289,35.9518,14.4012,44.3612,12.5309,33.5526,14.4012,44.58,12.5933,33.7193,14.4012,47.8067,68.2965,81.1288,44.6468,0.00969552,0.00934112,0.00281332,0.00261416,0.00345333,0.00317159,0.00740921,0.00717978,0.00969552,0.00934112
O6s_m1000,elastic,O6,s,1000,0,True,True,0.100668,0.31618,0.351389,0.231763,0.434357,1.36424,1.51615,0.964026,0.968257,True,True,elastic-isoscalar,True,False,54.0018,17.3891,43.6046,18.3576,52.0772,16.7647,42.0416,18.3576,52.3035,16.8382,42.2254,18.3576,54.274,74.6725,90.4075,52.3447,0.0110199,0.0109659,0.00319761,0.00306886,0.00392504,0.00372325,0.00842127,0.00842862,0.0110199,0.0109659
O6s_m4000,elastic,O6,s,4000,0,True,True,0.0931281,0.303612,0.355313,0.247946,0.375598,1.22451,1.43302,0.977113,0.981235,True,True,elastic-isoscalar,True,False,56.7901,19.2479,47.0413,20.2147,55.502,18.8081,45.9683,20.2147,55.734,18.8873,46.1616,20.2147,57.0531,77.2948,94.3142,55.762,0.0115889,0.011687,0.00336271,0.00327068,0.0041277,0.0039681,0.00885609,0.00898291,0.0115889,0.011687
O6v_m10,elastic,O6,v,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6v_m12,elastic,O6,v,12,0,False,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6v_m14,elastic,O6,v,14,0,False,True,1,0,0,0,inf,inf,inf,0,3.76602e-58,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6v_m17,elastic,O6,v,17,0,False,True,1,0,0,0,inf,inf,inf,3.43234e-78,1.51236e-38,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6v_m21,elastic,O6,v,21,0,False,True,1,0,0,0,inf,inf,inf,1.83592e-51,2.46962e-25,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6v_m30,elastic,O6,v,30,0,False,True,0.99643,0.00356984,0,0,inf,inf,inf,1.61401e-22,2.7054e-11,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6v_m40,elastic,O6,v,40,0,False,True,0.904475,0.0955253,0,0,inf,inf,inf,5.05354e-11,7.12874e-06,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O6v_m50,elastic,O6,v,50,0,False,True,0.75441,0.244784,0.000805401,0,inf,inf,inf,3.43198e-06,0.00234898,True,True,elastic-isovector,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709289,0.253921,0.451848,0.709289,0,0,0,0,0,0,0,0,0,0
O6v_m100,elastic,O6,v,100,0,False,True,0.320283,0.488332,0.165784,0.0256006,12.5108,19.0751,6.47579,0.614312,0.636529,True,True,elastic-isovector,True,False,8.92441,0.456462,2.9031,1.45132,5.60952,0.282394,1.80802,1.45132,5.80047,0.292421,1.8711,1.45132,9.44256,17.3228,17.909,6.06427,0,0,0,0,0,0,0.00139171,0.000907892,0,0
O6v_m200,elastic,O6,v,200,0,False,True,0.164299,0.408962,0.301215,0.125524,1.3089,3.25802,2.39965,0.860827,0.867663,True,True,elastic-isovector,True,False,33.7568,6.73032,21.4728,7.71067,29.1224,5.79638,18.5017,7.71067,29.35,5.84225,18.6476,7.71067,34.1062,53.0737,60.3534,29.4511,0,0,0,0,0,0,0.00526418,0.00471342,0,0
O6v_m400,elastic,O6,v,400,0,False,True,0.119091,0.353701,0.338401,0.188807,0.630756,1.87335,1.79231,0.930759,0.93564,True,True,elastic-isovector,True,False,46.2112,12.6979,34.4794,13.6709,43.0453,11.8205,32.1021,13.6709,43.2684,11.8824,32.2697,13.6709,46.5105,66.831,79.1529,43.335,0,0,0,0,0,0,0.00720637,0.00696681,0,0
O6v_m1000,elastic,O6,v,1000,0,False,True,0.100361,0.324277,0.350997,0.224365,0.447311,1.44531,1.5644,0.961973,0.966575,True,True,elastic-isovector,True,False,52.6317,16.5115,41.9491,17.4808,50.6492,15.8847,40.3598,17.4808,50.8892,15.9606,40.5521,17.4808,52.9082,73.2275,88.3903,50.9208,0,0,0,0,0,0,0.0082076,0.0081975,0,0
O6v_m4000,elastic,O6,v,4000,0,False,True,0.0929389,0.311679,0.355171,0.240211,0.386905,1.29752,1.47858,0.975088,0.979658,True,True,elastic-isovector,True,False,55.3889,18.303,45.3042,19.2707,54.0216,17.8478,44.1796,19.2707,54.2724,17.9313,44.3859,19.2707,55.6562,75.8541,92.2758,54.2857,0,0,0,0,0,0,0.00863757,0.00874332,0,0
O7s_m10,elastic,O7,s,10,0,True,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7s_m12,elastic,O7,s,12,0,True,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7s_m14,elastic,O7,s,14,0,True,True,1,0,0,0,inf,inf,inf,0,3.76534e-58,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7s_m17,elastic,O7,s,17,0,True,True,1,0,0,0,inf,inf,inf,3.43163e-78,1.498e-38,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7s_m21,elastic,O7,s,21,0,True,True,1,0,0,0,inf,inf,inf,1.82464e-51,2.37556e-25,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7s_m30,elastic,O7,s,30,0,True,True,0.999993,6.63929e-06,0,0,inf,inf,inf,1.26258e-22,1.23238e-11,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7s_m40,elastic,O7,s,40,0,False,True,0.999301,0.000699183,0,0,inf,inf,inf,1.52349e-11,3.54128e-06,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7s_m50,elastic,O7,s,50,0,True,True,0.996601,0.00339634,2.39895e-06,0,inf,inf,inf,2.8596e-06,0.0017886,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709411,0.254199,0.452112,0.709411,0,0,0,0,0,0,0,0,0,0
O7s_m100,elastic,O7,s,100,0,True,True,0.963362,0.0295388,0.00650779,0.000591063,1629.88,49.9757,11.0103,0.445973,0.506016,True,True,elastic-isoscalar,False,False,0.16922,0.000474637,0.025019,1.00029,0.0972467,0.000312348,0.0172352,1.00029,0.105047,0.000329936,0.0180788,1.00029,0.964773,0.848363,1.01034,0.822699,3.45319e-05,2.04772e-05,1.002e-05,5.73065e-06,1.22995e-05,6.95262e-06,2.63889e-05,1.57392e-05,3.45319e-05,2.04772e-05
O7s_m200,elastic,O7,s,200,0,True,True,0.906571,0.0559834,0.0294029,0.00804232,112.725,6.9611,3.65602,0.680798,0.712385,True,True,elastic-isoscalar,False,False,3.42076,0.0661321,0.70325,1.06416,2.40562,0.0456505,0.491405,1.06416,2.50607,0.0476773,0.512368,1.06416,4.04908,7.80368,7.64567,2.98127,0.000698058,0.000506551,0.000202554,0.000141761,0.000248633,0.000171989,0.000533448,0.000389346,0.000698058,0.000506551
O7s_m400,elastic,O7,s,400,0,True,True,0.864578,0.0690921,0.0484438,0.0178858,48.3387,3.86295,2.7085,0.746267,0.772005,True,True,elastic-isoscalar,False,False,7.30173,0.299762,2.13873,1.29556,5.52808,0.224769,1.61074,1.29556,5.70799,0.232376,1.66429,1.29556,7.85532,15.9708,15.6293,6.03971,0.00149003,0.00116405,0.000432357,0.000325765,0.000530715,0.000395229,0.00113866,0.000894712,0.00149003,0.00116405
O7s_m1000,elastic,O7,s,1000,0,True,True,0.837245,0.0759145,0.0610221,0.0258185,32.4281,2.94031,2.3635,0.776328,0.79952,True,True,elastic-isoscalar,False,False,10.2335,0.591654,3.53942,1.58575,8.02139,0.460639,2.76308,1.58575,8.25075,0.474223,2.84358,1.58575,10.7512,21.9144,21.568,8.50236,0.00208829,0.00168906,0.000605953,0.000472693,0.000743803,0.000573487,0.00159585,0.00129825,0.00208829,0.00168906
O7s_m4000,elastic,O7,s,4000,0,True,True,0.823607,0.0789296,0.0672961,0.0301674,27.3012,2.61638,2.23075,0.789135,0.811267,True,True,elastic-isoscalar,False,False,11.7805,0.786226,4.37089,1.77942,9.37175,0.621874,3.46473,1.77942,9.62457,0.639124,3.55984,1.77942,12.2829,24.9681,24.6632,9.83948,0.002404,0.00197341,0.000697561,0.000552268,0.00085625,0.00067003,0.00183711,0.0015168,0.002404,0.00197341
O7v_m10,elastic,O7,v,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m12,elastic,O7,v,12,0,False,True,1,0,0,0,inf,inf,inf,0,6.37887e-78,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m14,elastic,O7,v,14,0,False,True,1,0,0,0,inf,inf,inf,0,3.76534e-58,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m17,elastic,O7,v,17,0,False,True,1,0,0,0,inf,inf,inf,3.43162e-78,1.4978e-38,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m21,elastic,O7,v,21,0,False,True,1,0,0,0,inf,inf,inf,1.82422e-51,2.37202e-25,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m30,elastic,O7,v,30,0,False,True,0.999996,4.01126e-06,0,0,inf,inf,inf,1.16682e-22,1.01499e-11,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m40,elastic,O7,v,40,0,False,True,0.999529,0.00047115,0,0,inf,inf,inf,1.75734e-11,3.70486e-06,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m50,elastic,O7,v,50,0,False,True,0.99756,0.00243798,2.02192e-06,0,inf,inf,inf,2.83674e-06,0.00177165,True,True,elastic-isovector,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.254199,0.452112,0.709412,0,0,0,0,0,0,0,0,0,0
O7v_m100,elastic,O7,v,100,0,True,True,0.970465,0.0232871,0.00571591,0.000531958,1824.33,43.7762,10.745,0.453535,0.511642,True,True,elastic-isovector,False,False,0.142545,0.000394351,0.0224295,1.00022,0.0832998,0.000271756,0.015863,1.00022,0.0895995,0.000284792,0.0165612,1.00022,0.939536,0.790073,0.955376,0.813262,2.90885e-05,1.75404e-05,1.33415e-05,7.75903e-06,1.03607e-05,5.95549e-06,2.22291e-05,1.34819e-05,2.90885e-05,1.75404e-05
O7v_m200,elastic,O7,v,200,0,True,True,0.920792,0.0455759,0.0262409,0.00739115,124.58,6.16629,3.55031,0.696018,0.726587,True,True,elastic-isovector,False,False,3.15895,0.0565259,0.627185,1.05471,2.26958,0.0398956,0.448097,1.05471,2.35902,0.041568,0.466107,1.05471,3.79488,7.25435,7.11047,2.85543,0.000644631,0.000477906,0.000295661,0.000211402,0.000229603,0.000162263,0.00049262,0.000367328,0.000644631,0.000477906
O7v_m400,elastic,O7,v,400,0,True,True,0.882812,0.057016,0.0435816,0.0165906,53.2115,3.43664,2.62688,0.763505,0.789306,True,True,elastic-isovector,False,False,6.83187,0.262134,1.93711,1.2582,5.28835,0.201071,1.49222,1.2582,5.45675,0.207733,1.54076,1.2582,7.3927,15.0395,14.6894,5.81005,0.00139415,0.00111357,0.000639427,0.000492588,0.000496564,0.000378089,0.00106539,0.000855912,0.00139415,0.00111357
O7v_m1000,elastic,O7,v,1000,0,True,True,0.857684,0.063098,0.0551453,0.0240723,35.6296,2.62119,2.29082,0.794476,0.818357,True,True,elastic-isovector,False,False,9.64139,0.524299,3.23666,1.51874,7.72932,0.417687,2.58512,1.51874,7.95149,0.430074,2.66082,1.51874,10.1661,20.8003,20.4115,8.22015,0.00196747,0.00162756,0.000902383,0.000719955,0.000700769,0.000552606,0.00150352,0.00125098,0.00196747,0.00162756
O7v_m4000,elastic,O7,v,4000,0,True,True,0.845043,0.0658196,0.060943,0.0281944,29.9721,2.33449,2.16153,0.807671,0.830783,True,True,elastic-isovector,False,False,11.1343,0.701069,4.01525,1.69464,9.06052,0.56747,3.25676,1.69464,9.30973,0.583525,3.34791,1.69464,11.6434,23.7875,23.4183,9.53799,0.00227212,0.00190787,0.00104211,0.00084395,0.00080928,0.000647779,0.00173633,0.00146643,0.00227212,0.00190787
O8s_m10,elastic,O8,s,10,0,False,True,1,0,0,0,inf,inf,inf,0,0,True,True,elastic-isoscalar,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0.709412,0.2542,0.452113,0.709412,0,0,0,0,0,0,0,0,0,0
