m_GeV,alpha_D,mA_GeV,eps_phi,S_sat,S_GC,S_dSph,S_allowed_CMB,CMB_ok,dSph_ok
1000.0,0.03463814136252493,12.819906450856694,0.37010953667180807,27.077826949634083,26.958220547000657,27.077394109933707,22.727272727272723,False,False
1000.0,0.03463814136252493,12.942405981095042,0.3736460870010033,27.69067438076793,27.563929490740932,27.690215627538038,22.727272727272723,False,False
1000.0,0.03463814136252493,13.066076045218809,0.3772164305373215,28.34850510017879,28.213919509520867,28.348017877844228,22.727272727272723,False,False
1000.0,0.03463814136252493,13.19092782816539,0.380820890188891,29.054561727087627,28.911354989260428,29.054043194278464,22.727272727272723,False,False
1000.0,0.03463814136252493,13.316972621748906,0.3844597919493614,29.81244252402537,29.65974457437813,29.81188951183647,22.727272727272723,False,False
1000.0,0.03463814136252493,13.44422182568145,0.38813346492738715,30.62614550891631,30.46298339884839,30.625554472238644,22.727272727272723,False,False
1000.0,0.03463814136252493,13.572686948604096,0.3918422413763924,31.50011937353764,31.325401755666682,31.499486334100144,22.727272727272723,False,False
1000.0,0.03463814136252493,13.702379609127764,0.39558645672462067,32.43932241412846,32.25182132911511,32.43864289358494,22.727272727272723,False,False
1000.0,0.03463814136252493,13.833311536884047,0.3993664496054725,33.449290928060606,33.24762034192305,33.448559869078544,22.727272727272723,False,False
1000.0,0.03463814136252493,13.965494573585985,0.40318256188812945,34.536218836505014,34.31880924927017,34.53543050933394,22.727272727272723,False,False
1000.0,0.03463814136252493,14.098940674099158,0.40703513870847663,35.70705067218367,35.47211895704629,35.706198563577935,22.727272727272723,False,False
1000.0,0.03463814136252493,14.233661907522828,0.4109245285003153,36.96959054329876,36.71510397015768,36.968667223900574,22.727272727272723,False,False
1000.0,0.03463814136252493,14.369670458281519,0.41485108302687657,38.33263027526853,38.0562634104001,38.33162724057571,22.727272727272723,False,False
1000.0,0.03463814136252493,14.50697862722699,0.4188151574126352,39.806100674582886,39.50518351165293,39.805008153360845,22.727272727272723,False,False
1000.0,0.03463814136252493,14.645598832750744,0.4228171101754277,41.401250798221874,41.07270604111088,41.40005752058688,22.727272727272723,False,False
1000.0,0.03463814136252493,14.785543611907178,0.4268573032588776,43.13086130642353,42.77112815926548,43.12955422169225,22.727272727272723,False,False
1000.0,0.03463814136252493,14.926825621547442,0.4309361020651299,45.00949950459207,44.614440585098265,45.00806343620289,22.727272727272723,False,False
1000.0,0.03463814136252493,15.069457639464165,0.435053875487899,47.0538256473767,46.61861266546492,47.05224286850212,22.727272727272723,False,False
1000.0,0.03463814136252493,15.213452565547101,0.4392109959458322,49.282962627470695,48.801935178578425,49.281212336034415,22.727272727272723,False,False
1000.0,0.03463814136252493,15.35882342294976,0.44340783941619044,51.71894449894779,51.18543459276745,51.71700216418828,22.727272727272723,False,False
1000.0,0.03463814136252493,15.50558335926734,0.44764478546885483,54.387263659291584,53.79337627420922,54.38510020312391,22.727272727272723,False,False
1000.0,0.03463814136252493,15.653745647725762,0.4519222173006539,57.31754231003838,56.65387909482313,57.315123074341635,22.727272727272723,False,False
1000.0,0.03463814136252493,15.803323688382124,0.45624052177002106,60.54436155852546,59.799670455177946,60.54164499279807,22.727272727272723,False,False
1000.0,0.03463814136252493,15.954331009336638,0.46060008943198255,64.10829195718645,63.26901949632955,64.10522793780534,22.727272727272723,False,False
1000.0,0.03463814136252493,16.106781267956134,0.4650013145734802,68.0571834686801,67.10689806103068,68.05371112840243,22.727272727272723,False,False
1000.0,0.03463814136252493,16.26068825210925,0.4694445952490314,72.4477923398095,71.3664349653441,72.44383723984463,22.727272727272723,False,False
1000.0,0.03463814136252493,16.41606588141344,0.4739303333167296,77.34784942948306,76.1107510660444,77.34331983986014,22.727272727272723,False,False
1000.0,0.03463814136252493,16.57292820849388,0.47845893447458937,82.83871252880272,81.41529294797778,82.83349448578416,22.727272727272723,False,False
1000.0,0.03463814136252493,16.731289420254416,0.48303080829723816,89.018799196778,87.37082547905307,89.0127498628662,22.727272727272723,False,False
1000.0,0.03463814136252493,16.89116383916067,0.4876463682729596,96.00807434546381,94.08730346388033,96.00101298298405,22.727272727272723,False,False
