doy,vE_lz_cosine_kms,vE_wimpydd_kms,vE_wimprates_kms
2.385000000000000000e+02,2.520498079505305213e+02,2.534758518570480703e+02,2.536874174901922743e+02
2.387500000000000000e+02,2.519856074186997432e+02,2.534138419713405881e+02,2.536255592111290298e+02
2.390000000000000000e+02,2.519213803807217573e+02,2.533517966374218702e+02,2.535636617243050352e+02
2.392500000000000000e+02,2.518571280244873662e+02,2.532897169787757434e+02,2.535017261461683518e+02
2.395000000000000000e+02,2.517928515383556771e+02,2.532276041203278112e+02,2.534397535946660582e+02
2.397500000000000000e+02,2.517285521111320747e+02,2.531654591884272065e+02,2.533777451892261183e+02
2.400000000000000000e+02,2.516642309320462516e+02,2.531032833108288571e+02,2.533157020507398158e+02
2.402500000000000000e+02,2.515998891907301527e+02,2.530410776166750395e+02,2.532536253015437353e+02
2.405000000000000000e+02,2.515355280771960906e+02,2.529788432364769903e+02,2.531915160654020553e+02
2.407500000000000000e+02,2.514711487818146338e+02,2.529165813020969154e+02,2.531293754674883587e+02
2.410000000000000000e+02,2.514067524952926647e+02,2.528542929467291742e+02,2.530672046343675277e+02
2.412500000000000000e+02,2.513423404086512960e+02,2.527919793048819770e+02,2.530050046939774973e+02
2.415000000000000000e+02,2.512779137132038159e+02,2.527296415123587110e+02,2.529427767756112075e+02
2.417500000000000000e+02,2.512134736005338027e+02,2.526672807062392678e+02,2.528805220098984989e+02
2.420000000000000000e+02,2.511490212624729281e+02,2.526048980248613418e+02,2.528182415287860465e+02
2.422500000000000000e+02,2.510845578910789584e+02,2.525424946078015012e+02,2.527559364655214154e+02
2.425000000000000000e+02,2.510200846786137845e+02,2.524800715958563728e+02,2.526936079546328244e+02
2.427500000000000000e+02,2.509556028175212816e+02,2.524176301310234862e+02,2.526312571319107008e+02
2.430000000000000000e+02,2.508911135004052539e+02,2.523551713564823160e+02,2.525688851343892622e+02
2.432500000000000000e+02,2.508266179200074646e+02,2.522926964165752111e+02,2.525064931003273898e+02
2.435000000000000000e+02,2.507621172691854383e+02,2.522302064567878688e+02,2.524440821691899544e+02
2.437500000000000000e+02,2.506976127408905199e+02,2.521677026237303210e+02,2.523816534816286605e+02
2.440000000000000000e+02,2.506331055281458475e+02,2.521051860651174081e+02,2.523192081794632031e+02
2.442500000000000000e+02,2.505685968240240413e+02,2.520426579297491969e+02,2.522567474056618266e+02
2.445000000000000000e+02,2.505040878216254612e+02,2.519801193674916249e+02,2.521942723043222827e+02
2.447500000000000000e+02,2.504395797140558955e+02,2.519175715292567190e+02,2.521317840206527023e+02
2.450000000000000000e+02,2.503750736944045912e+02,2.518550155669829849e+02,2.520692837009522975e+02
2.452500000000000000e+02,2.503105709557221985e+02,2.517924526336154258e+02,2.520067724925903860e+02
2.455000000000000000e+02,2.502460726909987159e+02,2.517298838830860461e+02,2.519442515439894237e+02
2.457500000000000000e+02,2.501815800931413207e+02,2.516673104702933301e+02,2.518817220046036027e+02
2.460000000000000000e+02,2.501170943549524566e+02,2.516047335510828020e+02,2.518191850248996957e+02
2.462500000000000000e+02,2.500526166691076071e+02,2.515421542822265053e+02,2.517566417563371601e+02
2.465000000000000000e+02,2.499881482281334115e+02,2.514795738214030223e+02,2.516940933513483856e+02
2.467500000000000000e+02,2.499236902243855241e+02,2.514169933271770390e+02,2.516315409633186277e+02
2.470000000000000000e+02,2.498592438500264450e+02,2.513544139589791371e+02,2.515689857465662556e+02
2.472500000000000000e+02,2.497948102970037496e+02,2.512918368770854158e+02,2.515064288563223158e+02
2.475000000000000000e+02,2.497303907570277488e+02,2.512292632425967156e+02,2.514438714487106949e+02
2.477500000000000000e+02,2.496659864215496327e+02,2.511666942174183816e+02,2.513813146807275700e+02
2.480000000000000000e+02,2.496015984817394155e+02,2.511041309642392889e+02,2.513187597102213715e+02
2.482500000000000000e+02,2.495372281284638234e+02,2.510415746465114069e+02,2.512562076958722059e+02
2.485000000000000000e+02,2.494728765522642959e+02,2.509790264284286536e+02,2.511936597971718186e+02
2.487500000000000000e+02,2.494085449433350448e+02,2.509164874749062903e+02,2.511311171744013961e+02
2.490000000000000000e+02,2.493442344915009414e+02,2.508539589515598891e+02,2.510685809886134621e+02
2.492500000000000000e+02,2.492799463861956042e+02,2.507914420246840166e+02,2.510060524016093950e+02
2.495000000000000000e+02,2.492156818164392575e+02,2.507289378612314863e+02,2.509435325759190789e+02
2.497500000000000000e+02,2.491514419708169328e+02,2.506664476287919854e+02,2.508810226747802403e+02
2.500000000000000000e+02,2.490872280374563275e+02,2.506039724955706447e+02,2.508185238621171322e+02
2.502500000000000000e+02,2.490230412040058923e+02,2.505415136303670351e+02,2.507560373025198146e+02
2.505000000000000000e+02,2.489588826576128611e+02,2.504790722025534535e+02,2.506935641612230086e+02
2.507500000000000000e+02,2.488947535849013093e+02,2.504166493820533788e+02,2.506311056040847234e+02
2.510000000000000000e+02,2.488306551719501840e+02,2.503542463393201558e+02,2.505686627975651959e+02
2.512500000000000000e+02,2.487665886042713339e+02,2.502918642453150824e+02,2.505062369087056595e+02
2.515000000000000000e+02,2.487025550667876814e+02,2.502295042714857800e+02,2.504438291051065448e+02
2.517500000000000000e+02,2.486385557438112528e+02,2.501671675897443947e+02,2.503814405549064475e+02
2.520000000000000000e+02,2.485745918190212080e+02,2.501048553724456838e+02,2.503190724267606697e+02
2.522500000000000000e+02,2.485106644754420699e+02,2.500425687923649889e+02,2.502567258898180285e+02
2.525000000000000000e+02,2.484467748954217541e+02,2.499803090226762947e+02,2.501944021137018979e+02
2.527500000000000000e+02,2.483829242606097694e+02,2.499180772369300882e+02,2.501321022684861362e+02
2.530000000000000000e+02,2.483191137519352480e+02,2.498558746090311615e+02,2.500698275246743094e+02
2.532500000000000000e+02,2.482553445495852884e+02,2.497937023132163006e+02,2.500075790531774658e+02
2.535000000000000000e+02,2.481916178329829279e+02,2.497315615240321449e+02,2.499453580252919380e+02
2.537500000000000000e+02,2.481279347807654574e+02,2.496694534163124501e+02,2.498831656126776863e+02
2.540000000000000000e+02,2.480642965707625933e+02,2.496073791651558906e+02,2.498210029873359304e+02
2.542500000000000000e+02,2.480007043799747066e+02,2.495453399459034642e+02,2.497588713215867529e+02
2.545000000000000000e+02,2.479371593845509949e+02,2.494833369341156981e+02,2.496967717880470730e+02
2.547500000000000000e+02,2.478736627597677966e+02,2.494213713055501387e+02,2.496347055596081930e+02
2.550000000000000000e+02,2.478102156800067917e+02,2.493594442361385006e+02,2.495726738094132600e+02
2.552500000000000000e+02,2.477468193187333441e+02,2.492975569019637305e+02,2.495106777108348126e+02
2.555000000000000000e+02,2.476834748484747593e+02,2.492357104792373548e+02,2.494487184374526691e+02
2.557500000000000000e+02,2.476201834407986269e+02,2.491739061442762022e+02,2.493867971630295415e+02
2.560000000000000000e+02,2.475569462662911349e+02,2.491121450734795815e+02,2.493249150614906284e+02
2.562500000000000000e+02,2.474937644945353554e+02,2.490504284433059183e+02,2.492630733068995426e+02
2.565000000000000000e+02,2.474306392940897865e+02,2.489887574302498194e+02,2.492012730734354591e+02
2.567500000000000000e+02,2.473675718324665240e+02,2.489271332108185675e+02,2.491395155353703217e+02
2.570000000000000000e+02,2.473045632761098602e+02,2.488655569615090144e+02,2.490778018670459630e+02
2.572500000000000000e+02,2.472416147903745696e+02,2.488040298587839629e+02,2.490161332428506853e+02
2.575000000000000000e+02,2.471787275395043650e+02,2.487425530790488324e+02,2.489545108371964943e+02
2.577500000000000000e+02,2.471159026866105535e+02,2.486811277986281254e+02,2.488929358244955381e+02
2.580000000000000000e+02,2.470531413936502645e+02,2.486197551937415824e+02,2.488314093791369430e+02
2.582500000000000000e+02,2.469904448214050774e+02,2.485584364404809605e+02,2.487699326754636502e+02
2.585000000000000000e+02,2.469278141294595912e+02,2.484971727147857905e+02,2.487085068877485128e+02
2.587500000000000000e+02,2.468652504761799094e+02,2.484359651924199852e+02,2.486471331901717292e+02
2.590000000000000000e+02,2.468027550186922952e+02,2.483748150489475961e+02,2.485858127567951499e+02
2.592500000000000000e+02,2.467403289128616564e+02,2.483137234597091663e+02,2.485245467615415862e+02
2.595000000000000000e+02,2.466779733132702290e+02,2.482526915997976005e+02,2.484633363781690605e+02
2.597500000000000000e+02,2.466156893731962896e+02,2.481917206440340351e+02,2.484021827802476423e+02
2.600000000000000000e+02,2.465534782445926680e+02,2.481308117669438218e+02,2.483410871411356595e+02
2.602500000000000000e+02,2.464913410780656307e+02,2.480699661427322837e+02,2.482800506339555682e+02
2.605000000000000000e+02,2.464292790228533931e+02,2.480091849452603583e+02,2.482190744315702773e+02
2.607500000000000000e+02,2.463672932268050886e+02,2.479484693480204385e+02,2.481581597065589904e+02
2.610000000000000000e+02,2.463053848363593374e+02,2.478878205241117882e+02,2.480973076311930754e+02
2.612500000000000000e+02,2.462435549965231303e+02,2.478272396462163272e+02,2.480365193774118779e+02
2.615000000000000000e+02,2.461818048508507104e+02,2.477667278865738467e+02,2.479757961167986196e+02
2.617500000000000000e+02,2.461201355414223428e+02,2.477062864169576244e+02,2.479151390205561825e+02
2.620000000000000000e+02,2.460585482088231686e+02,2.476459164086497253e+02,2.478545492594824680e+02
2.622500000000000000e+02,2.459970439921222010e+02,2.475856190324163038e+02,2.477940280039466643e+02
2.625000000000000000e+02,2.459356240288511799e+02,2.475253954584828762e+02,2.477335764238630418e+02
2.627500000000000000e+02,2.458742894549835682e+02,2.474652468565094523e+02,2.476731956886688977e+02
2.630000000000000000e+02,2.458130414049135481e+02,2.474051743955657514e+02,2.476128869672983228e+02
2.632500000000000000e+02,2.457518810114350174e+02,2.473451792441060775e+02,2.475526514281580148e+02
2.635000000000000000e+02,2.456908094057206426e+02,2.472852625699445355e+02,2.474924902391024091e+02
2.637500000000000000e+02,2.456298277173009978e+02,2.472254255402299918e+02,2.474324045674091792e+02
2.640000000000000000e+02,2.455689370740435038e+02,2.471656693214207507e+02,2.473723955797541123e+02
2.642500000000000000e+02,2.455081386021318508e+02,2.471059950792595430e+02,2.473124644421865241e+02
2.645000000000000000e+02,2.454474334260448245e+02,2.470464039787484012e+02,2.472526123201040775e+02
2.647500000000000000e+02,2.453868226685358138e+02,2.469868971841231371e+02,2.471928403782278565e+02
2.650000000000000000e+02,2.453263074506118642e+02,2.469274758588282737e+02,2.471331497805773552e+02
2.652500000000000000e+02,2.452658888915130433e+02,2.468681411654915792e+02,2.470735416904454951e+02
2.655000000000000000e+02,2.452055681086916081e+02,2.468088942658984593e+02,2.470140172703731025e+02
2.657500000000000000e+02,2.451453462177915412e+02,2.467497363209668038e+02,2.469545776821244090e+02
2.660000000000000000e+02,2.450852243326277176e+02,2.466906684907212082e+02,2.468952240866601358e+02
2.662500000000000000e+02,2.450252035651653841e+02,2.466316919342673941e+02,2.468359576441144441e+02
2.665000000000000000e+02,2.449652850254996963e+02,2.465728078097667151e+02,2.467767795137680480e+02
2.667500000000000000e+02,2.449054698218349415e+02,2.465140172744103779e+02,2.467176908540232319e+02
2.670000000000000000e+02,2.448457590604643030e+02,2.464553214843937212e+02,2.466586928223781285e+02
2.672500000000000000e+02,2.447861538457492543e+02,2.463967215948903799e+02,2.465997865754015947e+02
2.675000000000000000e+02,2.447266552800991235e+02,2.463382187600265354e+02,2.465409732687072903e+02
2.677500000000000000e+02,2.446672644639508007e+02,2.462798141328550230e+02,2.464822540569282125e+02
2.680000000000000000e+02,2.446079824957483027e+02,2.462215088653293549e+02,2.464236300936908606e+02
2.682500000000000000e+02,2.445488104719225078e+02,2.461633041082777424e+02,2.463651025315897982e+02
2.685000000000000000e+02,2.444897494868707781e+02,2.461052010113772042e+02,2.463066725221615059e+02
2.687500000000000000e+02,2.444308006329368936e+02,2.460472007231273608e+02,2.462483412158589431e+02
2.690000000000000000e+02,2.443719650003906736e+02,2.459893043908243442e+02,2.461901097620253722e+02
2.692500000000000000e+02,2.443132436774079395e+02,2.459315131605348483e+02,2.461319793088690062e+02
2.695000000000000000e+02,2.442546377500503070e+02,2.458738281770695266e+02,2.460739510034354396e+02
2.697500000000000000e+02,2.441961483022451489e+02,2.458162505839572418e+02,2.460160259915840584e+02
2.700000000000000000e+02,2.441377764157654724e+02,2.457587815234184347e+02,2.459582054179601869e+02
2.702500000000000000e+02,2.440795231702100239e+02,2.457014221363390050e+02,2.459004904259698208e+02
2.705000000000000000e+02,2.440213896429832516e+02,2.456441735622438216e+02,2.458428821577530528e+02
2.707500000000000000e+02,2.439633769092753823e+02,2.455870369392704902e+02,2.457853817541582373e+02
2.710000000000000000e+02,2.439054860420425541e+02,2.455300134041428066e+02,2.457279903547156437e+02
2.712500000000000000e+02,2.438477181119869499e+02,2.454731040921442968e+02,2.456707090976111374e+02
2.715000000000000000e+02,2.437900741875370443e+02,2.454163101370917275e+02,2.456135391196599755e+02
2.717500000000000000e+02,2.437325553348277367e+02,2.453596326713086455e+02,2.455564815562806018e+02
2.720000000000000000e+02,2.436751626176807690e+02,2.453030728255987469e+02,2.454995375414680154e+02
2.722500000000000000e+02,2.436178970975849154e+02,2.452466317292191889e+02,2.454427082077675948e+02
2.725000000000000000e+02,2.435607598336764852e+02,2.451903105098541289e+02,2.453859946862488641e+02
2.727500000000000000e+02,2.435037518827196550e+02,2.451341102935878666e+02,2.453293981064778109e+02
2.730000000000000000e+02,2.434468742990868861e+02,2.450780322048782693e+02,2.452729195964922155e+02
2.732500000000000000e+02,2.433901281347395127e+02,2.450220773665300271e+02,2.452165602827739690e+02
2.735000000000000000e+02,2.433335144392082157e+02,2.449662468996678228e+02,2.451603212902226971e+02
2.737500000000000000e+02,2.432770342595736963e+02,2.449105419237096442e+02,2.451042037421291582e+02
2.740000000000000000e+02,2.432206886404471788e+02,2.448549635563398112e+02,2.450482087601487535e+02
2.742500000000000000e+02,2.431644786239512541e+02,2.447995129134823173e+02,2.449923374642747547e+02
2.745000000000000000e+02,2.431084052497004393e+02,2.447441911092738280e+02,2.449365909728115582e+02
2.747500000000000000e+02,2.430524695547820784e+02,2.446889992560367659e+02,2.448809704023481117e+02
2.750000000000000000e+02,2.429966725737370723e+02,2.446339384642526227e+02,2.448254768677310267e+02
2.752500000000000000e+02,2.429410153385408080e+02,2.445790098425345604e+02,2.447701114820379189e+02
2.755000000000000000e+02,2.428854988785840305e+02,2.445242144976009797e+02,2.447148753565504933e+02
2.757500000000000000e+02,2.428301242206538575e+02,2.444695535342481492e+02,2.446597696007279126e+02
2.760000000000000000e+02,2.427748923889147363e+02,2.444150280553233188e+02,2.446047953221799958e+02
2.762500000000000000e+02,2.427198044048894587e+02,2.443606391616976623e+02,2.445499536266392226e+02
2.765000000000000000e+02,2.426648612874404023e+02,2.443063879522393620e+02,2.444952456179359217e+02
2.767500000000000000e+02,2.426100640527506016e+02,2.442522755237863805e+02,2.444406723979696778e+02
2.770000000000000000e+02,2.425554137143049331e+02,2.441983029711194035e+02,2.443862350666830423e+02
2.772500000000000000e+02,2.425009112828714137e+02,2.441444713869348107e+02,2.443319347220346174e+02
2.775000000000000000e+02,2.424465577664824991e+02,2.440907818618175327e+02,2.442777724599717430e+02
2.777500000000000000e+02,2.423923541704164109e+02,2.440372354842138520e+02,2.442237493744037806e+02
2.780000000000000000e+02,2.423383014971786054e+02,2.439838333404044022e+02,2.441698665571751121e+02
2.782500000000000000e+02,2.422844007464831577e+02,2.439305765144768827e+02,2.441161250980379407e+02
2.785000000000000000e+02,2.422306529152343160e+02,2.438774660882990304e+02,2.440625260846254605e+02
2.787500000000000000e+02,2.421770589975080838e+02,2.438245031414912773e+02,2.440090706024246572e+02
2.790000000000000000e+02,2.421236199845337751e+02,2.437716887513996653e+02,2.439557597347492504e+02
2.792500000000000000e+02,2.420703368646757099e+02,2.437190239930686744e+02,2.439025945627127783e+02
2.795000000000000000e+02,2.420172106234149680e+02,2.436665099392139666e+02,2.438495761652016824e+02
2.797500000000000000e+02,2.419642422433310855e+02,2.436141476601953286e+02,2.437967056188469144e+02
2.800000000000000000e+02,2.419114327040839498e+02,2.435619382239891877e+02,2.437439839979988676e+02
2.802500000000000000e+02,2.418587829823956667e+02,2.435098826961616112e+02,2.436914123746989276e+02
2.805000000000000000e+02,2.418062940520324844e+02,2.434579821398410502e+02,2.436389918186526984e+02
2.807500000000000000e+02,2.417539668837868021e+02,2.434062376156911682e+02,2.435867233972028316e+02
2.810000000000000000e+02,2.417018024454591227e+02,2.433546501818834713e+02,2.435346081753019973e+02
2.812500000000000000e+02,2.416498017018403459e+02,2.433032208940702503e+02,2.434826472154856276e+02
2.815000000000000000e+02,2.415979656146937202e+02,2.432519508053572110e+02,2.434308415778448591e+02
2.817500000000000000e+02,2.415462951427371650e+02,2.432008409662764734e+02,2.433791923199994756e+02
2.820000000000000000e+02,2.414947912416255349e+02,2.431498924247591731e+02,2.433277004970705093e+02
2.822500000000000000e+02,2.414434548639328852e+02,2.430991062261083187e+02,2.432763671616534680e+02
2.825000000000000000e+02,2.413922869591349354e+02,2.430484834129715637e+02,2.432251933637909929e+02
2.827500000000000000e+02,2.413412884735914758e+02,2.429980250253141207e+02,2.431741801509456309e+02
2.830000000000000000e+02,2.412904603505288037e+02,2.429477321003915051e+02,2.431233285679734024e+02
2.832500000000000000e+02,2.412398035300223853e+02,2.428976056727222499e+02,2.430726396570949248e+02
2.835000000000000000e+02,2.411893189489793770e+02,2.428476467740609621e+02,2.430221144578705434e+02
2.837500000000000000e+02,2.411390075411213445e+02,2.427978564333710381e+02,2.429717540071720236e+02
2.840000000000000000e+02,2.410888702369670114e+02,2.427482356767974920e+02,2.429215593391553227e+02
2.842500000000000000e+02,2.410389079638150065e+02,2.426987855276399273e+02,2.428715314852340725e+02
2.845000000000000000e+02,2.409891216457266694e+02,2.426495070063253934e+02,2.428216714740520388e+02
2.847500000000000000e+02,2.409395122035091106e+02,2.426004011303811581e+02,2.427719803314563762e+02
2.850000000000000000e+02,2.408900805546980450e+02,2.425514689144079625e+02,2.427224590804704007e+02
2.852500000000000000e+02,2.408408276135408812e+02,2.425027113700524808e+02,2.426731087412665318e+02
2.855000000000000000e+02,2.407917542909797248e+02,2.424541295059807737e+02,2.426239303311394906e+02
2.857500000000000000e+02,2.407428614946347523e+02,2.424057243278509191e+02,2.425749248644790725e+02
2.860000000000000000e+02,2.406941501287871006e+02,2.423574968382861243e+02,2.425260933527431462e+02
2.862500000000000000e+02,2.406456210943624399e+02,2.423094480368478401e+02,2.424774368044312212e+02
2.865000000000000000e+02,2.405972752889141759e+02,2.422615789200086454e+02,2.424289562250560266e+02
2.867500000000000000e+02,2.405491136066067668e+02,2.422138904811255031e+02,2.423806526171186135e+02
2.870000000000000000e+02,2.405011369381994086e+02,2.421663837104127310e+02,2.423325269800801607e+02
2.872500000000000000e+02,2.404533461710293238e+02,2.421190595949150293e+02,2.422845803103352296e+02
2.875000000000000000e+02,2.404057421889955322e+02,2.420719191184810484e+02,2.422368136011852187e+02
2.877500000000000000e+02,2.403583258725423946e+02,2.420249632617360760e+02,2.421892278428113343e+02
2.880000000000000000e+02,2.403110980986433560e+02,2.419781930020556331e+02,2.421418240222477323e+02
2.882500000000000000e+02,2.402640597407847451e+02,2.419316093135385017e+02,2.420946031233550002e+02
2.885000000000000000e+02,2.402172116689496022e+02,2.418852131669801508e+02,2.420475661267930718e+02
2.887500000000000000e+02,2.401705547496015924e+02,2.418390055298459913e+02,2.420007140099947947e+02
2.890000000000000000e+02,2.401240898456690047e+02,2.417929873662446880e+02,2.419540477471392421e+02
2.892500000000000000e+02,2.400778178165287216e+02,2.417471596369017561e+02,2.419075683091247129e+02
2.895000000000000000e+02,2.400317395179903883e+02,2.417015232991327593e+02,2.418612766635425544e+02
2.897500000000000000e+02,2.399858558022805823e+02,2.416560793068169062e+02,2.418151737746506456e+02
2.900000000000000000e+02,2.399401675180270672e+02,2.416108286103705893e+02,2.417692606033457992e+02
2.902500000000000000e+02,2.398946755102429620e+02,2.415657721567208966e+02,2.417235381071387224e+02
2.905000000000000000e+02,2.398493806203113365e+02,2.415209108892791505e+02,2.416780072401268740e+02
2.907500000000000000e+02,2.398042836859694376e+02,2.414762457479147884e+02,2.416326689529679186e+02
2.910000000000000000e+02,2.397593855412933124e+02,2.414317776689288166e+02,2.415875241928534933e+02
2.912500000000000000e+02,2.397146870166824328e+02,2.413875075850276346e+02,2.415425739034828609e+02
2.915000000000000000e+02,2.396701889388441202e+02,2.413434364252969146e+02,2.414978190250367049e+02
2.917500000000000000e+02,2.396258921307785101e+02,2.412995651151753407e+02,2.414532604941506406e+02
2.920000000000000000e+02,2.395817974117632048e+02,2.412558945764285454e+02,2.414088992438892944e+02
2.922500000000000000e+02,2.395379055973380389e+02,2.412124257271229908e+02,2.413647362037199855e+02
2.925000000000000000e+02,2.394942174992902437e+02,2.411691594816001896e+02,2.413207722994866629e+02
2.927500000000000000e+02,2.394507339256390992e+02,2.411260967504505004e+02,2.412770084533838144e+02
2.930000000000000000e+02,2.394074556806213252e+02,2.410832384404874063e+02,2.412334455839305747e+02
2.932500000000000000e+02,2.393643835646759896e+02,2.410405854547216506e+02,2.411900846059448611e+02
2.935000000000000000e+02,2.393215183744297292e+02,2.409981386923353739e+02,2.411469264305166007e+02
2.937500000000000000e+02,2.392788609026821121e+02,2.409558990486566472e+02,2.411039719649834012e+02
2.940000000000000000e+02,2.392364119383908587e+02,2.409138674151335522e+02,2.410612221129037209e+02
2.942500000000000000e+02,2.391941722666574037e+02,2.408720446793088286e+02,2.410186777740313744e+02
2.945000000000000000e+02,2.391521426687121163e+02,2.408304317247942379e+02,2.409763398442899529e+02
2.947500000000000000e+02,2.391103239219001750e+02,2.407890294312450692e+02,2.409342092157472166e+02
2.950000000000000000e+02,2.390687167996669587e+02,2.407478386743350143e+02,2.408922867765894011e+02
2.952500000000000000e+02,2.390273220715437787e+02,2.407068603257304744e+02,2.408505734110959509e+02
2.955000000000000000e+02,2.389861405031337256e+02,2.406660952530656061e+02,2.408090699996140245e+02
2.957500000000000000e+02,2.389451728560974573e+02,2.406255443199171395e+02,2.407677774185331145e+02
2.960000000000000000e+02,2.389044198881391026e+02,2.405852083857790831e+02,2.407266965402598373e+02
2.962500000000000000e+02,2.388638823529922490e+02,2.405450883060379113e+02,2.406858282331926659e+02
2.965000000000000000e+02,2.388235610004060732e+02,2.405051849319474400e+02,2.406451733616968056e+02
2.967500000000000000e+02,2.387834565761313286e+02,2.404654991106041564e+02,2.406047327860795804e+02
2.970000000000000000e+02,2.387435698219067035e+02,2.404260316849222647e+02,2.405645073625639441e+02
2.972500000000000000e+02,2.387039014754450079e+02,2.403867834936089878e+02,2.405244979432657146e+02
2.975000000000000000e+02,2.386644522704196163e+02,2.403477553711400390e+02,2.404847053761671702e+02
2.977500000000000000e+02,2.386252229364507684e+02,2.403089481477349807e+02,2.404451305050929193e+02
2.980000000000000000e+02,2.385862141990921828e+02,2.402703626493326965e+02,2.404057741696849178e+02
2.982500000000000000e+02,2.385474267798175845e+02,2.402319996975672325e+02,2.403666372053781117e+02
2.985000000000000000e+02,2.385088613960074326e+02,2.401938601097432695e+02,2.403277204433758811e+02
2.987500000000000000e+02,2.384705187609355335e+02,2.401559446988119930e+02,2.402890247106253412e+02
2.990000000000000000e+02,2.384323995837559380e+02,2.401182542733470200e+02,2.402505508297932693e+02
2.992500000000000000e+02,2.383945045694898397e+02,2.400807896375203256e+02,2.402122996192417475e+02
2.995000000000000000e+02,2.383568344190124435e+02,2.400435515910782840e+02,2.401742718930038905e+02
2.997500000000000000e+02,2.383193898290400909e+02,2.400065409293178504e+02,2.401364684607598292e+02
3.000000000000000000e+02,2.382821714921173282e+02,2.399697584430628297e+02,2.400988901278130072e+02
3.002500000000000000e+02,2.382451800966040878e+02,2.399332049186401719e+02,2.400615376950651125e+02
3.005000000000000000e+02,2.382084163266630412e+02,2.398968811378564112e+02,2.400244119589938236e+02
3.007500000000000000e+02,2.381718808622468373e+02,2.398607878779743316e+02,2.399875137116280257e+02
3.010000000000000000e+02,2.381355743790855399e+02,2.398249259116892915e+02,2.399508437405245900e+02
3.012500000000000000e+02,2.380994975486742646e+02,2.397892960071063442e+02,2.399144028287444712e+02
3.015000000000000000e+02,2.380636510382605593e+02,2.397538989277168184e+02,2.398781917548297713e+02
3.017500000000000000e+02,2.380280355108322112e+02,2.397187354323754107e+02,2.398422112927798366e+02
3.020000000000000000e+02,2.379926516251048838e+02,2.396838062752770497e+02,2.398064622120284071e+02
3.022500000000000000e+02,2.379575000355100940e+02,2.396491122059342445e+02,2.397709452774202532e+02
3.025000000000000000e+02,2.379225813921828774e+02,2.396146539691542046e+02,2.397356612491882686e+02
3.027500000000000000e+02,2.378878963409499363e+02,2.395804323050163305e+02,2.397006108829303344e+02
3.030000000000000000e+02,2.378534455233176743e+02,2.395464479488495613e+02,2.396657949295866956e+02
3.032500000000000000e+02,2.378192295764602591e+02,2.395127016312100920e+02,2.396312141354170251e+02
3.035000000000000000e+02,2.377852491332078841e+02,2.394791940778589492e+02,2.395968692419782542e+02
3.037500000000000000e+02,2.377515048220350593e+02,2.394459260097399067e+02,2.395627609861008409e+02
3.040000000000000000e+02,2.377179972670490145e+02,2.394128981429573457e+02,2.395288900998679651e+02
3.042500000000000000e+02,2.376847270879781320e+02,2.393801111887544266e+02,2.394952573105922795e+02
3.045000000000000000e+02,2.376516949001604360e+02,2.393475658534910337e+02,2.394618633407938546e+02
3.047500000000000000e+02,2.376189013145323088e+02,2.393152628386222602e+02,2.394287089081781801e+02
3.050000000000000000e+02,2.375863469376170940e+02,2.392832028406767790e+02,2.393957947256141665e+02
3.052500000000000000e+02,2.375540323715140119e+02,2.392513865512352140e+02,2.393631215011124027e+02
3.055000000000000000e+02,2.375219582138868191e+02,2.392198146569090511e+02,2.393306899378032711e+02
3.057500000000000000e+02,2.374901250579529517e+02,2.391884878393190945e+02,2.392985007339155175e+02
3.060000000000000000e+02,2.374585334924724691e+02,2.391574067750747474e+02,2.392665545827546509e+02
3.062500000000000000e+02,2.374271841017371401e+02,2.391265721357526104e+02,2.392348521726815136e+02
3.065000000000000000e+02,2.373960774655597277e+02,2.390959845878759324e+02,2.392033941870913054e+02
3.067500000000000000e+02,2.373652141592631324e+02,2.390656447928938064e+02,2.391721813043921543e+02
3.070000000000000000e+02,2.373345947536698191e+02,2.390355534071606485e+02,2.391412141979845387e+02
3.072500000000000000e+02,2.373042198150913862e+02,2.390057110819155355e+02,2.391104935362395736e+02
3.075000000000000000e+02,2.372740899053178225e+02,2.389761184632621394e+02,2.390800199824793992e+02
3.077500000000000000e+02,2.372442055816073605e+02,2.389467761921483486e+02,2.390497941949559220e+02
3.080000000000000000e+02,2.372145673966760171e+02,2.389176849043463449e+02,2.390198168268303789e+02
3.082500000000000000e+02,2.371851758986874472e+02,2.388888452304325085e+02,2.389900885261530732e+02
3.085000000000000000e+02,2.371560316312427972e+02,2.388602577957679216e+02,2.389606099358431379e+02
3.087500000000000000e+02,2.371271351333706434e+02,2.388319232204783873e+02,2.389313816936684987e+02
3.090000000000000000e+02,2.370984869395169881e+02,2.388038421194351884e+02,2.389024044322259215e+02
3.092500000000000000e+02,2.370700875795354250e+02,2.387760151022357036e+02,2.388736787789212315e+02
3.095000000000000000e+02,2.370419375786773060e+02,2.387484427731839673e+02,2.388452053559493891e+02
3.097500000000000000e+02,2.370140374575820772e+02,2.387211257312719397e+02,2.388169847802754759e+02
3.100000000000000000e+02,2.369863877322675876e+02,2.386940645701602932e+02,2.387890176636147999e+02
3.102500000000000000e+02,2.369589889141205390e+02,2.386672598781597117e+02,2.387613046124139373e+02
3.105000000000000000e+02,2.369318415098871071e+02,2.386407122382123873e+02,2.387338462278316911e+02
3.107500000000000000e+02,2.369049460216635055e+02,2.386144222278733764e+02,2.387066431057194222e+02
