n_low,model,cls,op,tau,mass,delta,q0,s_hat,p_local,Z_local,Z_asymptotic
5,O6v_m14,elastic,6,v,14,0.0,0.7460737824440002,1.2805075763826608,0.16846,0.9602686974298266,0.8637556433677673
5,O6v_m17,elastic,6,v,17,0.0,0.8997247219085693,1.5340388495023944,0.14426666666666665,1.06134457923075,0.9485381841659546
5,O6v_m21,elastic,6,v,21,0.0,1.0216606855392456,1.7453083260697895,0.13375333333333334,1.1088227211270016,1.0107723474502563
5,O6v_m30,elastic,6,v,30,0.0,1.2008435726165771,1.9013568126028986,0.115,1.2003588580308593,1.0958300828933716
5,O6v_m40,elastic,6,v,40,0.0,0.7016640901565552,1.3186785904763383,0.16492,0.9744362055220144,0.8376539349555969
5,O6v_m50,elastic,6,v,50,0.0,0.2576907277107239,0.7486843185542966,0.23286666666666667,0.7294387308786169,0.5076324939727783
5,O6v_m100,elastic,6,v,100,0.0,3.8973803520202637,1.5854441271876567,0.01844,2.087089998208275,1.974178433418274
5,O6v_m200,elastic,6,v,200,0.0,6.760901927947998,1.3221579488381394,0.002606666666666667,2.7935477392300267,2.6001734733581543
5,O6v_m400,elastic,6,v,400,0.0,7.516094207763672,1.2316937050854904,0.0014533333333333334,2.9774398570690868,2.741549491882324
5,O6v_m1000,elastic,6,v,1000,0.0,7.842324256896973,1.1939655731184757,0.00106,3.07288523771498,2.8004150390625
5,O6v_m4000,elastic,6,v,4000,0.0,7.973578929901123,1.1790341420201003,0.0009666666666666667,3.1002868120211025,2.8237526416778564
5,O7s_m10,elastic,7,s,10,0.0,0.4165972173213959,0.6735654119620449,0.20779333333333333,0.8141017443701479,0.6454434394836426
5,O7s_m12,elastic,7,s,12,0.0,0.48601165413856506,0.8075338779963204,0.21296666666666667,0.7961698257439209,0.6971453428268433
5,O7s_m14,elastic,7,s,14,0.0,0.5559753179550171,0.936807897836843,0.21032666666666666,0.8052882974006439,0.7456375360488892
5,O7s_m17,elastic,7,s,17,0.0,0.6552647352218628,1.1138936835704953,0.17454666666666666,0.9363493765915407,0.8094842433929443
5,O7s_m21,elastic,7,s,21,0.0,0.7672002911567688,1.3081930591652053,0.16696666666666668,0.9662215467371699,0.8758997321128845
5,O7s_m30,elastic,7,s,30,0.0,0.9394084811210632,1.5981312930161948,0.14259333333333332,1.0687403891943907,0.9692308902740479
5,O7s_m40,elastic,7,s,40,0.0,1.0530095100402832,1.7816839538209024,0.13281333333333334,1.1131903956846507,1.0261625051498413
5,O7s_m50,elastic,7,s,50,0.0,1.1127221584320068,1.8794364684945322,0.12614666666666666,1.144796819067121,1.0548564195632935
5,O7s_m100,elastic,7,s,100,0.0,1.7804759740829468,2.616446327599988,0.07716,1.4244370344495336,1.334344744682312
5,O7s_m200,elastic,7,s,200,0.0,5.295173168182373,3.5184773629516712,0.008786666666666667,2.3744874556856375,2.301124334335327
5,O7s_m400,elastic,7,s,400,0.0,6.677391529083252,3.514261213123973,0.003986666666666667,2.653196946285675,2.5840649604797363
5,O7s_m1000,elastic,7,s,1000,0.0,7.285172939300537,3.477192407641269,0.0028333333333333335,2.7664707584739,2.699105978012085
5,O7s_m4000,elastic,7,s,4000,0.0,7.53305196762085,3.4541291355344583,0.0024866666666666665,2.8087559404138496,2.744640588760376
5,O7v_m10,elastic,7,v,10,0.0,0.41642165184020996,0.673212751680694,0.20778666666666668,0.8141250209760587,0.6453074216842651
5,O7v_m12,elastic,7,v,12,0.0,0.48563915491104126,0.8068266849804786,0.21294666666666667,0.7962386558614107,0.6968781352043152
5,O7v_m14,elastic,7,v,14,0.0,0.5553103685379028,0.935595092458243,0.21083333333333334,0.8035331112582835,0.7451915144920349
5,O7v_m17,elastic,7,v,17,0.0,0.6539600491523743,1.111608018160041,0.17467333333333335,0.93585729613795,0.8086779713630676
5,O7v_m21,elastic,7,v,21,0.0,0.7647833228111267,1.3040370883027208,0.16714,0.9655288360036469,0.8745189309120178
5,O7v_m30,elastic,7,v,30,0.0,0.932529091835022,1.58684514262859,0.14326,1.0657868647053579,0.9656754732131958
5,O7v_m40,elastic,7,v,40,0.0,1.0402355194091797,1.761288836474705,0.13402,1.1075875099268098,1.0199193954467773
5,O7v_m50,elastic,7,v,50,0.0,1.0979728698730469,1.8550663596761297,0.12771333333333335,1.137267045465685,1.047842025756836
5,O7v_m100,elastic,7,v,100,0.0,1.7217698097229004,2.5546600471643615,0.08144666666666667,1.3954063639505394,1.3121622800827026
5,O7v_m200,elastic,7,v,200,0.0,5.2146759033203125,3.5137977807680727,0.00922,2.3566624533237386,2.283566474914551
5,O7v_m400,elastic,7,v,400,0.0,6.64273738861084,3.5271525795324123,0.0041266666666666665,2.641526569665175,2.5773508548736572
5,O7v_m1000,elastic,7,v,1000,0.0,7.278624534606934,3.4988308482352295,0.00294,2.7543991969398465,2.697892665863037
5,O7v_m4000,elastic,7,v,4000,0.0,7.539729118347168,3.4798060062967124,0.00252,2.804466018746115,2.745856761932373
5,O8s_m10,elastic,8,s,10,0.0,0.418484628200531,0.677399266489374,0.20809333333333332,0.813054753169237,0.6469038724899292
5,O8s_m12,elastic,8,s,12,0.0,0.49161016941070557,0.8182191381856683,0.21366,0.79378604164418,0.7011491656303406
5,O8s_m14,elastic,8,s,14,0.0,0.56708824634552,0.9571261075980146,0.21078,0.8037177510724918,0.7530525922775269
5,O8s_m17,elastic,8,s,17,0.0,0.677776038646698,1.1532883508843952,0.17196,0.9464482606658772,0.8232715725898743
5,O8s_m21,elastic,8,s,21,0.0,0.8070297837257385,1.376216749114974,0.16336,0.9807419727110139,0.8983483910560608
5,O8s_m30,elastic,8,s,30,0.0,1.0302127599716187,1.744073630143248,0.13488,1.1036154183716433,1.0149940252304077
5,O8s_m40,elastic,8,s,40,0.0,1.1866494417190552,1.9790449885258568,0.11851333333333333,1.182451329157218,1.0893343687057495
5,O8s_m50,elastic,8,s,50,0.0,1.2490850687026978,2.0681430599288433,0.11564666666666666,1.197033921671458,1.1176247596740723
5,O8s_m100,elastic,8,s,100,0.0,1.4745702743530273,2.3479283180713537,0.09959333333333334,1.2838722260883872,1.214318871498108
5,O8s_m200,elastic,8,s,200,0.0,3.4424476623535156,3.345226208148233,0.02544,1.952490481061465,1.8553833961486816
5,O8s_m400,elastic,8,s,400,0.0,4.669614791870117,3.5098350868574926,0.012413333333333334,2.2440891384512875,2.1609292030334473
5,O8s_m1000,elastic,8,s,1000,0.0,5.290596008300781,3.544482226447144,0.0087,2.378144623280705,2.3001296520233154
5,O8s_m4000,elastic,8,s,4000,0.0,5.556768894195557,3.5524076841466012,0.007593333333333333,2.4278967350374034,2.3572800159454346
5,O8v_m10,elastic,8,v,10,0.0,0.42730674147605896,0.694835541980865,0.20928666666666668,0.8088988450058927,0.653687059879303
5,O8v_m12,elastic,8,v,12,0.0,0.5074560642242432,0.8477905669351458,0.21313333333333334,0.7955963880390798,0.7123594880104065
5,O8v_m14,elastic,8,v,14,0.0,0.5918534398078918,1.001630324368307,0.20607333333333333,0.8201218159917077,0.7693201303482056
5,O8v_m17,elastic,8,v,17,0.0,0.7183573246002197,1.2235059954618919,0.16975333333333334,0.9551404676748568,0.8475596308708191
5,O8v_m21,elastic,8,v,21,0.0,0.8674860596656799,1.478739868667617,0.15374666666666667,1.0204958987822548,0.931389331817627
5,O8v_m30,elastic,8,v,30,0.0,1.160987138748169,1.939415092325362,0.12065333333333333,1.1717270314170898,1.0774911642074585
5,O8v_m40,elastic,8,v,40,0.0,1.2716431617736816,2.1009002756836708,0.11584,1.1960424343743088,1.1276715993881226
5,O8v_m50,elastic,8,v,50,0.0,1.1715329885482788,2.018246637620905,0.12366666666666666,1.156850774225199,1.0823737382888794
5,O8v_m100,elastic,8,v,100,0.0,2.749018907546997,2.8925825168334995,0.03772,1.7777799665740848,1.658016562461853
5,O8v_m200,elastic,8,v,200,0.0,6.105731964111328,2.8547146785931545,0.00482,2.5884819466895292,2.470978021621704
5,O8v_m400,elastic,8,v,400,0.0,7.077913761138916,2.6651876005416852,0.0026666666666666666,2.786179476570274,2.6604349613189697
5,O8v_m1000,elastic,8,v,1000,0.0,7.487370491027832,2.5528929616339155,0.002086666666666667,2.8647539816913192,2.7363059520721436
5,O8v_m4000,elastic,8,v,4000,0.0,7.64920711517334,2.5004808130688616,0.0018133333333333332,2.9089311955091364,2.7657198905944824
5,O9s_m10,elastic,9,s,10,0.0,0.4698949158191681,0.7795910513741546,0.21378,0.7933739215192607,0.6854888200759888
5,O9s_m12,elastic,9,s,12,0.0,0.5627378225326538,0.9532538437415496,0.21072666666666667,0.8039024182910008,0.7501585483551025
5,O9s_m14,elastic,9,s,14,0.0,0.6553364992141724,1.118839910843235,0.17318,0.9416731611810998,0.8095285892486572
5,O9s_m17,elastic,9,s,17,0.0,0.7822052836418152,1.3372093725847662,0.16598,0.9701735349316125,0.8844236731529236
5,O9s_m21,elastic,9,s,21,0.0,0.9096624255180359,1.5525082729654969,0.14456666666666668,1.0600247640580232,0.9537622332572937
5,O9s_m30,elastic,9,s,30,0.0,1.1041041612625122,1.8632832279035938,0.12570666666666666,1.1469232725158303,1.0507636070251465
5,O9s_m40,elastic,9,s,40,0.0,1.1978822946548462,2.001846551334893,0.11494,1.2006680305262392,1.0944781303405762
5,O9s_m50,elastic,9,s,50,0.0,1.166790246963501,1.9923100920786965,0.11908666666666666,1.1795648414203415,1.0801806449890137
5,O9s_m100,elastic,9,s,100,0.0,5.0022969245910645,3.1793704965893994,0.00954,2.3439642528936444,2.236581563949585
5,O9s_m200,elastic,9,s,200,0.0,7.634108543395996,2.5503787667912547,0.0019333333333333333,2.88883926508946,2.762989044189453
5,O9s_m400,elastic,9,s,400,0.0,8.114778518676758,2.166623113407695,0.00124,3.0257710639591964,2.848644971847534
5,O9s_m1000,elastic,9,s,1000,0.0,8.296011924743652,1.9777075660022092,0.0010733333333333333,3.0691529377928424,2.880279779434204
5,O9s_m4000,elastic,9,s,4000,0.0,8.367953300476074,1.8989618200503173,0.0010066666666666666,3.088258388444365,2.8927414417266846
5,O9v_m10,elastic,9,v,10,0.0,0.46965575218200684,0.7791211606745492,0.21374,0.7935112799192097,0.6853143572807312
5,O9v_m12,elastic,9,v,12,0.0,0.5622377991676331,0.9523302788948058,0.21075333333333332,0.8038100812553067,0.7498251795768738
5,O9v_m14,elastic,9,v,14,0.0,0.6544210314750671,1.1172310371111962,0.17328,0.9412827115121547,0.8089629411697388
5,O9v_m17,elastic,9,v,17,0.0,0.7804120779037476,1.3341828619522857,0.16614,0.9695316433767239,0.883409321308136
5,O9v_m21,elastic,9,v,21,0.0,0.9064635634422302,1.5471293943191995,0.14508,1.057770686483105,0.9520838260650635
5,O9v_m30,elastic,9,v,30,0.0,1.0912600755691528,1.8443218821121263,0.12717333333333333,1.1398551169012563,1.0446339845657349
5,O9v_m40,elastic,9,v,40,0.0,1.185720443725586,1.9836703315013438,0.11622666666666667,1.1940629791537287,1.0889079570770264
5,O9v_m50,elastic,9,v,50,0.0,1.1741218566894531,1.9927931115453248,0.11722,1.1889991535912996,1.083569049835205
5,O9v_m100,elastic,9,v,100,0.0,5.1006999015808105,3.2524195062651415,0.009326666666666667,2.3523874606532424,2.2584729194641113
5,O9v_m200,elastic,9,v,200,0.0,7.834043979644775,2.6558900952149997,0.0017,2.9290497489376266,2.798936128616333
5,O9v_m400,elastic,9,v,400,0.0,8.310629844665527,2.261918835407414,0.0010933333333333333,3.063633431355468,2.8828163146972656
5,O9v_m1000,elastic,9,v,1000,0.0,8.482392311096191,2.061328743751801,0.0009333333333333333,3.1106648562110144,2.912454605102539
5,O9v_m4000,elastic,9,v,4000,0.0,8.549205780029297,1.9765613962008501,0.0008533333333333333,3.137033429766548,2.9239025115966797
5,O10s_m10,elastic,10,s,10,0.0,0.4775187373161316,0.7946349992635078,0.21497333333333332,0.789282920694127,0.6910272836685181
5,O10s_m12,elastic,10,s,12,0.0,0.578120231628418,0.9817907305186964,0.20508666666666667,0.8235886392356557,0.7603421807289124
5,O10s_m14,elastic,10,s,14,0.0,0.6818680167198181,1.165510582177376,0.17158,0.9479400001481749,0.8257529735565186
5,O10s_m17,elastic,10,s,17,0.0,0.8290417194366455,1.4156952164994436,0.15792666666666666,1.003015602355309,0.9105172753334045
5,O10s_m21,elastic,10,s,21,0.0,0.977352499961853,1.6656094267018489,0.13795333333333334,1.089560781805294,0.9886114001274109
5,O10s_m30,elastic,10,s,30,0.0,1.2620939016342163,2.0577317757342826,0.10992666666666667,1.2269182104922565,1.123429536819458
5,O10s_m40,elastic,10,s,40,0.0,1.1183220148086548,1.882254355637997,0.12219333333333333,1.1640921571107787,1.0575073957443237
5,O10s_m50,elastic,10,s,50,0.0,0.7871726751327515,1.5289714116006508,0.15489333333333333,1.0156697730936253,0.8872275352478027
5,O10s_m100,elastic,10,s,100,0.0,2.810612440109253,2.228421844098193,0.03394666666666667,1.8257141321393193,1.6764881610870361
5,O10s_m200,elastic,10,s,200,0.0,5.849554538726807,1.960335196046799,0.0051333333333333335,2.566715978879002,2.4185853004455566
5,O10s_m400,elastic,10,s,400,0.0,6.697129249572754,1.7845301691777422,0.00296,2.7521798438138294,2.587881326675415
5,O10s_m1000,elastic,10,s,1000,0.0,7.064750671386719,1.6978221555546043,0.002286666666666667,2.835644415177224,2.6579599380493164
5,O10s_m4000,elastic,10,s,4000,0.0,7.212785720825195,1.6606219791792682,0.00206,2.868824756121145,2.6856629848480225
5,O10v_m10,elastic,10,v,10,0.0,0.47782522439956665,0.7952395846587024,0.21498666666666666,0.7892372858543958,0.6912490129470825
5,O10v_m12,elastic,10,v,12,0.0,0.578715980052948,0.9828960968952742,0.20490666666666665,0.8242221680268393,0.7607338428497314
5,O10v_m14,elastic,10,v,14,0.0,0.6828530430793762,1.167239035195962,0.17164,0.9477043221355325,0.8263491988182068
5,O10v_m17,elastic,10,v,17,0.0,0.8306323289871216,1.4183433785292436,0.15747333333333333,1.0048965483590073,0.9113903045654297
5,O10v_m21,elastic,10,v,21,0.0,0.9792918562889099,1.6688584971634555,0.1378,1.0902568887918636,0.9895917773246765
5,O10v_m30,elastic,10,v,30,0.0,1.2641931772232056,2.058936176057614,0.10969333333333334,1.228160651246521,1.1243634223937988
5,O10v_m40,elastic,10,v,40,0.0,1.107980728149414,1.8691300727441558,0.12322,1.1590397075982808,1.0526065826416016
5,O10v_m50,elastic,10,v,50,0.0,0.7679711580276489,1.5047394172361237,0.15708666666666668,1.006503698670173,0.8763396143913269
5,O10v_m100,elastic,10,v,100,0.0,2.705902576446533,2.1880572355657932,0.036006666666666666,1.7990338056745676,1.6449627876281738
5,O10v_m200,elastic,10,v,200,0.0,5.743668079376221,1.937670084364072,0.005406666666666666,2.5486739863967403,2.396595001220703
5,O10v_m400,elastic,10,v,400,0.0,6.600213050842285,1.76784784434858,0.0031666666666666666,2.730005164698161,2.5690879821777344
5,O10v_m1000,elastic,10,v,1000,0.0,6.973507881164551,1.6840631346785813,0.0024666666666666665,2.8113549211636597,2.640739917755127
5,O10v_m4000,elastic,10,v,4000,0.0,7.123718738555908,1.6480995534730027,0.0022066666666666667,2.8470002094956426,2.669029474258423
5,O11s_m10,elastic,11,s,10,0.0,0.4711216688156128,0.782168016077776,0.21387333333333333,0.7930534767817747,0.6863830089569092
5,O11s_m12,elastic,11,s,12,0.0,0.5676947236061096,0.9625766044700867,0.21078,0.8037177510724918,0.7534551620483398
5,O11s_m14,elastic,11,s,14,0.0,0.6658790111541748,1.1375363228507922,0.17215333333333332,0.9456901132825404,0.8160141110420227
5,O11s_m17,elastic,11,s,17,0.0,0.8039878606796265,1.37382888985303,0.16245333333333334,0.9844248459629279,0.8966537117958069
5,O11s_m21,elastic,11,s,21,0.0,0.9435817003250122,1.609092447492003,0.13983333333333334,1.0810684494300724,0.9713813066482544
5,O11s_m30,elastic,11,s,30,0.0,1.1885247230529785,1.9785401497138082,0.1163,1.1936880927015077,1.090194821357727
5,O11s_m40,elastic,11,s,40,0.0,1.263533592224121,2.052447051166382,0.10957333333333333,1.228800359643904,1.1240700483322144
5,O11s_m50,elastic,11,s,50,0.0,1.2176647186279297,1.9848473445235868,0.11277333333333334,1.2119104365664624,1.1034784317016602
5,O11s_m100,elastic,11,s,100,0.0,1.1124123334884644,1.869976777168631,0.12163333333333333,1.1668606069037843,1.054709553718567
5,O11s_m200,elastic,11,s,200,0.0,1.9092817306518555,2.517108813226514,0.06748666666666667,1.494774385739,1.3817676305770874
5,O11s_m400,elastic,11,s,400,0.0,2.617453098297119,2.784788805343851,0.04175333333333334,1.7306922588727123,1.6178544759750366
5,O11s_m1000,elastic,11,s,1000,0.0,3.025485038757324,2.872560175957915,0.03216,1.8499552476722025,1.7393921613693237
5,O11s_m4000,elastic,11,s,4000,0.0,3.210103988647461,2.901458992586413,0.028646666666666668,1.9010662671073892,1.7916762828826904
5,O11v_m10,elastic,11,v,10,0.0,0.46788209676742554,0.7757913687601103,0.21361333333333332,0.7939463469943084,0.6840190887451172
5,O11v_m12,elastic,11,v,12,0.0,0.5616270899772644,0.9513197056876379,0.2109,0.8033023500058466,0.7494178414344788
5,O11v_m14,elastic,11,v,14,0.0,0.6558049917221069,1.1197744145974866,0.17307333333333333,0.9420897991241092,0.8098178505897522
5,O11v_m17,elastic,11,v,17,0.0,0.7866626381874084,1.344691588783462,0.16512,0.9736305740369908,0.886940062046051
5,O11v_m21,elastic,11,v,21,0.0,0.9186452031135559,1.5674390630374546,0.14292,1.0672919988676846,0.9584597945213318
5,O11v_m30,elastic,11,v,30,0.0,1.122576117515564,1.8898787801808794,0.12396666666666667,1.1553837012647268,1.0595169067382812
5,O11v_m40,elastic,11,v,40,0.0,1.2339534759521484,2.0300383750072797,0.11109333333333334,1.220734220316234,1.1108345985412598
5,O11v_m50,elastic,11,v,50,0.0,1.2633832693099976,2.052803175211011,0.10883333333333334,1.2327563888956248,1.124003291130066
5,O11v_m100,elastic,11,v,100,0.0,2.265749454498291,2.8635344930298743,0.05452666666666667,1.6024626822663,1.5052406787872314
5,O11v_m200,elastic,11,v,200,0.0,6.1819233894348145,3.4935361152820406,0.005073333333333333,2.5707905709537267,2.4863474369049072
5,O11v_m400,elastic,11,v,400,0.0,7.6194281578063965,3.4687757247666013,0.00234,2.8282721665573325,2.760331153869629
5,O11v_m1000,elastic,11,v,1000,0.0,8.26131820678711,3.4354869654853246,0.0016133333333333334,2.945276023883612,2.874250888824463
5,O11v_m4000,elastic,11,v,4000,0.0,8.524615287780762,3.4169747448249836,0.0014466666666666666,2.9788489901682196,2.919694423675537
5,O12s_m10,elastic,12,s,10,0.0,0.47221019864082336,0.7843482457319624,0.2141,0.7922755926483127,0.6871755123138428
5,O12s_m12,elastic,12,s,12,0.0,0.5702843070030212,0.967409047872934,0.20721333333333333,0.8161284623602758,0.7551717162132263
5,O12s_m14,elastic,12,s,14,0.0,0.6706482768058777,1.1459479660334182,0.17173333333333332,0.9473378164857652,0.8189311623573303
5,O12s_m17,elastic,12,s,17,0.0,0.8128475546836853,1.3886538703300175,0.16102,0.9902744323639203,0.9015805721282959
5,O12s_m21,elastic,12,s,21,0.0,0.956402599811554,1.6305142958226497,0.13922666666666667,1.0838003425052958,0.9779583811759949
5,O12s_m30,elastic,12,s,30,0.0,1.2204891443252563,2.016426761278126,0.11256666666666666,1.2129908120805637,1.10475754737854
5,O12s_m40,elastic,12,s,40,0.0,1.2393146753311157,2.0174657650713925,0.11042,1.224297552238629,1.1132451295852661
5,O12s_m50,elastic,12,s,50,0.0,1.1125839948654175,1.8690328256852808,0.12263333333333333,1.1619231894194988,1.05479097366333
5,O12s_m100,elastic,12,s,100,0.0,0.9807667136192322,1.7627326461588382,0.13179333333333335,1.1179539379220347,0.9903366565704346
5,O12s_m200,elastic,12,s,200,0.0,2.7571394443511963,2.6673313618739485,0.037246666666666664,1.7835714186095266,1.660463571548462
5,O12s_m400,elastic,12,s,400,0.0,3.852961778640747,2.7854658670621575,0.018913333333333334,2.076728044654649,1.9628962278366089
5,O12s_m1000,elastic,12,s,1000,0.0,4.403631687164307,2.8020685614974354,0.013513333333333334,2.2111324464418636,2.098483085632324
5,O12s_m4000,elastic,12,s,4000,0.0,4.641035556793213,2.803142345022934,0.011773333333333334,2.264446501223695,2.154306173324585
5,O12v_m10,elastic,12,v,10,0.0,0.4667721390724182,0.7737956030396163,0.21345333333333333,0.7944961203084056,0.6832072734832764
5,O12v_m12,elastic,12,v,12,0.0,0.5624064803123474,0.952906845130201,0.21094666666666667,0.8031408425780897,0.7499376535415649
5,O12v_m14,elastic,12,v,14,0.0,0.6596053838729858,1.126577991009981,0.17234,0.9449586243344646,0.8121609091758728
5,O12v_m17,elastic,12,v,17,0.0,0.7976414561271667,1.3630995783241815,0.16362666666666667,0.9796613036817413,0.8931077718734741
5,O12v_m21,elastic,12,v,21,0.0,0.9384540319442749,1.6005447698044009,0.14023333333333332,1.0792716060937324,0.9687383770942688
5,O12v_m30,elastic,12,v,30,0.0,1.1881998777389526,1.9783964565067436,0.11648666666666667,1.1927345924715125,1.0900458097457886
5,O12v_m40,elastic,12,v,40,0.0,1.2514874935150146,2.0452370420025545,0.11085333333333333,1.2220025394464016,1.118699073791504
5,O12v_m50,elastic,12,v,50,0.0,1.1623470783233643,1.9446722412467352,0.11744666666666667,1.1878479143204435,1.0781220197677612
5,O12v_m100,elastic,12,v,100,0.0,1.3037439584732056,2.157816984319652,0.10051333333333333,1.2786320259320743,1.1418160200119019
5,O12v_m200,elastic,12,v,200,0.0,3.3429036140441895,2.7362583582798834,0.02484,1.962708972163888,1.828360915184021
5,O12v_m400,elastic,12,v,400,0.0,4.200041770935059,2.689094601337274,0.01494,2.1716774576938627,2.0494003295898438
5,O12v_m1000,elastic,12,v,1000,0.0,4.5858917236328125,2.6352223318026518,0.01198,2.257770039862486,2.1414694786071777
5,O12v_m4000,elastic,12,v,4000,0.0,4.744124889373779,2.6068068411477725,0.010846666666666666,2.295694881298855,2.1781013011932373
5,O13s_m10,elastic,13,s,10,0.0,0.5078653693199158,0.8559192202301347,0.21914666666666666,0.7750784015002513,0.7126467227935791
5,O13s_m12,elastic,13,s,12,0.0,0.6208820939064026,1.0640401935306727,0.17948,0.9173485958996569,0.7879607081413269
5,O13s_m14,elastic,13,s,14,0.0,0.7345467805862427,1.260998566976923,0.16952,0.9560638046955217,0.8570570349693298
5,O13s_m17,elastic,13,s,17,0.0,0.8853675127029419,1.5110297373539652,0.14680666666666667,1.0502279254002655,0.940939724445343
5,O13s_m21,elastic,13,s,21,0.0,1.0058457851409912,1.7173230710977805,0.13475333333333334,1.1041993613024428,1.0029186010360718
5,O13s_m30,elastic,13,s,30,0.0,1.2263225317001343,1.968328499562631,0.11304,1.2105184903914497,1.1073944568634033
5,O13s_m40,elastic,13,s,40,0.0,1.0200552940368652,1.6820409971332992,0.1299,1.1268639673687268,1.0099778175354004
5,O13s_m50,elastic,13,s,50,0.0,0.7713661193847656,1.3906038290951983,0.15584666666666666,1.0116752913188922,0.8782745003700256
5,O13s_m100,elastic,13,s,100,0.0,3.071038007736206,2.383569294710469,0.02992,1.8819706555582902,1.752437710762024
5,O13s_m200,elastic,13,s,200,0.0,6.775734901428223,2.355422790576995,0.00336,2.7104104103210207,2.6030242443084717
5,O13s_m400,elastic,13,s,400,0.0,7.827817440032959,2.23325990873127,0.0017933333333333334,2.9123968249700862,2.797823667526245
5,O13s_m1000,elastic,13,s,1000,0.0,8.265480995178223,2.159302893844142,0.0014333333333333333,2.9816851292573743,2.8749749660491943
5,O13s_m4000,elastic,13,s,4000,0.0,8.434465408325195,2.1247396109611145,0.0012933333333333334,3.013014372685802,2.904215097427368
5,O13v_m10,elastic,13,v,10,0.0,0.5092005133628845,0.8585566383189871,0.21946666666666667,0.7739957013159481,0.7135828733444214
5,O13v_m12,elastic,13,v,12,0.0,0.6234714984893799,1.0688003614850459,0.17933333333333334,0.917908699709433,0.7896021008491516
5,O13v_m14,elastic,13,v,14,0.0,0.7388260960578918,1.2683075618042494,0.16891333333333333,0.9584683045361005,0.8595499396324158
5,O13v_m17,elastic,13,v,17,0.0,0.8915430903434753,1.5208997253139387,0.14581333333333332,1.0545598673014882,0.9442155957221985
5,O13v_m21,elastic,13,v,21,0.0,1.0122798681259155,1.7289037389491568,0.13410666666666668,1.107186429960508,1.0061211585998535
5,O13v_m30,elastic,13,v,30,0.0,1.2208536863327026,1.9451515221226146,0.11342,1.208539010101964,1.1049225330352783
5,O13v_m40,elastic,13,v,40,0.0,0.9007186889648438,1.5433757421487826,0.14200666666666667,1.071347224311458,0.9490619897842407
5,O13v_m50,elastic,13,v,50,0.0,0.5682984590530396,1.1568861611085595,0.18253333333333333,0.9057528796134694,0.7538557052612305
5,O13v_m100,elastic,13,v,100,0.0,1.3243796825408936,1.716088781504368,0.09304,1.3222647692467782,1.1508169174194336
5,O13v_m200,elastic,13,v,200,0.0,4.925993919372559,2.026798250495631,0.00924,2.355857607006625,2.2194581031799316
5,O13v_m400,elastic,13,v,400,0.0,6.165128231048584,1.9639393430916243,0.00454,2.6090272929499467,2.4829676151275635
5,O13v_m1000,elastic,13,v,1000,0.0,6.729830265045166,1.9232631489649066,0.0032333333333333333,2.7231296904173905,2.594191551208496
5,O13v_m4000,elastic,13,v,4000,0.0,6.9599409103393555,1.9038509351594257,0.0028333333333333335,2.7664707584739,2.638170003890991
5,O14s_m10,elastic,14,s,10,0.0,0.45048049092292786,0.741883632617828,0.21283333333333335,0.7966287644730798,0.6711784601211548
5,O14s_m12,elastic,14,s,12,0.0,0.5384945869445801,0.9087283068583929,0.21570666666666666,0.786775439606315,0.7338219285011292
5,O14s_m14,elastic,14,s,14,0.0,0.6269899606704712,1.0688924987698556,0.1813,0.9104219996386956,0.7918269634246826
5,O14s_m17,elastic,14,s,17,0.0,0.7518227696418762,1.2853959079584456,0.16875333333333334,0.9591033823268951,0.867077112197876
5,O14s_m21,elastic,14,s,21,0.0,0.8828874230384827,1.5073306465856149,0.14887333333333333,1.0412777358081022,0.9396209120750427
5,O14s_m30,elastic,14,s,30,0.0,1.0782697200775146,1.8243284651471185,0.12872,1.132462598783217,1.0383976697921753
5,O14s_m40,elastic,14,s,40,0.0,1.1901262998580933,1.9889035344749573,0.11604666666666667,1.1949838672010245,1.0909291505813599
5,O14s_m50,elastic,14,s,50,0.0,1.1861851215362549,2.006077296049625,0.11721333333333334,1.1890330374296458,1.0891212224960327
5,O14s_m100,elastic,14,s,100,0.0,4.220688819885254,3.1962060856094467,0.014973333333333333,2.1707950715470026,2.054431438446045
5,O14s_m200,elastic,14,s,200,0.0,7.492990016937256,2.666039931187697,0.0021333333333333334,2.857742358610647,2.737332582473755
5,O14s_m400,elastic,14,s,400,0.0,8.056117057800293,2.260445505809912,0.00134,3.0022409042673104,2.838330030441284
5,O14s_m1000,elastic,14,s,1000,0.0,8.255805015563965,2.050172887968074,0.0010933333333333333,3.063633431355468,2.8732917308807373
5,O14s_m4000,elastic,14,s,4000,0.0,8.333233833312988,1.9603572029227507,0.00106,3.07288523771498,2.8867340087890625
5,O14v_m10,elastic,14,v,10,0.0,0.45027869939804077,0.7414806744272937,0.21280666666666667,0.7967205723540217,0.6710280776023865
5,O14v_m12,elastic,14,v,12,0.0,0.5380710959434509,0.9079355876965565,0.21584666666666666,0.7862973009863645,0.7335333228111267
5,O14v_m14,elastic,14,v,14,0.0,0.6262174844741821,1.0675145844215876,0.18135333333333334,0.9102196813636633,0.7913390398025513
5,O14v_m17,elastic,14,v,17,0.0,0.7502663731575012,1.2827517512996565,0.16873333333333335,0.9591827942513227,0.8661791682243347
5,O14v_m21,elastic,14,v,21,0.0,0.8801034688949585,1.5026459069558769,0.14915333333333333,1.0400715360743455,0.9381383061408997
