z,r_min47,r_max47,r_mean47,r_wall_reco,r_min54,r_max54
6.25,54.641685267683926,59.211297136692,56.92649120218796,67.56343862934106,56.03813043516965,61.328610953634005
6.5,54.641685267683926,59.211297136692,56.92649120218796,67.59415737116966,56.13066385394087,61.367570489928994
6.75,54.641685267683926,59.211297136692,56.92649120218796,67.62487611299825,56.223197272712085,61.406530026223976
7.0,54.641685267683926,59.211297136692,56.92649120218796,67.65559485482684,56.3157306914833,61.445489562518965
7.25,54.641685267683926,59.211297136692,56.92649120218796,67.68631359665544,56.408264110254514,61.484449098813954
7.5,54.641685267683926,59.211297136692,56.92649120218796,67.71521648927349,56.50079752902573,61.52340863510894
7.75,54.641685267683926,59.211297136692,56.92649120218796,67.74283581138972,56.58811814223355,61.559626482660406
8.0,54.641685267683926,59.211297136692,56.92649120218796,67.77045513350598,56.673758680738665,61.594960690520224
8.25,54.641685267683926,59.211297136692,56.92649120218796,67.79807445562221,56.75939921924378,61.630294898380036
8.5,54.641685267683926,59.211297136692,56.92649120218796,67.82569377773846,56.84503975774889,61.66562910623985
8.75,54.641685267683926,59.211297136692,56.92649120218796,67.8533130998547,56.93068029625401,61.70096331409967
9.0,54.641685267683926,59.211297136692,56.92649120218796,67.87891844389596,57.01632083475913,61.73629752195948
9.25,54.641685267683926,59.211297136692,56.92649120218796,67.90367299751979,57.101961373264245,61.77163172981929
9.5,54.641685267683926,59.211297136692,56.92649120218796,67.92842755114363,57.184105010994394,61.8069659376791
9.75,54.641685267683926,59.211297136692,56.92649120218796,67.95318210476746,57.263295743984756,61.84230014553892
10.0,54.719666594991054,59.24966939349813,56.98466799424459,67.9779366583913,57.34248647697511,61.874692237793944
10.25,54.8085490129576,59.293405747899094,57.05097738042835,68.00269121201514,57.42167720996547,61.90667304865577
10.5,54.89743143092415,59.33520122270026,57.11631632681221,68.02527764262008,57.50086794295583,61.93865385951759
10.75,54.986313848890696,59.37598641702404,57.18115013295737,68.04738884286817,57.580058675946184,61.97063467037942
11.0,55.07519626685725,59.41677161134781,57.24598393910253,68.06950004311625,57.659249408936546,62.00261548124124
11.25,55.158448212771866,59.45755680567159,57.30800250922172,68.09161124336434,57.7364636599662,62.03459629210307
11.5,55.24095414411006,59.49834199999537,57.36964807205271,68.11372244361242,57.80962910742355,62.06657710296489
11.75,55.32346007544826,59.53912719431914,57.4312936348837,68.13583364386051,57.8827945548809,62.09855791382672
12.0,55.405966006786464,59.57991238864292,57.49293919771469,68.1556659803288,57.95596000233825,62.13053872468855
12.25,55.48847193812466,59.618792203292884,57.55363207070877,68.17534604345417,58.02912544979561,62.15945146098728
12.5,55.57097786946286,59.65528141966249,57.613129644562676,68.19502610657953,58.102290897252956,62.18835958993618
12.75,55.651964812098704,59.691770636032096,57.6718677240654,68.2147061697049,58.17545634471031,62.217267718885076
13.0,55.7276830870792,59.728259852401706,57.72797146974045,68.23438623283025,58.247980961043375,62.246175847833975
13.25,55.803401362059695,59.764749068771316,57.784075215415506,68.25394454319367,58.315522288029015,62.27508397678287
13.5,55.87911963704019,59.80123828514092,57.84017896109056,68.2713933231012,58.38306361501465,62.303992105731766
13.75,55.954837912020686,59.83772750151053,57.896282706765604,68.28884210300872,58.45060494200028,62.332900234680665
14.0,56.03055618700118,59.87421671788014,57.95238645244066,68.30629088291626,58.518146268985916,62.361808363629564
14.25,56.106274461981684,59.90803901474096,58.00715673836132,68.32373966282378,58.58568759597155,62.39071649257846
14.5,56.17845030720581,59.940574408430784,58.05951235781829,68.34118844273131,58.65322892295718,62.41800407402462
14.75,56.2478945842144,59.973109802120604,58.110502193167505,68.35828694471788,58.720770249942824,62.44404205100305
15.0,56.317338861223,60.00564519581042,58.16149202851671,68.37369584231595,58.78359525714891,62.470080027981474
15.25,56.38678313823159,60.03818058950024,58.21248186386592,68.38910473991402,58.84589538700791,62.4961180049599
15.5,56.456227415240186,60.07071598319007,58.26347169921513,68.4045136375121,58.90819551686691,62.52215598193832
15.75,56.52567169224878,60.10325137687989,58.31446153456433,68.41992253511016,58.970495646725915,62.54819395891675
16.0,56.59511596925738,60.13578677056971,58.36545136991354,68.43533143270824,59.03279577658491,62.57423193589517
16.25,56.65932091036939,60.16549390463462,58.412407407502,68.45020280403689,59.095095906443916,62.60026991287359
16.5,56.72297877310311,60.1949057188881,58.4589422459956,68.46375086887225,59.15739603630292,62.626307889852015
16.75,56.78663663583683,60.22431753314159,58.50547708448921,68.47729893370762,59.216228301816074,62.652345866830444
17.0,56.850294498570555,60.253729347395065,58.552011922982814,68.49084699854298,59.273471522259506,62.67818016843822
17.25,56.913952361304275,60.28314116164855,58.59854676147641,68.50439506337834,59.33071474270294,62.70386446351492
17.5,56.977610224037996,60.31255297590204,58.64508159997001,68.5179431282137,59.38795796314638,62.729548758591626
17.75,57.039904522076405,60.341964790155515,58.69093465611596,68.53080502837744,59.44520118358981,62.75523305366833
18.0,57.098025933274144,60.371376604409,58.734701268841576,68.54266329946823,59.50244440403324,62.780917348745035
18.25,57.156147344471876,60.40078841866248,58.77846788156718,68.554521570559,59.55968762447668,62.806601643821736
18.5,57.214268755669615,60.430200232915965,58.822234494292786,68.56637984164978,59.61693084492011,62.832285938898444
18.75,57.272390166867346,60.45961204716944,58.86600110701839,68.57823811274055,59.66972302459835,62.85797023397515
19.0,57.33051157806508,60.48902386142293,58.909767719744,68.59009638383132,59.72211076992485,62.88365452905185
19.25,57.38863298926282,60.51843567567641,58.953534332469616,68.60115446690125,59.77449851525135,62.90933882412856
19.5,57.44658483251125,60.54784748992989,58.99721616122057,68.61148336368595,59.82688626057785,62.93502311920526
19.75,57.49944026630898,60.57725930418338,59.03834978524618,68.62181226047063,59.87927400590435,62.96070741428197
20.0,57.55229570010672,60.60667111843686,59.07948340927179,68.63214115725532,59.931661751230855,62.98615180480587
20.25,57.60515113390445,60.63608293269034,59.12061703329739,68.64247005404,59.984049496557354,63.01118318344057
20.5,57.65800656770218,60.66507884152995,59.16154270461607,68.65279895082469,60.03577555149541,63.03621456207527
20.75,57.71086200149992,60.69167469644131,59.201268348970615,68.66224500595037,60.08368320791524,63.06124594070997
21.0,57.76371743529765,60.718270551352674,59.24099399332516,68.67119535340836,60.13159086433507,63.086277319344674
21.25,57.81657286909539,60.74486640626404,59.28071963767971,68.68014570086638,60.17949852075489,63.11130869797938
21.5,57.86550861419392,60.771462261175394,59.31848543768466,68.68909604832439,60.227406177174714,63.13634007661408
21.75,57.913572912949384,60.79805811608676,59.35581551451807,68.6980463957824,60.27531383359454,63.16137145524878
22.0,57.961637211704854,60.82465397099812,59.393145591351484,68.7069967432404,60.32322149001436,63.186402833883484
22.25,58.00970151046032,60.851249825909484,59.4304756681849,68.71501047960372,60.371129146434185,63.211434212518185
22.5,58.05776580921579,60.87784568082084,59.46780574501831,68.72272447806459,60.417474661052836,63.23374405158709
22.75,58.10583010797126,60.901695150597334,59.503762629284296,68.73043847652546,60.461256584655416,63.25586018909817
23.0,58.15389440672672,60.92495684847428,59.5394256276005,68.73815247498634,60.505038508258,63.27797632660926
23.25,58.19923641600145,60.94821854635122,59.573727481176334,68.74586647344721,60.54882043186058,63.30009246412035
23.5,58.242793798422554,60.97148024422817,59.60713702132536,68.75358047190808,60.59260235546316,63.32220860163144
23.75,58.28635118084365,60.994741942105115,59.64054656147438,68.76033034310994,60.63638427906574,63.34432473914252
24.0,58.32990856326476,61.018003639982055,59.6739561016234,68.76694218323087,60.680166202668325,63.36644087665361
24.25,58.373465945685865,61.041265337859,59.707365641772434,68.77355402335179,60.723948126270905,63.3885570141647
24.5,58.41702332810697,61.06452703573595,59.740775181921464,68.78016586347272,60.765339466244626,63.41067315167578
24.75,58.46058071052808,61.087788733612896,59.77418472207049,68.78677770359364,60.8051999837385,63.43278928918687
25.0,58.504138092949184,61.10817364654047,59.80615586974483,68.79338954371457,60.84506050123237,63.45244467525395
25.25,58.544181622625274,61.12839067240323,59.83628614751425,68.79903079594037,60.88492101872623,63.47195645366718
25.5,58.5835306107541,61.14860769826599,59.86606915451004,68.80466413349738,60.9247815362201,63.49146823208042
25.75,58.62287959888293,61.16882472412875,59.89585216150584,68.81029747105441,60.96464205371397,63.51098001049366
26.0,58.66222858701176,61.18904174999151,59.925635168501636,68.81593080861144,61.004502571207844,63.5304917889069
26.25,58.70157757514059,61.209258775854266,59.95541817549743,68.82156414616846,61.044363088701715,63.55000356732013
26.5,58.74092656326942,61.22947580171703,59.98520118249323,68.82710355881662,61.08316410408543,63.56951534573337
26.75,58.78027555139825,61.249692827579786,60.01498418948901,68.8318756737606,61.1193160829369,63.58902712414661
27.0,58.8193678927358,61.26990985344255,60.04463887308917,68.83664778870458,61.15546806178836,63.60853890255984
27.25,58.8548224382409,61.290126879305305,60.0724746587731,68.84141990364856,61.19162004063983,63.62805068097308
27.5,58.890276983746006,61.307726916015206,60.0990019498806,68.84619201859255,61.2277720194913,63.646628657652904
27.75,58.92573152925111,61.325206669323016,60.12546909928706,68.85096413353652,61.26392399834277,63.66381253959486
28.0,58.96118607475621,61.34268642263083,60.15193624869352,68.85556576932073,61.30007597719424,63.68099642153681
28.25,58.99664062026132,61.36016617593864,60.178403398099974,68.85958442129873,61.336227956045704,63.698180303478765
28.5,59.03209516576642,61.37764592924645,60.20487054750643,68.86360307327675,61.372379934897175,63.71536418542072
28.75,59.067549711271525,61.39512568255426,60.23133769691289,68.86762172525476,61.40518521260384,63.73254806736267
29.0,59.10300425677663,61.41260543586207,60.257804846319345,68.87164037723277,61.43785704927811,63.749731949304625
29.25,59.13572348367757,61.43008518916987,60.28290433642373,68.87565902921078,61.470528885952376,63.76691583124658
29.5,59.16749146345674,61.44756494247768,60.30752820296721,68.87945343709107,61.503200722626644,63.78409971318853
29.75,59.1992594432359,61.465044695785494,60.3321520695107,68.88281919503417,61.53587255930091,63.801283595130485
30.0,59.23102742301507,61.482524449093304,60.35677593605419,68.88618495297727,61.56854439597519,63.81846747707243
30.25,59.26279540279424,61.49797161918707,60.380383510990654,68.88955071092036,61.601216232649456,63.835651359014385
30.5,59.29456338257341,61.513080914814424,60.40382214869392,68.89291646886346,61.633888069323724,63.85126489894895
30.75,59.32633136235257,61.52819021044178,60.42726078639717,68.89628222680656,61.66629081621807,63.866348181514155
31.0,59.35809934213174,61.54329950606913,60.450699424100435,68.89939007577678,61.69571290133207,63.88143146407937
31.25,59.389867321910906,61.55840880169649,60.4741380618037,68.90219590482408,61.725134986446065,63.89651474664458
31.5,59.418671076405154,61.57351809732384,60.4960945868645,68.90500173387139,61.75455707156006,63.91159802920979
31.75,59.44700451792101,61.588627392951196,60.517815955436106,68.90780756291869,61.78397915667405,63.926681311775006
32.0,59.47533795943687,61.60373668857855,60.53953732400771,68.91061339196601,61.81340124178804,63.94176459434021
32.25,59.503671400952726,61.618845984205905,60.561258692579315,68.91341922101331,61.84282332690204,63.95684787690543
32.5,59.53200484246859,61.63395527983326,60.58298006115092,68.91595115935279,61.872245412016035,63.971931159470635
32.75,59.56033828398444,61.64906457546061,60.604701429722525,68.91828293116993,61.90166749713003,63.98701444203585
33.0,59.588671725500305,61.66417387108797,60.626422798294136,68.92061470298707,61.93047584504338,64.00209772460106
