sample,r2,r,z,d_true_wall,d_reco_wall,d_edge47_mean
science,3303.99969066871,57.480428762046564,48.534494720412525,15.319571237953433,11.515117144133576,4.282418479003432
science,3284.6406500727708,57.31178456541701,19.11038875684602,15.48821543458299,11.283547897630534,1.6173085222075585
science,1809.621385200535,42.53964486453237,102.63859000459011,30.260355135467627,26.927366846280812,20.373130091889415
science,289.37725886096996,17.01109223010004,98.22674423202162,55.78890776989996,52.4086379159609,45.9782205399715
science,764.6453210268012,27.652220905865793,72.83601167853367,45.14777909413421,41.51607122696842,35.19327789597055
science,1708.8942873447033,41.33877462316346,76.12398214780382,31.461225376836538,27.862927447804623,21.599728479271462
science,2024.4769506895266,44.99418796566426,84.80587743478648,27.805812034335737,24.295955699601087,18.086414538099113
science,611.5837769646935,24.730219913391256,18.09485571531326,48.069780086608745,43.81694268522375,34.02108740887802
science,374.8890856825774,19.362052723886933,120.30896832070593,53.437947276113064,50.50127046233874,43.56349981333008
science,3309.247382220963,57.52605828857878,88.54750300692707,15.273941711421216,11.800746123395314,5.565918588117114
science,402.80295677776303,20.069951588824598,66.59996687700301,52.7300484111754,49.03869837453502,42.55570293788814
science,220.22938883720872,14.84012765569113,77.42389297232167,57.95987234430886,54.374928014244134,48.12954492238882
science,2461.7071042828566,49.615593358165704,134.6437955508481,23.184406641834293,21.31610678318446,15.177039904635372
science,3666.3538253619436,60.55042382479204,55.647008378966746,12.249576175207956,8.477529845245407,1.5806512922847276
science,874.6996396780175,29.5753214636463,76.0143785514392,43.22467853635369,39.62525788037338,33.360553545720194
science,2299.6781712936126,47.954959819539134,121.05548535861155,24.845040180460863,21.940349565650187,15.00809024135814
science,1177.8205420593717,34.319390176099745,114.38535822612081,38.48060982390025,35.349320362055636,28.46634963143275
science,3813.4157325681745,61.75286011650128,91.17675906855146,11.047139883498716,7.599108791432684,1.330762467679861
science,2354.121895096002,48.51929404985198,133.8270887598464,24.28070595014802,22.31598239330762,16.099098107486057
science,3119.4266024602757,55.851827207892455,101.17092985826147,16.948172792107542,13.598633084959218,7.086409087064624
science,1729.9078658611531,41.59216111073279,126.32858381037528,31.207838889267208,28.588221795032766,21.793960271061025
science,3661.872283002851,60.513405812289655,57.091238130836985,12.286594187710342,8.522984997973445,1.6886704521803537
science,2841.392351525077,53.304712282546625,114.17975250661647,19.495287717453373,16.358893051244145,9.479752743876908
science,571.531606208657,23.906727216594433,49.56221902709707,48.893272783405564,45.09274849474613,37.91233913491743
science,1595.1803150334615,39.93970849960552,120.1216887622631,32.860291500394474,29.9161569930315,22.977601086324306
science,1887.9926369787543,43.451037237087384,52.90151976145076,29.348962762912613,25.562708686840416,18.541800161494642
science,684.208802188986,26.157385232262534,22.93398308222939,46.64261476773746,42.578730225115514,33.37262295042879
science,3587.652225546786,59.89701349438707,105.14548843024664,12.90298650561293,9.60113860913232,2.9726337947071073
science,2120.137348979467,46.044949223334655,29.522265795367787,26.755050776665342,22.8348039788669,14.264772059527047
science,1250.0087976804286,35.355463477098255,28.966087583998657,37.44453652290174,33.51563177134395,24.898751109296924
science,2860.623126694296,53.48479341545872,71.41679267030815,19.31520658454128,15.669380449089978,9.316850494576215
science,3108.8937727379016,55.75745486244778,130.6385952187592,17.042545137552217,14.757047292405964,8.257237173774548
science,3707.7258817926013,60.891098543158186,53.89066784265502,11.90890145684181,8.12754832437583,1.153212295958859
science,3066.992298606352,55.380432452323376,17.172272072715543,17.41956754767662,13.119750359061484,3.2036460829825373
science,832.1208982681321,28.84650582424381,62.83060175951705,43.95349417575619,40.23022937664901,33.62059169786595
science,390.78700425632564,19.76833337073021,119.49043251273699,53.031666629269786,50.06239475120797,43.12306341106192
science,1494.8730927607355,38.663588720665025,129.49028667001778,34.13641127933497,31.75091205851134,25.15418194262856
science,31.430535886555617,5.6062943096626325,45.12135928680624,67.19370569033737,63.37740925187114,55.93785600519894
science,2653.393543413068,51.51110116676859,127.4897674606659,21.288898833231407,18.74980585760327,12.01612622355232
science,1071.171067898321,32.72874986763657,77.04792691930737,40.071250132363424,36.48243952783141,30.2319077345606
science,1280.0190337448769,35.777353643679085,77.18665736547908,37.02264635632091,33.435262396502075,27.18663045998389
science,818.4685931089996,28.60889010620649,36.18420652275661,44.19110989379351,40.336549808328556,32.26619585024841
science,2156.667385551441,46.439933091590916,31.48672817649296,26.36006690840908,22.464919688408855,14.055008366593526
science,2773.7159829362126,52.66608000351092,99.90416055943405,20.133919996489077,16.770786155170207,10.294132524870669
science,1034.6367809200085,32.16577032996425,122.6160981758197,40.634229670035744,37.80239145827856,30.890793037630225
science,1191.6695495675347,34.52056705165103,38.1956932900228,38.27943294834897,34.43637875977586,26.508895609432095
science,1664.0990935358411,40.79337070573896,92.14761698008355,32.00662929426104,28.567805540170006,22.28219898655461
science,20.733715803173254,4.553429015936589,110.28275537865254,68.24657098406341,65.025028994923,58.24122796839258
science,1827.2682114760298,42.74655789038493,109.43662399089558,30.05344210961507,26.81692097365049,20.058235643586592
science,3960.896869726167,62.93565658453217,81.93548560849317,9.864343415467829,6.325621527906151,0.11526636364823872
science,270.46208981303425,16.4457316594013,21.159463622357976,56.35426834059869,52.23117271331513,42.82060151452099
science,1850.2996031483983,43.015109010072244,75.76744490114253,29.784890989927753,26.182940863447847,19.914844983595565
science,2190.1685502850614,46.799236642119084,75.46374955791693,26.000763357880913,22.395702321200517,16.122758898875027
science,3410.4918459926257,58.399416486747754,100.71574675731645,14.400583513252244,11.04614075860421,4.54671643949532
science,969.3677025944571,31.134670426944574,80.5635723736344,41.66532957305542,38.11262588117405,31.896163166826987
science,2268.4806191902135,47.628569359053955,86.03782342845813,25.171430640946042,21.67376610836631,15.459375663815607
science,2736.236222659347,52.30904532353221,39.723285643486506,20.490954676467787,16.65499572043165,8.840356458224953
science,2916.0949108044742,54.00087879659436,18.648390195538354,18.79912120340564,14.57253964971904,4.847333842580049
science,3067.7984769427503,55.38771052266694,123.10581337886134,17.412289477333054,14.605055242515043,7.701985041818311
science,2093.1077776131287,45.750494834625876,128.25141233389874,27.04950516537412,24.5663677601191,17.880450149731395
science,3504.007241752165,59.19465551679615,52.417324328755626,13.605344483203844,9.816892249168653,2.7729852451186687
science,831.6827297969876,28.838909996686553,45.300472071814056,43.961090003313444,40.145394261110866,32.71673987138971
science,2268.9024316673467,47.632997298798514,99.77928679815707,25.167002701201483,21.802585043823484,15.329381571101578
science,2082.3638264417395,45.63292480700464,76.78976395553757,27.167075192995355,23.57560975070014,17.321542521167657
science,2122.245120102448,46.06783172781684,90.5757683055133,26.73216827218316,23.278408718303638,17.018763611135846
science,973.7633759849907,31.205181877133654,124.33361054692578,41.59481812286634,38.85408087313127,31.984098782710745
science,2710.5405256467184,52.06285168569542,44.65911860160668,20.737148314304577,16.919301644499512,9.449533983940455
science,1844.305776974604,42.94538132296189,20.084276488971398,29.854618677038104,25.690241766917268,16.147968475956084
science,19.71092815134898,4.439699105947269,25.725161132536456,68.36030089405273,64.37003866220732,55.45319395090483
science,602.6410296337979,24.548748025791415,90.17898614168428,48.251251974208586,44.793710412994585,38.53980996573986
science,3209.999210560468,56.65685493001238,124.99258671013035,16.143145069987618,13.439507251727612,6.590593418054446
science,1433.2592024784237,37.85840993066697,126.20511044133796,34.941590069333024,32.31419693402878,25.513707726354994
science,144.99170878006043,12.041250299701458,81.8328250783261,60.75874970029854,57.21898320125348,51.00831428480544
science,2683.1476790449706,51.799108863425154,129.93008508799346,21.000891136574843,18.653692115524613,12.090567822921521
science,1547.8497269424022,39.34272139725977,36.02605381412086,33.457278602740224,29.60169774435594,21.520498501601843
science,3295.352534887479,57.405161221683535,28.786994430657757,15.394838778316462,11.463055174538972,2.830093023723059
science,2116.8833670130107,46.00960081344991,75.34431049642986,26.79039918655009,23.184114673109164,16.909154958588275
science,2944.8207709181415,54.26620284226769,67.59747150442243,18.53379715773231,14.851457078667636,8.397291471200987
science,1896.2466032723717,43.54591373794299,44.91327670532662,29.254086262057008,25.437091970396104,17.98453415891892
science,1751.2018635907177,41.847363878633,130.7458430150945,30.952636121367,28.67647803702254,22.186251840117016
science,2256.181557325067,47.499279545326445,86.90629565315992,25.300720454673552,21.81159247973946,15.591833469415874
science,41.035485764460645,6.405894610783153,33.79108015073881,66.39410538921685,62.52209856580629,54.28608418854292
science,1493.118912403025,38.64089688921603,14.050810858296273,34.15910311078397,29.668940343633516,19.32289228111017
science,270.5488196233837,16.44836829668474,37.07488216273484,56.351631703315256,52.50250262672686,44.489908485717045
science,3664.478051101386,60.53493248613883,45.26302139523666,12.265067513861169,8.449246172129278,1.018312941359902
science,3081.4428193153244,55.510745079807066,35.61957360683776,17.28925492019293,13.43105049632301,5.3213307752678105
science,923.5033432823304,30.389197805837693,109.37460755512345,42.4108021941623,39.17318317516161,32.416353316041935
science,1987.8498542057225,44.58530984759131,20.422778777630356,28.214690152408686,24.064298663091613,14.563735254820692
science,3642.465896108458,60.352844971123425,75.30962134099796,12.447155028876573,8.840515176277869,2.5649698621006394
science,847.1591587092737,29.10599867225438,67.74438181180709,43.69400132774562,40.013017610016114,33.56290616093177
science,1049.3233874899076,32.39326145188082,69.79776255626156,40.40673854811918,36.74514339359152,30.351266781753665
science,2262.239731422669,47.56300801487085,75.73163019680773,25.236991985129144,21.634674989905513,15.366087207923265
science,2266.4742121880126,47.60750163774626,47.1315961712791,25.192498362253737,21.383039189897055,14.065711636111423
science,3840.676870376041,61.97319477303103,98.94397409484037,10.826805226968965,7.4537997938088765,1.003675312410465
science,1824.19220854967,42.71056319635308,20.246591110992284,30.08943680364692,25.93176601743609,16.409492957109165
science,2482.0668734597493,49.82034597892461,119.13389526607571,22.97965402107539,19.996184408030373,13.057543744074543
science,1397.91217773645,37.3886637597073,53.11043341682961,35.4113362402927,31.62610222407548,24.615045119921326
science,229.25230205980426,15.141079950248075,17.682813202405356,57.65892004975192,53.38653820109098,43.53803038111567
science,2211.7156355009056,47.0288808659201,70.33035004789252,25.771119134079896,22.11465053637461,15.735261887458066
science,2318.3141047858944,48.14887438752742,14.20893739137614,24.651125612472576,20.171999305615138,9.84939199477649
science,1367.7777652437846,36.983479625959816,111.75581096143723,35.81652037404018,32.624023957928756,25.801572277407615
science,1927.4998948816776,43.90330163987303,47.0178372054183,28.89669836012697,25.086840472071778,17.76260798292754
science,1527.0513588734696,39.0775045118476,26.753153738668786,33.7224954881524,29.754431361926727,20.93785538892476
science,2487.9629940903715,49.879484701532064,92.28217242509217,22.920515298467933,19.482967582191506,13.194949541303814
science,3632.184862609678,60.267610394055595,113.46416515992928,12.532389605944402,9.378226855975782,2.512417901553391
science,1853.6280479296954,43.05378087845126,44.207128918479185,29.746219121548734,25.926856599517635,18.426237578345322
science,3674.270987305197,60.61576517132484,37.64090238311539,12.184234828675159,8.338173627993314,0.3683690115061182
science,3651.8748968738983,60.430744632793484,104.79448076976533,12.369255367206513,9.062758801909318,2.4447221420509777
science,2990.3123857351684,54.68374882664107,65.05033470548713,18.116251173358926,14.411311907888056,7.876917898379965
science,2509.4605809032864,50.09451647539166,35.42535098219737,22.70548352460834,18.846025519960293,10.722678266611055
science,3879.9273822150762,62.289063102723546,129.73725303975928,10.510936897276451,8.146944941853974,1.5690351548966248
science,1422.0000374956796,37.70941576709562,132.0346619478076,35.09058423290438,32.937544226745686,26.55476685456864
science,532.6642765714253,23.07952071797474,22.77153758242909,49.72047928202525,45.65158232206156,36.42731429037316
science,1521.6663630557002,39.00854218060065,87.66792580264259,33.79145781939935,30.309738750303033,24.084304691434518
science,903.8572119494036,30.064218133013263,81.87043935212775,42.735781866986734,39.19639810804917,32.98584414873964
science,516.565889465815,22.728085917336173,33.745286015724204,50.071914082663824,46.199480133359586,37.96038418828104
science,1549.3697583332143,39.36203447909183,20.526839700037073,33.437965520908165,29.29187336969852,19.80377312303726
science,1952.9390610408657,44.192070114907104,92.45531718335903,28.607929885092894,25.17202416300656,18.880903041594692
science,3602.457413073267,60.02047494874784,104.88188422279798,12.779525051252158,9.474186038203293,2.853542731940813
science,1891.6602534253377,43.49322077548796,134.66060025772398,29.306779224512034,27.44046506938654,21.303329211599483
science,1083.7443078736037,32.92027198966624,52.146937380389176,39.87972801033376,36.09004826942117,29.03329833449245
science,86.4364969830832,9.297123048722288,127.84909240402855,63.50287695127771,60.98904720711862,54.277906003119654
science,2515.478941068098,50.154550551949896,101.74513975568846,22.6454494480501,19.302265384920858,12.773724204823239
science,1050.6542488973523,32.41379719960857,22.910268028600797,40.38620280039143,36.32158650622071,27.11282798341226
science,2832.457244165068,53.220834681213596,79.42027644384426,19.5791653187864,16.01475066447498,9.790644887270439
science,3825.9155857808537,61.853986013682686,65.83277442189555,10.946013986317311,7.2478600916905265,0.7395707091641839
science,3333.066874552139,57.73271927210894,127.40931034577528,15.06728072789106,12.522531015222086,5.783992114268727
science,2090.959116505119,45.727006424050096,76.89116805902232,27.0729935759499,23.482570930186547,17.22989238840116
science,238.00082196181563,15.427275260453987,80.71741920332765,57.37272473954601,53.82159692526164,47.6061607597486
science,2920.799411187195,54.04442072209855,88.46662708314236,18.755579277901447,15.281605642959747,9.047662766786402
science,1819.113457198718,42.65106630787462,80.27763714507438,30.148933692125375,26.593301120124828,20.374930492068614
science,1164.5173082461117,34.12502466293778,82.93020908310017,38.674975337062214,35.14632092200427,28.93892562639393
science,1280.3836002429705,35.78244821477382,53.319104948316564,37.017551785226175,33.233355700596036,26.232119546220943
science,3422.3869578477825,58.50117056818421,109.9109512390234,14.29882943181579,11.070705357578518,4.297828621381811
science,3796.237204226476,61.613612166683396,106.62993037983978,11.186387833316601,7.9051114568003555,1.2316818259662767
science,3288.3504477670676,57.34414048328798,43.12099058690069,15.455859516712017,11.632777731857594,4.0580990509724515
science,972.9985180545154,31.192924166459857,107.85215869839044,41.60707583354014,38.34421886347684,31.632838820445887
science,2277.814296299023,47.72645279401166,100.67552147181563,25.07354720598834,21.718671160901614,15.220377970633841
science,1519.658449580367,38.982796841432084,98.62366381751902,33.817203158567914,30.44090464386911,23.999630067520364
science,3856.135006400288,62.09778584136707,95.79226866157234,10.702214158632927,7.29808166973136,0.9337608251621532
science,680.8518420233929,26.093137833986024,21.058164221096774,46.70686216601398,42.580139879376105,33.157098603984934
science,2328.152450394132,48.25093211943301,112.1847759712225,24.549067880566987,21.36601536006551,14.532432549764742
science,2280.72673928527,47.756954878690394,26.359159271541145,25.043045121309603,21.067068991574345,12.2114676621989
science,3541.386283539593,59.50954783511292,33.49389597703872,13.290452164887078,9.415673478753583,1.1587247158974847
science,978.3200267902671,31.27810778788044,112.30422812048752,41.52189221211955,38.34148132091069,31.504787044050207
science,1754.0488826009193,41.88136677092713,26.194070040596813,30.918633229072867,26.938937085877853,18.067388355081576
science,1920.899820877228,43.82807115168574,33.60933017847593,28.971928848314256,25.09822682705134,16.849772241497696
science,1955.412474714178,44.22004607318018,89.57965752644456,28.57995392681982,25.11668792726656,18.870570197693546
science,2883.1591039164805,53.69505660595285,78.63364863849482,19.104943394047147,15.532439583895076,9.300432980239428
science,1644.6318020848005,40.55406024166755,126.20926253888966,32.24593975833245,29.61880811164992,22.818528325250156
science,3982.8943904086645,63.11017659940958,107.47201764421305,9.68982340059042,6.42090154265977,-0.27833902152934087
science,3641.7238504854195,60.34669709673778,53.35653599322704,12.45330290326222,8.669293000539959,1.6698185067499125
science,3037.4520821592805,55.11308449142799,68.96534715978648,17.686915508572007,14.017350869864025,7.6007869421770735
science,3637.2375734964808,60.309514784124076,75.5454565556009,12.490485215875921,8.886261146696725,2.614697048519375
science,3164.5613983553203,56.254434477250946,37.52574302501493,16.54556552274905,12.698880148923898,4.720290758183438
science,3192.256400425381,56.500056640904184,98.52513248129225,16.299943359095813,12.922636163305931,6.484079614530337
science,2857.1057271400796,53.45190106198356,17.811819429567095,19.348098938016435,15.081836252611822,5.2498561022635215
science,950.3635440264732,30.82796691360741,90.391237180438,41.972033086392585,38.51651463775394,32.25954119441978
science,1499.997253516114,38.72979800510343,18.26546798854858,34.070201994896564,29.825457259861324,20.05137780232154
science,3333.7159492618503,57.73834037502161,82.11999055801256,15.06165962497839,11.524815148225855,5.315023869931792
science,1264.006946028721,35.55287535528907,55.42642042566476,37.24712464471093,33.47387881957807,26.567355228384834
science,82.18318530358204,9.065494211767058,82.8094874193749,63.73450578823294,60.20463445624203,53.99699318390405
science,143.09075489714326,11.962054794103866,70.93950758436571,60.83794520589613,57.187417748182014,50.82364761365454
science,1612.5660910361182,40.15676893172704,14.882748550876528,32.643231068272954,28.209700048297833,17.980808568448623
science,985.0189899953507,31.38501218727421,89.25085328123967,41.414987812725784,37.94855863287228,31.706037519642198
science,410.40472781018025,20.25844830706884,121.00122670321377,52.54155169293116,49.63443252379265,42.70176886445512
science,3201.8689902741726,56.58505977971723,78.50197904852213,16.21494022028277,12.641082393743417,6.407753325428089
science,1165.2240593557574,34.135378412370905,83.8499853973296,38.66462158762909,35.145236636413934,28.937435378286168
science,2950.7321714905365,54.32064222273644,21.65747974855853,18.47935777726356,14.374091819456737,5.021358139401805
science,1675.1241095516868,40.92828007077364,92.9896911566789,31.87171992922636,28.440881257621996,22.1401837577097
science,3719.5611651433483,60.98820513134772,132.7282945469992,11.811794868652278,9.7295430413808,3.4081695935637057
science,3275.8596333931837,57.235125870335814,88.24641867540065,15.564874129664183,12.08878203394385,5.857247901482559
science,1357.629516591123,36.846024434002686,54.68697405979164,35.95397556599731,32.17670883976221,25.23785352617432
science,3598.5986897492885,59.98832127797284,116.96132412791505,12.81167872202716,9.754035202327223,2.829646383864379
science,3377.6713919045014,58.11773732609092,75.82567242520082,14.68226267390908,11.080909002404809,4.813612856729854
science,3486.1034542023353,59.043233771553666,58.01655711902433,13.756766228446331,9.998960731290687,3.204332976532939
science,1535.2216083030028,39.18190409236134,38.216620646950034,33.618095907638654,29.77515514705238,21.849268411532
science,2356.4517634008207,48.54329782164393,26.24676143458619,24.256702178356065,20.278193348795824,11.411734536987993
science,1210.5609378610197,34.79311624245548,18.58593531920522,38.006883757544514,33.77733977643993,24.044162643177728
science,2987.1208147984926,54.65455895713085,118.90773846325996,18.145441042869145,15.153937840463236,8.215178957946264
science,2628.4584001219646,51.26849324996751,64.37469125707504,21.531506750032484,17.820841696115004,11.263772678054977
science,3520.70929416306,59.33556517100903,94.5462729382813,13.464434828990967,10.04838163193579,3.7152385546370894
science,1565.0521436437741,39.560739927910525,17.204153899779158,33.23926007208947,28.941170631714847,19.02927307008853
science,3295.454114218707,57.406045972690954,38.14169311823936,15.393954027309043,11.550607153386544,3.619004673736157
science,2345.027101583936,48.4254798797486,109.77786816903311,24.374520120251397,21.144040063392474,14.375145042146961
science,1023.2106126299914,31.987663444365413,112.9824564050429,40.81233655563459,37.646924370724264,30.792563734235866
science,3694.5407985150287,60.78273437839917,56.629219937862416,12.017265621600828,8.250920140971843,1.3966281718745535
science,3194.5974596734704,56.52077016171551,110.20363976100084,16.279229838284486,13.056287257616525,6.274653567856241
science,548.5023666407635,23.42012738310284,57.52404440344786,49.37987261689716,45.61890843637663,38.803226480665046
science,2049.4484645462608,45.2708345907855,28.871567651710734,27.5291654092145,23.598741286805293,14.973373302930668
science,1941.9075887115948,44.06708055580259,11.291370669495478,28.732919444197407,24.0281897081922,13.251123226242115
science,2439.862167807649,49.3949609556243,58.234363919513896,23.405039044375698,19.64863043037802,12.863313598976319
science,855.145941232299,29.242878470360935,54.536019629023286,43.55712152963906,39.7790339557197,32.83357827599966
science,779.3643167690516,27.917097212444055,23.459614419884872,44.88290278755594,40.83523712225263,31.68464275424011
science,1783.2322801260073,42.228335038526055,27.26076320609988,30.571664961473942,26.61329031814921,17.84533802944012
science,1662.2754002035824,40.77101176330534,74.76020951082418,32.02898823669466,28.416740725864244,22.13190034572402
science,2734.0064272126237,52.28772730969117,98.41830349385107,20.512272690308826,17.13390480338588,10.698262241972337
science,1978.9188358442168,44.485040584945146,34.85927841070506,28.31495941505485,24.451282445488808,16.288782330736986
science,3494.9094352938337,59.117759051691344,65.51644282906818,13.682240948308653,9.981343804429535,3.4625006142933117
science,336.1094543027086,18.333288147593944,71.04631694013999,54.46671185240605,50.81723648120578,44.45598173301953
science,291.5462573562695,17.07472568904899,27.735352209786527,55.72527431095101,51.77595884073324,43.04919266922985
science,2990.9640429702504,54.68970691976919,49.57466550391871,18.110293080230804,14.309816384324137,7.130007123424761
science,3004.290734722289,54.81141062518177,49.098800441882844,17.988589374818226,14.186293069348672,6.982474842681761
science,1457.2753971586296,38.174276642244706,98.4723952800801,34.62572335775529,31.247892541148175,24.81077451146298
science,30.036725423212033,5.480577106766407,76.27237791798474,67.3194228932336,63.72264505967058,57.4614842538638
science,2547.0135127323083,50.46794539836458,61.25457153989471,22.33205460163542,18.59666812455491,11.928021860911784
science,2665.313189259242,51.62667129749159,10.958561564240739,21.173328702508407,16.4391637314205,5.608566195567043
science,794.3512495184605,28.18423760754334,38.74795825578765,44.61576239245666,40.775297905926266,32.890347153016236
science,2208.5221276702014,46.994915976839465,55.32513411218147,25.805084023160532,22.031287431578164,15.12033517439771
science,995.2285736255546,31.54724351865872,115.56302593272778,41.25275648134128,38.153336998583484,31.246238583007976
science,3538.723269462019,59.48716894811871,134.62754707453468,13.31283105188129,11.44261121587516,5.301677232749725
science,183.9070303470886,13.561232626390884,54.92002812158216,59.238767373609114,55.462767929731704,48.53410272536136
science,1767.1384124397948,42.037345449490445,77.83452200521197,30.762654550509552,27.18193295420673,20.94190008757444
science,3151.025091627399,56.13399230081002,68.2009162258245,16.666007699189976,12.989293719793608,6.551726114028199
science,3834.765469803645,61.92548320201987,68.76278107670888,10.874516797980128,7.2030576598798675,0.7809279804558358
science,2739.77729536279,52.342881993283385,75.27488637834327,20.457118006716613,16.850122345732814,10.57399065861162
science,1377.895023592004,37.120008399675825,96.03486371348166,35.67999160032417,32.278208992947725,25.907329666681825
science,1969.6966377472206,44.38126449017897,21.255135279104707,28.418735509821026,24.299065060816524,14.900271156586236
science,1136.2872930035237,33.70886074911942,57.059277777105734,39.09113925088058,35.32734077676884,28.49164428211497
science,3622.6290883190304,60.188280323656286,63.77809798742494,12.61171967634371,8.89611755690133,2.3189076962153123
science,6.954544085229486,2.6371469593538936,122.22343539009753,70.1628530406461,67.31128690117751,60.392850394673054
science,2659.9621966921804,51.57482134425848,57.84868019137862,21.225178655741516,17.46629649590909,10.664492247106864
science,1422.289065126695,37.71324787295169,89.56158330510841,35.08675212704831,31.623312248897953,25.377392223706174
science,356.20645152318366,18.8734324255866,44.78295515648183,53.9265675744134,50.10913621921479,42.64782124320624
science,1472.0259212314415,38.36698999441371,14.049345027166936,34.43301000558629,29.942744930576815,19.59647022144496
science,3155.205769780863,56.171218339830084,46.923866959803874,16.628781660169913,12.818603462869056,5.488658124366012
science,1751.6269042245633,41.85244203418199,91.48995613856204,30.947557965818007,27.50249737677082,21.22867734542306
science,2598.1627950041093,50.972176675163766,39.92577974378544,21.82782332483623,17.992683266518966,10.192728646303195
science,1423.0102353363243,37.72280789305489,120.83887281785906,35.077192106945105,32.16280616667066,25.22893264753958
science,3627.3723265823037,60.22767077168354,85.00143501277682,12.572329228316455,9.0644222697535,2.8540972744494866
science,1252.700434747523,35.393508370144986,132.82676698822522,37.40649162985501,35.33477252615188,29.021912378619703
science,452.2685401134145,21.26660621992645,109.57224281786188,51.533393780073546,48.299273517484714,41.53653060510749
science,1353.0201392262054,36.783422070631296,99.508706805066,36.0165779293687,32.6493784630914,26.183650889261088
science,1577.5601748534593,39.71851174016292,44.176542781431706,33.08148825983708,29.262023160101982,21.759316427685256
science,3197.5062440821093,56.5464963024422,73.70719307326918,16.253503697557797,12.630556340447079,6.325757683128593
science,1418.0997785553297,37.65766560151239,129.11288750531898,35.142334398487606,32.726677276862205,26.100839971447932
science,2634.8630630400685,51.330917223833715,73.6544820476129,21.46908277616628,17.845599815002593,11.539717933345209
science,1720.0546707320375,41.473541815620685,43.7492431913894,31.326458184379312,27.50553153279953,19.97368720960693
science,3610.1344001570915,60.08439398177443,30.11847951945761,12.715606018225564,8.803386064737673,0.2836588856402571
science,2447.4685658646877,49.471896727987776,41.91381321298185,23.32810327201222,19.500716153599406,11.843896215885792
science,2453.405791690785,49.531866426481294,59.1359547662947,23.268133573518703,19.517658853624148,12.768482255135105
science,1401.017234073225,37.43016476150252,83.70567955775515,35.36983523849748,31.848997839230144,25.641258413870666
science,1480.9720043242735,38.48339907446162,79.59779251994331,34.316600925538374,30.754004596687373,24.53109767946208
science,2139.876236015274,46.258796309623904,80.84776692772832,26.541203690376094,22.991411048607887,16.776844633253262
science,1347.640954090519,36.710229556494454,26.343846571350497,36.08977044350554,32.11344926733395,23.256368751367233
science,3717.5592775605455,60.97179083445512,93.73771001710321,11.828209165544877,8.404462863655453,2.089603678379085
science,2279.5217759896223,47.744337632745754,92.55126368344249,25.055662367254243,21.620666540432865,15.327825876837032
science,3030.7103996803644,55.051888248091586,89.91534594284627,17.74811175190841,14.288057252219446,8.037973819487554
science,2808.062709518127,52.99115689922355,119.41825341739388,19.80884310077645,16.836696965742597,9.89750544936826
science,1730.6294664916775,41.60083492541559,32.989139645198705,31.199165074584407,27.31967848209448,19.024644265800717
science,1526.9674267989378,39.07643057904519,109.23664928785024,33.72356942095481,30.483508113237498,23.730805830191052
science,3776.139561374659,61.4503015564176,127.26081150934306,11.349698443582398,8.794508151858253,2.048320088371291
science,3697.471964810209,60.80684143096243,57.142502957030814,11.993158569037568,8.229852993918307,1.3977551122069798
science,3573.925672783261,59.78231906494813,42.30503307118606,13.017680935051864,9.191723081730267,1.5614893334593418
science,2831.264225049258,53.20962530453732,11.274683752621058,19.59037469546268,14.884169088415327,4.104463779976832
science,957.4573107975268,30.942807093047115,69.60069988380803,41.85719290695288,38.19370087537914,31.79446357306969
science,561.5926497162056,23.697946107547075,102.63851802181144,49.10205389245292,45.76906478182122,39.214830097650115
science,1459.3427087174775,38.20134433128601,73.15920126700198,34.59865566871399,30.970189405267817,24.65408006913725
science,1659.3666157949435,40.735323931385935,67.9983501427469,32.06467606861406,28.386067589825416,21.942934232322926
science,2963.746808093677,54.44030499633224,17.40389956671052,18.35969500366776,14.072430232277803,4.186888531068611
science,170.077391779202,13.041372311961728,13.703906216199385,59.75862768803827,55.244252669892425,44.844566259109676
science,1560.8363861873647,39.507421912690845,67.20479235897783,33.29257808730915,29.606691135033003,23.14161052742878
science,478.0814192147159,21.86507304389162,19.76098219827955,50.93492695610838,46.75719295254901,37.175083691814585
science,2017.861166322408,44.920609594287654,99.43365985038163,27.879390405712343,24.51141938835316,18.04776529911028
science,1020.5551309180796,31.946128574806675,61.029795497651705,40.85387142519332,37.116825189877105,30.439693968483713
science,2339.2547269606366,48.36584256436185,84.97506968411523,24.43415743563815,20.92598765962787,14.715768341823136
science,458.0362877120924,21.401782348956182,49.070766421533804,51.398217651043815,47.595814149279384,40.39056117763513
science,3474.67104480934,58.94634038521255,122.37880694592087,13.853659614787446,11.00989955965673,4.094168794763014
science,1116.2576566531213,33.41044232950413,129.5096663972035,39.38955767049587,37.0057461488372,30.410492885209656
science,383.9085555380127,19.59358455051073,89.39233216077893,53.20641544948927,49.741347332368946,43.49727865624163
science,1317.1114152162124,36.29202963759691,75.74378874251467,36.507970362403086,32.90577791352074,26.63735712480681
science,1144.8206024580181,33.835197686108145,97.51789872694616,38.96480231389185,35.57749442505282,29.166412314639786
science,2318.576446321418,48.15159858531613,61.79976910557157,24.648401414683867,20.917054428717243,14.26897483040311
science,1343.457478201237,36.65320556515128,88.49749460741556,36.146794434848715,32.67311775332573,26.438837233572997
science,3583.3209000800607,59.86084613568422,77.35046399418522,12.939153864315777,9.353454421971499,3.107065750275545
