E_keV,O1s_d250,O1s_d300,O1s_d350,L10_1000,O4_1000,O6_1000,O1s_el,L10_flip,L10_fig1dig
3.020000000000000000e+02,1.577018980043679150e-04,3.479803554484653784e-04,3.313535109857209532e-03,6.510065005340268584e-04,4.315627095075317865e-05,9.060025009376734394e-04,3.253220961565477133e-07,8.828012814734280140e-04,1.269286673922766446e-03
3.025000000000000000e+02,1.603804932537825512e-04,3.523282041999321423e-04,3.365126315700730716e-03,6.440380375163181660e-04,4.272032503864270012e-05,9.009070776549793968e-04,3.299589588662638807e-07,8.775354366708334238e-04,1.263465962754134518e-03
3.030000000000000000e+02,1.627264446183430654e-04,3.580891761655804616e-04,3.416453247700397371e-03,6.412925223416694959e-04,4.256048735254040283e-05,9.015622807332971354e-04,3.349199630115160569e-07,8.778812199527689496e-04,1.258998130335275013e-03
3.035000000000000000e+02,1.653748130998163783e-04,3.628594706972871264e-04,3.467501770139480403e-03,6.370505838724524559e-04,4.226336348296144040e-05,8.989856374929510461e-04,3.397085340634429713e-07,8.751530571591098441e-04,1.254546096938400713e-03
3.040000000000000000e+02,1.672379956737930730e-04,3.660107173638205819e-04,3.518258088254135572e-03,6.320228033179630268e-04,4.197933307006599280e-05,8.971549036654626053e-04,3.439796248794412745e-07,8.730314349152025087e-04,1.249895091704283272e-03
3.045000000000000000e+02,1.698503376601627512e-04,3.701003110684739821e-04,3.568708745085858759e-03,6.295648880914031433e-04,4.182763261375220635e-05,8.978275673110059198e-04,3.494155792022337931e-07,8.734192578285504549e-04,1.244501964692403505e-03
3.050000000000000000e+02,1.724495483088789337e-04,3.756574000808534275e-04,3.665565656399638605e-03,6.231942026729575014e-04,4.141247834505925761e-05,8.927793181115119703e-04,3.533871452185147901e-07,8.682506846518383593e-04,1.235926338859062159e-03
3.055000000000000000e+02,1.745107121368007902e-04,3.811833337338165146e-04,3.716034549999824767e-03,6.209334077655923956e-04,4.126638276180367819e-05,8.934616174999809608e-04,3.581097282491544117e-07,8.686652018925342849e-04,1.231179200505254758e-03
3.060000000000000000e+02,1.765849161805609980e-04,3.866766463480404334e-04,3.766154421079372181e-03,6.187639056588672753e-04,4.112257938536377949e-05,8.941507472512092835e-04,3.630993447668142336e-07,8.690942344461639229e-04,1.224743855853241501e-03
3.065000000000000000e+02,1.790442320341347469e-04,3.921359083788797644e-04,3.815912973412632914e-03,6.127389702478303621e-04,4.071897653344622755e-05,8.891259208995995738e-04,3.672799288181115308e-07,8.639784115701411955e-04,1.219491931700444941e-03
3.070000000000000000e+02,1.810268584144454943e-04,3.975597260729783994e-04,3.865298236888306364e-03,6.107662344653898116e-04,4.058060197106245549e-05,8.898239824268841828e-04,3.718321353762713885e-07,8.644334663270084301e-04,1.212742538756973222e-03
3.075000000000000000e+02,1.831292845777689844e-04,4.029467411296081512e-04,3.914298564247637412e-03,6.049776244864480453e-04,4.018508899300333754e-05,8.848194401736503636e-04,3.758699839178748998e-07,8.593575844160928224e-04,1.208083995576902589e-03
3.080000000000000000e+02,1.856063361791819024e-04,4.082956303514543358e-04,3.962902627730355461e-03,6.032008166121280955e-04,4.005201547363406779e-05,8.855259415416516814e-04,3.800073979566736399e-07,8.598381379157454775e-04,1.203443234462292033e-03
3.085000000000000000e+02,1.880444946655890934e-04,4.136051052999342400e-04,4.011099415770507173e-03,6.015160784980148022e-04,3.992112159290981934e-05,8.862387641298026400e-04,3.846780663843647577e-07,8.603328146037878552e-04,1.195318920544209337e-03
3.090000000000000000e+02,1.896299012230496888e-04,4.188739119435106687e-04,4.058878229627212349e-03,5.960632407299275033e-04,3.953649808343284478e-05,8.812555978366592513e-04,3.885312948077332468e-07,8.553069144993339116e-04,1.189991840266533488e-03
3.095000000000000000e+02,1.920416232072048629e-04,4.241008303113648109e-04,4.106228680068327135e-03,5.945735013675539603e-04,3.941073014418335844e-05,8.819761574107208785e-04,3.927958859794807085e-07,8.558263664849445661e-04,1.189623954245783198e-03
3.100000000000000000e+02,1.938351761679695385e-04,4.274749555691325633e-04,4.153140683983085925e-03,5.913753220435718182e-04,3.915020912809570293e-05,8.794644836525742021e-04,3.969012956944295324e-07,8.532522299184743236e-04,1.180867371178817874e-03
3.105000000000000000e+02,1.956715066870568854e-04,4.326029674126824357e-04,4.199604461016540058e-03,5.880528481409740514e-04,3.891296235035893018e-05,8.777397437112067612e-04,4.003342015316563010e-07,8.513821175939275711e-04,1.176331884658698155e-03
3.110000000000000000e+02,1.980104449037662902e-04,4.376858648436467245e-04,4.245610530182497219e-03,5.868492808336574001e-04,3.879426053583655878e-05,8.784733604270531697e-04,4.051472195343345040e-07,8.519394765190913465e-04,1.171813708488447011e-03
3.115000000000000000e+02,1.996663259676669845e-04,4.427225614246749728e-04,4.291149706500503244e-03,5.819489871369235186e-04,3.842750285095208375e-05,8.735285204351890195e-04,4.082338444054821540e-07,8.469986896432293074e-04,1.164605753486884412e-03
3.120000000000000000e+02,2.019587570511858934e-04,4.477120029269931328e-04,4.336213097585632503e-03,5.809377316705343925e-04,3.831362714798972638e-05,8.742686893282091906e-04,4.122120268810229506e-07,8.475795023860609179e-04,1.162829024603016445e-03
3.125000000000000000e+02,2.037434598500957367e-04,4.508618084712348291e-04,4.380792100242661934e-03,5.781186287491822456e-04,3.806566470906632885e-05,8.717752448503769333e-04,4.159814940386518766e-07,8.450564273532140767e-04,1.156244779485359137e-03
3.130000000000000000e+02,2.059576993231405678e-04,4.557378633839452879e-04,4.424878397089809963e-03,5.754360091703810591e-04,3.784486526019775228e-05,8.700877382921242331e-04,4.198131503232416859e-07,8.432783788431466717e-04,1.149832363182675277e-03
3.135000000000000000e+02,2.072420789718009738e-04,4.562135987660421370e-04,4.468463953155230733e-03,5.747077629054664870e-04,3.773764466287640019e-05,8.708392721711086639e-04,4.235800099181802387e-07,8.438952725559203212e-04,1.145415432504934749e-03
3.140000000000000000e+02,2.094269925505968036e-04,4.586280942214798349e-04,4.511541012439836476e-03,5.703383205152209043e-04,3.738766685636860711e-05,8.659295344450774774e-04,4.267238755386969401e-07,8.390346944662804927e-04,1.141015361787010938e-03
3.145000000000000000e+02,2.115887353253998750e-04,4.632688173145029387e-04,4.554102094542362630e-03,5.697988348394346109e-04,3.728497668053258948e-05,8.666864526069276067e-04,4.300347399604696429e-07,8.396736572488162258e-04,1.140113694091379531e-03
3.150000000000000000e+02,2.124895184435324127e-04,4.678575560830502836e-04,4.596139991256114471e-03,5.693514540166921389e-04,3.718417492995582384e-05,8.674483621451705611e-04,4.343881427381576589e-07,8.403255375669272265e-04,1.132265544440996547e-03
3.155000000000000000e+02,2.145915248074606514e-04,4.723934908303447267e-04,4.637647763136549563e-03,5.652860110540945107e-04,3.684344531550875812e-05,8.625549516776937582e-04,4.368748061368096221e-07,8.355074610488436157e-04,1.124072481456743012e-03
3.160000000000000000e+02,2.159761294911178274e-04,4.768758306101988703e-04,4.678618736128645726e-03,5.650251114985963040e-04,3.674700432934123971e-05,8.633215644399849960e-04,4.403078564639725753e-07,8.361805839573745961e-04,1.123584134983652248e-03
3.165000000000000000e+02,2.180254909648029387e-04,4.813038128733813275e-04,4.719046498149037823e-03,5.627765049249604246e-04,3.651711609611753143e-05,8.608479805909182315e-04,4.435741313567040475e-07,8.337274700260062163e-04,1.119268617479961129e-03
3.170000000000000000e+02,2.194918557421574360e-04,4.856767031143499353e-04,4.758924895682832903e-03,5.610864006942350903e-04,3.632054958650459266e-05,8.592146838464155469e-04,4.460475297784758313e-07,8.320890045613944970e-04,1.114969570928536378e-03
3.175000000000000000e+02,2.214529313588193518e-04,4.899937945215265692e-04,4.798248030414512671e-03,5.611012228415302155e-04,3.623012484763237851e-05,8.599900174557556292e-04,4.500904764574647685e-07,8.327951418174265067e-04,1.109189320000474044e-03
3.180000000000000000e+02,2.224192586250804573e-04,4.942544076245565738e-04,4.837010255824968942e-03,5.575285922038951403e-04,3.590451578964493626e-05,8.551268043851537526e-04,4.526412474315293316e-07,8.280493544563127979e-04,1.102508147603515004e-03
3.185000000000000000e+02,2.243505142158581315e-04,4.965126072618918735e-04,4.875206173812871198e-03,5.577250781547312937e-04,3.581816448912771711e-05,8.559057122525710621e-04,4.553073675360292330e-07,8.287752697329203722e-04,1.100432850707656592e-03
3.190000000000000000e+02,2.255274637624088711e-04,5.006508650509778431e-04,4.849704567935544768e-03,5.580123458701522713e-04,3.573352517388673751e-05,8.566888036768736210e-04,4.592597316172067843e-07,8.295132478430260886e-04,1.096541531344805099e-03
3.195000000000000000e+02,2.268095729198607937e-04,5.047310003693992976e-04,4.886270302879492169e-03,5.547205347733529619e-04,3.541621600589015727e-05,8.518390598668731375e-04,4.611274142756964031e-07,8.248052550359129221e-04,1.092663972354858534e-03
3.200000000000000000e+02,2.286515575017196108e-04,5.087524392744618680e-04,4.922262925780604252e-03,5.551864668228743494e-04,3.533548568933998291e-05,8.526250701891311757e-04,4.640132114828495815e-07,8.255621425239315211e-04,1.088800125078778942e-03
3.205000000000000000e+02,2.297505172510370876e-04,5.127146333558926317e-04,4.957678052653531793e-03,5.520803595299144523e-04,3.502399372606402120e-05,8.477891862404106230e-04,4.661837971179931905e-07,8.208836450744142485e-04,1.081494288399039577e-03
3.210000000000000000e+02,2.309195244425890495e-04,5.146182519802653191e-04,4.992511528075426960e-03,5.527224251144304858e-04,3.494705608030884291e-05,8.485776745936718206e-04,4.685927415496093247e-07,8.216588109175700311e-04,1.077339522408325007e-03
3.215000000000000000e+02,2.326701800072712213e-04,5.184486349536836193e-04,5.026759421863417898e-03,5.534538829897891164e-04,3.487172048420703643e-05,8.493698482111378210e-04,4.721247744632966099e-07,8.224454602160063531e-04,1.073480885941907647e-03
3.220000000000000000e+02,2.343600548892973978e-04,5.144102347921473972e-04,5.060418025844337642e-03,5.506127088308160030e-04,3.456795622607973235e-05,8.445457688560952577e-04,4.740703892305779234e-07,8.178017986657837345e-04,1.069684873350652213e-03
3.225000000000000000e+02,2.350028114313889021e-04,5.180510377558153511e-04,5.093483850549231085e-03,5.515168974969727328e-04,3.449625286486783488e-05,8.453397859614016118e-04,4.761373709564827490e-07,8.186058399069903388e-04,1.068752735288074638e-03
3.230000000000000000e+02,2.366642823277077985e-04,5.216313829457287776e-04,5.125953621969443763e-03,5.525095947038724834e-04,3.442608853587382820e-05,8.461371991308657206e-04,4.796103762167568747e-07,8.194210213073418233e-04,1.063397501449695349e-03
3.235000000000000000e+02,2.375170398508734653e-04,5.251508780525258142e-04,5.157824278336946462e-03,5.499237827090947082e-04,3.412972612829359969e-05,8.413239614888352131e-04,4.808570258708279958e-07,8.148104495549733390e-04,1.056807965881501835e-03
3.240000000000000000e+02,2.385055020621757089e-04,5.286091534042824209e-04,5.189092966864850519e-03,5.510855800790459818e-04,3.406303602780498215e-05,8.421225967171150090e-04,4.831863436809368767e-07,8.156421276723052312e-04,1.054634582669645212e-03
3.245000000000000000e+02,2.393446176052771727e-04,5.320058616332843607e-04,5.219757040545488190e-03,5.486666202961036068e-04,3.377187026406342825e-05,8.373215745502962572e-04,4.847525547521788592e-07,8.110578412662764868e-04,1.050905213840246273e-03
3.250000000000000000e+02,2.408833407728466585e-04,5.353406773446219404e-04,5.249814054956722549e-03,5.499945992976205825e-04,3.370854337972449267e-05,8.381210187085810651e-04,4.866006193860276938e-07,8.119053750137031691e-04,1.047189032698880732e-03
3.255000000000000000e+02,2.417174865066839683e-04,5.386132967818936176e-04,5.279261765049718391e-03,5.514091543490370157e-04,3.364664870174776431e-05,8.389233794673336313e-04,4.896098291498116633e-07,8.127634372505824047e-04,1.043485992611621182e-03
3.260000000000000000e+02,2.431562299366095078e-04,5.418234374993734052e-04,5.308098122001002860e-03,5.492285122090071088e-04,3.336234659690813276e-05,8.341316940870961748e-04,4.909533684908866954e-07,8.082093218210533673e-04,1.039796047109446068e-03
3.265000000000000000e+02,2.435132925830850090e-04,5.429645482505745515e-04,5.336321270060877080e-03,5.508052722835324409e-04,3.330366178374363236e-05,8.349342676988308343e-04,4.924529491017775164e-07,8.090823360279389030e-04,1.036119149887655515e-03
3.270000000000000000e+02,2.449262007269998199e-04,5.460452280868158129e-04,5.328058209696369743e-03,5.524674147986498090e-04,3.324634808269918610e-05,8.357394809036011772e-04,4.954098954953984987e-07,8.099655183183540044e-04,1.028804315884558011e-03
3.275000000000000000e+02,2.454913020581915811e-04,5.490629254801073812e-04,5.354692842381542431e-03,5.505148937988144694e-04,3.296860396656593485e-05,8.309562666593455285e-04,4.960475358645048579e-07,8.054398592322021232e-04,1.025166287310244487e-03
3.280000000000000000e+02,2.462177759896974302e-04,5.520174388760929352e-04,5.380713929839507983e-03,5.523350705557774102e-04,3.291434956515155476e-05,8.317611122839692122e-04,4.978243582823440067e-07,8.063370863859200795e-04,1.021541123429151607e-03
3.285000000000000000e+02,2.475378614122209441e-04,5.527916703132121226e-04,5.406120413284199767e-03,5.505295684734425954e-04,3.264122202378791945e-05,8.269886577521192274e-04,4.987973758517146043e-07,8.018345847741640631e-04,1.020516765687855308e-03
3.290000000000000000e+02,2.480901837152139585e-04,5.556112308420740973e-04,5.430911409420083845e-03,5.525045379154320266e-04,3.258992183485735203e-05,8.277927547264160666e-04,5.000941381860136255e-07,8.027452154550469236e-04,1.017928778749516453e-03
3.295000000000000000e+02,2.486292621165939404e-04,5.497795835101410532e-04,5.455086207427317126e-03,5.545624778405125813e-04,3.253988988712992828e-05,8.285990366650816284e-04,5.025809210798636630e-07,8.036653815000946010e-04,1.014329207940442871e-03
3.300000000000000000e+02,2.498560218910223754e-04,5.524195353936850721e-04,5.478644265936732233e-03,5.529672005749644266e-04,3.227281802465984263e-05,8.238337213432553622e-04,5.033379434116982551e-07,7.991884971675278964e-04,1.010742365831334430e-03
3.305000000000000000e+02,2.498975953094623799e-04,5.549968269034767730e-04,5.456667681552857668e-03,5.551754741288142088e-04,3.222559490408323410e-05,8.246387033444300485e-04,5.042850578973718908e-07,8.001211598979474137e-04,1.008493198997027036e-03
3.310000000000000000e+02,2.510626391445646690e-04,5.575113731771247361e-04,5.478857768331548729e-03,5.574652522301285374e-04,3.217958132204363489e-05,8.254456088844662389e-04,5.067290854027453213e-07,8.010629869727417703e-04,1.002079160332055912e-03
3.315000000000000000e+02,2.521993373585169787e-04,5.599631067279536422e-04,5.500435364129004426e-03,5.560695557055741860e-04,3.191828062536042793e-05,8.206866713701403042e-04,5.067811728955453353e-07,7.966100593259877035e-04,1.000057762390390128e-03
3.320000000000000000e+02,2.518197593292451205e-04,5.623519771346413175e-04,5.521400562686390630e-03,5.585050479838546758e-04,3.187493355539986839e-05,8.214917434252895761e-04,5.080203365876327270e-07,7.975634777762017876e-04,9.965213865613170227e-04
3.325000000000000000e+02,2.528933674925795726e-04,5.646779507445052332e-04,5.541753611432769823e-03,5.572358895657293469e-04,3.161771141133159699e-05,8.167423096952368703e-04,5.088732050448420392e-07,7.931307024689485336e-04,9.895738916172026976e-04
3.330000000000000000e+02,2.531976094665997824e-04,5.669410103718126263e-04,5.561494908596545383e-03,5.598135957186429687e-04,3.157693216415419918e-05,8.175452027476239536e-04,5.091874076900003306e-07,7.940950797335906940e-04,9.894861063775438510e-04
3.335000000000000000e+02,2.534517157691353918e-04,5.671328961790466933e-04,5.580625000365983801e-03,5.624699799363824847e-04,3.153726424241258476e-05,8.183495947170368011e-04,5.111623385547390726e-07,7.950679781836202543e-04,9.859871137379253459e-04
3.340000000000000000e+02,2.544339607212634836e-04,5.692693683078760194e-04,5.599144578030709578e-03,5.613819507200601975e-04,3.128534809846949925e-05,8.136053892944466277e-04,5.113584536960205725e-07,7.906564358084008015e-04,9.825004941366084505e-04
3.345000000000000000e+02,2.553461808097758881e-04,5.713431685092617554e-04,5.561640515770429477e-03,5.641756983049955182e-04,3.124811126933308553e-05,8.144071009178367607e-04,5.117773661922324018e-07,7.916393960139309722e-04,9.813862395994829395e-04
3.350000000000000000e+02,2.551333070863054928e-04,5.733543410072266741e-04,5.578896389721212622e-03,5.670464238466357181e-04,3.121192984115534272e-05,8.152100685135007770e-04,5.137210222670181090e-07,7.926305018777542047e-04,9.776166733640853559e-04
3.355000000000000000e+02,2.560277373649318968e-04,5.731291936774485576e-04,5.595550177507990428e-03,5.661286036774951973e-04,3.096505695895956142e-05,8.104704390474281716e-04,5.137157177408009319e-07,7.882386058510622686e-04,9.755641991908483310e-04
3.360000000000000000e+02,2.553795143310319429e-04,5.726620893718565274e-04,5.611603087032119089e-03,5.691317150244716615e-04,3.093117317927290280e-05,8.112702443608448217e-04,5.139451081545061239e-07,7.892388824924628354e-04,9.721144368036428946e-04
3.365000000000000000e+02,2.562132678704847266e-04,5.677491005703781853e-04,5.627056456673138612e-03,5.683196244070393838e-04,3.068788376438236730e-05,8.065390696451926050e-04,5.142532749377117489e-07,7.848642919197683322e-04,9.652514657466904329e-04
3.370000000000000000e+02,2.562815252670293839e-04,5.694686013673940905e-04,5.641911752566758365e-03,5.714514254544433240e-04,3.065620568613340786e-05,8.073354053946303621e-04,5.150091865424588675e-07,7.858731237195105230e-04,9.618381709543125709e-04
3.375000000000000000e+02,2.562648872086895698e-04,5.711271555819867965e-04,5.656170565984637057e-03,5.746570287107915674e-04,3.062549002069852341e-05,8.081326068347650894e-04,5.155498057010712916e-07,7.868894574558682508e-04,9.589835715716468409e-04
3.380000000000000000e+02,2.570106026279692351e-04,5.727248919325662576e-04,5.669834610672316866e-03,5.739964235310499778e-04,3.038681653148579722e-05,8.034050467556027360e-04,5.156629269923287169e-07,7.825319357813212938e-04,9.552995176318099767e-04
3.385000000000000000e+02,2.576852007812236887e-04,5.742619521370266210e-04,5.682905720240532393e-03,5.773255638057111627e-04,3.035817900143901346e-05,8.041983312382627305e-04,5.151407423274494220e-07,7.835559491643042437e-04,9.550477486760094179e-04
3.390000000000000000e+02,2.572290750081999955e-04,5.757384906460535261e-04,5.641139583431319625e-03,5.807266101758248476e-04,3.033045104689331911e-05,8.049922593565713011e-04,5.166041474455522099e-07,7.845870901119655254e-04,9.516705359778590469e-04
3.395000000000000000e+02,2.578904584703019102e-04,5.771546743755407317e-04,5.652836143499581634e-03,5.802064571555726148e-04,3.009615281162020088e-05,8.002677733020872007e-04,5.160851566632173368e-07,7.802451420316986255e-04,9.483052656832432906e-04
3.400000000000000000e+02,2.569944577968298768e-04,5.765378389684005156e-04,5.663951842309700689e-03,5.837257932630727413e-04,3.007037886472412730e-05,8.010573577262650440e-04,5.158308028817891756e-07,7.812830972843893326e-04,9.473950652217017019e-04
3.405000000000000000e+02,2.575983283888937645e-04,5.778355114410295684e-04,5.674488959487023788e-03,5.832905351698116584e-04,2.983921223185319227e-05,7.963404874167502806e-04,5.156289172815179193e-07,7.769557963192286199e-04,9.437561116141158666e-04
3.410000000000000000e+02,2.574455572487942810e-04,5.790735758150408752e-04,5.682286406341808226e-03,5.869243298938278111e-04,2.981530731341685918e-05,7.971254610020926017e-04,5.164204992931680275e-07,7.779999744581639299e-04,9.416103835323934041e-04
3.415000000000000000e+02,2.571756034891060222e-04,5.802522445117879466e-04,5.691661767808585577e-03,5.906265703225695727e-04,2.979222464676061760e-05,7.979107257862328535e-04,5.159946873572912145e-07,7.790506449427670420e-04,9.398432663673467928e-04
3.420000000000000000e+02,2.576958423610363437e-04,5.791889761616026257e-04,5.700466273199414867e-03,5.903130352557878430e-04,2.956504392261949081e-05,7.931961586490942143e-04,5.156117367994971342e-07,7.747365127566545632e-04,9.362330561124846328e-04
3.425000000000000000e+02,2.581446179446913211e-04,5.777608616104268563e-04,5.708702611443487382e-03,5.941243658485478732e-04,2.954371222468045886e-05,7.939764220450646432e-04,5.157031605025134334e-07,7.757925626556771244e-04,9.349627661691977580e-04
3.430000000000000000e+02,2.574652036310081217e-04,5.719130939755596044e-04,5.641665942657460471e-03,5.980020876670825080e-04,2.952315326458917956e-05,7.947567774006808082e-04,5.156471210580841466e-07,7.768547368592504821e-04,9.323508770535392535e-04
3.435000000000000000e+02,2.579055663226952327e-04,5.728310247241075182e-04,5.648691643581663611e-03,5.977992819292857847e-04,2.929973984199509010e-05,7.900440852708591130e-04,5.150886207378181722e-07,7.725523839652381026e-04,9.283620799118825172e-04
3.440000000000000000e+02,2.567847868162492254e-04,5.736919703183656748e-04,5.655165392763846811e-03,6.017806620392856989e-04,2.928081732304405708e-05,7.908190701948470108e-04,5.139561623481416374e-07,7.736191078901593927e-04,9.283620799118825172e-04
3.445000000000000000e+02,2.571713741316887861e-04,5.744962020260465773e-04,5.661090204478605621e-03,6.058263273559501370e-04,2.926261928123049879e-05,7.915939566318178642e-04,5.148034411075052289e-07,7.746915913815419219e-04,9.249180069720518930e-04
3.450000000000000000e+02,2.568146507034265911e-04,5.752440005798191078e-04,5.666469178650795913e-03,6.057233012243300532e-04,2.904276262454020621e-05,7.868827529405495683e-04,5.136458178500198141e-07,7.703996701053792339e-04,9.218079934344133647e-04
3.455000000000000000e+02,2.563111828755525981e-04,5.759356559447777364e-04,5.671305498618813522e-03,6.098671407436297978e-04,2.902609005186254914e-05,7.876519216432729823e-04,5.127899385715937292e-07,7.714758886367708126e-04,9.210838807561169683e-04
3.460000000000000000e+02,2.565732717989239282e-04,5.746591683961719405e-04,5.630978150273964304e-03,6.098208917275637101e-04,2.880881496413532607e-05,7.829475094374424094e-04,5.119521790169318625e-07,7.671953068686524803e-04,9.153001777498632986e-04
3.465000000000000000e+02,2.557173414593120835e-04,5.752430036692108986e-04,5.634567984572086234e-03,6.140589796533446739e-04,2.879359257475134647e-05,7.837107499833644367e-04,5.121619366910721952e-07,7.682747119682823951e-04,9.153001777498632986e-04
3.470000000000000000e+02,2.559753137385781686e-04,5.757717683874729936e-04,5.637630037066245284e-03,6.183576006840121224e-04,2.877901556288677785e-05,7.844735956267037159e-04,5.111554020247775956e-07,7.693592657976630177e-04,9.137419578875029648e-04
3.475000000000000000e+02,2.553019030957073073e-04,5.762457853142619393e-04,5.594562611915047251e-03,6.183927805729664499e-04,2.856495930691865432e-05,7.797701602567430395e-04,5.101580296255935545e-07,7.650869809257678043e-04,9.102320589927095570e-04
3.480000000000000000e+02,2.548876380057043937e-04,5.745087268989794264e-04,5.596599403860289673e-03,6.227801144709780223e-04,2.855172768765115225e-05,7.805267678464295877e-04,5.095702066207114437e-07,7.661739359631034463e-04,9.088383061939016424e-04
3.485000000000000000e+02,2.549330244750890495e-04,5.723094717279502254e-04,5.598123001014105454e-03,6.272257669873885578e-04,2.853909672692075641e-05,7.812828148083981669e-04,5.090691105912805529e-07,7.672656875952222353e-04,9.056244980125854362e-04
3.490000000000000000e+02,2.545293980713865924e-04,5.657855542302016273e-04,5.599137068185104822e-03,6.273316561307368342e-04,2.832807041898785465e-05,7.765800802359791241e-04,5.079181992115312217e-07,7.630004733524312598e-04,9.029756196599764140e-04
3.495000000000000000e+02,2.538138623712247544e-04,5.660325641453840036e-04,5.599645335170677987e-03,6.318604626740915694e-04,2.831668363830364566e-05,7.773296013222210721e-04,5.062577403026688430e-07,7.640938587783870301e-04,9.053477153867947559e-04
3.500000000000000000e+02,2.538783665862343205e-04,5.662276592517344592e-04,5.546603213236220124e-03,6.364453398623530185e-04,2.830585411378898345e-05,7.780784054298389794e-04,5.065479581095961609e-07,7.651916941385897330e-04,0.000000000000000000e+00
3.505000000000000000e+02,2.528408544052270683e-04,5.663712011326714740e-04,5.546214731823746399e-03,6.366113293157103694e-04,2.809767672169996016e-05,7.733761360106114003e-04,5.052496786693764136e-07,7.609323710492368800e-04,0.000000000000000000e+00
3.510000000000000000e+02,2.529060691207779565e-04,5.664635580377147929e-04,5.545336023362884212e-03,6.412737886762258192e-04,2.808799374159009514e-05,7.741181485467372655e-04,5.034594878277500586e-07,7.620310917181435332e-04,0.000000000000000000e+00
3.515000000000000000e+02,2.520433012061640949e-04,5.665051046839739710e-04,5.543971008127888955e-03,6.414695289485113821e-04,2.788192624612690623e-05,7.694222294948871443e-04,5.020683013045324052e-07,7.577802481237279428e-04,0.000000000000000000e+00
3.520000000000000000e+02,2.514519509035550364e-04,5.646646742560021458e-04,5.542123661500978488e-03,6.462056500455851333e-04,2.787332420430019497e-05,7.701572972350131246e-04,5.017183682126675577e-07,7.588793581110882648e-04,0.000000000000000000e+00
3.525000000000000000e+02,2.513111647122667140e-04,5.646109013880612005e-04,5.539798012105866948e-03,6.509939106134882527e-04,2.786520888403806574e-05,7.708914107914204136e-04,5.002560807719684924e-07,7.599823447259164075e-04,0.000000000000000000e+00
3.530000000000000000e+02,2.498833121401318903e-04,5.645076042909985417e-04,5.481244600247206673e-03,6.512321898132208747e-04,2.766170221259441276e-05,7.661956956645214365e-04,4.987282969269863253e-07,7.557355569744524538e-04,0.000000000000000000e+00
3.535000000000000000e+02,2.498359166721585449e-04,5.623888310574460961e-04,5.477939088402464414e-03,6.560885524892203727e-04,2.765457633681504053e-05,7.669226362161992577e-04,4.982494508524371976e-07,7.568382196112419724e-04,0.000000000000000000e+00
3.540000000000000000e+02,2.497196121426506683e-04,5.620500612600240996e-04,5.474172752857926413e-03,6.609947452199449241e-04,2.764789742821156216e-05,7.676484920301429810e-04,4.966649642563723183e-07,7.579444300742278371e-04,0.000000000000000000e+00
3.545000000000000000e+02,2.485234495581957427e-04,5.552807534353643463e-04,5.467649591798644584e-03,6.612653505064917427e-04,2.744679137672304469e-05,7.629528507640320409e-04,4.950068957783966463e-07,7.537006507039873803e-04,0.000000000000000000e+00
3.550000000000000000e+02,2.484125379999252013e-04,5.521761640118183750e-04,5.462969606681901576e-03,6.662340988657101384e-04,2.744101395738662486e-05,7.636713273576964519e-04,4.929047293541970725e-07,7.548058450809080238e-04,0.000000000000000000e+00
3.555000000000000000e+02,2.467859937321676962e-04,5.518326459962508883e-04,5.385402292809248273e-03,6.712503512369816369e-04,2.743564509190982577e-05,7.643885983180737564e-04,4.927036953623294816e-07,7.559142657496299841e-04,0.000000000000000000e+00
3.560000000000000000e+02,2.464973947293916238e-04,5.514430603475034554e-04,5.379919229525981922e-03,6.715432378756096493e-04,2.723678694965641817e-05,7.596929389924975433e-04,4.909216764349775668e-07,7.516724972675952604e-04,0.000000000000000000e+00
3.565000000000000000e+02,2.457983804574820678e-04,5.510078260602627870e-04,5.374002951699007047e-03,6.766165217591455470e-04,2.723223513479463686e-05,7.604026463973272403e-04,4.887131935113480484e-07,7.527792316664611580e-04,0.000000000000000000e+00
3.570000000000000000e+02,2.447479155077688989e-04,5.505273664462249092e-04,5.367657786160336120e-03,6.816124506462565907e-04,2.717175551701035067e-05,7.590603546381103142e-04,4.876146981598540220e-07,7.520136330631972937e-04,0.000000000000000000e+00
3.575000000000000000e+02,2.444882595265716278e-04,5.482610760837539629e-04,5.360888094611971320e-03,6.820402766563501409e-04,2.703129923790043197e-05,7.564153050534307317e-04,4.864463909890826479e-07,7.496481739856155225e-04,0.000000000000000000e+00
3.580000000000000000e+02,2.431742989594018304e-04,5.476977769637504830e-04,5.353698272098490925e-03,6.872102648879450763e-04,2.702785500756173698e-05,7.571159694583874189e-04,4.841817290962549816e-07,7.507554869764102370e-04,0.000000000000000000e+00
3.585000000000000000e+02,2.429239500317223498e-04,5.470906494146818289e-04,5.300307582696460289e-03,6.875133901348798619e-04,2.683271726184500050e-05,7.524265371758210186e-04,4.822105133562070363e-07,7.465203105360788136e-04,0.000000000000000000e+00
3.590000000000000000e+02,2.417682474068360730e-04,5.464401305085497471e-04,5.292239382074443929e-03,6.927311291315417551e-04,2.682995546786751093e-05,7.531193930868647184e-04,4.816864231826667466e-07,7.476248701811158675e-04,0.000000000000000000e+00
3.595000000000000000e+02,2.408997455741684695e-04,5.437136163648331180e-04,5.240814800703597932e-03,6.979900223377956793e-04,2.682750560138576982e-05,7.538107719223266718e-04,4.793279086173222967e-07,7.487318316263250799e-04,0.000000000000000000e+00
