E_keV,O1s_d250,O1s_d300,O1s_d350,L10_1000,O4_1000,O6_1000,O1s_el,L10_flip,L10_fig1dig
3.045000000000000000e+02,1.558810090416261101e+10,4.283054573214671135e+09,5.109579834711044431e+08,1.204454784183906449e+05,7.736499916669914126e+07,4.357465313214219641e+05,5.283153214176490479e+11,1.836518561751820380e+06,1.669793665136153418e-02
3.050000000000000000e+02,1.582664478003307152e+10,4.347365017698002815e+09,5.248256918287215829e+08,1.192266679866272607e+05,7.659712377800402045e+07,4.332964427320128889e+05,5.343203174776801147e+11,1.825650721946681151e+06,1.658287435256772940e-02
3.055000000000000000e+02,1.601580913597295189e+10,4.411314910999296188e+09,5.320516903463866711e+08,1.187941430326880945e+05,7.632690325701020658e+07,4.336275860413439805e+05,5.414608490402692871e+11,1.826522317803860642e+06,1.651918026629385639e-02
3.060000000000000000e+02,1.620617026433672523e+10,4.474887291272428513e+09,5.392277167716031075e+08,1.183790838003246026e+05,7.606092243516509235e+07,4.339620443601362058e+05,5.490051344447633667e+11,1.827424434675310738e+06,1.643283490053498719e-02
3.065000000000000000e+02,1.643187522441409302e+10,4.538065614846540451e+09,5.463520105643241405e+08,1.172264206805273570e+05,7.531441271536773443e+07,4.315233236826634384e+05,5.553261651550062256e+11,1.816667511712782551e+06,1.636236791913265112e-02
3.070000000000000000e+02,1.661383176625726509e+10,4.600833752252115250e+09,5.534228578766654730e+08,1.168490058824602893e+05,7.505847310715779662e+07,4.318621168989089783e+05,5.622090879955524902e+11,1.817624344871783163e+06,1.627180885293375359e-02
3.075000000000000000e+02,1.680678299396109390e+10,4.663175984301753998e+09,5.604385910858896971e+08,1.157415554647523095e+05,7.432692653600659966e+07,4.294332407905161963e+05,5.683143030376624756e+11,1.806951404856889741e+06,1.620930348041095537e-02
3.080000000000000000e+02,1.703411566129377937e+10,4.725076998048830986e+09,5.673975883141808510e+08,1.154016246990311920e+05,7.408079181425024569e+07,4.297761301511118654e+05,5.745700608167989502e+11,1.807961853635201696e+06,1.614703669634443006e-02
3.085000000000000000e+02,1.725787889326626205e+10,4.786521882798598289e+09,5.742982729555630684e+08,1.150793082992408017e+05,7.383868858391278982e+07,4.301220874167865841e+05,5.816320976534069824e+11,1.809001998916534707e+06,1.603802981408253628e-02
3.090000000000000000e+02,1.740338038435698700e+10,4.847496126038233757e+09,5.811391131935007572e+08,1.140360962870426301e+05,7.312728333262932301e+07,4.277035857954358798e+05,5.874581676232559814e+11,1.798434154495188268e+06,1.596655443554801171e-02
3.095000000000000000e+02,1.762471739292400360e+10,4.907985609428901672e+09,5.879186215260750055e+08,1.137510861576439638e+05,7.289466111838440597e+07,4.280532980859018280e+05,5.939062168509426270e+11,1.799526394224232528e+06,1.596161837466286357e-02
3.100000000000000000e+02,1.778932162577103043e+10,4.947033300510705948e+09,5.946353542809911966e+08,1.131392250992665940e+05,7.241279764839918911e+07,4.268342966119312914e+05,6.001135841871568604e+11,1.794113816538963933e+06,1.584412810668187760e-02
3.105000000000000000e+02,1.795785179073425674e+10,5.006378169783057213e+09,6.012879111337060928e+08,1.125035845699095808e+05,7.197398254902699590e+07,4.259972211263419595e+05,6.053041276509938965e+11,1.790181574416057672e+06,1.578327383023661601e-02
3.110000000000000000e+02,1.817250903212059402e+10,5.065200944138534546e+09,6.078749346224789619e+08,1.122733235707964195e+05,7.175442994210776687e+07,4.263532704958293471e+05,6.125813966236007080e+11,1.791353520194040844e+06,1.572265181306753065e-02
3.115000000000000000e+02,1.832447835679170990e+10,5.123489050579159737e+09,6.143951096668628454e+08,1.113358217662039679e+05,7.107606958049029112e+07,4.239533699438251788e+05,6.172483642917832031e+11,1.780964641398604726e+06,1.562594005252667187e-02
3.120000000000000000e+02,1.853486738243633270e+10,5.181230288846687317e+09,6.208471630794405937e+08,1.111423529899802816e+05,7.086544341988149285e+07,4.243125993097617757e+05,6.232633644186291504e+11,1.782185902978941565e+06,1.560210103323126686e-02
3.125000000000000000e+02,1.869865938718942642e+10,5.217681998390117645e+09,6.272298630781878233e+08,1.106030150972615229e+05,7.040680847733458877e+07,4.231024451311458834e+05,6.289627876026291504e+11,1.776880691204660572e+06,1.551375781563027988e-02
3.130000000000000000e+02,1.890187233811603546e+10,5.274111049294823647e+09,6.335420188030691147e+08,1.100897885741579375e+05,6.999841459725376964e+07,4.222834402842095587e+05,6.347562405625024414e+11,1.773142029544563498e+06,1.542772008789488301e-02
3.135000000000000000e+02,1.901974693194009781e+10,5.279616585342733383e+09,6.397824798287329674e+08,1.099504638255208847e+05,6.980009781707596779e+07,4.226481854678741656e+05,6.404517211194334717e+11,1.774439157749583246e+06,1.536845651841663163e-02
3.140000000000000000e+02,1.922026848404492188e+10,5.307558782344845772e+09,6.459501356723867655e+08,1.091145220678568003e+05,6.915277376316964626e+07,4.202653212501675007e+05,6.452052366312185059e+11,1.764218932122018887e+06,1.530941916516700453e-02
3.145000000000000000e+02,1.941866352385871887e+10,5.361264412067805290e+09,6.520439153105823994e+08,1.090113101328377670e+05,6.896283651662871242e+07,4.206326796110922005e+05,6.502112538361546631e+11,1.765562464451856446e+06,1.529732116091358889e-02
3.150000000000000000e+02,1.950133335149433136e+10,5.414368443542877197e+09,6.580627866919476986e+08,1.089257192775507283e+05,6.877639212898223102e+07,4.210024604582813918e+05,6.567935859491242676e+11,1.766933158186304150e+06,1.519201967533104734e-02
3.155000000000000000e+02,1.969424605189569473e+10,5.466861390676899910e+09,6.640057562457423210e+08,1.081479373016574827e+05,6.814617366595833004e+07,4.186275204194929102e+05,6.605534136468925781e+11,1.756802299634593539e+06,1.508209036177990923e-02
3.160000000000000000e+02,1.982131884915093613e+10,5.518734100098250389e+09,6.698718683989734650e+08,1.080980231905379769e+05,6.796779501174703240e+07,4.189995839027246111e+05,6.657441755790853271e+11,1.758217659674777184e+06,1.507553803908140422e-02
3.165000000000000000e+02,2.000940003804338074e+10,5.569977747064351082e+09,6.756602050870357752e+08,1.076678300529292756e+05,6.754259038360036910e+07,4.177990687688534963e+05,6.706827735481046143e+11,1.753059553497624118e+06,1.501763516713833929e-02
3.170000000000000000e+02,2.014397640937474823e+10,5.620583831373427391e+09,6.813698852664521933e+08,1.073444870322220813e+05,6.717901810130470991e+07,4.170063738049784442e+05,6.744225446400969238e+11,1.749614389893114334e+06,1.495995329196774838e-02
3.175000000000000000e+02,2.032395511895130539e+10,5.670544173317243576e+09,6.870000644324963093e+08,1.073473227377322328e+05,6.701176718581307679e+07,4.173826698145771516e+05,6.805354680508421631e+11,1.751099168441587593e+06,1.488239755757433946e-02
3.180000000000000000e+02,2.041264029403208923e+10,5.719850909598950386e+09,6.925499341319644451e+08,1.066638233645910659e+05,6.640951592448814213e+07,4.150223856088487082e+05,6.843922262128637695e+11,1.741120310635680100e+06,1.479275383132371870e-02
3.185000000000000000e+02,2.058988225560536575e+10,5.745984344223735809e+09,6.980187214794330597e+08,1.067014141591201187e+05,6.624979929997228086e+07,4.154004163285586983e+05,6.884233919186484375e+11,1.742646675972601399e+06,1.476490881614258427e-02
3.190000000000000000e+02,2.069789739730881500e+10,5.793875100914849281e+09,6.943674711126732826e+08,1.067563729061413178e+05,6.609324918838563561e+07,4.157804774720023270e+05,6.943993547096445312e+11,1.744198405551755801e+06,1.471269756533337240e-02
3.195000000000000000e+02,2.081556361565039444e+10,5.841093224521523476e+09,6.996028532986882925e+08,1.061265986447161704e+05,6.550634952460761368e+07,4.134267303607006907e+05,6.972232853605872803e+11,1.734299017484273296e+06,1.466067094246496436e-02
3.200000000000000000e+02,2.098461268509278870e+10,5.887632072985352516e+09,7.047561788657332659e+08,1.062157386359650554e+05,6.535702955399617553e+07,4.138082081454969011e+05,7.015866021952979736e+11,1.735890507376950467e+06,1.460882829466130309e-02
3.205000000000000000e+02,2.108547027359078217e+10,5.933485299726619720e+09,7.098268201267446280e+08,1.056214923779604433e+05,6.478088947688946873e+07,4.114611877005365677e+05,7.048685212502915039e+11,1.726053138518713647e+06,1.451080321995309660e-02
3.210000000000000000e+02,2.119275650163504791e+10,5.955515279737275124e+09,7.148141821196140051e+08,1.057443294325132592e+05,6.463858448548098654e+07,4.118438681588231702e+05,7.085108380999644775e+11,1.727683061887853546e+06,1.445505720967553941e-02
3.215000000000000000e+02,2.135342380419467163e+10,5.999843097955260277e+09,7.197177021314785480e+08,1.058842686117892154e+05,6.449924266847070307e+07,4.122283372023043921e+05,7.138512614099749756e+11,1.729337131253989413e+06,1.440328447720516832e-02
3.220000000000000000e+02,2.150851292876938248e+10,5.953107962201378822e+09,7.245368492362191677e+08,1.053407081507143739e+05,6.393739586748380214e+07,4.098870459317825735e+05,7.167930251787170410e+11,1.719573011039054720e+06,1.435235199210280893e-02
3.225000000000000000e+02,2.156750223649145508e+10,5.995241830553699493e+09,7.292711238211895227e+08,1.055136933958189766e+05,6.380477228508711606e+07,4.102724096831801580e+05,7.199182954296286621e+11,1.721263650042780209e+06,1.433984515582546401e-02
3.230000000000000000e+02,2.171998457086848450e+10,6.036676040092929840e+09,7.339200571227612495e+08,1.057036116906147945e+05,6.367499531912112236e+07,4.106594216610643780e+05,7.251694691024114990e+11,1.722977713202622021e+06,1.426799203070115880e-02
3.235000000000000000e+02,2.179824682516253662e+10,6.077406050746135712e+09,7.384832107653394938e+08,1.052089059522512398e+05,6.312683908883170038e+07,4.083233922459484311e+05,7.270543996890484619e+11,1.713283170143696712e+06,1.417957782919623475e-02
3.240000000000000000e+02,2.188896344605356979e+10,6.117427584416331291e+09,7.429601762946796417e+08,1.054311757177606196e+05,6.300348810656662285e+07,4.087109973309162306e+05,7.305763213227122803e+11,1.715031920570473652e+06,1.415041675414748130e-02
3.245000000000000000e+02,2.196597370070662689e+10,6.156736621126141548e+09,7.473505747194440365e+08,1.049683913823530020e+05,6.246494366449292749e+07,4.063808965051483829e+05,7.329444278261495361e+11,1.705392647104040720e+06,1.410037845269871033e-02
3.250000000000000000e+02,2.210719080000752258e+10,6.195329395182550430e+09,7.516540560539391041e+08,1.052224542584644660e+05,6.234781333585701138e+07,4.067688941916095791e+05,7.357386960819084473e+11,1.707174736799120205e+06,1.405051709526900124e-02
3.255000000000000000e+02,2.218374494789416885e+10,6.233202391308199883e+09,7.558702988581964970e+08,1.054930804689469369e+05,6.223333203699146956e+07,4.071583074043738307e+05,7.402886123369204102e+11,1.708978964506538352e+06,1.400083205615393865e-02
3.260000000000000000e+02,2.231578635605287933e+10,6.270352340847476006e+09,7.599990097872602940e+08,1.050758899763013760e+05,6.170748271850106120e+07,4.048327380415668013e+05,7.423200398434956055e+11,1.699403130857662996e+06,1.395132271186172099e-02
3.265000000000000000e+02,2.234855596157173157e+10,6.283558056906905174e+09,7.640399231399505138e+08,1.053775485108218854e+05,6.159893843239492923e+07,4.052222545591882081e+05,7.445874012881206055e+11,1.701238797728123842e+06,1.390198844110530733e-02
3.270000000000000000e+02,2.247822632325051498e+10,6.319209796358650208e+09,7.628568406967663765e+08,1.056955420238333463e+05,6.149293017525807768e+07,4.056130521618990460e+05,7.490582954821556396e+11,1.703095844793688040e+06,1.380384264602885214e-02
3.275000000000000000e+02,2.253008878459762955e+10,6.354132659794245720e+09,7.666703147512263060e+08,1.053219946256293770e+05,6.097921060830033571e+07,4.032915941321083228e+05,7.500224058327084961e+11,1.693579845642785309e+06,1.375502989008856904e-02
3.280000000000000000e+02,2.259676129820319366e+10,6.388324314688473701e+09,7.703959430736708641e+08,1.056702225278604892e+05,6.087886087636659294e+07,4.036822133355588885e+05,7.527089560687512207e+11,1.695466424519014079e+06,1.370638974442816953e-02
3.285000000000000000e+02,2.271791280753714752e+10,6.397284251760416985e+09,7.740335740699990988e+08,1.053248021173425514e+05,6.037368019341651350e+07,4.013659773634655285e+05,7.541801557533237305e+11,1.685999118056290550e+06,1.369264556309477722e-02
3.290000000000000000e+02,2.276860246708848953e+10,6.429914139540660858e+09,7.775830812723656893e+08,1.057026442489507317e+05,6.027879461596788466e+07,4.017562332212192705e+05,7.561408565641223145e+11,1.687913880220454186e+06,1.365792159866808034e-02
3.295000000000000000e+02,2.281807666085064316e+10,6.362426317921970367e+09,7.810443629075248241e+08,1.060963599143590545e+05,6.018625479594068229e+07,4.021475495171677903e+05,7.599008649382763672e+11,1.689848692175282398e+06,1.360962484458713533e-02
3.300000000000000000e+02,2.293066316148639297e+10,6.392977651303011894e+09,7.844173414637155533e+08,1.057911587554420839e+05,5.969227478496932983e+07,3.998347784487123718e+05,7.610454804630811768e+11,1.680435250575636979e+06,1.356149887611497566e-02
3.305000000000000000e+02,2.293447858305399704e+10,6.422803835873493195e+09,7.812707940589071512e+08,1.062136355639541580e+05,5.960493021259550005e+07,4.002254638403835124e+05,7.624775147617818604e+11,1.682396339023043169e+06,1.353132098457031189e-02
3.310000000000000000e+02,2.304140107204947662e+10,6.451903889547630310e+09,7.844479101542179585e+08,1.066517054501590028e+05,5.951982282033585757e+07,4.006170827914788388e+05,7.661728771151232910e+11,1.684376697126344545e+06,1.344526148900853160e-02
3.315000000000000000e+02,2.314572212728413010e+10,6.480277031323344231e+09,7.875373314615757465e+08,1.063846871668864624e+05,5.903651724175268412e+07,3.983074070918858633e+05,7.662516332500480957e+11,1.675013628698321525e+06,1.341813965574933758e-02
3.320000000000000000e+02,2.311088616108704376e+10,6.507922677690520287e+09,7.905390714025850296e+08,1.068506344237785961e+05,5.895634186911457032e+07,3.986981361898414325e+05,7.681252450843256836e+11,1.677018359719810542e+06,1.337069081175826755e-02
3.325000000000000000e+02,2.320941709492053604e+10,6.534840439197240829e+09,7.934531654034640789e+08,1.066078248329780909e+05,5.848058004091691971e+07,3.963930730029204860e+05,7.694147796669743652e+11,1.667697665152020520e+06,1.327747373878149055e-02
3.330000000000000000e+02,2.323733905642877579e+10,6.561030116958422661e+09,7.962796704814691544e+08,1.071009797987052152e+05,5.840515415073969960e+07,3.967827445560534834e+05,7.698898531363544922e+11,1.669725439020265825e+06,1.327629589221126713e-02
3.335000000000000000e+02,2.326065979125259781e+10,6.563250751093627930e+09,7.990186648383467197e+08,1.076091870923785609e+05,5.833178378429262340e+07,3.971731435850610724e+05,7.728759427576710205e+11,1.671771130188812967e+06,1.322934863210439328e-02
3.340000000000000000e+02,2.335080582002889633e+10,6.587975471522829056e+09,8.016702474510592222e+08,1.074010303130346292e+05,5.786583601129274815e+07,3.948706178751840489e+05,7.731724682707507324e+11,1.662495081618292723e+06,1.318256738556407466e-02
3.345000000000000000e+02,2.343452528142311859e+10,6.611974909434231758e+09,7.963005181194416285e+08,1.079355173386180977e+05,5.779696222917575389e+07,3.952597160402789596e+05,7.738058627249628906e+11,1.664561929408445256e+06,1.316761702614137157e-02
3.350000000000000000e+02,2.341498868746037674e+10,6.635249576618552208e+09,7.987711670814968348e+08,1.084847314352284884e+05,5.773004053206061572e+07,3.956494237718225340e+05,7.767446649564497070e+11,1.666645904886725591e+06,1.311703938143886534e-02
3.355000000000000000e+02,2.349707548002750397e+10,6.632644017337423325e+09,8.011556109889479876e+08,1.083091382732443308e+05,5.727342084952381998e+07,3.933491189306876040e+05,7.767366445285117188e+11,1.657411166240870021e+06,1.308950058704914585e-02
3.360000000000000000e+02,2.343758448224655151e+10,6.627238366025056839e+09,8.034540227858164310e+08,1.088836798173683055e+05,5.721074891655955464e+07,3.937372918981289258e+05,7.770834821549949951e+11,1.659514424901992315e+06,1.304321386719005382e-02
3.365000000000000000e+02,2.351410263629459763e+10,6.570381890834386826e+09,8.056665940976338387e+08,1.087283143502244202e+05,5.676075726740069687e+07,3.914410904375349637e+05,7.775494294189700928e+11,1.650316074035775149e+06,1.295113088202783785e-02
3.370000000000000000e+02,2.352036699348958969e+10,6.590281133099390984e+09,8.077935348417118788e+08,1.093274762199553370e+05,5.670216503197669983e+07,3.918275795065039420e+05,7.786923655277065430e+11,1.652437321431348100e+06,1.290533346118597109e-02
3.375000000000000000e+02,2.351884002724493408e+10,6.609475059722224236e+09,8.098350728519859314e+08,1.099407575911590684e+05,5.664535288932646066e+07,3.922144887248781743e+05,7.795097800951936035e+11,1.654574342976300046e+06,1.286703226037706066e-02
3.380000000000000000e+02,2.358727843815218353e+10,6.627965160320584297e+09,8.117914534978679419e+08,1.098143736259400757e+05,5.620389892360560596e+07,3.899200415714249248e+05,7.796808191527144775e+11,1.645411882489182753e+06,1.281760196532501575e-02
3.385000000000000000e+02,2.364919002589204407e+10,6.645753074951118469e+09,8.136629393107413054e+08,1.104512895351470070e+05,5.615093053047026694e+07,3.903050497559090145e+05,7.788912774851822510e+11,1.647565051850259071e+06,1.281422388944084001e-02
3.390000000000000000e+02,2.360732885167931747e+10,6.662840591023066521e+09,8.076829777712068558e+08,1.111019621900552884e+05,5.609964450144416839e+07,3.906903703188626096e+05,7.811039416917979736e+11,1.649733208177462453e+06,1.276891059521407905e-02
3.395000000000000000e+02,2.366802765443481827e+10,6.679229640201601982e+09,8.093576593361446857e+08,1.110024488903778256e+05,5.566628306920513511e+07,3.883974150950843468e+05,7.803192291652185059e+11,1.640603493928434327e+06,1.272375753657018112e-02
3.400000000000000000e+02,2.358579673808406448e+10,6.672091197913224220e+09,8.109491747706030607e+08,1.116757521974730334e+05,5.561861120121895522e+07,3.887806275142033119e+05,7.799346470006343994e+11,1.642785978537914343e+06,1.271154504508518850e-02
3.405000000000000000e+02,2.364121726801543427e+10,6.687108753565590858e+09,8.124578504651206732e+08,1.115924806074114604e+05,5.519104202644456178e+07,3.864913684728264925e+05,7.796293965706437988e+11,1.633687062440550188e+06,1.266271987763619225e-02
3.410000000000000000e+02,2.362719661913171387e+10,6.701436483428163528e+09,8.135742676360737085e+08,1.122876816141499585e+05,5.514682714074961841e+07,3.868723430936172954e+05,7.808262662290263672e+11,1.635882631769646192e+06,1.263392986155252584e-02
3.415000000000000000e+02,2.360242147588826370e+10,6.715076845786500931e+09,8.149166063169686794e+08,1.129959773404436564e+05,5.510413310393630713e+07,3.872534590431785327e+05,7.801824398424644775e+11,1.638091852404482663e+06,1.261021980619333148e-02
3.420000000000000000e+02,2.365016666227784348e+10,6.702771975367266655e+09,8.161772113820790052e+08,1.129359932437543466e+05,5.468393632406668365e+07,3.849653178103993414e+05,7.796034197326857910e+11,1.629020625995593611e+06,1.256178029878871061e-02
3.425000000000000000e+02,2.369135326913249207e+10,6.686244854539324760e+09,8.173564678249512911e+08,1.136651596018835553e+05,5.464448090452340990e+07,3.853440064146371442e+05,7.797416521010150146e+11,1.631241157801261405e+06,1.254473635542530281e-02
3.430000000000000000e+02,2.362899967582603836e+10,6.618570477721572876e+09,8.077583404494137764e+08,1.144070276260403043e+05,5.460645475217054784e+07,3.857227396500469767e+05,7.796569206269251709e+11,1.633474567041087663e+06,1.250969168676989776e-02
3.435000000000000000e+02,2.366941418525245667e+10,6.629193401758336067e+09,8.087642611431788206e+08,1.143682277587399294e+05,5.419322602817294747e+07,3.834355084226678591e+05,7.788124697959495850e+11,1.624428108678463148e+06,1.245617254105848247e-02
3.440000000000000000e+02,2.356655407747478867e+10,6.639156854515591621e+09,8.096911548921239376e+08,1.151299272136891814e+05,5.415822666121386737e+07,3.838116352032984723e+05,7.771001960630494385e+11,1.626671084512603935e+06,1.245617254105848247e-02
3.445000000000000000e+02,2.360203332446573639e+10,6.648463975289315224e+09,8.105394532718636990e+08,1.159039254207105114e+05,5.412456729773177952e+07,3.841877141847996973e+05,7.783812790391019287e+11,1.628926170854520984e+06,1.240996215858940037e-02
3.450000000000000000e+02,2.356929485087049866e+10,6.657118012910445213e+09,8.113096001211827993e+08,1.158842149318517768e+05,5.371791721981067210e+07,3.819012053477328736e+05,7.766309561005676270e+11,1.619901646814546548e+06,1.236823397292984537e-02
3.455000000000000000e+02,2.352308883555717087e+10,6.665122323053882599e+09,8.120020512217894793e+08,1.166769953788430284e+05,5.368707938628505170e+07,3.822745093165746075e+05,7.753368691651517334e+11,1.622164586739086080e+06,1.235851828908708823e-02
3.460000000000000000e+02,2.354714217945778656e+10,6.650349933868572235e+09,8.062280914898849726e+08,1.166681472283634939e+05,5.328520421595962346e+07,3.799912966204704135e+05,7.740701791984295654e+11,1.613163906021568691e+06,1.228091623690183258e-02
3.465000000000000000e+02,2.346858873832481003e+10,6.657106475977316856e+09,8.067420741724139452e+08,1.174789588499382080e+05,5.325704866259896010e+07,3.803617234513656585e+05,7.743873321808073730e+11,1.615433546269767918e+06,1.228091623690183258e-02
3.470000000000000000e+02,2.349226427512428284e+10,6.663225703864936829e+09,8.071804904959238768e+08,1.183013513886131550e+05,5.323008680890838057e+07,3.807319586224846425e+05,7.728654547449027100e+11,1.617714012633457314e+06,1.226000903282440345e-02
3.475000000000000000e+02,2.343046167175230408e+10,6.668711352769698143e+09,8.010142140412116051e+08,1.183080818442595191e+05,5.283416523673802614e+07,3.784492200183525565e+05,7.713574306297471924e+11,1.608730777608580887e+06,1.221291543951502634e-02
3.480000000000000000e+02,2.339244228295981216e+10,6.648608921707055092e+09,8.013058363560122252e+08,1.191474465234576201e+05,5.280969184081201255e+07,3.788164276479476248e+05,7.704686439864326172e+11,1.611016292936946033e+06,1.219421495000000584e-02
3.485000000000000000e+02,2.339660764921223450e+10,6.623157632863907814e+09,8.015239808404585123e+08,1.199979684543173498e+05,5.278632943167436123e+07,3.791833631856707507e+05,7.697109882732719727e+11,1.613311893954713596e+06,1.215109411375889237e-02
3.490000000000000000e+02,2.335956463125199509e+10,6.547658386204701424e+09,8.016691722118506432e+08,1.200182266815011390e+05,5.239601209556931257e+07,3.769009647026365274e+05,7.679708136740061035e+11,1.604343526178843575e+06,1.211555314702368949e-02
3.495000000000000000e+02,2.329389597937701035e+10,6.550516954315052986e+09,8.017419444924048185e+08,1.208846572609325376e+05,5.237495093998634815e+07,3.772647330089053721e+05,7.654602047190782471e+11,1.606642562537291786e+06,1.214738042034355786e-02
3.500000000000000000e+02,2.329981588643262863e+10,6.552774728660212517e+09,7.941475181610380411e+08,1.217618150200062082e+05,5.235492049353987724e+07,3.776281533408417017e+05,7.658990131840528564e+11,1.608950955670015188e+06,0.000000000000000000e+00
3.505000000000000000e+02,2.320459767968877411e+10,6.554435893731433868e+09,7.940918964520916939e+08,1.217935713639513706e+05,5.196987255371940136e+07,3.753459806126150652e+05,7.639360185135930176e+11,1.599994975086827530e+06,0.000000000000000000e+00
3.510000000000000000e+02,2.321058279329200745e+10,6.555504711164664268e+09,7.939660853715882301e+08,1.226855717898106523e+05,5.195196277252168208e+07,3.757061047618236043e+05,7.612292552603570557e+11,1.602305229737777263e+06,0.000000000000000000e+00
3.515000000000000000e+02,2.313140183024450684e+10,6.555985517443233490e+09,7.937706462137020826e+08,1.227230199245258264e+05,5.157081732826453447e+07,3.734270140848261071e+05,7.591257853554268799e+11,1.593367078793342225e+06,0.000000000000000000e+00
3.520000000000000000e+02,2.307713035622941971e+10,6.534686794568748474e+09,7.935061481628152132e+08,1.236291129773227149e+05,5.155490686627638340e+07,3.737837676861946820e+05,7.585966875563952637e+11,1.595678152055239771e+06,0.000000000000000000e+00
3.525000000000000000e+02,2.306420963210282898e+10,6.534064498069498062e+09,7.931731680262817144e+08,1.245451811154957541e+05,5.153989665159092098e+07,3.741400581894575153e+05,7.563857132747053223e+11,1.597997376612449298e+06,0.000000000000000000e+00
3.530000000000000000e+02,2.293316773794281387e+10,6.532869073232656479e+09,7.847896502371509075e+08,1.245907676034842443e+05,5.116348774477940798e+07,3.718610664842373808e+05,7.540757086236212158e+11,1.589067753795597237e+06,0.000000000000000000e+00
3.535000000000000000e+02,2.292881799482574844e+10,6.508349176555528641e+09,7.843163760679278374e+08,1.255198647258749843e+05,5.115030762103623897e+07,3.722138756821317947e+05,7.533516947763778076e+11,1.591386297131645028e+06,0.000000000000000000e+00
3.540000000000000000e+02,2.291814408762865448e+10,6.504428700169204712e+09,7.837771224183934927e+08,1.264584951067026268e+05,5.113795421429878473e+07,3.725661584195762989e+05,7.509559557335073242e+11,1.593712300400142325e+06,0.000000000000000000e+00
3.545000000000000000e+02,2.280836565962473679e+10,6.426089628385655403e+09,7.828431540116701126e+08,1.265102660739487328e+05,5.076598552915947884e+07,3.702872025615314487e+05,7.484489611030040283e+11,1.584789003237216733e+06,0.000000000000000000e+00
3.550000000000000000e+02,2.279818669509881210e+10,6.390161190795090675e+09,7.821730865086219311e+08,1.274608643118539039e+05,5.075529953011489660e+07,3.706359039101239759e+05,7.452704916924240723e+11,1.587112870004941244e+06,0.000000000000000000e+00
3.555000000000000000e+02,2.264890976977634811e+10,6.386185764772587776e+09,7.710672100948582888e+08,1.284205508003377909e+05,5.074536919824614376e+07,3.709840201235056738e+05,7.449665288918188477e+11,1.589443520622146782e+06,0.000000000000000000e+00
3.560000000000000000e+02,2.262242344988974762e+10,6.381677212510880470e+09,7.702821600505473614e+08,1.284765845340786327e+05,5.037755827880463004e+07,3.687050555005825590e+05,7.422721215487755127e+11,1.580524451707547996e+06,0.000000000000000000e+00
3.565000000000000000e+02,2.255827106047397232e+10,6.376640382903781891e+09,7.694350835295820236e+08,1.294471820309582254e+05,5.036913917566674203e+07,3.690495008608802455e+05,7.389329019057742920e+11,1.582851556643955642e+06,0.000000000000000000e+00
3.570000000000000000e+02,2.246186410681116486e+10,6.371080174804499626e+09,7.685266000359671116e+08,1.304029803232940321e+05,5.025727519276599586e+07,3.683980406034815242e+05,7.372719801860690918e+11,1.581241750089837704e+06,0.000000000000000000e+00
3.575000000000000000e+02,2.243803404741281128e+10,6.344853108760726929e+09,7.675573340662976503e+08,1.304848300411551463e+05,4.999748521094608307e+07,3.671143072635160061e+05,7.355055032022728271e+11,1.576267953755367547e+06,0.000000000000000000e+00
3.580000000000000000e+02,2.231744464978609467e+10,6.338334225096313477e+09,7.665279148910673857e+08,1.314739285721416818e+05,4.999111471229167283e+07,3.674543637456250144e+05,7.320813411241444092e+11,1.578596275283701252e+06,0.000000000000000000e+00
3.585000000000000000e+02,2.229446874994581985e+10,6.331308128798107147e+09,7.588835816205086708e+08,1.315319211096518848e+05,4.963018509253109246e+07,3.651784213203829131e+05,7.291008687603629150e+11,1.569691067303400952e+06,0.000000000000000000e+00
3.590000000000000000e+02,2.218840355525672913e+10,6.323779877963007927e+09,7.577283986637200117e+08,1.325301550988765084e+05,4.962507683812090009e+07,3.655146880724130897e+05,7.283084459693759766e+11,1.572013599435009528e+06,0.000000000000000000e+00
3.595000000000000000e+02,2.210869635897101974e+10,6.292226786752502441e+09,7.503655673779573441e+08,1.335362625234800798e+05,4.962054552935502678e+07,3.658502379489711020e+05,7.247423789282237549e+11,1.574341181776535464e+06,0.000000000000000000e+00
3.600000000000000000e+02,2.206824620335536957e+10,6.214516283812334061e+09,7.491101503410829306e+08,1.335935570289767929e+05,4.926308245771975070e+07,3.635742770233314368e+05,7.216004068999791260e+11,1.565435202905271202e+06,0.000000000000000000e+00
3.605000000000000000e+02,2.191366908895587540e+10,6.168917258666128159e+09,7.477988165046591759e+08,1.346077649379449722e+05,4.925967460368116945e+07,3.639059758009168436e+05,7.198962917081888428e+11,1.567755719190953067e+06,0.000000000000000000e+00
3.610000000000000000e+02,2.187798635874744797e+10,6.159566711891547203e+09,7.405756728335801363e+08,1.356293975700899900e+05,4.925678187414055318e+07,3.642369163929267088e+05,7.169424864064934082e+11,1.570080674285375047e+06,0.000000000000000000e+00
3.615000000000000000e+02,2.174821849030207825e+10,6.149750154230492592e+09,7.380737782746099234e+08,1.356842161261447472e+05,4.890255227848792076e+07,3.619609569350127713e+05,7.136484766520035400e+11,1.561172225244920934e+06,0.000000000000000000e+00
3.620000000000000000e+02,2.171372743613285446e+10,6.139472757302216530e+09,7.366241010187379122e+08,1.367129244965025282e+05,4.890065048179753870e+07,3.622879952892145375e+05,7.098069920950992432e+11,1.563488888140496798e+06,0.000000000000000000e+00
