m_chi_GeV,dmax_E216_June_vesc544,dmax_E248_June_vesc544,dmax_E280_June_vesc544,dabs_June_vesc544,dmax_E216_avg_vesc544,dmax_E248_avg_vesc544,dmax_E280_avg_vesc544,dabs_avg_vesc544,dmax_E216_Dec_vesc544,dmax_E248_Dec_vesc544,dmax_E280_Dec_vesc544,dabs_Dec_vesc544,dmax_E216_June_vesc500,dmax_E248_June_vesc500,dmax_E280_June_vesc500,dabs_June_vesc500,dmax_E216_June_vesc600,dmax_E248_June_vesc600,dmax_E280_June_vesc600,dabs_June_vesc600
4011.926600769842,397.99558735749906,409.4016143508355,418.02530056982533,432.551824904139,386.8228062536349,397.4297922403146,405.30452969314314,417.11702017068666,375.31822871386805,385.1024446907286,392.20599195612596,401.51687147460274,364.2481243893406,373.2406424692285,379.6021237352959,386.7865447815734,440.94690386242803,455.42466947288074,466.9275256319537,494.4985369714673
4091.3734187059404,398.1235380748752,409.5485207300451,418.1911626108684,432.8006111825763,386.9507569710111,397.5766986195242,405.4703917341862,417.3569289750112,375.4461794312443,385.2493510699382,392.37185399716907,401.7478077056685,364.37607510671677,373.3875488484381,379.76798577633895,387.0090087257428,441.07485457980425,455.57157585209035,467.0933876729968,494.78295248799674
4172.393494956118,398.24900422868103,409.6925744621925,418.35380392135744,433.0448445555193,387.07622312481686,397.72075235167165,405.63303304467524,417.5924473357783,375.57164558505,385.3934048020856,392.5344953076581,401.9745176954726,364.5015412605226,373.5316025805855,379.930627086828,387.2274014754715,441.20032073361,455.7156295842378,467.25602898348586,495.06216306727634
4255.01798421968,398.37203406449333,409.83383094034735,418.5132870418548,433.2846031909029,387.19925296062917,397.8620088298265,405.79251616517263,417.8236506316459,375.6946754208623,385.53466128024047,392.6939784281555,402.1970740035163,364.6245710963349,373.67285905874036,380.0901102073254,387.44179292829244,441.3233505694223,455.8568860623926,467.41551210398325,495.33625807184535
4339.278658141836,398.4926748910498,409.97234448194916,418.66967329850206,433.51996410772523,387.3198937871856,398.0005223714283,405.94890242181987,418.050613133333,375.81531624741876,385.6731748218423,392.85036468480274,402.41554812279867,364.74521192289126,373.81137260034217,380.2464964639726,387.6522519543629,441.44399139597874,455.99539960399443,467.5718983606305,495.6053255507647
4425.207917530879,398.61097309844087,410.10816834969455,418.82302282660163,433.7510031855236,387.43819199457675,398.1363462391737,406.10225194991943,418.2734080127572,375.9336144548099,385.80899868958767,393.0037142129023,402.6300104886123,364.8635101302824,373.94719646808755,380.3998459920722,387.8588464049376,441.5622896033699,456.13122347173976,467.72524788873005,495.86945225044934
4512.838804817291,398.72697417594844,410.24135477201804,418.9733945937411,433.97779517408657,387.5541930720843,398.2695326614972,406.2526237170589,418.49210735240035,376.04961553231743,385.94218511191116,393.15408598004177,402.8405304875593,364.9795112077899,374.08038289041104,380.55021775921165,388.06164312105335,441.6782906808774,456.2644098940633,467.8756196558695,496.1287236257721
4602.205016759564,398.8407227295376,410.37195496317594,419.12084642246776,434.2004137033874,387.66794162567345,398.4001328526551,406.40007554578557,418.70678215488755,376.1633640859066,386.07278530306905,393.30153780876844,403.04717646677113,365.0932597613791,374.21098308156894,380.6976695879383,388.26070794241144,441.7920392344666,456.3950100852212,468.02307148459613,496.38322385141896
4693.34091740164,398.9522624990087,410.5000191429392,419.265435012523,434.4189312937197,387.7794813951446,398.5281970324183,406.54466413584083,418.9175023527609,376.2749038553778,386.20084948283227,393.4461263988237,403.2500157433175,365.20479953085027,374.33904726133215,380.8422581779936,388.4561057164408,441.90357900393775,456.5230742649844,468.16766007465145,496.6330358334763
4786.28155128694,399.0616363748177,410.62559655590496,419.40721596264564,434.63341936602274,387.8888552709535,398.6537744453841,406.68644508596344,419.1243368184368,376.38427773118667,386.326426895798,393.58790734894626,403.4491146137911,365.3141734066592,374.4646246742979,380.9840391281162,388.64790030753124,442.01295287974665,456.64865167795017,468.309441024774,496.87824122123567
4881.062656934037,399.16888641456734,410.74873549043235,419.5462437919508,434.8439482523785,387.9961053107032,398.7769133799115,406.8254729152686,419.3273533743282,376.49152777093633,386.4495658303254,393.72693517825144,403.6445383640512,365.4214234464088,374.5877636088253,381.1230669574214,388.83615460641977,442.1202029194963,456.77179061247756,468.4484688540792,497.1189204191936
4977.720680579253,399.2740538591809,410.86948329721093,419.6825719608943,435.0505872066678,388.10127275531676,398.89766118669,406.9618010842121,419.52661880312024,376.5966952155499,386.570313637104,393.86326334719496,403.8363512791149,365.52659089102247,374.7085114156039,381.25939512636484,389.0209305397187,442.2253703641099,456.89253841925614,468.5847970230227,497.35515259923346
5076.29279019133,399.37717914876,410.9878864074684,419.8162528918302,435.25340441536935,388.2043980448958,399.0160642969475,407.09548201514804,419.72219885818464,376.69982050512897,386.68871674736147,393.99694427813085,404.02461665318225,365.6297161806015,374.82691452586135,381.39307605730073,389.202289079573,442.32849565368895,457.0109415295136,468.7184779539586,497.5870157129721
5176.816889763647,399.4783019381351,411.1039903508249,419.94733798916815,435.45246700849054,388.3055208342709,399.13216824030405,407.226567112486,419.91415827411953,376.80094329450407,386.804820690718,394.1280293754688,404.20939679978164,365.7308389699766,374.94301846921786,381.52416115463876,389.3802902534339,442.42961844306404,457.1270454728701,468.84956305129657,497.81458650425475
5279.3316338894765,399.5774611121139,411.2178397728007,420.0758776591408,435.6478410706149,388.4046800082498,399.2460176622798,407.3551067824586,420.1025607774034,376.90010246848294,386.9186701126938,394.25656904544144,404.39075306202574,365.82999814395544,375.0568678911937,381.6527008246114,389.55499315393786,442.52877761704286,457.24089489484595,468.9781027212692,498.0379405217857
5383.876442625852,399.6746948004341,411.3294784519831,420.20192132918544,435.83959165205476,388.50191369657,399.35765634146225,407.4811504525033,420.2874690971496,376.99733615680316,387.0303087918762,394.3826127154861,404.5687458229631,365.92723183227565,375.1685065703761,381.778744494656,389.72645594887905,442.62601130536314,457.3525335740283,469.10414639131386,498.2571521318776
5490.491516651799,399.77004039242513,411.4389493168616,420.3255174669516,436.0277827800978,388.59725928856096,399.46712720634076,407.60474659026943,420.46894497595156,377.0926817487941,387.13977965675474,394.50620885325225,404.7434345160182,366.0225774242666,375.2779774352546,381.9023406324222,389.8947358912662,442.7213568973541,457.4620044389069,469.22774252908,498.4722945313089
5599.217852726687,399.86353455138556,411.54629446233474,420.4467135989373,436.2124774703339,388.6907534475214,399.5744723518138,407.7259427222551,420.6470491808054,377.18617590775455,387.2471248022278,394.627404985238,404.9148776355057,366.1160715832271,375.3853225807277,382.0235367644079,390.05988932945075,442.8148510563145,457.56934958437995,469.34893866106574,498.6834397602729
5710.097259454797,399.9552132286813,411.6515551658966,420.5655563287652,436.3937377380538,388.78243212481715,399.67973305537566,407.84478545208304,420.821841514102,377.2778545850503,387.35238550578964,394.74624771506586,405.08313274721087,366.2077502605228,375.4905832842895,382.14237949423574,390.2219717173197,442.9065297336103,457.6746102879418,469.4677813908936,498.8906587154083
5823.172373361971,400.04511167757005,411.75477190350955,420.68209135510244,436.57162460970653,388.8723305737059,399.7829497929887,407.96132047842025,420.9933808246753,377.36775303393904,387.45560224340267,394.8627827414031,405.24825649902544,366.2976487094116,375.59380002190255,382.258914520573,390.3810376245409,442.996428182499,457.7778270255548,469.58431641723087,499.0940211628981
5938.486675290672,400.133264466757,411.85598436516864,420.79636348923367,436.7461981344084,388.96048336289283,399.8841622546477,408.07559261255153,421.16172501890094,377.455905823126,387.5568147050617,394.97705487553435,405.4103046316304,366.3858014985985,375.6950124835616,382.3731866547043,390.5371407468541,443.08458097168597,457.87903948721384,469.6985885513621,499.2935957516267
6056.0845071196945,400.2197054936881,411.9552314701636,420.9084166722925,436.9175173954915,389.04692438982397,399.98340935964274,408.1876457956103,421.32693107183263,377.54234685005713,387.6560618100567,395.0891080585932,405.5693319892162,366.4722425255296,375.7942595885566,382.48523983776306,390.69033391639744,443.1710219986171,457.97828659220886,469.81064173442087,499.4894500263817
6176.01108881498,400.30446799758397,412.05255138204404,421.01829399215757,437.0856405220823,389.1316868937198,400.0807292715232,408.29752311547537,421.48905503836744,377.62710935395296,387.75338172193716,395.19898537845825,405.7253925302306,366.5570050294255,375.89157950043705,382.5951171576281,390.8406691120618,443.25578450251294,458.0756065040893,469.920519054286,499.681650441092
6298.312535818087,400.387584572222,412.14798152329513,421.12603770002164,437.250624700705,389.21480346835784,400.1761594127742,408.40526682333945,421.6481520644352,377.710225928591,387.8488118631882,395.3067290863223,405.87853933814904,366.6401216040635,375.9870096416881,382.7028608654922,390.98819746986555,443.338901077151,458.17103664534034,470.02826276215,499.8702623720911
6423.03587677894,400.46908717846924,412.24155858972716,421.2316892266384,437.41252618689646,389.29630607460507,400.26973647920624,408.5109183499562,421.8042763981988,377.7917285348382,387.9423889296202,395.4123806129391,406.02882463225706,366.7216242103107,376.0805867081201,382.808512392109,391.1329692933409,443.4204036833982,458.26461371177237,470.13391428876685,500.05535013139695
6550.229071639861,400.5490071565725,412.3333185645864,421.33528919825375,437.57140031682815,389.3762260527083,400.36149645406556,408.61451832157155,421.95748140126165,377.8716485129415,388.0341489044795,395.5159805845544,406.1762997784376,366.80154418841397,376.17234668297937,382.9121123637243,391.2750340639267,443.50032366150145,458.3563736866316,470.2375142603821,500.2369769799977
6679.941030077585,400.6273752382097,412.4232967323921,421.4368774522279,437.72730151892665,389.4545941343456,400.4514746218712,408.7161065755457,422.10781955987375,377.95001659457876,388.1241270722852,395.6175688385286,406.3210152999584,366.87991227005125,376.2623248507851,383.0137006176985,391.41444045135864,443.57869174313873,458.44635185443735,470.33910251435634,500.4152051411363
6812.22163031054,400.70422155830704,412.5115276925039,421.5364930523541,437.8802833254843,389.53144045444293,400.53970558198296,408.81572217567197,422.2553424961272,378.0268629146761,388.21235803239693,395.7171844386548,406.4630208882487,366.9567585901486,376.3505558108968,383.11331621782466,391.551236324052,443.65553806323607,458.5345828145491,470.4387181144825,500.5900958135841
6947.121738278548,400.7795756666268,412.59804537242655,421.6341743038797,438.0303983842543,389.6067945627626,400.62622326190564,408.9134034271975,422.40010097913853,378.1022170229958,388.2988757123196,395.8148656901804,406.60236541366345,367.03211269846827,376.4370734908195,383.2109974693503,391.6854687594699,443.73089217155575,458.62110049447176,470.53639936600814,500.76170918489663
7084.69322720234,400.8534665391302,412.6828830408564,421.7299587682359,438.17769847002404,389.68068543526607,400.71106093033546,409.0091878915537,422.5421449362084,378.17610789549923,388.38371338074944,395.91065015453654,406.7390969362257,367.1060035709717,376.5219111592493,383.3067819337065,391.81718405447197,443.8047830440592,458.7059381629016,470.6321838303643,500.9301044446439
7224.988997530388,400.92592258911935,412.7660733204736,421.82388327748123,438.3222344961582,389.75314148525524,400.79425120995273,409.10311240079903,422.681523463953,378.2485639454884,388.4669036603667,396.00457466378185,406.87326271634146,367.1784596209609,376.6051014388666,383.4007064429518,391.9464277356361,443.8772390940483,458.78912844251886,470.7261083396096,501.0953397976074
7368.062997280774,400.9969716781635,412.8476482004873,421.91598394846443,438.46405652610866,389.8241905742994,400.87582608996644,409.19521307178223,422.8182848394035,378.31961303453255,388.5484785403804,396.09667533476505,407.004909225484,367.24950871000505,376.6866763188803,383.492807113935,392.07324456955104,443.94828818309253,458.87070332253256,470.8182090105928,501.25747247693744
7513.970242785785,401.06664112681216,412.9276390489357,422.0062961967126,438.60321378488317,389.89386002294805,400.9558169384148,409.28552532003044,422.9524765310649,378.3892824831812,388.62846938882876,396.18698758301326,407.13408215683967,367.3191781586537,376.76666716732865,383.5831193621832,392.1976785730709,444.0179576317412,458.9506941709809,470.908521258841,501.41655875726514
7662.766839847468,401.1349577251008,413.00607662474846,422.09485475004965,438.7397546704688,389.9621766212366,401.0342545142276,409.37408387336745,423.0841452099326,378.45759908146977,388.7069069646416,396.27554613635033,407.2608264359116,367.38749475694226,376.84510474314146,383.6716779155202,392.31977302353073,444.08627423002974,459.0291317467937,470.997079812178,501.5726539677612
7814.510005311974,401.20194774285244,413.0829910895745,422.18169366194996,438.87372676520494,390.0291666389883,401.1111689790536,409.46092278526777,423.2133367604589,378.52458909922143,388.7838214294676,396.36238504825064,407.38518623107666,367.4544847746939,376.9220192079675,383.7585168274205,392.43957046891575,444.1532642477814,459.10604621161974,471.0839187240784,501.7258125051381
7969.258089071194,401.2676369397797,413.15841201937985,422.26684632463343,439.0051768471007,390.09485583591555,401.186589908859,409.5460754479513,423.3400962914671,378.5902782961487,388.85924235927297,396.4475377109341,407.5072049640911,367.5201739716212,376.99744013777286,383.843669490104,392.5571127379814,444.2189534447087,459.1814671414251,471.16907138676186,501.876087846588
8127.070596500084,401.3320505753893,413.2323684158206,422.35034548190515,439.13415090109226,390.1592694715252,401.26054630529967,409.629574605223,423.46446814700647,378.65469193175835,388.93319875571365,396.53103686820583,407.62692532053984,367.58458760723084,377.07139653421353,383.92716864737577,392.6724409503197,444.2833670803183,459.2554235378658,471.2525705440336,502.0235325626523
8288.008211338301,401.39521341869596,413.3048887173948,422.4322232417471,439.26069413023646,390.2224323148318,401.33306660687396,409.71145236506493,423.5864959171473,378.71785477506495,389.00571905728793,396.6129146280478,407.7443892602273,367.64775045053744,377.1439168357878,384.0090464072177,392.7855955263685,444.3465299236249,459.3279438394401,471.33444830387555,502.1681983300185
8452.132819024975,401.4571497577462,413.37600081037846,422.5125110886641,439.3848509668361,390.2843686538821,401.4041786998576,409.79174021198196,423.70622244870856,378.77979111411526,389.0768311502716,396.6932024749648,407.85963802750445,367.70968678958775,377.21502892877146,384.08933425413466,392.8966161973599,444.4084662626752,459.3990559324237,471.4147361507925,502.3101359442389
8619.507530495488,401.5178834089583,413.44573203954786,422.5912398957908,439.50666508349383,390.34510230509414,401.473909929027,409.87046901910867,423.8236898559175,378.8405247653273,389.146562379441,396.7719312820915,407.97271216152916,367.7704204407998,377.28476015794087,384.1680630612614,393.005542015204,444.4691999138873,459.4687871615931,471.49346495791923,502.44939533236663
8790.196706449662,401.57743772628,413.51410921869507,422.6684399367635,439.62617940408995,390.40465662241587,401.5422871081742,409.94766906008135,423.93893953099604,378.90007908264903,389.2149395585882,396.84913132306417,408.08365150645704,367.8299747581215,377.35313733708807,384.2452631022341,393.11241136230615,444.528754231209,459.53716434074033,471.5706649988919,502.58602556550716
8964.265982100349,401.6358356101695,413.58115864093855,422.744140897361,439.7434361146827,390.46305450630535,401.6093365304177,410.0233700206788,424.05201215467133,378.9584769665385,389.2819889808316,396.92483228366166,408.1924952215587,367.888372642011,377.4201867593315,384.32096406283154,393.2172619613127,444.5871521150985,459.60421376298376,471.6463659594894,502.7200748712777
9141.782292412196,401.6930995164005,413.64690608883336,422.8183718869197,439.8584766743255,390.52031841253637,401.67508397831244,410.0976010102375,424.162947706608,379.0157408727695,389.3477364287264,396.9990632732204,408.29928179126216,367.945636548242,377.4859342072263,384.39519505239025,393.3201308847853,444.6444160213295,459.66996121087857,471.7205969490481,502.8515906461755
9322.813897840191,401.74925146469775,413.7113768442858,422.89116144952726,439.971341825801,390.57647036083364,401.7395547337649,410.17039057284506,424.2717854757586,379.0718928210668,389.4122071841789,397.07185283582794,408.4040490351155,368.0017884965393,377.5504049626788,384.4679846149978,393.4210545647978,444.7005679696268,459.73443196633104,471.7933865116557,502.9806194678481
9507.430410577894,401.80431304720435,413.77459569827477,422.9625375749987,440.08207160626705,390.6315319433402,401.8027735877539,410.24176669831655,424.37856407062964,379.12695440357334,389.4754260381679,397.14322896129937,408.5068341176698,368.05685007904583,377.61362381666777,384.53936074046925,393.5200688024568,444.7556295521333,459.79765082032003,471.8647626371271,503.1072071072639
9695.702821325462,401.8583054367839,413.83658696038464,423.0325277096388,440.19070535781316,390.6855243329197,401.8647648498638,410.3117568329567,424.48332142946145,379.1809467931529,389.53741730027775,397.2132190959395,408.6076735582779,368.1108424686254,377.67561507877764,384.6093508751094,393.6172087773407,444.80962194171286,459.8596420824299,471.93475277176725,503.2313985407809
9887.703526587753,401.911249395163,413.8973744681533,423.101158766797,440.2972817379255,390.7384682912989,401.9255523576324,410.38038789011483,424.5860948303202,379.23389075153204,389.5982048080464,397.2818501530977,408.7066032408085,368.16378642700454,377.73640258654626,384.6779819322676,393.71250905685775,444.862565900092,459.9204295901985,472.00338382892545,503.3532379621103
10083.506356512937,401.96316528091427,413.95698159623805,423.1684571372153,440.40183872985654,390.7903841770501,401.98515948571713,410.4476862605331,424.68692090109664,379.28580663728326,389.6578119361311,397.3491485235159,408.80365842327194,368.21570231275575,377.796009714631,384.74528030268584,393.80600360551847,444.91448178584324,459.98003671828326,472.07068219934365,503.47276879417075
10283.186603282547,402.01407305728486,414.0154312654043,423.23444869917716,440.50441365290055,390.8412919534207,402.0436091548834,410.513677822495,424.7858356294159,379.33671441365385,389.7162616052974,397.41514008547784,408.89887374735827,368.26661008912635,377.8544593837973,384.8112718646477,393.89772579412374,444.96538956221383,460.03848638744955,472.1366737613056,503.5900337008359
10486.821050063569,402.063992299873,414.07274595133885,423.29915882845813,440.60504317256886,390.89121119600884,402.100923840818,410.57838795177594,424.88287437244867,379.386633656242,389.77357629123196,397.4798502147588,408.9922832478826,368.3165293317145,377.91177406973185,384.8759819939287,393.98770840886397,445.015308804802,460.0958010733841,472.20138389058656,503.7050745985667
10694.48800053392,402.1129422041555,414.12894769329284,423.3626124080836,440.7037633106679,390.94016110029133,402.157125582772,410.64184153140144,424.97807186663067,379.4355835605245,389.82977803318596,397.54330379438426,409.0839203621402,368.36547923599704,377.96797581168585,384.93943557355414,394.07598366033045,445.06425870908447,460.1520028153381,472.264837470212,503.8179326679332
10906.267308992625,402.16094159286894,414.18405810255643,423.4248338378973,440.8006094552747,390.98816048900477,402.2122359920355,410.70406296121513,425.07146223728125,379.4835829492379,389.8848884424495,397.605525224198,409.1738179391658,368.4134786247104,378.0230862209494,385.0016570033679,394.1625831924355,445.1122580977979,460.20711322460164,472.32705890002575,503.9286483650175
11122.240411066228,402.20800892324746,414.23809837076874,423.4858470439435,440.8956163706105,391.03522781938335,402.2662762602479,410.7650761672614,425.1630790081255,379.5306502796165,389.93892871066186,397.6665384302442,409.26200824889935,368.460545955089,378.07712648916174,385.0626702094141,394.24753809124155,445.1593254281765,460.261153492814,472.38807210607195,504.037261432703
11342.490355023314,402.2541622941203,414.2910892780672,423.54567548766755,440.9888182068115,391.08138119025614,402.31926716754634,410.82490461098536,425.2529551107155,379.5768036504893,389.9919196179603,397.72636687396823,409.34852299125515,368.50669932596185,378.1301173964602,385.1224986531381,394.33087889369784,445.2054787990493,460.31414440011247,472.447900549796,504.14381091184254
11567.10183370901,402.29941945287123,414.34305120107757,423.6043421749373,441.0802485095935,391.1266383490071,402.3712290905567,410.88357129825516,425.34112289375093,379.6220608092403,390.0438815409707,397.785033561238,409.4333933050936,368.5519564847128,378.1820793194706,385.18116534040786,394.4126355962831,445.25073595780026,460.36610632312284,472.5065672370657,504.2483351523092
11796.161217112125,402.34379780226317,414.3940041207498,423.6618696648898,441.1699402298125,391.171016698399,402.42218201022894,410.9410987882077,425.42761413229795,379.66643915863216,390.0948344606429,397.8425610511905,409.51664977709544,368.59633483410465,378.2330322391428,385.2386928303604,394.49283766355376,445.29511430719214,460.41705924279506,472.56409472701824,504.35087182392436
12029.756585576952,402.38731440712985,414.4439676300412,423.7182800786059,441.25792573291767,391.21453330326574,402.47214551952027,410.9975092019238,425.51246003690505,379.7099557634989,390.14479796993425,397.8989714649066,409.5983224505369,368.6398514389714,378.28299574843413,385.2951032440765,394.57151403659753,445.3386309120589,460.4670227520864,472.62050514073434,504.4514579272655
12267.977763672887,402.42998600093784,414.49296094145035,423.77359510761625,441.344236808298,391.2572048970737,402.5211388309295,411.05282423093405,425.59569126261624,379.75262735730684,390.19379128134347,397.9542864939169,409.67844083396534,368.6825230327794,378.33198905984335,385.3504182730868,394.6486931413907,445.3813025058668,460.5160160634956,472.67582016974467,504.55012980435095
12510.916354734722,402.4718289922211,414.54100289440527,423.82783602224276,441.42890467852055,391.299047888357,402.56918078388435,411.10706514556057,425.6773379178795,379.79447034859015,390.2418332342983,398.00852740854344,409.7570339097748,368.72436602406265,378.3800310127982,385.4046591877133,394.72440289705906,445.4231454971501,460.5640580164505,472.7300610843712,504.64692314920114
12758.665776086931,402.51285947089053,414.58811196250724,423.88102367977723,441.5119600084608,391.3400783670264,402.6162898519863,411.1602528030951,425.75742957335143,379.8355008272596,390.2889423024003,398.0617150660779,409.83413014268115,368.7653965027321,378.4271400809002,385.4578468452478,394.7986707240424,445.46417597581956,460.61116708455245,472.78324874190565,504.741873018277
13011.321294965517,402.5530932144213,414.63430626063507,423.9331785325022,441.59343291432396,391.38031211055716,402.66248415011415,411.21240765582,425.83599527059664,379.8757345707903,390.33513660052813,398.11386991880283,409.9097574880966,368.8056302462628,378.473334379028,385.51000169797277,394.8715235521609,445.5044097193503,460.6573613826803,472.8354035946306,504.8350138407924
13268.98006515108,402.5925456939191,414.67960355191025,423.98432063555487,441.67335297255727,391.41976459005497,402.7077814413894,411.26354975887267,425.91306353068205,379.9151870502881,390.38043389180336,398.16501202185555,409.98394340040204,368.8450827257606,378.51863167030325,385.5611438010254,394.9429878285853,445.5438621988481,460.7026586739555,472.8865456976833,504.92637942890383
13531.741164327565,402.63123208006994,414.72402125452794,424.03446965463934,441.75174922865347,391.45845097620577,402.752199144007,411.31369877795714,425.9886623626663,379.9538734364389,390.424851594421,398.21516104094,410.0567148411191,368.8837691119114,378.5630493729209,385.6112928201099,395.0130895257079,445.5825485849989,460.74707637657315,472.93669471676776,505.01600298777385
13799.705632180576,402.66916724897357,414.76757644845424,424.08364487358847,441.82865020584427,391.4963861451094,402.7957543379334,411.3628739969063,426.06281927198256,379.99180860534256,390.46840678834735,398.26433625988915,410.1280982869798,368.92170428081505,378.60660456684724,385.660468039059,395.081854148917,445.62048375390253,460.7906315704995,472.9858699357169,505.10391712550967
14072.976509250238,402.7063657878635,414.8102858819946,424.13186520177914,441.90408391368436,391.5335846839994,402.83846377147376,411.411094325097,426.13556126871714,380.02900714423254,390.51111622188773,398.3125565880798,410.19811973789473,368.95890281970503,378.6493140003876,385.7086883672497,395.14930674427245,445.6576822927925,460.8333410040398,473.03409026390756,505.190153862977
14351.658876553453,402.7428420007166,414.85216597823336,424.17914918140355,441.9780778565263,391.5700608968525,402.8803438677125,411.4583783047214,426.20691487578085,380.06548335708567,390.5529963181265,398.3598405677042,410.26680472481985,368.99537903255816,378.69119409662636,385.7559723468741,395.2154719060839,445.69415850564565,460.8752211002786,473.08137424353197,505.274744643488
14635.859895990754,402.7786099137533,414.89323284134963,424.2255149945993,442.0506590418856,391.60582880988915,402.9214107308287,411.50474411791714,426.2769061369765,380.1012512701223,390.5940631812427,398.40620638089996,410.3341783175213,369.0311469455948,378.7322609597426,385.80233816006984,395.2803737843906,445.7299264186823,460.91628796339484,473.1277400567277,505.35772034236464
14925.688851553345,402.8136832808309,414.93350226280904,424.2709804704406,442.12185398869656,391.6409021769668,402.9616801522882,411.55020959375844,426.3455606249597,380.13632463719995,390.63433260270216,398.45167185674126,410.40026513223927,369.06622031267244,378.77253038120205,385.84780363591113,395.3440360923442,445.7649997857599,460.9565573848543,473.173205532569,505.4391112763772
15221.257191346169,402.8480755887327,414.97298972743704,424.31556309179473,442.19168873545937,391.6752944848685,403.0011676169162,411.5947922151126,426.41290344909544,380.1707169451017,390.67382006733015,398.4962544780954,410.46508933924997,369.1006126205742,378.81201784583004,385.8923862572653,395.4064821134934,445.79939209366165,460.9960448494823,473.21778815392315,505.51894721305763
15522.678570442995,402.8818000623537,415.01171041937226,424.3592800020443,442.26018884827806,391.7090189584896,403.0398883088514,411.6385091253621,426.47895926320876,380.20444141872275,390.7125407592654,398.53997138834495,410.52867467032723,369.13433709419525,378.85073853776527,385.93610316751483,395.4677347089717,445.83311656728273,461.0347655414175,473.26150506417264,505.59725737988833
15830.068894590448,402.91486966978647,415.0496792279062,424.4021480116793,442.32737942879,391.7420885659223,403.0778571173853,411.6813771349971,426.54375227323226,380.23751102615546,390.75050956779927,398.58283939797997,410.59104442610317,369.167406701628,378.88870734629916,385.97897117714984,395.5278163245881,445.86618617471544,461.0727343499514,473.3043730738077,505.6740704733686
16143.546364777205,402.9472971273071,415.0869107532077,424.44418360476163,442.3932851219872,391.77451602344297,403.11508864268677,411.72341272807944,426.6073062447473,380.2699384836761,390.78774109310075,398.62487499106226,410.65222148332816,369.1998341591486,378.92593887160064,386.0210067702322,395.5867489978207,445.8986136322361,461.1099658752529,473.34640866689,505.7494146679547
16463.23152268592,402.9790949042658,415.123419311938,424.48540294526356,442.45793012393113,391.80631380040165,403.1515972014171,411.7646320685814,426.6696445104239,380.3017362606348,390.82424965183105,398.66609433156424,410.71222830203186,369.2316319361073,378.96244743033094,386.0622261107342,395.64455436471474,445.9304114091948,461.1464744339832,473.387628007392,505.8233176248798
16789.24729704519,403.0102752278809,415.1592189427554,424.5258218832832,442.5213381893582,391.8374941240168,403.1873968322345,411.80505100660105,426.7307899773551,380.33291658425,390.86004928264845,398.70651326958387,410.7710869325836,369.26281225972247,378.99824706114833,386.10264504875374,395.70125366668447,445.96159173280995,461.1822740648006,473.4280469454116,505.8958065008493
17121.71905089941,403.04085008794146,415.1943234117137,424.56545596113943,442.58353263918065,391.8680689840773,403.22250130119284,411.84468508445724,426.79076513429,380.36349144431045,390.8951537516068,398.74614734744006,410.8288190226548,369.293387119783,379.0333515301067,386.14227912661,395.7568677572198,445.99216659287043,461.21737853375896,473.4676810232678,505.96690795661544
17460.77462981474,403.0708312414169,415.2287462175559,424.60432041934837,442.6445363678806,391.89805013755273,403.25692410703505,411.8835495426662,426.8495920587638,380.3934725977859,390.929576557449,398.78501180564905,410.8854458240822,369.32336827325844,379.0677743359489,386.1811435848189,395.81141710849784,446.02214774634587,461.2518013396012,473.5065454814768,506.03664816543005
17806.5444110395,403.1002302169785,415.26250059690443,424.6424302024838,442.7043718507985,391.92744911311433,403.29067848638357,411.9216593258016,426.9072924241263,380.4228715733475,390.96333093679755,398.8231215887845,410.94098819963375,369.35276724882004,379.10152871529743,386.21925336795437,395.8649218179006,446.05154672190747,461.2855557189497,473.54465526461223,506.1050528213771
18159.161353638425,403.12905831943226,415.29559952935136,424.6797999649238,442.763061151317,391.9562772155681,403.32377741883045,411.9590290882416,426.9638875064695,380.45169967580125,390.9964298692444,398.8604913512245,410.9954666296772,369.38159535127375,379.1346276477443,386.25662313039436,395.91740161443886,446.08037482436123,461.31865465139657,473.5820250270522,506.1721471475858
18518.761049619345,403.15732663406595,415.32805574244924,424.716444076486,442.8206259279413,391.9845455302018,403.3562336319284,411.99567319980383,427.01939819145537,380.47996799043494,391.02888608234235,398.8971354627867,411.04890121875206,369.4098636659075,379.16708386084224,386.2932672419566,395.96887586508285,446.1086431389949,461.3511108644945,473.61866913861445,506.237955904324
18885.4817760725,403.18504603091185,415.3598817166057,424.7523766279529,442.8770874412752,392.0122649270477,403.38805960608477,412.0316057512707,427.07384498104267,380.50768738728084,391.06071205649874,398.9330680142536,411.10131170204517,369.4375830627534,379.19890983499863,386.32919979342347,396.01936358100073,446.1363625358408,461.3829368386509,473.65460169008134,506.3025033969742
19259.464548342334,403.21222716892646,415.39108968988177,424.7876114364904,442.93246656089514,392.03944606506235,403.41926757936085,412.0668405598082,427.127248000116,380.5348685252955,391.0919200297748,398.9683028227911,411.1527174517718,369.464764200768,379.2301178082747,386.36443460196097,396.0688834237054,446.1635436738555,461.414144811927,473.68983649861883,506.3658134838913
19640.85317425217,403.2388805000895,415.42169166269855,424.82216205096097,442.986783772123,392.06609939622535,403.4498695521777,412.1013911742788,427.17962700301666,380.5615218564585,391.12252200259167,399.00285343726165,411.2031374834622,369.491417531931,379.26071978109155,386.3989852164315,396.11745371111,446.1901970050185,461.44474678474376,473.7243871130894,506.42790958414577
