tag,m_GeV,delta_keV,E_star,halfwidth_v250,v_min_248,exo_lo,exo_mid,exo_gap,exo_hi,exo_roi,exo_lomid,exo_he1700,exo_he1000,exo_all,exo_gap_true,exo_hi_true,exo_lomid_true,exo_roi_true,exo_D248,exo_pct248,exo_p16,exo_p50,exo_p84,exo_p95,exo_mode,exo_fwhm,exo_f_hi_of_roi,endo_lomid,endo_gap,endo_hi,endo_roi,endo_he1700,endo_he1000,endo_all,endo_D248,endo_pct248,endo_p16,endo_p50,endo_p84,endo_mode,R_roi,gap_per_hi,lomid_per_hi,he1700_per_hi,D248_per_hi,endo_D248_per_hi,Z5_exo,mu_hi_exo,mu_gap_exo,mu_lomid_exo,mu_he_exo,kappa_exo,Z4_exo,Z5_endo,mu_hi_endo,kappa_endo,Z4_endo,B_exo,B_endo,B_exo_mu3,B_endo_mu3,B_exo_log,B_endo_log,B_exo_noHE,B_endo_noHE,B_exo_bin,B_endo_bin,kappa_f2_one_event,sigmaN_f2_cm2,endo_events_at_exo_coupling_f2fo,endo_gap_at_exo_coupling_f2fo,date_exo,date_endo,B_exo_date,B_endo_date
p,4000.0,260.0,252.28499091422944,216.3922319198059,5.374761461116962,175260.66848456181,454697.336680685,415463.22863013594,135772.66414196487,1182650.483030744,629958.0051652468,57187.41101311784,39026.20700471866,1294930.5795206884,424351.15185721143,134309.23601979192,623539.8609787186,1182650.483030744,930.9236458089338,0.9898045060943311,55.4441777425839,93.02430887057803,189.4690140680705,220.51413462662626,61.5,39.0,0.11480371089353823,926.6723350785538,4384.367798024482,1572.7485422863783,6900.486391755927,597.4217326182567,428.27610967288535,7828.557795399328,10.854117761326686,0.979741613301533,131.34425666446208,171.10974266337055,209.47561488831366,170.5,171.3865394247668,3.0599917240758026,4.639799985853988,0.4211997413067057,0.006856488024979413,0.006901368826289005,2.833095102877323,0.1756878862365692,0.5376034779042728,0.7059256606970804,0.07399969223356488,1.2939857028427216e-06,3.080190504822749,2.9277668795635314,0.23068567270663337,0.00014667676777577857,3.165697191112463,2.6375581233951957,4.579699151866537,8.791855549574255,15.264991209155133,16.58230338462018,21.7764825497156,3.07190637355489,5.5042176756919385,5.476267979208166,9.4550846405014,8.455583575608317e-07,2.5064403971969425e-44,0.005834763939784011,0.003707238834240181,,,,
p,4000.0,270.0,261.98825979554596,219.95425183924064,17.54579208266845,111019.18897153517,361375.611428145,400254.7679598126,134223.32430516876,1008330.9508466701,472394.8003996802,58464.68369121053,39757.7872785743,1114829.4816331856,408644.0619031763,132892.7964117595,466342.2036097372,1008330.9508466701,927.2428934523696,0.9880639382883089,59.049281392011366,135.26127029569483,194.23484190741095,223.73577283637027,63.5,38.0,0.13311435515538309,387.18290634281936,3251.396082027682,1230.5281110841079,4882.46715758379,492.4277188631676,352.40573986202185,5613.305914137802,8.624099455082941,0.9771667810517447,140.8690655956539,175.1161557816636,212.1372530475674,171.5,206.5207851486435,2.9820060710893848,3.5194687871509447,0.4355776761890193,0.006908209867788699,0.007008453831652022,2.857778468060541,0.1874272009066529,0.5589090509909288,0.5712518628711936,0.08163910462553234,1.396383243202354e-06,3.1005712000152297,2.9484657416175546,0.24156482894662615,0.0001963098825379983,3.1800722166066717,3.02584779135604,5.0957319904604805,10.08613963636032,16.98449953047974,17.790574692121154,23.126240538500355,3.5848032324102483,6.2480950449974415,6.237104213787822,10.361700860210716,9.917378804650649e-07,2.939752016878718e-44,0.004842127630302438,0.0032245326589425494,,,,
p,4000.0,280.0,271.69152867686245,223.45949916950295,29.71682270421987,68400.02811654749,283763.84115807764,383979.60401043866,132321.6732651618,869921.5105162645,352163.86927462515,59667.61744868321,40428.68671456084,972059.9898510731,391835.01194755686,131139.037042004,346494.91051373695,869921.5105162642,921.3519868852587,0.9862222433892114,63.095176976366055,147.23173113922547,198.3213117856593,226.54090247168432,64.5,38.0,0.15210760012892893,157.68339655682914,2358.001972229913,948.3494254692238,3474.595836807753,402.3847387093076,287.5014445406641,4049.8173062244714,6.753970444613528,0.9747646447664495,145.8503805417107,178.06350794445848,214.26178000295673,173.5,250.36624441347843,2.9018647855289355,2.6614224305410463,0.4509285287612271,0.006962971100274289,0.007121816350836932,2.87931530647494,0.19809501742123042,0.5748449552434096,0.4565677766956822,0.08932669476068508,1.497071587239259e-06,3.117971698107844,2.967890653661059,0.2519199263192196,0.00026564040590268173,3.193123547442775,3.407471642114767,5.627279700678133,11.358181231895335,18.755378102679945,18.922868874029064,24.477913002825215,4.107098819494088,7.059057404832835,6.970045182590328,11.262349740801817,1.1495289953303246e-06,3.4074832161278217e-44,0.003994148661464545,0.0027105916381243763,,,,
p,4000.0,290.0,281.394797558179,226.91060494390763,41.88785332577135,40810.96861145002,219964.63458006733,366796.05411617254,130084.76634077268,759107.9159184876,260775.60319151735,60796.58015454244,41043.012092638106,857961.7998817912,374114.89371162676,129045.83280428397,255494.86830425286,759107.9159184874,913.2560539228876,0.9843134085676641,67.7818844934563,155.0754069389554,201.83386172108595,228.98628423360668,66.5,37.0,0.17136531395984161,66.24648043341334,1665.8693641105988,718.4174798621297,2458.778785962306,325.3112154630636,232.0339628394334,2908.770453104622,5.2084892101785645,0.9723590414666428,149.07138968741626,180.45331994183184,216.12274530187307,175.5,308.73371783277014,2.8196695465117427,2.0046590429227074,0.4673612588523893,0.007020468880502915,0.007249947775739139,2.898276082724305,0.20776452730875433,0.5858273104979019,0.3606864353133366,0.09710109102789104,1.5971472536952573e-06,3.1329247565867284,2.9874345984989232,0.262432729230435,0.0003652927950483583,3.2057915323847985,3.7789904350941215,6.2118852125807775,12.596500854053943,20.702538654926794,19.984225171395494,25.927480324022078,4.635243761534178,8.005489022010721,7.66811490256286,12.214674652719115,1.3173357556020785e-06,3.9049032216270964e-44,0.0032390372098640157,0.0021945092775049898,,,,
p,4000.0,300.0,291.09806643949554,230.31000304575375,54.05888394732278,23434.277421595605,168570.20798228827,348781.13376640884,127501.42320989471,669730.3856641988,192004.48540388388,61842.67420576291,41592.874127331736,766108.4835307362,355544.61049579503,126615.29711957833,187119.33646473696,669730.3856641988,902.9522074561842,0.9823777966539381,73.44087510825699,160.9306359903886,204.8400429926599,231.10011963063434,169.5,84.0,0.19037724125872887,29.872428859455482,1137.5891050218506,533.5309259079054,1707.3157209668327,259.85963303806017,185.0341950907668,2055.67462261718,3.9515587566008605,0.9696525517524033,151.68794833811833,182.77054040627033,217.9899476919204,178.5,392.2709651410803,2.735507769134782,1.5059007230672499,0.4850351678346099,0.007081899046489317,0.007406428689914318,2.9151585502229747,0.21650420786976748,0.5922489426781208,0.28234530819230824,0.10501215480101195,1.6980532641847855e-06,3.14583175072141,3.0089539856058294,0.274155984591691,0.0005138520960620266,3.219282621545082,4.1386052210584,6.920055791523131,13.795087219961381,23.060423170877936,20.983341123684973,27.63565664872629,5.167822507210027,9.223729723106143,8.326313338161011,13.322014564954163,1.4931381663507166e-06,4.4260242776546173e-44,0.0025492582649861684,0.0016985777103328788,,,,
p,4000.0,310.0,300.801335320812,233.65995029071655,66.22991456887426,12883.060466604249,127707.67959948746,330281.2000489057,124608.4810358819,596912.3630414825,140590.7400660917,62807.38357117314,42079.914411695994,691422.4958936196,336490.19464877207,123872.05755447513,136101.13474594697,596912.3630414824,890.44449679691,0.9804520282619851,80.91624283229625,165.53665378342365,207.41242646527758,232.92687497871603,170.5,84.0,0.2087550681660487,13.72857192716012,743.4219159138771,386.52745741693315,1148.4402778740248,204.6509728369853,145.4790972795216,1414.281615699212,2.933054393700003,0.96629216259881,154.44930210840224,185.35022485483367,220.05507926291287,180.5,519.7591677526999,2.6505515299058886,1.1282598013983303,0.504037791401111,0.007145938136750902,0.007588217440750202,2.9302578066620284,0.22439146481133163,0.5947611403534985,0.21924683900736264,0.11310177833276372,1.8007720096252238e-06,3.1570226952798452,3.0328931194335618,0.2878179810008379,0.0007446249302035459,3.2342362951703842,4.484419937510358,7.807581641911393,14.947608368209508,26.013805915309888,21.92281860637041,29.685628584707,5.703372364974627,10.875737991082342,8.94243537627812,14.67319078678968,1.6752878008836028e-06,4.965960047014026e-44,0.0019239679875657288,0.001245445666640034,,,,
p,4000.0,320.0,310.5046042021285,236.9625439532272,78.40094519042567,6709.2203081448315,95654.47697977201,311311.06178829446,121414.166796316,536506.326902554,102363.69728791685,63687.020728385985,42501.86433699485,629579.3661873875,316964.3258557476,120833.25500196606,98262.90214919577,536506.3269025539,875.8472175303135,0.9785497806713299,95.11603268160069,169.25753357739308,209.63326993377842,234.5130363664369,171.5,84.0,0.2263051910259551,5.539223339843658,458.1479376957978,271.49404755535244,738.6777775887837,158.59462900313537,112.52772454180398,938.105247713781,2.1210453148731254,0.9618448974258401,157.8920149793568,188.49751569765786,222.4988954844178,184.5,726.3063045619642,2.5640423189704777,0.8430951674662631,0.5245435718817485,0.007213715175426207,0.007812492885099755,2.9440533003663654,0.2315961445251599,0.5938223154729129,0.16909307315908118,0.12148226888326903,1.90748864515691e-06,3.166891134041768,3.060368175155253,0.3041458570456125,0.0011202671284481953,3.2511275243635005,4.820519894586193,8.96817445398308,16.067670341587373,29.872389324297107,22.82121244797404,32.2505424906957,6.249280977024843,13.273626456826014,9.523519662892518,16.373671045794012,1.8639109174599363e-06,5.525084789859581e-44,0.0013768295741327767,0.0008539469428829522,,,,
p,4000.0,330.0,320.20787308344507,240.21973712355557,90.57197581197717,3278.5060668611363,70880.94902473266,292120.56843908806,117930.26765846334,485609.9642953179,74159.4550915938,64478.50037464359,42858.91671733663,577552.4673483506,297228.6657783817,117498.14589164054,70441.37320279855,485609.9642953178,859.2332059397706,0.9766858725541782,127.13289476762112,172.31562924269943,211.5570111908791,235.91054414024757,172.5,85.0,0.24284976901080527,1.6455899606920206,261.1633074244701,183.1693083562708,448.47744281851715,120.49753732372353,85.3727812558915,595.0784794955738,1.4853461717003615,0.95558040101716,162.3622662958922,192.3651605203014,225.44590208753547,188.5,1082.7968542708334,2.4770618623973237,0.628841573618456,0.546751072942352,0.007285942981391234,0.008109143311341825,2.956780765217555,0.23817749453709716,0.5899803881991902,0.12970593846287135,0.13022380068887907,2.019646857979502e-06,3.1756262287605104,3.0918849951147647,0.3230551400405986,0.0017636968929982794,3.269496741849775,5.147381219646099,10.49219444503893,17.156852779101076,34.93227779660044,23.685796140976187,35.50120477963157,6.8086014322561965,16.93679837117207,10.069593938633004,18.45920018676088,2.0592658172719496e-06,6.104164173678415e-44,0.0009235342678137077,0.0005378046717048968,,,,
p,4000.0,340.0,329.91114196476155,243.43335221500595,102.74300643352859,1492.0895477814026,52032.25393716346,272786.1613944235,114191.01172207735,441880.36048972345,53524.34348494487,65177.84217251174,43147.389899391055,532896.4589000341,277356.5035430389,113914.155229748,50172.92846383326,441880.3604897234,840.6823553434106,0.9748587175014202,135.23390861023566,174.8840565574143,213.24923796046068,237.14519502672638,174.5,85.0,0.2584206539424443,0.2976810369754097,133.60644005275458,117.11424142401137,252.73518276868035,89.36716062022599,63.23806588343973,357.96093287071346,0.9960619632728618,0.9465661669571925,167.9973918669095,197.1405310631007,228.96205276165574,193.5,1748.3927470998806,2.3888584336072034,0.46872641443281504,0.5707790936395605,0.007362071170623279,0.008505045596176692,2.9687113742024924,0.24428571036944172,0.5835639794257675,0.09915974099274359,0.13943317635376612,2.1392726685353663e-06,3.18350682709894,3.1265910537463517,0.3433333342063781,0.002931610451741236,3.287935827757742,5.469146318643899,12.417440242115607,18.228951856346338,41.31198134852762,24.529009656623384,39.50810107419165,7.390548086527458,22.82711222142811,10.5895107329198,20.83386194337051,2.2630559975368185e-06,6.708247778080807e-44,0.000571953871153226,0.00030235885547092963,,,,
p,4000.0,350.0,339.6144108460781,246.60509288650175,114.91403705508009,623.8685444544748,37822.1646792191,253535.21452423892,110223.29738982646,403559.59660877765,38446.03322367358,65785.74756601796,43368.79899380491,493780.88492917776,257588.35763172913,110089.23521830719,35451.208620302656,403559.5966087776,820.2870414195964,0.9730563728444653,140.18846683556717,177.0819164702582,214.75900544812058,238.25604585280323,175.5,85.0,0.2731276825432059,0.02571675011537075,58.86281625396393,69.41786056443216,129.42816910459354,64.31427584052467,45.45079465047929,202.8434891638573,0.6313129574108091,0.9329371938762757,174.8374635548443,202.8837903180094,233.13305314689384,200.5,3118.0198205743986,2.3001962427921345,0.34880133451008627,0.5968406781857892,0.007442047741671974,0.009094387990030865,2.979982261525483,0.24998025310110303,0.575003638955384,0.07550952413453413,0.1491983837939176,2.267943883197383e-06,3.1906655819951792,3.162365585517894,0.3595272633352643,0.005179175221073817,3.3018109625018615,5.787009989547012,14.547016205627425,19.287941279910324,48.35925257768627,25.35611914248859,44.16760747701809,8.001251378891933,32.76177108501181,11.085620158022532,22.830274862422524,2.4779487550371127e-06,7.345242118740535e-44,0.00032071637049946045,0.00014585904225448824,,,,
p,4000.0,360.0,349.3176797273946,249.73655460201488,127.0850676766315,236.17778401965617,27335.57712541401,234449.83050899347,106046.26102744983,369396.24869251566,27571.754909433665,66299.47803750573,43521.84779137351,458899.71311487805,238003.9464473514,106052.58277291287,24915.817535708004,369396.2486925156,798.2327122076118,0.9712644645353131,143.74739790378615,178.99998606647466,216.12934219721188,239.27309472521574,176.5,85.0,0.2870799619725495,0.0007820026429317251,21.047216022639347,36.881588997589255,58.613434935182234,44.45959442292693,31.372774839471646,107.99152689389956,0.3666203666352276,0.9119995936404447,182.84655134260325,209.59735370268515,237.8651309339234,207.5,6302.245365776858,2.210825994594064,0.2599974260506627,0.6251939238135351,0.007527212222984374,0.009940471020898572,2.9907897754216908,0.25533108833883567,0.5644926073274911,0.0574897787071309,0.15963144499013704,2.4077330578656027e-06,3.1972335132599623,3.1901222133692837,0.35939268779299727,0.009744501187746786,3.301634077026374,6.1041232823011615,15.878456726283432,20.344313122843726,52.7859919379847,26.178295436855127,48.19504181883988,8.651174746985706,49.55531031940523,11.561841460135636,22.803602320365975,2.7071200737406432e-06,8.024561583732163e-44,0.00015867360630392294,5.697734099124268e-05,,,,
p,4000.0,370.0,359.0209486087111,252.82923401262397,139.256098298183,81.1710481646839,19655.501115228155,215771.71086962835,101665.89775546925,338473.55737356364,19736.67216339284,66720.66718658252,43607.7511694491,427299.0879760472,218854.21213646402,101807.50292470539,17395.52004437274,338473.55737356364,774.4157631672366,0.9694691168644497,146.50573178151964,180.7006970908061,217.3848102277459,240.21613816036452,177.5,85.0,0.30036584997764976,6.08118250478933e-06,5.616232372231905,16.630220934385573,22.62242140054574,29.23952876738738,20.621050339945704,54.375569481089826,0.1885174444325305,0.8789094948625151,191.87346496480674,217.02431352626297,243.1324486982135,216.5,14961.86245409602,2.122360748622029,0.19413266984435867,0.6562738210118564,0.007617261837690071,0.0113358352349211,3.0010738785710336,0.26027675807909917,0.5524011751256716,0.043757440203789584,0.17081282254514896,2.5601186221276172e-06,3.203172156751704,3.1970983702096443,0.3222864920125395,0.019379567672860074,3.26850144507456,6.4163946801949,14.55911543622631,21.38443628403432,48.47398742337999,26.98817165142069,49.24285212935402,9.341310587495837,77.88143421295703,12.01067727771463,18.339368911170183,2.954440541115383e-06,8.757679534656182e-44,6.683659892396857e-05,1.659282460884656e-05,,,,
p,4000.0,380.0,368.7242174900276,255.88453731778162,151.42712891973443,24.72999590692561,14101.473300313046,197592.4264452965,97144.99389289535,310130.9103068003,14126.203296219972,67045.91017771869,43624.98781349722,398286.8020049473,200231.83759540724,97410.39406410191,12080.974238225926,310130.9103068003,749.1077371317687,0.967651362311627,148.76582091656255,182.25805300841583,218.56101410559327,241.10475877695438,178.5,86.0,0.31323867007256273,7.185038718414064e-09,0.9562112121253591,5.877797125164681,7.009168174011929,17.862524962146836,12.569577778813876,26.088754206973523,0.07922498917260917,0.8275958050614715,201.74799017655795,225.0145185626146,248.64355767635985,225.5,44246.46443163977,2.033994944331839,0.14541360012636828,0.6901633063216658,0.007711233560400216,0.013478687250606577,3.0109406729266928,0.2649098119212089,0.5388252181516372,0.03335960987258697,0.18283103167259218,2.7269527878428633e-06,3.208624793494143,3.155560613377485,0.2373967343669201,0.04038872545473724,3.173889827201485,6.7264981479281385,9.401658772704128,22.4172140703982,31.336967385151073,27.79143271973363,43.13221244708624,10.083671305371714,122.54058193375506,12.438728620975803,9.96315129846716,3.2244447965884455e-06,9.55803774444903e-44,2.26006758471061e-05,3.0832502673771443e-06,,,,
p,4000.0,390.0,378.4274863713442,258.9037877383415,163.5981595412859,6.704542024248909,10117.272862032205,180064.25065317538,92504.58455555176,283925.68861239386,10123.977404056453,67274.19472453595,43573.79234604146,371401.3516492448,182281.77149264194,92895.24945584232,8350.336718399198,283925.68861239386,722.5798556380199,0.9657914853714746,150.67101292079894,183.69325311093016,219.68365081306604,241.95400978466256,180.5,86.0,0.32580561839135314,7.826198418741736e-13,0.08047055161056675,1.4510886923305957,1.5961293841099544,9.905880741357414,6.956926209635215,12.063836043196579,0.024873284840211975,0.7423087193816114,212.41373110928913,233.60765982983182,254.6341240565238,234.5,177883.88049175515,1.946544071499953,0.10944298007172502,0.7272525469711806,0.007811286966043171,0.017141119610175556,3.0204405459666064,0.269178574916004,0.5239679591775535,0.025512104885291712,0.19576080419773662,2.9098944253336356e-06,3.2135564328192014,3.0302675203294167,0.12639675720352414,0.08710477717286744,2.9697773770431346,7.032799291733174,3.4016626766866764,23.437213672942068,11.338875562448115,28.58995851923851,29.236892568040737,10.885409817964534,189.03569912918437,12.839571596314997,2.837120068293708,3.522048339082018e-06,1.0440206946118995e-43,5.621644846264469e-06,2.8342117264501045e-07,,,,
p,4000.0,400.0,388.1307552526606,261.8882322140214,175.7691901628373,1.6214482873466116,7288.2323272137255,163229.2470219847,87759.85429187263,259475.22335704154,7289.853775501072,67406.42143832632,43455.55509625538,346243.58170809434,165068.8335748973,88252.50396937857,5765.584100720742,259475.2233570415,694.7980182062004,0.9638650766896666,152.35558039120173,185.0573884826711,220.76646696549253,242.77583672560488,181.5,86.0,0.33822055592226563,4.8420189317887884e-18,0.002187253005329942,0.2091783882528522,0.22722298471330407,4.788981925488397,3.349526817045719,5.257914124435976,0.004610553668280525,0.6120946555697763,223.03512502674363,242.06412073332228,260.7599512369498,243.5,1141940.9162520743,1.859953487150459,0.08306592842846344,0.7680780919957472,0.007917037053131765,0.022041252477322592,3.029551152409061,0.27306224777223764,0.5078830799531161,0.019642758466548862,0.20973313026497026,3.111471070406343e-06,3.217968369810188,2.7343320843462586,0.04146333138375431,0.198219958237913,2.5727124194498763,7.3328833042360895,0.47795471716414994,24.436406355038216,1.5931823905471665,29.37973910633538,12.349497247560073,11.75577761212054,265.132499504177,13.209599140979313,0.31125153818755946,3.853932514489008e-06,1.142399227210181e-43,8.757020488258413e-07,8.429525474654861e-09,,,,
p,4000.0,410.0,397.83402413397715,264.8390474214673,187.9402207843888,0.3450877441267405,5264.479418179582,147197.69404713847,82955.30219899784,236575.33506032004,5264.824505923709,67441.39200615279,43269.256606487696,322600.441049853,148686.54967616076,83545.201958762,3966.110497138956,236575.33506032004,665.9093835327824,0.9618570350765899,153.8781551032363,186.3739126621922,221.8230292240706,243.57740579944752,182.5,86.0,0.35065068037564684,6.269791119039357e-25,5.234123477268832e-06,0.012701401735081325,0.014373531228797596,1.9179970870674965,1.3345940293141354,2.0240274070180377,0.00034502861854485655,0.4465170903494659,233.6340766180161,249.70972957116808,266.1631087041539,249.5,16459096.327445105,1.7744217686535861,0.06346579864532531,0.8129847064431227,0.008027327559308524,0.027164609524308332,3.0382097178028964,0.27653318238851315,0.49068649858523017,0.01519864576974286,0.22481724810590784,3.333520282105052e-06,3.2218523795595084,2.065994826831382,0.006278878071947267,0.49434528589116106,1.7507659964368554,7.623031121292341,0.01509821139013566,25.402427704466675,0.05032737130045221,30.152814433584805,2.203139209043044,12.70238537382722,333.31631580838086,13.544571786627902,0.008252015065745603,4.226983340190676e-06,1.2529805550848887e-43,6.075667704383786e-08,2.2124552738916245e-11,,,,
p,4000.0,420.0,407.5372930152937,267.7573451953003,200.1112514059402,0.06487498977614828,3831.7155363388133,132065.61135470576,78106.92723978272,215121.11452443662,3831.7804113285893,67381.38969663763,43017.30175650318,300364.94680217816,133248.23720296082,78773.29182183744,2733.588718105135,215121.11452443662,636.1749439698748,0.9597541507685226,155.29653149192683,187.65117018665285,222.8617847542702,244.3696340173248,184.5,85.0,0.36308350025264574,6.7652142365264544e-34,1.2276222662102916e-10,0.00014252757217071355,0.00019484305702441665,0.5585733676293485,0.38279496225659626,0.5851145070071345,3.6377939967567807e-06,0.16902482751039272,247.0166232659654,260.3564001712516,276.15166984380033,259.5,1104073800.7794592,1.690830967518076,0.04905813794934341,0.8626813533424706,0.008144923458797233,0.025523440421756315,3.046393037386154,0.2794616949005331,0.4725224879729097,0.011872747749069325,0.2410863931641725,3.577937383743257e-06,3.2250854804175093,1.6858739404357614e-07,7.257201832363626e-18,5.091788011144436e-14,0.0,7.8972600749480435,4.591538587576088e-05,26.315410786766417,0.0001530512862525362,30.904132064802212,0.0021388385225959475,13.731082615497428,313.4418193483709,13.83017854307748,3.693297614151392e-05,4.648544157139932e-06,1.377941422898314e-43,9.057365542901346e-10,5.706656312766733e-16,,,,
p,4000.0,430.0,417.2405618966102,270.6441774229777,212.2822820274917,0.01080180857575925,2809.3917700718785,117862.4426744237,73283.94425190976,195030.23269353597,2809.402571880454,67223.59721782798,42698.041212792836,279447.0668005509,118759.73940035593,74026.92758785437,1889.647835376525,195030.23269353597,605.946792377673,0.9575319943896486,156.65385752560672,188.91870648120175,223.89388398140184,245.1580191509382,185.5,85.0,0.37575684159217365,-1.6035180312533825e-48,-2.548140466500165e-20,1.1022873752210712e-08,7.394430568063293e-07,0.09978778589899039,0.06609803014512208,0.10449063455036883,6.575538361151872e-12,2.6259691591585975e-05,284.5289686778537,297.7183865307146,311.3917974970639,297.5,263752875760.1374,1.6082982961353398,0.038335853788427084,0.9173032088277119,0.008268479522537191,0.0005965357590921426,3.0541219938020605,0.28189979411160854,0.4533789585506031,0.00935874880518358,0.25858758570644985,3.846678791504352e-06,3.227746467379719,,,,,8.155525276901876,,27.17523549629037,,31.632743647031905,,14.859331868444903,,14.069969660447509,,5.127410177330644e-06,1.5198889451619772e-43,3.791427855025254e-12,-1.3065361361201e-25,,,,
p,4000.0,440.0,426.94383077792673,273.5005404745761,224.45331264904314,0.001584399000929776,2072.809417788205,104597.7213234705,68485.7819794228,176187.1032470355,2072.8110021872058,66971.82701214518,42315.261512395606,259731.8326527055,105252.55659852091,69283.33444056482,1309.8096867691852,176187.1032470355,574.9413504836007,0.9551825989372209,157.9770511926399,190.1869628330608,224.9219054007739,245.93886326872607,187.5,86.0,0.3887105282808214,5.734591850302993e-70,2.0092674988148808e-36,1.2368313778043373e-18,6.064619887004244e-13,0.00685582758720614,0.004091012765208667,0.007178877055030425,3.073388977956193e-23,1.2703101059832833e-10,316.08602795179996,329.0617212374676,342.14523587233214,329.5,2.9051631681745363e+17,1.5272910420282253,0.030266296773978598,0.9778938792327362,0.008395046882232391,2.4848892364068025e-05,3.0611447209848595,0.28371845580037,0.43332065600198605,0.0074364346477187315,0.27744654135254543,4.142735142976332e-06,3.2297110582788746,,,,,8.385680228622787,,27.941516525629904,,32.31115872315229,,16.08896049240234,,14.249795608547535,,5.675784331375718e-06,1.6824403669753903e-43,3.4421474530408266e-18,1.140416898731598e-41,,,,
p,4000.0,450.0,436.6470996592432,276.32737922039183,236.6243432705946,0.00020314227711430106,1539.5297608067806,92374.42337011777,63746.201000387824,158645.94244644887,1539.5299639490577,66625.81147554687,41868.1559189374,241273.33234282932,92817.28910003454,64587.59764717541,912.7488380816189,158645.94244644884,543.8572615577289,0.9526911025016427,159.2828046733236,191.44320914788818,225.94548781444757,246.71499164804698,188.5,85.0,0.4018142539126422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,1.4490969174705137,0.024150928836366128,1.0451730523539988,0.008531602715500177,,3.067544071435955,0.28474378803527006,0.41262134551078716,0.005955332148604553,0.29760653407966325,4.46683541241207e-06,3.2308050142122067,,,,,8.582084887748183,,28.595575869249387,,32.94305892410415,,17.42745537955464,,14.350971816427528,,6.3033443186708114e-06,1.86846439355568e-43,0.0,0.0,,,,
p,4000.0,460.0,446.3503685405597,279.1255906822863,248.79537389214605,2.3039888624448586e-05,1149.4562216957784,81103.52906855226,59110.66175004158,142303.758367031,1149.456244735667,66186.1080597942,41358.364763879006,223966.22196556334,81366.58568778525,59983.33903515895,638.9855977284141,142303.75836703097,512.592367088026,0.9500323469531093,160.59948749522573,192.72235535514673,226.97452961926257,247.4910199735799,190.5,85.0,0.415383700531527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,1.3720626138734644,0.019445836177512568,1.119698309920336,0.008671741305411209,,3.0731727856472575,0.2850586856851357,0.3911183653884816,0.0048004150994336294,0.3191797285897587,4.822458034568276e-06,3.2311284875032102,,,,,8.74084408903129,,29.124448441956826,,33.509853674439796,,18.89622633471162,,14.38103497959608,,7.027221286881208e-06,2.0830391132659576e-43,0.0,0.0,,,,
p,4000.0,470.0,456.05363742187626,281.89602735877685,260.9664045136975,2.2594492495529115e-06,859.5418203525925,70822.92128696817,54576.82868971859,127152.86450526539,859.5418226120418,65655.8111284218,40788.71968662337,207803.90899492026,70927.11679110599,55475.31634131478,449.3733306832289,127152.86450526537,481.37592714393986,0.9472070932254308,161.91516463173534,194.00253860413545,228.00605777253105,248.27321245500795,191.5,84.0,0.42922217208451935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,1.297673811162833,0.015749207919330165,1.2029979151351884,0.00882015204438992,,3.077931343026513,0.2844212492443037,0.3690860064825496,0.0038791685326269275,0.34215816986104314,5.21139201512242e-06,3.2304221908937873,,,,,8.849454847093458,,29.486588332921368,,33.99683944244718,,20.49556827286562,,14.315490137743367,,7.864549523841754e-06,2.3312435452918835e-43,0.0,0.0,,,,
p,4000.0,480.0,465.7569063031928,284.6395002588103,273.13743513524895,1.97995261285473e-07,642.2750405331265,61469.29038226101,50176.60082489361,113134.70969490641,642.2750407311217,65035.48934661632,40159.60632469699,192726.7458845812,61459.777088723116,51071.5247014324,316.28571297470717,113134.70969490641,450.41280615194876,0.9441766411013003,163.27273562363266,195.3065372846249,229.04536887722423,249.05835164937398,193.5,84.0,0.44351199521531703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,1.22505887947206,0.012800289979238216,1.296131827932651,0.008976550797528118,,3.0817969544861787,0.2828346278823696,0.3464890723094728,0.0031352363091536545,0.3665909632398269,5.636783345874831e-06,3.2286815945402725,,,,,8.905143559835121,,29.67274376012737,,34.39742726815548,,22.252395862044494,,14.155288606129716,,8.839020338645217e-06,2.6201003692204556e-43,0.0,0.0,,,,
p,4000.0,490.0,475.46017518450924,287.3567816748202,285.30846575680044,1.433857463341022e-08,478.14803407767835,53071.875440480406,45950.227613719,100299.80942854588,478.1480340920169,64326.75402821474,39472.9268923807,178789.80572760856,52957.005777864215,46848.11594638902,221.93742776232875,100299.80942854588,419.81992592591206,0.9409627796891725,164.63564682682033,196.62072652442708,230.0792064805249,249.83764303615305,194.5,84.0,0.4581287629111019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,inf,1.154986127307782,0.010405781623359358,1.3999224240841237,0.009136405796618289,,3.084478765481993,0.28020808673510306,0.32363645293849974,0.0025250690822697353,0.39226958403017986,6.098078318363837e-06,3.2257881972336033,,,,,8.895460074122964,,29.641412461062632,,34.677200460941926,,24.154100084925133,,13.893125152817902,,9.970108674158601e-06,2.9553824312542448e-43,0.0,0.0,,,,
