E_keV,Xe_p_300,Ar_p_300,Ge_p_300,Si_p_300,O_p_300,Ca_p_300,W_p_300,Na_p_300,I_p_300,Xe_p_350,Ar_p_350,Ge_p_350,Si_p_350,O_p_350,Ca_p_350,W_p_350,Na_p_350,I_p_350,Xe_p_380,Ar_p_380,Ge_p_380,Si_p_380,O_p_380,Ca_p_380,W_p_380,Na_p_380,I_p_380,CaWO4_p_300,CaWO4_p_350,CaWO4_p_380,NaI_p_300,NaI_p_350,NaI_p_380
630.0,0.0010734712326574743,0.04958210386547078,0.031304812406035575,0.19661579073935354,0.009019099371760333,0.03936097476324842,0.003633683743839246,0.14014071775538242,0.00032435154199760246,0.046575766316208494,3.5463443738101614,1.6036552534780166,20.401252665663826,6.033744606508672,2.814767387329562,0.14919120195872215,20.341320228287493,0.014151747456173938,9.782325744620945,953.5357472013399,366.0224704321115,6554.162921681404,3395.317997308767,756.7602932986254,30.487773843079925,7489.696697832629,2.981423124098995,0.009803806089969615,1.8281921289094702,879.4841689841136,0.021769266207723913,3.1319154633432382,1151.2874086171212
634.0,0.0012881789221041375,0.04409486639616914,0.028437787225767317,0.17833492048360056,0.006417132392869135,0.03456253741557785,0.0034975903267288042,0.1260934433595839,0.000499437953806723,0.05587298924673498,3.1844187217171105,1.4621887509899043,18.820474774448755,5.307362069404656,2.4954282624708943,0.14369517500916976,18.58364163623129,0.021851199668082476,11.74624733957337,860.7151635981567,334.513608603803,6053.565504184563,3033.5994175427227,674.4074862180985,29.422822229136703,6867.56689977518,4.610827168057079,0.008470634845864843,1.618778264346397,786.9415920961292,0.01976293908316036,2.868842741042345,1057.245159740195
638.0,0.0015024994715356907,0.039143196040626056,0.025828258787205186,0.16154275099030957,0.0045303403031975754,0.030277097623453552,0.0033503487597503867,0.11171891420718669,0.0006865344181740715,0.06543805684318085,2.854452955443249,1.3296847553583009,17.345779345905555,4.5874389594816565,2.2071628027246204,0.13774622671809084,16.95478256935165,0.030099434105728493,13.764503681188076,775.6063602767271,305.15945810910733,5625.838675268437,2703.7082205340794,599.6339650338887,28.222239782339496,6340.258846996853,6.358896225912187,0.007360715798099176,1.4148363461323952,702.4417126059753,0.017716585864897667,2.6259928578118044,977.8470533292809
642.0,0.001725712086533214,0.03468173204443171,0.023371729031930074,0.1461350641702971,0.0030318691651892377,0.02645579082013348,0.0031940952454034017,0.09871724084687578,0.0008773395872015873,0.07520739780070824,2.5540629959465484,1.21192817196541,15.834699746603707,3.946763274684869,1.9474473959112213,0.1315394280198311,15.447167571413907,0.03857182242021275,15.831699535940903,693.5293243124448,278.20901039330624,5185.430719722598,2403.476187986646,528.7222817031401,26.95090116734523,5846.676266411162,8.161872826342314,0.006395961216656438,1.2323182401612551,625.0265608609913,0.015883939960541434,2.4019290595231886,903.6682168687402
646.0,0.0019456574486118711,0.0306683523693477,0.021126423212495977,0.13201358502598382,0.0018790902834270973,0.023057562636599745,0.003030901958404202,0.08822121959818445,0.0010763837248989377,0.08485322166772426,2.2810080525491943,1.0979807757147542,14.563919225718426,3.4296007688670986,1.7139242822163236,0.1250267689782655,14.053516493936076,0.047235002427574786,17.9072177239404,622.650058069166,252.85385947559462,4810.172610145793,2130.7932540903894,467.755980247628,25.641374489025,5339.323157038218,10.011137923984922,0.00556250442192579,1.0807040476384029,555.0947469824789,0.014442584116698486,2.195506478108277,827.4164572877598
650.0,0.0021621048046783224,0.02730054355389886,0.01903391021136561,0.11908575187147227,0.0010332110287177541,0.020213657266701896,0.0028627402906209643,0.07752341529848981,0.001272237520131223,0.09456959781410797,2.033184496570698,0.9935573938140443,13.381886318097816,2.921063511621564,1.5043916541296465,0.11828751650070314,12.76684538563193,0.05620709629500487,19.954972628792667,557.9491905900092,229.09240058035732,4424.276152126186,1883.685211898023,412.7313506988884,24.26047694613452,4911.2940066646215,11.884457580527922,0.004871250708378918,0.9342017443645139,491.6289662951976,0.012967577950610001,2.005753925782335,763.3517037840326
654.0,0.002377023973154491,0.024043483340957347,0.017169706740731316,0.10726448655217559,0.0004591038427674631,0.01751974905861254,0.0026914662548779647,0.0679008236038443,0.0014737151496622206,0.10406887480244398,1.7957559016429594,0.89824261633968,12.28344806655483,2.5131493943314744,1.307523415166322,0.11133732756153752,11.580466151333185,0.06498270687488268,21.991939284401774,495.8733941599123,207.42414841045616,4096.376293409707,1660.2334737229344,360.93617990974997,22.8690348176169,4512.087418655385,13.811811963308264,0.004259295875901588,0.8116931313267086,433.86407670070355,0.011662248229665197,1.831217708463357,703.7534771701322
658.0,0.0025829883848492237,0.02112812003872443,0.015409166401041133,0.09646796554778107,0.00012505723011898868,0.015141043347990836,0.0025188236632489153,0.06018316418740733,0.00167393338821603,0.11332593664914636,1.593894289241205,0.8077723602654526,11.161144456758999,2.114518845386177,1.1411382351822617,0.10436948275191177,10.487985064414298,0.07396402379176291,23.980621644667654,442.50795669854915,187.4095361324726,3759.621357293557,1458.6505178723198,316.6564947545626,21.447898402554458,4140.200130556576,15.682311287498601,0.0037437011671684916,0.695479896943873,381.9871463630729,0.010648029165608837,1.6712576639539625,648.297326732132
662.0,0.002784455815733161,0.018523349938919777,0.013781519920070854,0.08661939274322496,2.3336316190307363e-06,0.013043160124345138,0.0023463673163489607,0.052353795399586844,0.0018622134679599366,0.12235181659356521,1.4116103333700143,0.7263876390339331,10.222494591264583,1.797145254258125,0.9928117612682457,0.09738672479647652,9.483300220274838,0.08251122072317756,25.925649514774673,394.03284267754185,168.72353436349002,3474.272014147248,1293.5278440555185,276.96516782040095,20.01627431382975,3794.173018698107,17.522391176934526,0.003314286197520801,0.5998318732501944,338.84624122651235,0.009606569119491745,1.5243961970370925,596.7818342799552
666.0,0.0029766909687868924,0.016349288780102805,0.012305733845423394,0.07861445809639837,2.3442704390744448e-07,0.011301713726556886,0.0021769644028168346,0.046104478309267165,0.002054014382450803,0.13093488807063067,1.2472965158147418,0.6511378990772911,9.352868653206007,1.4892460047279616,0.860988896976581,0.09044878287782211,8.56059801607047,0.0911993326610547,27.779780122176724,350.0755441857866,151.55468258623765,3207.6212521342386,1128.9717751592839,241.4751221224751,18.608394017172024,3472.59254676946,19.390594620523313,0.0029632475025697957,0.5086156035560463,296.4312476508578,0.008810436863453593,1.3902284588975111,549.0397565386236
670.0,0.003156306505115595,0.01426456189875179,0.010972035502872983,0.07036569356580742,1.0089792106610442e-07,0.009673444122390283,0.002008989378930364,0.03978732623134649,0.00224005519986398,0.13925592454187746,1.0994532160441277,0.5822906851937144,8.547986238657574,1.2462838338573425,0.7441458655474361,0.08360959415619544,7.7143487449317165,0.09924934363301005,29.544993228922696,310.2860598600941,135.57922298325752,2934.3196581136776,994.8326750723262,209.8250063865293,17.200385397007786,3174.091945604584,21.13588566844544,0.0026293114685435968,0.4339811267734774,261.311466140851,0.007999023516721562,1.2672467766562756,504.73358943742153
674.0,0.003330250619473061,0.012412638758457847,0.009761785737929681,0.06286880449188885,1.9207631217085942e-08,0.008248537063979655,0.0018468952153339634,0.03477219536839251,0.002407263262912486,0.14719114934933777,0.9666832902179113,0.5179346186099227,7.80377024718063,1.033726117950272,0.6409893944234811,0.07691721335104945,7.019653989246596,0.10740767777999377,31.223004254420683,274.3359483150849,121.26944759788267,2703.6846872214082,861.7330148535863,181.67755082604623,15.82214772168594,2897.3521349095354,22.900714958719703,0.002327449687582453,0.3681035360395485,226.92929472676832,0.007371368867722586,1.1676021050307588,463.78161525006175
678.0,0.003489128543959485,0.010873687062097978,0.008617620294622296,0.05680433676631904,0.0,0.00707356035332444,0.0016901043662331746,0.03026630852913821,0.0025775865388558295,0.15429350564384034,0.8542635382730708,0.46129062479345123,7.116341984962248,0.8487090898004876,0.5541217431868253,0.07041381187722405,6.304105802772504,0.1147559359191284,32.827102800731126,240.27625440554363,107.96083833531947,2488.786375583837,753.7983854849692,155.68824473736828,14.498094243673867,2641.1023979933543,24.506687802849118,0.00206377791931385,0.31073545884211745,198.47556472574792,0.006824459035730818,1.0640731247840234,425.83789987356573
682.0,0.003638058247418452,0.0094090342720871,0.00762091072863643,0.050569970639786355,0.0,0.005985711244438596,0.0015368180506086927,0.025740351574884607,0.002739246233913132,0.16132456588386657,0.7470827830553126,0.4083468454776739,6.482016010393866,0.6727957760270277,0.4737465162733366,0.0641357556852894,5.650533914971242,0.12220678274925824,34.29808731425387,211.27928597182407,95.69452249599544,2288.738952102279,647.2229726137656,133.79575767118766,13.218085012529956,2404.120821796466,26.026425098584333,0.0018144761241959994,0.25643848529804125,170.92234120602913,0.006267136098406656,0.9701368699450913,390.7765096945167
686.0,0.0037734928162361115,0.008195675178862428,0.006708785457399774,0.044926513637560915,0.0,0.005093276584369169,0.0013921497126604477,0.022180882590346535,0.002876913963783064,0.16727511331924486,0.6514168165700044,0.36073614299191936,5.8972947569631575,0.5373939091449925,0.40326710415390327,0.058113751236887216,5.116600425802348,0.1287061200177833,35.688868166351746,185.24102645395138,84.89287633988081,2102.6923073001913,561.3018557469696,114.48659393350849,11.988483198435052,2185.2345153566675,27.563192272603224,0.0015978783763678948,0.21268696734270776,148.35172972787763,0.005837740161159101,0.8937450825235352,358.50497436415463
690.0,0.003894752792477651,0.007047440263500217,0.005872698876923125,0.04038500757093946,0.0,0.004276267329274904,0.0012525408019144805,0.019009304086500547,0.0030185094822143908,0.17332582356013515,0.5662220494592777,0.3169605707416057,5.358862968321939,0.42201887875539296,0.34179014455968637,0.052373049437370374,4.56835827379393,0.13532394822225802,36.93353002300639,161.91108274844296,74.69612093755426,1929.8315965742784,476.92251700760204,97.53959338562818,10.814637348464307,1983.3196197676048,28.898705100125355,0.0013950102217513117,0.17481955747103156,126.4882194785683,0.005471163881791006,0.815258961531303,328.66611338757184
694.0,0.004009662479735865,0.006038970221401972,0.0051343193304086085,0.03572863726627005,0.0,0.0035729396907145184,0.0011224193292497173,0.016192265927841606,0.0031498440204926954,0.1783593121556485,0.49053277225683944,0.278458602087227,4.863581979599522,0.3246312013591971,0.28852399442894466,0.046933697826968795,4.069805259558553,0.14087740291535952,38.0965317237363,141.05607497716093,65.6091320376731,1753.4089395811432,409.3428520158459,82.72398137827757,9.700842051830133,1816.383653881202,30.25496772056362,0.0012140241956575593,0.1422855446631577,108.6938027441412,0.005150279537538206,0.7434929971793333,304.2098579389443
698.0,0.004106430883713013,0.005207922560636921,0.004463257100860736,0.03199520111721168,0.0,0.0030013555037433385,0.0009982288934766105,0.013698853137620929,0.0032535936885279637,0.18301589496596557,0.4234566569548645,0.24294730645194249,4.408483875092011,0.24338333696328543,0.2423182811508349,0.041810831884468415,3.664625093892408,0.14658201516149355,39.12144636249283,123.35387764578174,57.40804696986317,1605.7353311795118,349.3387581562618,70.33441810817281,8.650393252848534,1643.7438015222763,31.388692142631747,0.0010551636762148012,0.11452381021779053,92.9613582644872,0.004855678649063338,0.6861764536165188,278.6903397818207
702.0,0.004196506317637138,0.004474590526719472,0.0038704489459310287,0.02817471148755555,0.0,0.002509668372241098,0.000883441387688365,0.011232491835431098,0.0033628802793761376,0.18743535782120535,0.36721901823346925,0.2109869873700234,4.034346921593677,0.17658200486277287,0.20420090103677668,0.03703911150030468,3.250018785482337,0.15113574072891295,40.07844971679303,106.70193549498863,49.99035696999825,1468.9447971220072,296.24276029770687,59.082273133262106,7.665650172837163,1485.090042512076,32.550213546797416,0.0009134285695169067,0.09132320072647249,78.9646573993516,0.004569914569013229,0.6264397716774834,255.3395301650625
706.0,0.004268686186547247,0.0037898947884902174,0.003328556333923049,0.02512357236494565,0.0,0.0020704175822257825,0.0007768809807917755,0.009334963011533784,0.0034613345109769005,0.19086364573571643,0.31456085619362967,0.1829389513009477,3.6478469954710726,0.12268697679331869,0.1698602183568737,0.03257406416745053,2.9142893771245353,0.15588561785655344,40.823045331644956,91.92935042710073,43.420577465906064,1342.3607639358083,249.43512318000916,49.41561493794036,6.748102252755321,1339.486833749115,33.473139994036174,0.0007842456077007673,0.07171280062071447,66.62927298088766,0.004362226626713793,0.5789672272072166,233.78840331666788
710.0,0.004328447864997062,0.0032289845516966817,0.002855231372361542,0.02200792364992688,0.0,0.001716108630039483,0.0006772785884540891,0.007678661105947027,0.0035489323018706473,0.19378131631061316,0.26827998624230254,0.15690287463421015,3.2938337859136446,0.08439823216232901,0.1407330537769791,0.02844489989265545,2.5716000665338634,0.16016588614862604,41.56868921648076,78.86173104634403,37.39323771658696,1237.2004413444813,204.27628178305523,41.09733602703719,5.898439655522498,1219.8369792202398,34.43316595170255,0.0006713291795502991,0.05651138854890231,54.89140423920274,0.004182346573708102,0.530029598251212,216.24938896220138
714.0,0.004381189781456315,0.00270948678372757,0.0024386943826882968,0.01953038272551101,0.0,0.0014017647462118785,0.0005868885250344462,0.006241230695578621,0.0036257253868898437,0.19658979776395066,0.22970990506845337,0.13465075048451078,2.969949129637495,0.05117552446887613,0.11694397150305272,0.024667859934177343,2.295188156407038,0.16320804486824889,42.11804931449697,67.337717654043,32.141735983558014,1128.2501249655984,168.88258530542825,34.01363487399824,5.116625997719904,1096.5679505940018,35.29437708376975,0.0005698579950715902,0.0434038924844009,45.53920849926061,0.004026889354110839,0.4902093309065221,198.0716100879744
718.0,0.004420576257446616,0.0022858974023924313,0.0020710977109602,0.017289260744875936,0.0,0.0011526135947644211,0.0005042639414862053,0.005002069535607585,0.0036718109812695055,0.1985873837907303,0.19401901413054637,0.11490728372157247,2.705174420579023,0.02713288964446354,0.09593285822521658,0.021226796593421624,2.0435853404593582,0.16652817390491795,42.60119894903247,57.20824743784131,27.377979877763337,1027.7211300564647,138.1313459082659,28.053495127385126,4.401972112478689,995.5836788285069,35.901055973606766,0.00048241987584673676,0.03293806537709069,37.41817221318008,0.0038758449005718773,0.45442959667552696,183.0963558564152
722.0,0.004451277566837931,0.00191791564624223,0.0017483131199317677,0.0150089679729311,0.0,0.0009449806970362801,0.0004295762834734829,0.003942212950815018,0.003726955776819453,0.19993992584149461,0.16296337874444888,0.09709877412858006,2.432386743284682,0.011217428694323423,0.0785685620999217,0.018109208034777568,1.7878133245794772,0.1693877116122593,43.03663114061606,48.71746778650238,23.278128572310273,935.0584000257101,111.57636508769338,23.156531471288737,3.7532097769334714,891.750301035681,36.56151723110522,0.0004058288424895288,0.0249928389958186,30.419903493504393,0.0037599717380587495,0.4176204478996457,167.72964145331616
726.0,0.004465546653178763,0.0015819743111164656,0.0014664549543985422,0.013208530812760164,0.0,0.0007677865209380257,0.0003619590309368674,0.003044223931436317,0.0037718795223693636,0.20104598306479649,0.1372717417139145,0.08165210213377984,2.1836691458388366,0.0031124375551620826,0.0644719094266851,0.015273813032122698,1.5828154078954584,0.17096727998937222,43.18058037249798,40.91864556649419,19.66269714949779,849.7358035868884,88.80564931075722,18.98076964200829,3.1787841544534152,806.9611376229822,36.96198637050553,0.0003379893596609749,0.01941868063214877,24.410618567512998,0.003660272330191429,0.38751533830254137,155.06379761404705
730.0,0.004474867490806352,0.0013103403559847574,0.0012218729358547252,0.011588657658673607,0.0,0.0006289982509072652,0.0003016902820756379,0.002292088796845269,0.0038068610567847188,0.20186700541074606,0.1138437087320053,0.06837711801212913,1.9812422845648001,1.7777130518554846e-05,0.05267842627318382,0.012751154302513694,1.3971930561766173,0.17291450974455197,43.41143105292499,34.14062673281865,16.449038987448827,771.2552308921015,71.3760459754479,15.509519268756632,2.6544498166459323,719.961798917077,37.42837010100398,0.00028018801527037596,0.015478451793537941,19.71855378504508,0.0035745265831306533,0.3606933060783514,142.1147636461472
734.0,0.004474234301780809,0.0010773250996979056,0.0010111445959075274,0.009947683060580786,0.0,0.0005165876995310521,0.00024852193742463496,0.0016711183736214427,0.003832218825487436,0.20195640997491837,0.09457788503426058,0.05662071808205475,1.7731444261353952,6.366412651895695e-06,0.04337499189312076,0.010507870534651438,1.2294273590656648,0.1744323430544437,43.546909420434694,28.276103300839605,13.704999388065433,706.5687264595118,54.76122198055907,12.731990287137972,2.189582676238373,649.1582234693682,37.802936642922084,0.00023059209085145318,0.012748531776628524,15.342125409125579,0.0035007510865562256,0.33624657627946186,131.57208764792574
738.0,0.004451130252785797,0.0008684490727041273,0.0008310674179785754,0.008662864544473176,0.0,0.0004252042355716075,0.00020216903495007634,0.0012303991226136589,0.0038483049221046746,0.2014592483457759,0.07721829842706704,0.046767980267245324,1.6042914475718437,2.6251868327195845e-06,0.03577695109091322,0.008544437328892627,1.0599995666582809,0.17553413363604062,43.466055357699624,23.419563292477157,11.297693192725452,639.7933979071034,40.921608510218654,10.55422973909307,1.7813317684299341,576.6707020939376,37.91531057766375,0.00018827483585183707,0.010436392073568309,11.702180154249389,0.0034467727696575576,0.311192685275118,120.5491517342395
742.0,0.004432033772351796,0.0007014270802281041,0.0006786507513518597,0.0075144454412458825,0.0,0.00035610832764725926,0.0001616100639978185,0.0008190575528450638,0.0038554995301402686,0.20101319807580253,0.0630474994696123,0.03838278611072204,1.4309739955804017,5.696799580344334e-07,0.02982561299517815,0.006843809527355151,0.9255590378532657,0.17535572462772722,43.35038821389769,19.061801704603347,9.298932209253888,578.5648610558956,29.563787797274045,8.775260295480132,1.427612002450514,517.8873307784266,38.11186228775068,0.00015275945999168453,0.008521649480301178,8.704192958207505,0.0033897726567129775,0.2904212671659562,111.69941329582755
746.0,0.004404523583658673,0.0005605340411823502,0.000547663127517996,0.006490403957704627,0.0,0.0003032532788343886,0.00012692956735377831,0.0005031954587162183,0.003832111653348786,0.2000563781526466,0.05046178102761502,0.03131409989205273,1.2907910028138156,0.0,0.025292038485406287,0.005388100174556835,0.8048582135355306,0.17566215392820345,43.22251132958425,15.4825100464954,7.612014307318641,528.3017509480264,20.42319708436211,7.464117828449366,1.1228387965554436,464.1580393732612,38.22554518930588,0.00012325825427703262,0.006960970597765496,6.295403304036482,0.0033215253346176987,0.2721677074032348,103.55470684978447
750.0,0.004369126609876407,0.0004425005243431495,0.0004428898847071055,0.005460976845376765,0.0,0.00026400315060273424,9.77639680756446e-05,0.0002724235825001584,0.003822640138282984,0.19849546282650374,0.040284153474887945,0.0254634048624333,1.14713633422498,0.0,0.0220265633311475,0.004149504782994684,0.6967580643292268,0.17560189126125425,43.01262681025797,12.320386010550514,6.204755753607714,476.51657296897844,13.950427427690197,6.489248466875525,0.8648450361404317,409.34807915777463,38.0810468792699,9.91721525454393e-05,0.005715565311515255,4.55626828689204,0.0032781109594355153,0.2555363793447334,95.02566674772561
754.0,0.004326373801885682,0.00034439091391106654,0.0003581248331519186,0.004666211083982201,0.0,0.00023603119319458868,7.344648492088459e-05,0.00011726834676460626,0.0038055811601157273,0.1969251376589386,0.03140565584119874,0.02056383663795957,1.0313375628082606,0.0,0.01971466274500931,0.003116859967499021,0.6001996029952745,0.17519253760826772,42.62643222181432,9.66675187537974,5.027343253127171,429.1887895311464,8.359469776893924,5.772391715719621,0.6508897493153868,365.1519667515721,38.03795777907998,7.975152802413222e-05,0.004734397714363375,3.0771676665006087,0.0032398708953953175,0.24037975779138393,88.21042469667017
758.0,0.0042767963696222645,0.00026037419745146453,0.0002928445862040175,0.003963884079315294,0.0,0.00021723347044000816,5.352431220714059e-05,3.782027391687099e-05,0.003781377808586712,0.1948580462559227,0.024315985126065493,0.016776226029768616,0.9128787889984633,0.0,0.01821908366444549,0.002277723125408824,0.5141993703701538,0.1744522818745922,42.18705519062492,7.52518661591681,4.113232592528303,390.50102782004546,4.344010705597117,5.350628378123099,0.4767141810212884,324.94091210955526,37.922935071745,6.441439491683583e-05,0.003990417666292041,2.0147295369990426,0.0032071941557609094,0.22656239972443518,81.94550690508451
762.0,0.0042209224102184445,0.0001952692794956641,0.0002406816667756786,0.003345378973853181,0.0,0.00020601297401182214,3.792811500339631e-05,8.792451792713909e-07,0.0037504790917143108,0.19271285651849324,0.018456512113303247,0.013846728898499331,0.8177338444534532,0.0,0.017411548704754604,0.0016146544697060454,0.4378450798767933,0.17249748348986538,41.77253640809053,5.692549946141467,3.4036589489279314,350.7246180225684,1.9486014188352858,5.131936255632516,0.3374283220859406,288.41394996009444,37.739767939261725,5.289418114292229e-05,0.0034546336715056765,1.362924633180405,0.0031753686742625764,0.21319627087351656,76.18795957752275
766.0,0.004159273911617246,0.0001428727443086361,0.00020225470647616985,0.0028027678191089077,0.0,0.00020063354534537102,2.5908916662152935e-05,0.0,0.003713336608604697,0.19005472192064415,0.013534177633892483,0.011678006730600647,0.7311667221783219,0.0,0.017008776926406285,0.001104892861630418,0.3702914233183057,0.17115149659967804,41.294487880627685,4.239839505544407,2.876385437947487,318.3031101820271,0.4292162056614385,5.039012726958542,0.2311035248355564,255.28906857084638,37.310833978354545,4.447098662656979e-05,0.003073080249161736,0.9443864419780583,0.0031437882155709927,0.20169540823662016,70.74414916470045
770.0,0.004092364110340667,0.00010133919122379568,0.00017585647601273398,0.0023287638286898535,0.0,0.00019976064593173122,1.7266100308742022e-05,0.0,0.003670401545960002,0.18737144747302933,0.009720667917508455,0.010179844813578889,0.6428630198912687,0.0,0.017176276977746083,0.0007354819473545008,0.31075604105128807,0.16953268028860366,40.709092683539915,3.0348003268086643,2.496962753485075,285.017533281725,0.0030445908325955227,5.122253625841742,0.15389838913842854,225.30231663919812,37.003038424819984,3.883094973746546e-05,0.0028605231658646807,0.8119519391171742,0.0031074384961126446,0.19119339857490772,65.88422066612063
774.0,0.004020695181936666,6.903285431441034e-05,0.00016004553259745438,0.0019166763632755396,0.0,0.00020414265179763245,1.1510932776512914e-05,0.0,0.0036221219833473864,0.1844763440525867,0.006707403270423451,0.009268835962523559,0.5723463547401043,0.0,0.017680941749002078,0.0004920457333324434,0.25851565655934705,0.16766001533200214,40.07765569424813,2.1059379699991694,2.2761757988314546,257.96795668797193,0.0010842196233271655,5.313277283238075,0.10278612704844663,194.97870889245863,36.63911426685104,3.576618185738971e-05,0.002775335061935057,0.8054706664115603,0.0030665640115203376,0.18159537587517824,60.92510586364014
778.0,0.003944756242919926,4.450829293669682e-05,0.00015312215203528665,0.0015603685496099822,0.0,0.00020900355411862677,8.325983357529622e-06,0.0,0.0035689404918843332,0.18110120589155468,0.004336384039983981,0.008868064687935596,0.5084596061940728,0.0,0.018388297662617344,0.0003562582423398968,0.21290237655419808,0.16555238573928494,39.403717326276,1.3837577233010079,2.1784583352811637,230.23987631323678,0.00044704071375381473,5.58165571520094,0.07467257324165888,170.8550344623505,36.22298362651495,3.440918735209283e-05,0.0027870960995906658,0.8247360809811309,0.0030215394517320833,0.17281488683231888,56.87273243374599
782.0,0.0038706348444828057,2.649253890856818e-05,0.00015376795329002954,0.001254217426848556,0.0,0.00021545885699943582,7.40217674301108e-06,0.0,0.003511292010717826,0.17781248249176168,0.002616096524460125,0.008906793151913053,0.4506647249896849,0.0,0.019317736568896886,0.00031599850682683994,0.173300155906363,0.16322847949838754,38.73474705194449,0.831939784620359,2.1890620398887806,207.77741154246894,9.700230532946006e-05,5.905659753926336,0.06611919394526504,149.15292427084663,35.57925361428008,3.471789470428781e-05,0.0028907662256991372,0.8642976937770528,0.0029727330453005016,0.1647732646115996,52.99908608071857
786.0,0.0037874590367901477,1.3868613406720368e-05,0.00016081870489315658,0.0009930765032279496,0.0,0.00022281296196077871,8.333369764214632e-06,0.0,0.0034496019855226883,0.17435652608431934,0.0013886073690927727,0.009320150127449685,0.3919718091189531,0.0,0.020368761772241912,0.0003561734459120468,0.1433972485857354,0.1607067002288094,38.003705452644766,0.44423012133481343,2.291301616958838,187.2346354638269,0.0,6.2816297563658665,0.07475493403429603,129.67372645874917,35.0714888692046,3.633615096873197e-05,0.0030627193685898234,0.9221245639361495,0.002920504983406693,0.15805179134046282,49.5814991579739
790.0,0.0037038864634480707,5.6603302814371815e-06,0.00017351323658493004,0.0007722406107884115,0.0,0.00023050385376228752,1.0889308657831545e-05,0.0,0.0033842847532119334,0.17071890729805866,0.0005748956359613097,0.010048824053983687,0.3455125310570412,0.0,0.021489672740789837,0.00046593022737717805,0.11355138355782768,0.1580050891680995,37.26311330177142,0.18326121593883446,2.4726380112502424,166.22752337842547,0.0,6.629763201164567,0.09753964898160616,112.23258981542398,34.52330525347812,3.903870503869377e-05,0.003288829248077228,0.9851324626460544,0.0028652060523223326,0.15118681782257845,46.442288855313706
794.0,0.00361528805262967,1.0183059282556601e-06,0.00019119139507954274,0.0005874129745765221,0.0,0.00023997619962901412,1.4710896740805835e-05,0.0,0.003315742157136518,0.1669862296464908,0.00010495995025666827,0.011057675915302153,0.3036996838332091,0.0,0.02263669375958097,0.0006304213235213135,0.0882031403831726,0.15428038718635745,36.42274605365126,0.03366238454737099,2.716824595686138,149.29326410747728,0.0,7.036673319571407,0.13197913223713287,96.65769923135443,33.93840501931106,4.279736519019649e-05,0.0035535220499188815,1.0637636738408494,0.0028071764610089014,0.14414551558714994,43.55823672212564
798.0,0.003526608859996961,-7.929006253462272e-07,0.00021168862975910632,0.0004346743543787109,0.0,0.0002469796619117286,1.961272073254905e-05,0.0,0.0032443623773974186,0.16314207939286038,-8.206204624206363e-05,0.01226877888230508,0.2661373768676135,0.0,0.023655652510648117,0.0008388147306576417,0.06690723624972571,0.1512817433736464,35.62689639048555,-0.02677844404628592,3.0188564522305232,133.86150844174242,0.0,7.451987069215906,0.17635858819495825,82.78953674862602,33.32040046654603,4.690210290903749e-05,0.003828420885683023,1.1499114358634208,0.002746744850835496,0.13834045363597922,40.90793427884185
