m_GeV,delta_keV,halo,eff_sigma_keV,N_p,N_p_lo,N_p_hi,N_p_noeff,N_iso,N_iso_lo,N_iso_hi,N_iso_noeff,N_hig,N_hig_lo,N_hig_hi,N_hig_noeff
1000.0,265.0,annual,15.0,13863.268902021562,0.0,3234.4247768830437,14606.234553990505,58618.45712325783,0.0,7815.919768916114,62775.56462535163,3722.951630588466,0.0,248.95856419796053,4168.16839502716
1000.0,265.0,sun,8.0,13229.360373780704,0.0,3153.0217162769527,13901.97222020061,55811.06257616042,0.0,7559.85682703766,59787.237510636354,3538.9563953054985,0.0,242.6152971925722,3973.7253587975006
1000.0,265.0,sun,11.5,13214.525143504687,0.0,3136.536266973506,13901.97222020061,55814.607867263636,0.0,7547.209676246839,59787.237510636354,3542.5055990535684,0.0,240.97185668574798,3973.7253587975006
1000.0,265.0,sun,15.0,13193.199085889413,0.0,3113.922741953807,13901.97222020061,55812.376691966034,0.0,7523.232231111752,59787.237510636354,3546.8683391506543,0.0,239.61440816753762,3973.7253587975006
1000.0,270.0,june16,8.0,15004.888060904701,0.0,3587.817700020195,15771.297592233124,63138.37141315134,0.0,8595.55296334473,67693.44878485145,3995.4285278184716,0.0,275.8751747614186,4496.3786233205
1000.0,270.0,june16,11.5,14987.860638443517,0.0,3568.8770927313826,15771.297592233124,63142.547483068935,0.0,8581.011619886493,67693.44878485145,3999.5509473482057,0.0,273.9924562004744,4496.3786233205
1000.0,270.0,june16,15.0,14963.414738042107,0.0,3542.9378481792633,15771.297592233124,63140.237039578446,0.0,8553.50440785481,67693.44878485145,4004.624485584669,0.0,272.4388058551687,4496.3786233205
1000.0,270.0,annual,8.0,11534.965114475714,0.0,2847.8286283579223,12127.331414222652,48480.2891214167,0.0,6815.603414158173,52023.88110245124,3061.670951767021,0.0,218.6774428038899,3454.1590969832314
1000.0,270.0,annual,11.5,11521.445961076506,0.0,2832.7979349752363,12127.331414222652,48483.68908613764,0.0,6804.08472744941,52023.88110245124,3064.942815249412,0.0,217.17205623414878,3454.1590969832314
1000.0,270.0,annual,15.0,11502.031412668395,0.0,2812.2024973289067,12127.331414222652,48481.93648649109,0.0,6782.283520357387,52023.88110245124,3068.968001415548,0.0,215.9305187130371,3454.1590969832314
1000.0,270.0,sun,8.0,10969.38035284468,0.0,2736.1774001677218,11533.722923928122,46108.97652192417,0.0,6546.791940425913,49493.15913296511,2911.971237177075,0.0,210.03673650246535,3287.7062180398075
1000.0,270.0,sun,11.5,10956.39039031057,0.0,2721.7367484209367,11533.722923928122,46112.26234821123,0.0,6535.730136888506,49493.15913296511,2915.1147597551094,0.0,208.58790457706775,3287.7062180398075
1000.0,270.0,sun,15.0,10937.734590697346,0.0,2701.947362035415,11533.722923928122,46110.59671969958,0.0,6514.790981937555,49493.15913296511,2918.981701931711,0.0,207.39317322913578,3287.7062180398075
1000.0,275.0,june16,8.0,12529.325406267764,0.0,3134.7190391871036,13177.006137746843,52535.23941525365,0.0,7496.193501684961,56440.46351918409,3311.9006758783185,0.0,240.5510971245123,3747.8564744144437
1000.0,275.0,june16,11.5,12514.329481287023,0.0,3118.0310946828754,13177.006137746843,52539.11567119688,0.0,7483.412761247129,56440.46351918409,3315.568299199927,0.0,238.88268322765916,3747.8564744144437
1000.0,275.0,june16,15.0,12492.835864556095,0.0,3095.2148345329697,13177.006137746843,52537.41678967699,0.0,7459.281764569031,56440.46351918409,3320.0847147747145,0.0,237.5073038333713,3747.8564744144437
1000.0,275.0,annual,8.0,9568.418666651605,0.0,2464.7020537327094,10065.690578897702,39994.81410146474,0.0,5886.6525825963545,43009.108306077156,2510.2659094583173,0.0,188.83696417354898,2848.930557754387
1000.0,275.0,annual,11.5,9556.617908016076,0.0,2451.576281561398,10065.690578897702,39997.95362247972,0.0,5876.620951952538,43009.108306077156,2513.1531074004524,0.0,187.51368694406978,2848.930557754387
1000.0,275.0,annual,15.0,9539.700966065922,0.0,2433.622493590608,10065.690578897702,39996.711299597446,0.0,5857.672313809926,43009.108306077156,2516.7071729377044,0.0,186.42357044590815,2848.930557754387
1000.0,275.0,sun,8.0,9087.893346050021,0.0,2362.745869617065,9561.022104345977,37972.328324696406,0.0,5641.464800754121,40846.22933959659,2381.7069683019226,0.0,180.95660265762046,2705.284844086804
1000.0,275.0,sun,11.5,9076.578407799503,0.0,2350.1619596182904,9561.022104345977,37975.35902410906,0.0,5631.8521186064345,40846.22933959659,2384.475540437091,0.0,179.685437243365,2705.284844086804
1000.0,275.0,sun,15.0,9060.35724038102,0.0,2332.9475492606616,9561.022104345977,37974.18950169421,0.0,5613.692932625272,40846.22933959659,2387.8832774836715,0.0,178.63842035006206,2705.284844086804
1000.0,280.0,june16,8.0,10454.05057453222,0.0,2720.9719286839013,11005.359821830563,43605.08568482929,0.0,6492.088643349675,46993.77770739976,2733.037826779568,0.0,208.28667685055805,3116.6800335811454
1000.0,280.0,june16,11.5,10440.912841717116,0.0,2706.343572054216,11005.359821830563,43608.69812167813,0.0,6480.906550774246,46993.77770739976,2736.293314312133,0.0,206.81153601471112,3116.6800335811454
1000.0,280.0,june16,15.0,10422.107279633301,0.0,2686.370766922904,11005.359821830563,43607.54762038976,0.0,6459.830317157859,46993.77770739976,2740.305827121897,0.0,205.59826327869428,3116.6800335811454
1000.0,280.0,annual,8.0,7912.080463267386,0.0,2116.9753142855834,8331.739817347694,32824.71122389896,0.0,5043.441386226676,35415.80059659113,2043.1742077420784,0.0,161.7504229774638,2338.331913518471
1000.0,280.0,annual,11.5,7901.842610119945,0.0,2105.581363082366,8331.739817347694,32827.621528703756,0.0,5034.752219777595,35415.80059659113,2045.714614158086,0.0,160.59053471849452,2338.331913518471
1000.0,280.0,annual,15.0,7887.186750902325,0.0,2090.019085769366,8331.739817347694,32826.83224319471,0.0,5018.3694396311275,35415.80059659113,2048.844739877728,0.0,159.63738562893565,2338.331913518471
1000.0,280.0,sun,8.0,7500.411646704671,0.0,2024.2074629315277,7898.963758638296,31085.1564558753,0.0,4820.658195705644,33550.26570432865,1931.9872930982592,0.0,154.5912290092113,2213.3415997304965
1000.0,280.0,sun,11.5,7490.618539206363,0.0,2013.3097725471196,7898.963758638296,31087.96261609653,0.0,4812.352303316253,33550.26570432865,1934.4181604164821,0.0,153.47931123175334,2213.3415997304965
1000.0,280.0,sun,15.0,7476.599065518724,0.0,1998.424005514746,7898.963758638296,31087.23271253674,0.0,4796.690904257371,33550.26570432865,1937.413078052204,0.0,152.56577655080184,2213.3415997304965
1000.0,285.0,june16,8.0,8706.842700979181,0.0,2355.2223912309246,9171.892112470196,36049.35615044659,0.0,5604.922706850011,38943.42347563906,2241.056444527345,0.0,179.75618301471897,2573.0739506176374
1000.0,285.0,june16,11.5,8695.320430038351,0.0,2342.3913075055993,9171.892112470196,36052.65376955657,0.0,5595.13688966034,38943.42347563906,2243.9353191578152,0.0,178.457171272994,2573.0739506176374
1000.0,285.0,june16,15.0,8678.863597969632,0.0,2324.907537629424,9171.892112470196,36051.8882184627,0.0,5576.745491538965,38943.42347563906,2247.4848046416737,0.0,177.38978073180027,2573.0739506176374
1000.0,285.0,annual,8.0,6514.117666691257,0.0,1811.5889973399767,6864.288533145539,26756.44015717791,0.0,4303.388702762776,28944.438334870378,1647.4984135432521,0.0,137.95850985765367,1900.156385671472
1000.0,285.0,annual,11.5,6505.230489527464,0.0,1801.6972982416116,6864.288533145539,26759.079585306135,0.0,4295.864892570035,28944.438334870378,1649.7236405023787,0.0,136.94670756082283,1900.156385671472
1000.0,285.0,annual,15.0,6492.53835555416,0.0,1788.215804751485,6864.288533145539,26758.603182201266,0.0,4281.723217005237,28944.438334870378,1652.4663308983738,0.0,136.11613345914733,1900.156385671472
1000.0,285.0,sun,8.0,6158.5598698086305,0.0,1727.2574221666373,6490.2716122076745,25249.183556447686,0.0,4101.17746948728,27325.00937456166,1550.8408559225581,0.0,131.46206379852254,1791.0148758565524
1000.0,285.0,sun,11.5,6150.080461989955,0.0,1717.8207780713747,6490.2716122076745,25251.724844667133,0.0,4094.004651698873,27325.00937456166,1552.9651176669413,0.0,130.49433021391226,1791.0148758565524
1000.0,285.0,sun,15.0,6137.970948803063,0.0,1704.9587796440642,6490.2716122076745,25251.297605591208,0.0,4080.5223298256474,27325.00937456166,1555.5831509148152,0.0,129.70012628579576,1791.0148758565524
1000.0,290.0,june16,8.0,7222.41494639158,0.0,2025.8573824981916,7606.2145588938965,29615.46555692268,0.0,4809.826703170658,32000.859685124233,1821.6593003388148,0.0,154.20286433872437,2099.1440395230825
1000.0,290.0,june16,11.5,7212.432999052462,0.0,2014.7313941748707,7606.2145588938965,29618.512946398005,0.0,4801.357415320346,32000.859685124233,1824.1938492909048,0.0,153.06720654635058,2099.1440395230825
1000.0,290.0,june16,15.0,7198.176587139684,0.0,1999.5762639768311,7606.2145588938965,29618.1273455974,0.0,4785.448013644279,32000.859685124233,1827.3215108328936,0.0,152.13566769890448,2099.1440395230825
1000.0,290.0,annual,8.0,5326.187616389849,0.0,1538.5390095792566,5611.257626413844,21605.685319600267,0.0,3644.970818052144,23384.72275311605,1312.6836140372839,0.0,116.80479501927226,1521.2332953462217
1000.0,290.0,annual,11.5,5318.579808556987,0.0,1530.0631695654008,5611.257626413844,21608.10864970441,0.0,3638.538384918221,23384.72275311605,1314.6223939799522,0.0,115.92951745037156,1521.2332953462217
1000.0,290.0,annual,15.0,5307.715258594542,0.0,1518.5155419441717,5611.257626413844,21607.938051742876,0.0,3626.4544153501997,23384.72275311605,1317.0142434830323,0.0,115.21240361179329,1521.2332953462217
1000.0,290.0,sun,8.0,5016.961118766162,0.0,1462.1091820574325,5286.0627986180325,20292.7888186235,0.0,3461.9482453343817,21974.54525384563,1228.4523575431908,0.0,110.92610479349082,1426.0383952910265
1000.0,290.0,sun,11.5,5009.724500336623,0.0,1454.0478467998896,5286.0627986180325,20295.11866397345,0.0,3455.8352105273757,21974.54525384563,1230.2982784862593,0.0,110.09114848224432,1426.0383952910265
1000.0,290.0,sun,15.0,4999.390308087761,0.0,1443.064371818811,5286.0627986180325,20294.986692727398,0.0,3444.351059852973,21974.54525384563,1232.5754146060306,0.0,109.40727597251686,1426.0383952910265
1000.0,295.0,june16,8.0,5950.5638956538705,0.0,1729.7765716114602,6274.393956983382,24115.47524965426,0.0,4093.154572717896,26167.11430807518,1464.9438397758322,0.0,131.2101200466541,1706.8190229379559
1000.0,295.0,june16,11.5,5941.896508931913,0.0,1720.1162008372182,6274.393956983382,24118.250987977262,0.0,4085.8311205557625,26167.11430807518,1467.1595493028806,0.0,130.2145422902655,1706.8190229379559
1000.0,295.0,june16,15.0,5929.567104027248,0.0,1707.0047785308855,6274.393956983382,24118.160828450873,0.0,4072.1272624571143,26167.11430807518,1469.8981577792604,0.0,129.40001858776748,1706.8190229379559
1000.0,295.0,annual,8.0,4311.848307390436,0.0,1295.0185179404282,4548.663485697702,17234.972809286908,0.0,3056.306260934898,18742.878099758655,1031.2501171414478,0.0,97.92749380042565,1210.639367607192
1000.0,295.0,annual,11.5,4305.32462648164,0.0,1287.7510525849823,4548.663485697702,17237.163572569265,0.0,3050.8167535068715,18742.878099758655,1032.9253485531606,0.0,97.16854475023999,1210.639367607192
1000.0,295.0,annual,15.0,4296.049003589265,0.0,1277.8884455166215,4548.663485697702,17237.22563359088,0.0,3040.5476792961294,18742.878099758655,1034.9956237904664,0.0,96.54851599456738,1210.639367607192
1000.0,295.0,sun,8.0,4041.7551774123076,0.0,1225.99121730343,4264.356971353829,16088.642038312204,0.0,2891.322629776896,17508.23731257235,957.8762689928216,0.0,92.62886122172698,1127.2018247695892
1000.0,295.0,sun,11.5,4035.5702701867876,0.0,1219.1020651031038,4264.356971353829,16090.744694486666,0.0,2886.123948692337,17508.23731257235,959.4664109063071,0.0,91.90690374979927,1127.2018247695892
1000.0,295.0,sun,15.0,4026.7774421337867,0.0,1209.7531473495128,4264.356971353829,16090.836390436007,0.0,2876.3996842863526,17508.23731257235,961.4314544475644,0.0,91.31732108619751,1127.2018247695892
1000.0,300.0,june16,8.0,4867.532841871355,0.0,1468.4286063138247,5139.049515376527,19450.58997112939,0.0,3464.4834283664504,21204.642975791878,1164.0510342073528,0.0,111.02739231364791,1373.6467779479847
1000.0,300.0,june16,11.5,4860.095321304116,0.0,1460.134187153782,5139.049515376527,19453.13371341114,0.0,3458.2050204492375,21204.642975791878,1165.9853368306033,0.0,110.16377835815011,1373.6467779479847
1000.0,300.0,june16,15.0,4849.524172219195,0.0,1448.8860731756558,5139.049515376527,19453.306210544422,0.0,3446.4789646919053,21204.642975791878,1168.3786946107496,0.0,109.45854793784027,1373.6467779479847
1000.0,300.0,annual,8.0,3454.654553289719,0.0,1081.9234729544048,3649.6651546661815,13572.376533620833,0.0,2544.5244678932163,14840.822869576432,797.7537163850986,0.0,81.50503641680574,950.9775554699327
1000.0,300.0,annual,11.5,3449.1372479438432,0.0,1075.7734450290284,3649.6651546661815,13574.368440209779,0.0,2539.888005122708,14840.822869576432,799.1979797576446,0.0,80.85491574630896,950.9775554699327
1000.0,300.0,annual,15.0,3441.299958137011,0.0,1067.43501401462,3649.6651546661815,13574.633581488322,0.0,2531.2330796551987,14840.822869576432,800.9848840765334,0.0,80.32492816245211,950.9775554699327
1000.0,300.0,sun,8.0,3217.9596744796677,0.0,1019.7153143597444,3400.2906273271674,12570.900104021985,0.0,2396.0693059494292,13759.239480977169,734.0224131267698,0.0,76.7381939984402,878.0346544797742
1000.0,300.0,sun,11.5,3212.7495997757983,0.0,1013.9085212901012,3400.2906273271674,12572.808467297418,0.0,2391.6965459860976,13759.239480977169,735.3886971163424,0.0,76.12181040642122,878.0346544797742
1000.0,300.0,sun,15.0,3205.34994633471,0.0,1006.0359089469708,3400.2906273271674,12573.09468307569,0.0,2383.535053413753,13759.239480977169,737.0790921661057,0.0,75.61955952896928,878.0346544797742
1000.0,305.0,june16,8.0,3935.2556640546404,0.0,1238.1343081915759,4154.045435736941,15458.177852623769,0.0,2910.9876715610208,16871.309342887806,908.9727613868777,0.0,93.25781287665608,1080.9031750001361
1000.0,305.0,june16,11.5,3928.90016827666,0.0,1231.0412997138474,4154.045435736941,15460.48908996736,0.0,2905.639635063434,16871.309342887806,910.6525066678397,0.0,92.51321766604441,1080.9031750001361
1000.0,305.0,june16,15.0,3919.884770447169,0.0,1221.442133355031,4154.045435736941,15460.852118764424,0.0,2895.672834774633,16871.309342887806,912.7313225741829,0.0,91.90617347612333,1080.9031750001361
1000.0,305.0,annual,8.0,2725.6398632630667,0.0,895.9802049099965,2879.3830354563434,10489.919224716681,0.0,2098.4688195443896,11492.201647058813,603.9697992747394,0.0,67.19179726614395,727.6149204280234
1000.0,305.0,annual,11.5,2721.0002338711593,0.0,890.8044568666427,2879.3830354563434,10491.712853185794,0.0,2094.5849474143283,11492.201647058813,605.206705960168,0.0,66.63909285229727,727.6149204280234
1000.0,305.0,annual,15.0,2714.424353446779,0.0,883.8029407883269,2879.3830354563434,10492.119756753462,0.0,2087.352628375703,11492.201647058813,606.7374027556973,0.0,66.18937286556867,727.6149204280234
1000.0,305.0,sun,8.0,2518.3841103357063,0.0,840.0595266998126,2661.123546704556,9618.758336591818,0.0,1965.253310249708,10551.862679232463,549.0537257729073,0.0,62.915252007015475,664.6699490565048
1000.0,305.0,sun,11.5,2514.0227811749146,0.0,835.1948550664648,2661.123546704556,9620.4731609571,0.0,1961.6079496428088,10551.862679232463,550.2193259011755,0.0,62.39323611033119,664.6699490565048
1000.0,305.0,sun,15.0,2507.8428615658017,0.0,828.6149756491304,2661.123546704556,9620.894104759802,0.0,1954.8213561738553,10551.862679232463,551.6617614789596,0.0,61.96872305898649,664.6699490565048
1000.0,310.0,june16,8.0,3138.5146837209913,0.0,1032.6701385159415,3318.7135847548843,12089.44798816425,0.0,2418.0436213845364,13282.204991343844,696.917617639241,0.0,77.43841653833718,844.4370872739667
