m_GeV,delta_keV,halo,eff_sigma_keV,N_p_unit,N_iso_unit,N_hig,N_lo_per_event,frac_hi,N_lo_per_hi_event,delta_max_248keV_june,sigma_p_N1_cm2,sigma_p_N0p3_cm2,sigma_p_N3_cm2,sigma_p_N0p105_cm2,sigma_p_N3p65_cm2,sigma_p_higgsino_equiv_cm2,effective_A_over_Z_sq
300.0,220.0,annual,8.0,72232.58629802064,309154.6800343665,19339.392511745555,0.028300217657642613,0.0902965813241722,0.3134140544705949,315.7939536557191,4.0858543793985575e-43,1.2257563138195672e-43,1.2257563138195673e-42,4.290147098368485e-44,1.4913368484804732e-42,7.901794158902325e-39,4.279989072505883
300.0,225.0,annual,8.0,52836.16801767119,227031.0943132103,14366.14593173698,0.010233445546373936,0.1051032464429103,0.09736564656861015,315.7939536557191,5.585791705453437e-43,1.6757375116360309e-43,1.6757375116360313e-42,5.865081290726108e-44,2.038813972490504e-42,8.024629878483006e-39,4.296887961997531
300.0,230.0,annual,8.0,38844.80636479732,167992.31494030688,10766.787631966332,0.0022750041773429925,0.12096537861843866,0.018807068628446513,315.7939536557191,7.597716572182784e-43,2.2793149716548353e-43,2.2793149716548353e-42,7.977602400791923e-44,2.773166548846716e-42,8.180300082056323e-39,4.32470465582107
300.0,235.0,annual,8.0,28820.836188006724,125682.00861590264,8157.311475875564,0.00022986071640311744,0.1366232533966633,0.0016824421223212594,315.7939536557191,1.024022436878031e-42,3.072067310634093e-43,3.072067310634093e-42,1.0752235587219325e-43,3.737681894604813e-42,8.353269975899223e-39,4.360803683697524
300.0,240.0,annual,8.0,21539.06976616046,94776.57643897552,6218.748766008459,6.9345723207012e-06,0.15192346599879133,4.564516926408439e-05,315.7939536557191,1.3702162269084004e-42,4.110648680725201e-43,4.1106486807252015e-42,1.4387270382538203e-43,5.001289228215661e-42,8.521030470251381e-39,4.400216790600531
300.0,245.0,annual,8.0,16212.213384128663,71883.62746023659,4751.322266883794,0.0,0.16563555384578138,0.0,315.7939536557191,1.8204289696185364e-42,5.461286908855609e-43,5.4612869088556095e-42,1.911450418099463e-43,6.644565739107657e-42,8.649444698628874e-39,4.433918167559329
300.0,250.0,annual,8.0,12254.399319933214,54630.77324087438,3622.792908499919,0.0,0.1780638313078161,0.0,315.7939536557191,2.4083745058069507e-42,7.225123517420852e-43,7.225123517420852e-42,2.528793231097298e-43,8.790566946195369e-42,8.725042080649418e-39,4.45805394573776
300.0,255.0,annual,8.0,9254.68962433378,41294.97174925909,2731.6822699832337,0.0,0.18838770060400142,0.0,315.7939536557191,3.188997589773818e-42,9.566992769321455e-43,9.566992769321456e-42,3.348447469262509e-43,1.1639841202674435e-41,8.711328175004406e-39,4.462059066862743
300.0,260.0,annual,8.0,6935.772878530739,30838.82120035437,2025.1695241206285,0.0,0.19762475215286418,0.0,315.7939536557191,4.255211844877655e-42,1.2765635534632963e-42,1.2765635534632965e-41,4.4679724371215374e-43,1.5531523233803438e-41,8.617525346923341e-39,4.4463424250546115
300.0,265.0,annual,8.0,5109.614264584756,22518.66961741647,1460.1654330068452,0.0,0.2063662291192844,0.0,315.7939536557191,5.776009964326269e-42,1.7328029892978805e-42,1.7328029892978807e-41,6.064810462542581e-43,2.108243636979088e-41,8.433930090612318e-39,4.407117338288256
300.0,270.0,annual,8.0,3665.476034956536,15926.702309537908,1014.7988988540052,0.0,0.21601133211747411,0.0,315.7939536557191,8.051664401743973e-42,2.415499320523192e-42,2.4154993205231923e-41,8.45424762183117e-43,2.93885750663655e-41,8.170820168831776e-39,4.345057001505334
300.0,275.0,annual,8.0,2532.5845989095474,10792.152814311532,672.4554889408745,0.0,0.22689111983734372,0.0,315.7939536557191,1.1653384814395795e-41,3.4960154443187386e-42,3.496015444318739e-41,1.2236054055115585e-42,4.253485457254465e-41,7.836382583180688e-39,4.26131976754431
300.0,280.0,annual,8.0,1662.615411479793,6912.450838970965,419.18154960391774,0.0,0.23978986178944722,0.0,315.7939536557191,1.7751058183586364e-41,5.3253174550759086e-42,5.325317455075909e-41,1.863861109276568e-42,6.479136237009022e-41,7.440916076505037e-39,4.157576545509471
300.0,285.0,annual,8.0,1026.02779141745,4137.74805631962,242.85026259801904,0.0,0.25775828468778533,0.0,315.7939536557191,2.876450633499209e-41,8.629351900497627e-42,8.629351900497628e-41,3.020273165174169e-42,1.0499044812272113e-40,6.985467916955212e-39,4.032783605796244
300.0,290.0,annual,8.0,581.6217007984012,2263.506789104668,127.96450392036252,0.0,0.2789432882305409,0.0,315.7939536557191,5.07429190925854e-41,1.522287572777562e-41,1.5222875727775621e-40,5.328006504721467e-42,1.852116546879367e-40,6.493292469153782e-39,3.8917165332681307
300.0,295.0,annual,8.0,297.8031784842723,1109.479949503553,59.91907638175277,0.0,0.3104803419800282,0.0,315.7939536557191,9.910298156090316e-41,2.9730894468270946e-41,2.973089446827095e-40,1.040581306389483e-41,3.617258826972965e-40,5.938159121807193e-39,3.725547709565992
300.0,300.0,annual,8.0,132.79880894238372,469.32681051212467,23.98774837766912,0.0,0.34709641575209677,0.0,315.7939536557191,2.2223981631423982e-40,6.667194489427195e-41,6.6671944894271955e-40,2.333518071299518e-41,8.111753295469753e-40,5.33103279324539e-39,3.5341191253887487
300.0,305.0,annual,8.0,48.37473870323307,158.83646566091562,7.517895077345642,0.0,0.40830262018351693,0.0,315.7939536557191,6.100949317196562e-40,1.8302847951589684e-40,1.8302847951589685e-39,6.405996783056389e-41,2.2268465007767448e-39,4.5866296838887286e-39,3.2834588861624168
300.0,310.0,annual,8.0,12.915359032825044,38.461508805113816,1.649590351017689,0.0,0.48463592458469185,0.0,315.7939536557191,2.2851229169158926e-39,6.855368750747678e-40,6.855368750747678e-39,2.399379062761687e-40,8.340698646743007e-39,3.769516714633853e-39,2.9779666757510905
300.0,315.0,annual,8.0,2.177677529541577,5.644565746529623,0.2119414886658888,0.0,0.5808319498455999,0.0,315.7939536557191,1.3552595600468913e-38,4.065778680140674e-39,4.0657786801406743e-38,1.4230225380492358e-39,4.946697394171153e-38,2.8723572868501567e-39,2.5920117510317797
300.0,320.0,annual,8.0,0.1768344592065165,0.3673851587658979,0.0111554258307356,0.0,0.7615410578738073,0.0,315.7939536557191,1.668972384598307e-37,5.00691715379492e-38,5.006917153794921e-37,1.7524210038282222e-38,6.09174920378382e-37,1.8618097649932343e-39,2.077565427091596
300.0,200.0,annual,11.5,256786.67067180455,1112122.7153942883,68290.45051199253,0.20435216271230439,0.045356471995971176,4.50546865131962,315.7939536557191,1.1493269034912475e-43,3.447980710473743e-44,3.447980710473743e-43,1.20679324866581e-44,4.195043197743053e-43,7.848805202497066e-39,4.33092073075583
300.0,205.0,annual,11.5,187496.47407662563,806931.53106596,49568.45242053758,0.15005656530084108,0.05410279684367869,2.773545436743415,315.7939536557191,1.5740660218518993e-43,4.722198065555698e-44,4.722198065555698e-43,1.652769322944494e-44,5.745340979759432e-43,7.802401671095074e-39,4.303715763402489
300.0,210.0,annual,11.5,136192.04060601097,583715.6232367582,35980.091482393575,0.10032277454037934,0.06451712690684216,1.5549789544292296,315.7939536557191,2.1670269991389346e-43,6.501080997416804e-44,6.501080997416804e-43,2.2753783490958813e-44,7.909648546857111e-43,7.796982967383569e-39,4.285974574133779
300.0,215.0,annual,11.5,99090.09590184037,423821.6848970019,26280.754195201516,0.05878173264803604,0.07653706759826184,0.7680165244450909,315.7939536557191,2.9784190475848605e-43,8.935257142754582e-44,8.935257142754582e-43,3.1273399999641035e-44,1.087122952368474e-42,7.827509887988393e-39,4.277134672640178
300.0,220.0,annual,11.5,72208.44398015215,309154.3426306168,19343.560618337397,0.02830967960991271,0.08996176765976525,0.3146856753302104,315.7939536557191,4.087220452253124e-43,1.2261661356759373e-43,1.2261661356759374e-42,4.2915814748657805e-44,1.4918354650723904e-42,7.90613965786667e-39,4.281415380112521
300.0,225.0,annual,11.5,52815.614742816375,227030.8907856744,14369.689308230432,0.010237427906894601,0.10471954320863372,0.09776043318388505,315.7939536557191,5.587965424584852e-43,1.6763896273754556e-43,1.6763896273754557e-42,5.867363695814095e-44,2.039607379973471e-42,8.029732701641828e-39,4.29855624877591
300.0,230.0,annual,11.5,38827.4282975649,167992.20130942445,10769.772237921492,0.0022760224053658454,0.12053129374914519,0.0188832487777224,315.7939536557191,7.60111709689414e-43,2.280335129068242e-43,2.2803351290682422e-42,7.981172951738846e-44,2.774407740366361e-42,8.186229988732092e-39,4.326637345692046
300.0,235.0,annual,11.5,28806.258643498255,125681.94875873617,8159.800492999507,0.00022997703851441914,0.13614087883363804,0.0016892577783007218,315.7939536557191,1.0245406483138167e-42,3.07362194494145e-43,3.0736219449414505e-42,1.0757676807295075e-43,3.739573366345431e-42,8.360047287209115e-39,4.363008411267714
300.0,240.0,annual,11.5,21526.97110516145,94776.57658955794,6220.805300889857,6.938469712455545e-06,0.151396709048063,4.582972612867583e-05,315.7939536557191,1.370986320459589e-42,4.1129589613787665e-43,4.112958961378767e-42,1.4395356364825682e-43,5.004100069677499e-42,8.528638969762491e-39,4.402689822296165
300.0,245.0,annual,11.5,16202.28909706154,71883.68876035945,4752.997684488227,0.0,0.16507046516041818,0.0,315.7939536557191,1.821544025619054e-42,5.464632076857162e-43,5.4646320768571625e-42,1.9126212269000068e-43,6.648635693509547e-42,8.657794535960727e-39,4.436637831218326
300.0,250.0,annual,11.5,12246.367620800458,54630.86792215223,3624.138531521873,0.0,0.1774676941400218,0.0,315.7939536557191,2.4099540222830677e-42,7.229862066849204e-43,7.229862066849204e-42,2.530451723397221e-43,8.796332181333197e-42,8.73400723135219e-39,4.460985462282031
300.0,255.0,annual,11.5,9248.29903461814,41295.0805329264,2732.7451672029474,0.0,0.18776759644403718,0.0,315.7939536557191,3.191201192309174e-42,9.573603576927522e-43,9.573603576927522e-42,3.350761251924632e-43,1.1647884351928484e-41,8.720739635855178e-39,4.465154119514418
300.0,260.0,annual,11.5,6930.762391568356,30838.926497869845,2025.9869727331975,0.0,0.19698384576865638,0.0,315.7939536557191,4.258288084152121e-42,1.2774864252456363e-42,1.2774864252456365e-41,4.4712024883597266e-43,1.554275150715524e-41,8.627236184637203e-39,4.449572031986993
300.0,265.0,annual,11.5,5105.785422203403,22518.779005120297,1460.7781525246191,0.0,0.20570952482293303,0.0,315.7939536557191,5.780341409915493e-42,1.734102422974648e-42,1.734102422974648e-41,6.069358480411267e-43,2.1098246146191546e-41,8.443796445737906e-39,4.410443671838115
300.0,270.0,annual,11.5,3662.6213004271535,15926.80194536325,1015.2454797039168,0.0,0.2153384326503158,0.0,315.7939536557191,8.05794006130615e-42,2.4173820183918448e-42,2.4173820183918454e-41,8.460837064371457e-43,2.9411481223767443e-41,8.18078722296617e-39,4.3484708461412005
300.0,275.0,annual,11.5,2530.5307639068146,10792.248382809215,672.7683973261619,0.0,0.22620161444064232,0.0,315.7939536557191,1.1662842960478624e-41,3.4988528881435873e-42,3.4988528881435874e-41,1.2245985108502554e-42,4.2569376805746973e-41,7.846392166787914e-39,4.264816115551731
300.0,280.0,annual,11.5,1661.2065504881182,6912.532984255652,419.38705042063384,0.0,0.2390836406315515,0.0,315.7939536557191,1.7766112767514205e-41,5.3298338302542614e-42,5.329833830254262e-41,1.8654418405889914e-42,6.484631160142684e-41,7.450877631008146e-39,4.161152014615231
300.0,285.0,annual,11.5,1025.1127370163708,4137.8185962956395,242.97776521808595,0.0,0.257034245357192,0.0,315.7939536557191,2.87901826212836e-41,8.63705478638508e-42,8.637054786385082e-41,3.022969175234778e-42,1.0508416656768515e-40,6.995374233540066e-39,4.036452232891883
300.0,290.0,annual,11.5,581.0681288490083,2263.5663279102732,128.0377744498381,0.0,0.27819506119913057,0.0,315.7939536557191,5.079126085363778e-41,1.5237378256091332e-41,1.5237378256091335e-40,5.333082389631966e-42,1.8538810211577786e-40,6.503200001200966e-39,3.8955265579511167
300.0,295.0,annual,11.5,297.4955372924161,1109.5223047383524,59.956194239490735,0.0,0.3097081331515338,0.0,315.7939536557191,9.920546430616172e-41,2.9761639291848517e-41,2.976163929184852e-40,1.041657375214698e-41,3.6209994471749026e-40,5.947982087559098e-39,3.729542684358906
300.0,300.0,annual,11.5,132.6479322235181,469.3567134063129,24.003347012794748,0.0,0.3462997250366144,0.0,315.7939536557191,2.2249259684179673e-40,6.674777905253902e-41,6.674777905253902e-40,2.336172266838865e-41,8.12097978472558e-40,5.340567009771487e-39,3.5383643418988577
300.0,305.0,annual,11.5,48.3151284833186,158.8556266938363,7.522506001861117,0.0,0.40753025810822335,0.0,315.7939536557191,6.108476544007325e-40,1.8325429632021973e-40,1.8325429632021976e-39,6.41390037120769e-41,2.2295939385626734e-39,4.5951051464522955e-39,3.2879065352932506
300.0,310.0,annual,11.5,12.898422712359151,38.469709454172175,1.6498531402454752,0.0,0.4839358360059199,0.0,315.7939536557191,2.2881234058041784e-39,6.8643702174125346e-40,6.864370217412535e-39,2.402529576094387e-40,8.35165043118525e-39,3.7750675863351955e-39,2.98251269260317
300.0,315.0,annual,11.5,2.174799646678826,5.646405631865344,0.2116433861121688,0.0,0.5802722104572474,0.0,315.7939536557191,1.3570529566332823e-38,4.0711588698998464e-39,4.071158869899847e-38,1.4249056044649463e-39,4.95324329171148e-38,2.8721128287539806e-39,2.5962877272341234
300.0,320.0,annual,11.5,0.176571543581678,0.3673657255828634,0.0110540266122127,0.0,0.7611884218657168,0.0,315.7939536557191,1.6714574901166369e-37,5.01437247034991e-38,5.014372470349911e-37,1.7550303646224685e-38,6.100819838925724e-37,1.847633557693155e-39,2.080548870622113
300.0,200.0,annual,15.0,256722.0484144133,1112094.7828651357,68299.33795108172,0.20440360238466138,0.04510441978449096,4.531786538022268,315.7939536557191,1.149616212880304e-43,3.448848638640912e-44,3.4488486386409124e-43,1.2070970235243193e-44,4.196099177013109e-43,7.851802623755458e-39,4.331902108656978
300.0,205.0,annual,15.0,187440.0387661599,806907.183016538,49576.197532262566,0.15010174502287868,0.053803973499702486,2.7897892155438795,315.7939536557191,1.5745399489019656e-43,4.723619846705897e-44,4.723619846705897e-43,1.6532669463470637e-44,5.747070813492174e-43,7.805970352920245e-39,4.304881648169055
300.0,210.0,annual,15.0,136143.1326784103,583694.6777307497,35986.794618969354,0.10035881439709037,0.06416436562261373,1.5640895600426612,315.7939536557191,2.167805479826851e-43,6.503416439480552e-44,6.503416439480553e-43,2.2761957538181933e-44,7.912490001368006e-43,7.80123705764052e-39,4.287360414348043
300.0,215.0,annual,15.0,99047.87305374748,423803.6759860868,26286.533881061503,0.05880679055278164,0.0761236957732272,0.7725162310559291,315.7939536557191,2.979688709730305e-43,8.939066129190915e-44,8.939066129190916e-43,3.12867314521682e-44,1.0875863790515613e-42,7.832568822334209e-39,4.27877614046405
300.0,220.0,annual,15.0,72172.1968241874,309138.9254997657,19348.50344736406,0.028323897624844867,0.08948159456547833,0.3165332240935738,315.7939536557191,4.089273183411579e-43,1.2267819550234738e-43,1.2267819550234739e-42,4.293736842582158e-44,1.4925847119452265e-42,7.912131628645234e-39,4.283352026166433
300.0,225.0,annual,15.0,52784.76083077227,227017.8525168895,14373.887393723146,0.01024341191999281,0.1041694809461589,0.09833409773143852,315.7939536557191,5.591231719458639e-43,1.6773695158375918e-43,1.677369515837592e-42,5.87079330543157e-44,2.0407995776024032e-42,8.036773512771153e-39,4.30082184600036
300.0,230.0,annual,15.0,38801.328980090606,167981.2151429284,10773.306766356627,0.0022775533485808763,0.11990904664898965,0.018994007643543104,315.7939536557191,7.606229910642682e-43,2.2818689731928047e-43,2.2818689731928047e-42,7.986541406174816e-44,2.7762739173845788e-42,8.194424816279097e-39,4.329264475170978
300.0,235.0,annual,15.0,28784.35987008195,125672.73819328552,8162.743828333057,0.00023015200210854147,0.1354493433758195,0.0016991739965099629,315.7939536557191,1.0253201057557917e-42,3.0759603172673746e-43,3.075960317267375e-42,1.076586111043581e-43,3.742418386008639e-42,8.369425365323885e-39,4.366007747280424
300.0,240.0,annual,15.0,21508.78451273214,94768.96883916733,6223.235173445062,6.944336483805123e-06,0.15064130640250903,4.6098488187894926e-05,315.7939536557191,1.3721455477242257e-42,4.116436643172677e-43,4.1164366431726774e-42,1.4407528251104369e-43,5.008331249193423e-42,8.539184435683442e-39,4.406058779521863
300.0,245.0,annual,15.0,16187.371958362712,71877.48898506566,4754.974779001679,0.0,0.16426022569630996,0.0,315.7939536557191,1.82322263193922e-42,5.4696678958176595e-43,5.46966789581766e-42,1.9143837635361807e-43,6.654762606578152e-42,8.669377631376051e-39,4.440343322557208
300.0,250.0,annual,15.0,12234.275768495265,54625.850796577695,3625.724243789574,0.0,0.1766115488415688,0.0,315.7939536557191,2.4123359211916077e-42,7.237007763574823e-43,7.237007763574824e-42,2.532952717251188e-43,8.805026112349367e-42,8.746464833628866e-39,4.464984428195239
300.0,255.0,annual,15.0,9238.6534228671,41291.07612652838,2733.9946830847284,0.0,0.18687471050600837,0.0,315.7939536557191,3.1945329644096704e-42,9.583598893229011e-43,9.583598893229012e-42,3.3542596126301536e-43,1.1660045320095297e-41,8.733836139634936e-39,4.469382521085438
300.0,260.0,annual,15.0,6923.186363347546,30835.78095564189,2026.9460009340437,0.0,0.1960590237602382,0.0,315.7939536557191,4.262947919812283e-42,1.278884375943685e-42,1.278884375943685e-41,4.476095315802897e-43,1.5559759907314832e-41,8.640765238253608e-39,4.453986840350194
300.0,265.0,annual,15.0,5099.981832989762,22516.376711050223,1461.4968982722123,0.0,0.2047589344621999,0.0,315.7939536557191,5.786919222965874e-42,1.7360757668897624e-42,1.7360757668897626e-41,6.0762651841141675e-43,2.112225516382544e-41,8.457564494916466e-39,4.414991552597443
300.0,270.0,annual,15.0,3658.28386965465,15924.998533688586,1015.766089349018,0.0,0.21436111243630684,0.0,315.7939536557191,8.067493928209376e-42,2.4202481784628126e-42,2.420248178462813e-41,8.470868624619844e-43,2.9446352837964217e-41,8.194686758304184e-39,4.353133627979488
300.0,275.0,annual,15.0,2527.3997496456054,10790.951693923054,673.1310796532855,0.0,0.2251958390352671,0.0,315.7939536557191,1.1677291220054746e-41,3.503187366016423e-42,3.5031873660164235e-41,1.2261155781057481e-42,4.262211295319981e-41,7.860347646381282e-39,4.269586437775097
300.0,280.0,annual,15.0,1659.047124435116,6911.6402494787135,419.6250921936117,0.0,0.23804632569718204,0.0,315.7939536557191,1.7789237250360831e-41,5.336771175108249e-42,5.33677117510825e-41,1.8678699112878872e-42,6.493071596381703e-41,7.464810321236695e-39,4.166030095035448
300.0,285.0,annual,15.0,1023.702187715684,4137.243706375189,243.1246539985044,0.0,0.25596351678773704,0.0,315.7939536557191,2.8829852334263037e-41,8.64895570027891e-42,8.648955700278911e-41,3.0271344950976184e-42,1.0522896102006007e-40,7.009247873595675e-39,4.041452441952032
300.0,290.0,annual,15.0,580.2085706927251,2263.2272711883243,128.12191103585056,0.0,0.27707859069472335,0.0,315.7939536557191,5.086650628216106e-41,1.5259951884648317e-41,1.525995188464832e-40,5.340983159626911e-42,1.8566274792988786e-40,6.517113992587572e-39,3.9007132702059235
300.0,295.0,annual,15.0,297.01252265467735,1109.3340681289174,59.9981587048931,0.0,0.30853963796701095,0.0,315.7939536557191,9.936679653207347e-41,2.981003895962204e-41,2.9810038959622046e-40,1.0433513635867714e-41,3.6268880734206814e-40,5.961824828328166e-39,3.734974061745836
300.0,300.0,annual,15.0,132.4083886344897,469.27114274785293,24.021019620195123,0.0,0.34507405592567725,0.0,315.7939536557191,2.2289511420288973e-40,6.686853426086691e-41,6.6868534260866915e-40,2.340398699130342e-41,8.135671668405474e-40,5.3541679115132463e-39,3.544119429194664
300.0,305.0,annual,15.0,48.21756896628786,158.8259809291086,7.527645619167473,0.0,0.4062960671755031,0.0,315.7939536557191,6.120835939850024e-40,1.8362507819550071e-40,1.8362507819550075e-39,6.426877736842525e-41,2.2341051180452586e-39,4.607548384825486e-39,3.2939441853685016
300.0,310.0,annual,15.0,12.869435888711577,38.46376517377083,1.6502297508785635,0.0,0.48275005236407537,0.0,315.7939536557191,2.293277122736411e-39,6.879831368209232e-40,6.879831368209233e-39,2.407940978873231e-40,8.370461497987898e-39,3.784434134948816e-39,2.9887685448209362
300.0,315.0,annual,15.0,2.1694723426713853,5.645909062008287,0.2113511770412798,0.0,0.5792332174815276,0.0,315.7939536557191,1.3603853031730313e-38,4.0811559095190937e-39,4.081155909519094e-38,1.4284045683316826e-39,4.965406356581563e-38,2.875190350552784e-39,2.6024342191226935
300.0,320.0,annual,15.0,0.1760308097768834,0.3671579729730818,0.0109554973602535,0.0,0.7604565349123018,0.0,315.7939536557191,1.6765918956751227e-37,5.029775687025369e-38,5.029775687025369e-37,1.7604214904588788e-38,6.119560419214197e-37,1.836789808729122e-39,2.0857597226215647
300.0,200.0,sun,8.0,242176.22285236532,1046898.0038442152,64237.83290117803,0.19246817801061186,0.046533572493956545,4.136114372813484,315.7939536557191,1.2186655881612671e-43,3.6559967644838013e-44,3.6559967644838014e-43,1.2795988675693303e-44,4.448129396788625e-43,7.828443641471931e-39,4.322876917947563
300.0,205.0,sun,8.0,176101.55328548825,756573.5305777392,46459.498542260415,0.13739600996191245,0.055628760990955366,2.469873632171163,315.7939536557191,1.6759183752490636e-43,5.02775512574719e-44,5.0277551257471915e-43,1.7597142940115167e-44,6.117102069659082e-43,7.786232731183131e-39,4.296234283358165
300.0,210.0,sun,8.0,127369.86858511416,545113.5384188408,33610.062532263626,0.08752352129710209,0.06647706122430633,1.3165973297432774,315.7939536557191,2.3171243900894172e-43,6.951373170268252e-44,6.9513731702682524e-43,2.432980609593888e-44,8.457504023826373e-43,7.787869564593852e-39,4.279768397928211
300.0,215.0,sun,8.0,92288.88398380308,394352.86366468685,24479.73765203712,0.04690942676071041,0.07899986214648462,0.5937912483154606,315.7939536557191,3.1979130781649524e-43,9.593739234494857e-44,9.593739234494858e-43,3.3578087320731996e-44,1.1672382735302074e-42,7.828407318749652e-39,4.273026681457073
300.0,220.0,sun,8.0,66988.08914190084,286737.13216701965,17977.40651083855,0.018741824018498356,0.09296951810526902,0.20159106339861912,315.7939536557191,4.405735897853039e-43,1.3217207693559116e-43,1.3217207693559117e-42,4.62602269274569e-44,1.608093602716359e-42,7.920370521509834e-39,4.280419636386768
300.0,225.0,sun,8.0,48827.23009622242,210036.7346072341,13334.534586772665,0.004467348560090204,0.10826162053520548,0.04126437917708309,315.7939536557191,6.044410638888261e-43,1.813323191666478e-43,1.8133231916664784e-42,6.346631170832673e-44,2.206209883194215e-42,8.059940272091218e-39,4.301631163457783
