edge,A,B,hellinger,KL_pq,KL_qp,N_rej_q_if_p,N_rej_p_if_q,N_simple,KL_pq_w1e3,KL_qp_w1e3,N_rej_B_if_A_w1e3,N_rej_A_if_B_w1e3,N_toy_rej_B_if_A,N_toy_rej_A_if_B,N3_max_gauss,N3_min_gauss
LZ,inel350,inel380,0.5054228725681412,1.5061611364174257,0.9354912430166229,2.041874391047692,7.194587897767015,3.6860283944621606,1.6860146740122155,0.9585308899429568,1.7929020492784815,8.041478607034907,3.0,5.0,7.194587897767015,2.041874391047692
LZ,inel350,inelO4_300_sun,0.2983777579640317,0.26744684147356745,0.5145499691804339,28.143966585244044,4.095269999658082,11.508998345495934,0.27280652689152907,0.5952668230361398,31.57137004409914,3.247116206684107,20.0,10.0,28.143966585244044,4.095269999658082
LZ,inel350,inelO4_350_sun,0.45821367973590277,0.9358660654116471,0.9010631572448015,4.533531692466052,5.278276936524173,4.899481095403764,0.9798646533005281,0.9179155298190074,4.3131405859645895,5.577511734316373,5.0,5.0,5.278276936524173,4.533531692466052
LZ,inel366,inel380,0.3028081787612749,0.42003087132732014,0.35092415239020874,9.764885731683103,16.426783889212338,11.673832743967592,0.44032856022069367,0.35796410551227975,9.265652541301822,17.016265911606652,10.0,15.0,16.426783889212338,9.764885731683103
LZ,inel366,inelO4_300_sun,0.38921830688045045,0.4169416631529387,1.057316456011274,18.991376744187047,1.281213571329111,6.104765429477361,0.4248491309694456,1.3218311910861136,21.20338661021421,0.8635581811218281,12.0,4.0,18.991376744187047,1.281213571329111
LZ,inel366,inelO4_350_sun,0.2830495208312614,0.2964627154837233,0.35546735184041295,16.83667956225016,9.771952250169397,13.805161705366238,0.3005872450439491,0.36037050601544607,16.590602275096938,9.636212734368291,15.0,15.0,16.83667956225016,9.771952250169397
LZ,inel380,inelO4_300_sun,0.5010720997193386,0.6759588747255054,1.9339940720039437,10.509206421365679,0.480421723706419,3.4483380289587076,0.6904223087602841,2.526705760463784,11.473903358270793,0.2955799790800361,8.0,2.0,10.509206421365679,0.480421723706419
LZ,inel380,inelO4_350_sun,0.13785804979792365,0.06921825241036884,0.08098796582826207,78.22859916189535,48.87797241775172,59.91762595142235,0.07092917150013704,0.08503739260797305,79.64990496547617,46.140890868257515,80.0,60.0,78.22859916189535,48.87797241775172
LZ,inelO4_300_sun,inelO4_350_sun,0.4466132875939573,1.4140311623423887,0.5583395743537493,0.8995074432211833,13.476760605760347,4.5630366708216545,1.7774645197211867,0.5687722136576806,0.6013609849376086,15.121257212295633,3.0,10.0,13.476760605760347,0.8995074432211833
EXT,L10,O9q2,0.17718860496144814,0.14219972206390996,0.11041567079663156,25.0315856585859,52.96321933769449,35.62728263739861,0.1484055327437415,0.11304484913358248,23.651899507693873,52.92696475765389,40.0,50.0,52.96321933769449,25.0315856585859
EXT,L10,O6s,0.16724925977234364,0.10330189710001951,0.1197437359087777,49.49198766126604,31.816185897773156,40.35048738051297,0.10508161104098195,0.12190238768020498,48.69233732534885,31.234285243849037,50.0,40.0,49.49198766126604,31.816185897773156
EXT,L10,O6v,0.171747716067979,0.10926215284524154,0.12609282665760116,46.56354389794076,30.334411825107953,38.24010870308055,0.11110377599441387,0.12832760571410137,45.82933543971369,29.785310253356453,50.0,40.0,46.56354389794076,30.334411825107953
EXT,L10,O10s,0.3682586010648334,0.5043754066535885,0.6110627873493231,9.39643894252719,5.262497843869813,8.06857793501063,0.5142914043866342,0.621921634615133,9.187925626358293,5.179061204144976,10.0,7.0,9.39643894252719,5.262497843869813
EXT,L10,O10v,0.37017161314812674,0.5102481523251075,0.6169128612306597,9.24758657176486,5.201621822671777,7.984662254781505,0.5200279274440296,0.6277920245786117,9.047085458275742,5.114948211741399,10.0,8.0,9.24758657176486,5.201621822671777
EXT,L10,O9s,0.3076569109121856,0.32049318908667723,0.4749801368590119,18.47867458800385,5.739208830912444,11.31401859301876,0.3262149720541351,0.4842835708338435,18.197232511922028,5.627344593687968,15.0,10.0,18.47867458800385,5.739208830912444
EXT,L10,O9v,0.293599833869013,0.2756798522382362,0.4580002116031821,22.726024917633406,4.866311622291951,12.266927293727461,0.279662980140035,0.466685275518152,22.471905342071196,4.746551321337447,20.0,10.0,22.726024917633406,4.866311622291951
EXT,L10,O14s,0.328445979626128,0.3687969802414547,0.5409559815222204,15.810638960732419,5.082087075661554,9.892795493132908,0.37566131934891134,0.5514941494120208,15.550219195199814,4.9906760154889405,12.0,10.0,15.810638960732419,5.082087075661554
EXT,L10,O14v,0.3148828886235733,0.3191898781350185,0.5274315944300316,19.353536215758417,4.21641399360996,10.630488703212622,0.3239372798118361,0.5373572781341828,19.12105447742689,4.1166607583671615,15.0,10.0,19.353536215758417,4.21641399360996
EXT,L10,O15s,0.48644402928016883,0.9875054780091919,1.073516262913768,4.428712210524547,3.7749044655046182,4.366766163257283,1.0386575248805836,1.0935963039598835,4.1571092405697,3.9501829993060484,5.0,5.0,4.428712210524547,3.7749044655046182
EXT,L10,O15v,0.26591082225488866,0.30586053996254703,0.26493388420376385,12.215962198038728,18.764131651465643,15.767498102570276,0.31316064736010196,0.2697953781759123,11.862020453444062,18.514318893980466,15.0,20.0,18.764131651465643,12.215962198038728
EXT,L10,O5v,0.24537585880571638,0.2211028216072569,0.26555963323494114,23.465580388000166,13.657724151608978,18.49331073406573,0.22576102011597865,0.27059982037640534,22.963992855703264,13.465884787001341,20.0,20.0,23.465580388000166,13.657724151608978
EXT,L10,O13s,0.526373119509664,1.0724330598736884,1.3218374432437836,3.8222065516869836,2.1331515216600354,3.758973761854187,1.1047390550643825,1.3445990858300274,3.6692467257263486,2.149759205734215,4.0,4.0,3.8222065516869836,2.1331515216600354
EXT,L10,O4s,0.6352263723867834,1.6782756160275847,1.9867646815800806,2.1732657299748532,1.2426541976920256,2.4556346640648674,1.7424201844290004,2.033634458261213,2.097984185818204,1.248522607644995,3.0,3.0,2.1732657299748532,1.2426541976920256
EXT,L10,O1s,0.8425489659034169,4.127736052601094,3.073295287738692,0.29759374559965296,0.6015502387728398,1.2498209735017387,5.088928901141864,3.1497865342221605,0.20782751476051264,0.6946718641659002,1.0,2.0,0.6015502387728398,0.29759374559965296
EXT,L10,inel300,0.3649470003570735,0.7229365308769671,0.4023376266653676,3.1798195407136722,17.677195477371217,7.998050910239095,0.9404353836057713,0.41292107946530193,2.099214035833844,21.795506837885462,6.0,12.0,17.677195477371217,3.1798195407136722
EXT,L10,inel350,0.4174725065245772,1.0764163108420455,0.49167793342044985,1.7465662735635172,15.483093493115588,5.7394509500497985,1.4987565789070245,0.5054858792563399,0.9958317309415907,17.91192692528282,3.0,10.0,15.483093493115588,1.7465662735635172
EXT,L10,inel366,0.5418619262820057,1.7439007520068637,0.9512283722925585,1.2305287355963739,6.852939841740793,3.339357628120872,2.3514306319508873,0.9727634333659245,0.7682800416279858,8.349909857597815,2.0,5.0,6.852939841740793,1.2305287355963739
EXT,L10,inel380,0.6626110265034625,2.7589715228848255,1.4137827184138132,0.43239113530608364,3.4577661336345376,2.1568488052627397,3.66922318642125,1.4435468022834672,0.2564761357922333,4.148159657794558,2.0,4.0,3.4577661336345376,0.43239113530608364
EXT,L10,inelO4_300_sun,0.2623968817126272,0.4346430877369302,0.16124620991894476,2.7383820931198626,51.294306467841395,15.103476493711899,0.6437667484804781,0.16808720326926474,1.2236678455662455,55.59819842410729,7.0,30.0,51.294306467841395,2.7383820931198626
EXT,L10,inelO4_350_sun,0.4958276156005306,1.6510463639158113,0.6655170345662064,0.7373676445283701,10.439976807090362,3.88506526775717,2.3009160958490975,0.6830668530316821,0.39315719966183926,11.587892786039495,2.0,8.0,10.439976807090362,0.7373676445283701
EXT,O9q2,O6s,0.2840573783743388,0.27431984049255176,0.3955368880741229,21.64601276412195,7.343319230743451,13.43570888547726,0.27988071265533265,0.4072709050152795,21.37217794816959,7.067177580864156,20.0,12.0,21.64601276412195,7.343319230743451
EXT,O9q2,O6v,0.285859488677791,0.2761907449253797,0.4024858460107589,21.51527986525209,7.0325130574210375,13.261102740534739,0.2816424022375378,0.41427479361443564,21.249333543913927,6.764183561269907,20.0,12.0,21.51527986525209,7.0325130574210375
EXT,O9q2,O10s,0.5147330317506296,0.9291853154582685,1.450585845542775,5.637576243533125,1.5368272636011577,3.7818762356184608,0.9506332900896829,1.5007826247275389,5.563619455474434,1.4770542686675903,5.0,3.0,5.637576243533125,1.5368272636011577
EXT,O9q2,O10v,0.5156985816874626,0.9312976145041492,1.4528624234965586,5.579469690021922,1.5073020187870343,3.7749143751051024,0.952267657499008,1.5024509519421305,5.506095908234984,1.4466468423642738,5.0,3.0,5.579469690021922,1.5073020187870343
EXT,O9q2,O9s,0.46027920678413525,0.6877544631887793,1.3512784861696185,10.136756906342356,1.53981004425545,4.413857070250846,0.7023722901016041,1.4247513190887495,10.229304156380243,1.4329794136411507,7.0,4.0,10.136756906342356,1.53981004425545
EXT,O9q2,O9v,0.43253858768447445,0.5536913110336844,1.2955854396295345,13.079188542250417,1.1108989384861114,4.866767506146535,0.5638298394789617,1.370036058503279,13.17523587164762,1.0138880754134207,10.0,4.0,13.079188542250417,1.1108989384861114
EXT,O9q2,O14s,0.48046993804000837,0.7595371796721271,1.476174858292421,9.00604012383945,1.423878429268639,4.0255631526651525,0.7762314599975237,1.5557600718079136,9.082011456456149,1.3291786981113853,7.0,4.0,9.00604012383945,1.423878429268639
EXT,O9q2,O14v,0.4547257189459473,0.6209876440302047,1.4328381022898709,11.430263144764247,1.0236641188185327,4.382066013207631,0.6325699607125584,1.514067103729951,11.511705174346428,0.9376913431239388,8.0,4.0,11.430263144764247,1.0236641188185327
EXT,O9q2,O15s,0.6016547257229143,1.5108568467055559,1.959951837517398,3.1414247974143508,1.8879382107623657,2.593055630208245,1.603175485243721,2.0159184848674627,2.951599317677473,1.994876252777646,3.0,3.0,3.1414247974143508,1.8879382107623657
EXT,O9q2,O15v,0.4049198302930363,0.6685136110514549,0.693568497347451,6.359483245315573,5.622406401517918,6.6075311792908575,0.6840545819996091,0.7107844806408918,6.239933760972509,5.484399363728765,7.0,6.0,6.359483245315573,5.622406401517918
EXT,O9q2,O5v,0.386230025209636,0.513882287378614,0.7827746414308957,11.768502181256402,3.630012562628101,6.9409261617589975,0.5266072217120048,0.8111078442125114,11.626048640520631,3.501830861500111,10.0,6.0,11.768502181256402,3.630012562628101
EXT,O9q2,O13s,0.6396636923449179,1.4668938274009662,2.4960073831591605,2.992282373893914,0.7305753108837082,2.271063425961082,1.5184183433911163,2.5746244536205953,2.8763052646190146,0.7396004352193087,4.0,2.0,2.992282373893914,0.7305753108837082
EXT,O9q2,O4s,0.7576471212922473,2.3181545542992286,3.7327447141093306,1.6174202864661174,0.41016768924737984,1.4873822221745696,2.425156335900437,3.978811590591336,1.6578743064237238,0.4016568374819694,3.0,2.0,1.6174202864661174,0.41016768924737984
EXT,O9q2,O1s,0.9316691010881178,4.705050066199516,5.256775995387419,0.25201046084197287,0.13079876252882525,0.9034488199612557,5.97735181385924,5.600988270816783,0.2080688301641008,0.1857521544356738,1.0,1.0,0.25201046084197287,0.13079876252882525
EXT,O9q2,inel300,0.3797693668679482,0.6505001528936123,0.5186620171427597,4.855336145044153,9.695118558302934,7.697820054954407,0.7097274673148057,0.5296030341942223,4.280260166019147,10.695695276014916,7.0,10.0,9.695118558302934,4.855336145044153
EXT,O9q2,inel350,0.3059916465891664,0.49539291096466376,0.2752237554641521,4.931412454925445,27.076392931076246,11.67895841353615,0.6520642360412767,0.2842693772437777,3.1800437755068733,32.6350968158882,8.0,20.0,27.076392931076246,4.931412454925445
EXT,O9q2,inel366,0.41792833765339427,0.9465425951726432,0.5627160010478777,2.816514541611558,12.586877921986229,5.963192803763227,1.2259385488636578,0.5767441379961601,1.9048185246325602,15.53717157966724,4.0,8.0,12.586877921986229,2.816514541611558
EXT,O9q2,inel380,0.5534709361525318,1.859540698828542,0.9479616668704801,0.8317399804095476,6.332512982995667,3.2056963192474988,2.3792447847825433,0.9689534711174685,0.5419501869395308,7.550031665035491,2.0,5.0,6.332512982995667,0.8317399804095476
EXT,O9q2,inelO4_300_sun,0.18752889990372026,0.16066244205993946,0.10344690268826907,17.41383961375638,64.81905346486305,34.076795005418106,0.20671078312934366,0.1080861002445064,11.745574612725608,78.23071803229469,25.0,50.0,64.81905346486305,17.41383961375638
EXT,O9q2,inelO4_350_sun,0.3684656667257197,0.8441051887430265,0.36474747692148707,1.9612933317982868,21.543007200106437,7.445076025913089,1.1534958065373322,0.37631679356427766,1.119262852954028,24.301152932819754,5.0,15.0,21.543007200106437,1.9612933317982868
EXT,O6s,O6v,0.009439130945818624,0.00034815570727921973,0.0003487995477552547,12948.629783326885,12877.054215292115,12913.311055463411,0.0003551574479418451,0.00035588913064570765,12696.050180774799,12617.90110944258,,,12948.629783326885,12877.054215292115
EXT,O6s,O10s,0.2676757891315047,0.26559443528464316,0.31694012121305953,19.565324220484605,11.533891041576545,15.44972723010552,0.2710524350090427,0.32386415007161246,19.250952644141446,11.300247035778712,20.0,15.0,19.565324220484605,11.533891041576545
EXT,O6s,O10v,0.26711065017972396,0.26571881269679487,0.3132583404587713,19.278600808003855,11.763114748337395,15.544654829552103,0.2710604700184931,0.3199878589208909,18.972425877188183,11.522622816219693,20.0,15.0,19.278600808003855,11.763114748337395
EXT,O6s,O9s,0.3132771917482268,0.3058836407994071,0.5746594647470794,23.060420935947334,3.742096351178986,10.220964701568336,0.3111440494745653,0.5908372589849872,22.907960056208164,3.6165756192861678,20.0,8.0,23.060420935947334,3.742096351178986
EXT,O6s,O9v,0.30997876666934815,0.2831063410023382,0.5920429676711527,25.233803951832684,2.7488315051341448,10.28395944646493,0.2872045819144273,0.608709846802468,25.109958372429944,2.6323784128597043,20.0,8.0,25.233803951832684,2.7488315051341448
EXT,O6s,O14s,0.33043600500922016,0.34255620597258263,0.6417327584472324,20.444344115496794,3.3801070928242276,9.143656309613318,0.3486758990212677,0.6596154551115561,20.29010958674061,3.2744718220917726,15.0,7.0,20.444344115496794,3.3801070928242276
EXT,O6s,O14v,0.3271521318850233,0.3149935436057772,0.6651627456930344,22.476931563958093,2.358221402715368,9.182209100998024,0.3195973922510851,0.6836410086388609,22.354309438567512,2.2603344086357833,15.0,7.0,22.476931563958093,2.358221402715368
EXT,O6s,O15s,0.3965207380892812,0.7491234229416139,0.5772834784038599,4.29849489813176,9.35992202974767,6.7852481699775735,0.789809055756747,0.5881976527016194,3.969710738788178,9.560131954373515,6.0,8.0,9.35992202974767,4.29849489813176
EXT,O6s,O15v,0.216162946771594,0.2182200357469397,0.16139102910626188,14.49590753665258,35.67176306213964,23.7084764730985,0.22393835746685514,0.1642539040761949,13.984112346705224,35.26868316954951,25.0,30.0,35.67176306213964,14.49590753665258
EXT,O6s,O5v,0.13671494867866668,0.06730022166359757,0.08162883402033538,81.53376161505999,46.10745231430956,60.43145817764663,0.06894098142639715,0.08388764195903992,80.15240584094681,44.919453007793365,80.0,60.0,81.53376161505999,46.10745231430956
EXT,O6s,O13s,0.4624084887701909,0.9027176734032373,0.9152594599611401,4.363797304804075,4.36910634240938,4.950557317156381,0.9300015447177098,0.9311476137010559,4.189451687694559,4.36500510435442,5.0,5.0,4.36910634240938,4.363797304804075
EXT,O6s,O4s,0.60164117598696,1.3687161157109928,2.1168517447990354,3.8748679344201125,1.1211682363802513,2.5820756789635615,1.420275675077237,2.1935370780898125,3.8490886910510946,1.1202626123046047,4.0,3.0,3.8748679344201125,1.1211682363802513
EXT,O6s,O1s,0.8341002444632584,3.7486186724917605,3.4766147372084917,0.607690722123889,0.5871958762609389,1.2456344992145212,4.601253433657368,3.5977363160109976,0.48296624764709084,0.7317084958861252,1.0,2.0,0.607690722123889,0.5871958762609389
EXT,O6s,inel300,0.44873653023695015,1.283668531248102,0.5922717013150814,1.3877042690617947,12.614478499736553,4.797594211038849,1.7117853077061937,0.6052178148331713,0.8607954256019933,14.862722903426915,3.0,8.0,12.614478499736553,1.3877042690617947
EXT,O6s,inel350,0.5016304957486079,1.8243030152527124,0.6554469482870493,0.49961192013969774,10.6295909096338,3.629398178174704,2.5774076578844287,0.6713594782914117,0.2500023273137129,11.51779401615975,2.0,8.0,10.6295909096338,0.49961192013969774
EXT,O6s,inel366,0.5813717824522786,2.3435709986120483,0.9762431221050056,0.5210003309840562,6.42240780793624,2.710995155974597,3.2965237821550915,0.9981170446233563,0.2796253904699657,7.165312249446746,2.0,5.0,6.42240780793624,0.5210003309840562
EXT,O6s,inel380,0.6685053193615303,3.018810294860343,1.3513577282374816,0.29223515824460866,3.6692941256653056,2.059417384510604,4.212848997672983,1.3802687247926546,0.15001755458414448,4.167357802144819,1.0,4.0,3.6692941256653056,0.29223515824460866
EXT,O6s,inelO4_300_sun,0.37791734524273163,1.0414352244460632,0.3481973203043228,0.8619616267455025,22.740858849672357,6.476532255954493,1.4624518852917763,0.3575222090422303,0.4294556069685468,24.487335706313694,3.0,15.0,22.740858849672357,0.8619616267455025
EXT,O6s,inelO4_350_sun,0.5525406277986906,2.2908905817673175,0.7699798341074905,0.23552905052353582,8.121889674648699,2.9403400919302776,3.2836775550164696,0.7890843978018494,0.0974978475731414,8.5027349549981,2.0,7.0,8.121889674648699,0.23552905052353582
EXT,O6v,O10s,0.2674912408074523,0.2650355444953765,0.31748582881562626,19.77490853467505,11.548037071221588,15.450076876741454,0.2706352096352507,0.32456787643780166,19.452236176764792,11.316184566466342,20.0,15.0,19.77490853467505,11.548037071221588
EXT,O6v,O10v,0.26666306898012815,0.2644713441030571,0.3132791450415045,19.547455002077577,11.777747001151447,15.577658814838438,0.26993047866304276,0.32015298778867374,19.23287720891464,11.538029413913168,20.0,15.0,19.547455002077577,11.777747001151447
EXT,O6v,O9s,0.3159851636830817,0.31158510876015505,0.5857073872615728,22.680671918579854,3.6854474629722174,10.030174151575727,0.31699575643860395,0.6024611775602404,22.53555061397437,3.5603132298778672,15.0,8.0,22.680671918579854,3.6854474629722174
EXT,O6v,O9v,0.3120880607146202,0.28681906446944566,0.602219727621763,24.96539739749673,2.6941065623865796,10.123292796740717,0.2909875348453401,0.6194613669781722,24.849188307933172,2.5778889284587225,20.0,8.0,24.96539739749673,2.6941065623865796
EXT,O6v,O14s,0.3330084816557484,0.3482998325070502,0.6531784683055832,20.150277198624384,3.332817298210268,8.986714932013099,0.3545915099777216,0.6716796599388033,20.001911247674897,3.227533977149189,15.0,7.0,20.150277198624384,3.332817298210268
EXT,O6v,O14v,0.3292181053739331,0.318758137430075,0.6760437890411228,22.261568372142662,2.3104742552949498,9.047027112146003,0.3234440623869293,0.6951506971120984,22.144965315395904,2.2128726683374396,15.0,7.0,22.261568372142662,2.3104742552949498
EXT,O6v,O15s,0.39863808573981374,0.7643787987464672,0.5795804663100383,4.139338488805486,9.430800473467553,6.696631537877455,0.8067636481317151,0.5905968457592305,3.8142053779446137,9.633046725528873,6.0,8.0,9.430800473467553,4.139338488805486
EXT,O6v,O15v,0.21515196089692187,0.21479021513361174,0.1606410770194666,14.930314058860501,35.547290175955915,23.972429011938463,0.22042102700902988,0.16351105147529524,14.406147738756125,35.14148804056738,20.0,30.0,35.547290175955915,14.930314058860501
EXT,O6v,O5v,0.13970964098046532,0.07074649553462317,0.0848681947035767,77.30633148468183,45.24871235054301,57.83515673374842,0.07253950621639807,0.08726307029782285,75.94078514741173,44.10488392766144,80.0,60.0,77.30633148468183,45.24871235054301
EXT,O6v,O13s,0.46443194257774234,0.9155540700208639,0.9217661399124432,4.292778328796259,4.38308250994771,4.8984384710636215,0.9437518061023613,0.937894557714129,4.118393524889391,4.380121027019047,5.0,5.0,4.38308250994771,4.292778328796259
EXT,O6v,O4s,0.6022064677462344,1.3681248216670834,2.133600970754267,3.899480025301663,1.1099360446371285,2.5701612671895533,1.420658999204344,2.2122953113528503,3.8743053601391915,1.111154914625893,4.0,2.0,3.899480025301663,1.1099360446371285
EXT,O6v,O1s,0.8349458346616777,3.743839734802133,3.503407380804681,0.6130588522399182,0.5772261140225892,1.2418508512865065,4.595209682034486,3.6273246255359406,0.4886105245454095,0.7211746389180053,1.0,2.0,0.6130588522399182,0.5772261140225892
EXT,O6v,inel300,0.45120064549248434,1.299172802182193,0.6005763601772924,1.3782313777289634,12.436132571326034,4.737467544832084,1.7309729828737666,0.6136508483735744,0.8569529152128742,14.651394569807843,3.0,8.0,12.436132571326034,1.3782313777289634
EXT,O6v,inel350,0.5035946781665676,1.849771294747142,0.6584332994728896,0.47680984665996456,10.545618101282766,3.588224031141567,2.61345473805349,0.6743353767435305,0.23705622191332396,11.39418145796219,2.0,8.0,10.545618101282766,0.47680984665996456
EXT,O6v,inel366,0.5810547772835651,2.3619490914827193,0.9665637122113566,0.49501480007473253,6.480071557767582,2.7039102838996296,3.326908731271801,0.9882086851227894,0.26298520223867405,7.187019724125541,2.0,5.0,6.480071557767582,0.49501480007473253
EXT,O6v,inel380,0.6663415572823403,3.019347879694386,1.3334268381465353,0.28648857758707835,3.7461680201606757,2.0676466354004677,4.223088811766552,1.36197792996896,0.14570402444962016,4.229878089449266,1.0,4.0,3.7461680201606757,0.28648857758707835
EXT,O6v,inelO4_300_sun,0.38261890244883906,1.0640106427426246,0.3606837231043068,0.8871849450586509,21.942175228442856,6.317144375488431,1.4887670986232546,0.37017315048919114,0.45096637430797365,23.717148483337088,3.0,15.0,21.942175228442856,0.8871849450586509
EXT,O6v,inelO4_350_sun,0.5548875241174493,2.3179171414012107,0.7766619420110108,0.2292716107710457,8.021745307899726,2.908311520698381,3.3228142455058616,0.7958005309068195,0.09445045912538776,8.385922928878744,2.0,7.0,8.021745307899726,0.2292716107710457
EXT,O10s,O10v,0.008260117556803392,0.00026652209036174624,0.00026599131801481753,16849.883999507783,16950.950751537297,16900.982883112123,0.0002724081326644348,0.00027192800030130786,16489.663659947855,16577.158064426265,,,16950.950751537297,16849.883999507783
EXT,O10s,O9s,0.2241361228986028,0.2073504711927974,0.19667752342563824,20.16624573344962,23.55271074202518,22.275684160201838,0.21024839871289203,0.1994409566033103,19.87569291317087,23.207999403470378,25.0,25.0,23.55271074202518,20.16624573344962
EXT,O10s,O9v,0.25561502423268156,0.27973969758171774,0.24952842731100427,13.965255918467419,19.55327450086669,17.00461368578397,0.2840607809977017,0.25355293832956327,13.754308611548666,19.219163314467135,20.0,20.0,19.55327450086669,13.965255918467419
EXT,O10s,O14s,0.22427855097547686,0.20412025749375654,0.20095108842062198,21.388496145238655,22.35628101985798,22.218308183917713,0.2068982630192142,0.2036754776280491,21.08629106039962,22.04272223384693,25.0,25.0,22.35628101985798,21.388496145238655
EXT,O10s,O14v,0.2537060990502086,0.27147184045709183,0.2505437785962165,15.059590493752474,19.032283910159038,17.240863436848464,0.2754990685581302,0.2542995815674268,14.830434454682162,18.73445682595328,20.0,20.0,19.032283910159038,15.059590493752474
EXT,O10s,O15s,0.2576570165066685,0.3237741606523928,0.21922230652690425,8.48593764474105,27.377829342876865,16.57469347222881,0.33807909761327304,0.2240890122003076,7.925671338243548,27.23985921965626,15.0,25.0,27.377829342876865,8.48593764474105
EXT,O10s,O15v,0.2713929526029597,0.32310055293949724,0.2741264771276931,11.191869931510565,18.52518141804834,15.069646126009175,0.330785042747903,0.2785777986291702,10.873592728864615,18.45201423880077,15.0,20.0,18.52518141804834,11.191869931510565
EXT,O10s,O5v,0.1545647992916361,0.09087205899057198,0.09817049621089927,52.28421063817262,41.468111852917744,47.608328137589396,0.09235271329197729,0.09996973630035708,51.52015317858393,40.617226674984586,50.0,50.0,52.28421063817262,41.468111852917744
EXT,O10s,O13s,0.28128599505737895,0.4175771851286265,0.25797248397374406,6.127707434258601,25.482458520467656,13.322484506518453,0.4309707693510139,0.2623244259940978,5.833015631771203,25.331374868212766,12.0,20.0,25.482458520467656,6.127707434258601
EXT,O10s,O4s,0.3929722733679281,0.564261362161278,0.7375694873105348,9.27946930036565,4.1680749117878495,6.913340549312945,0.5800290430228231,0.7504713365062556,8.988484663262726,4.175444140650882,10.0,6.0,9.27946930036565,4.1680749117878495
EXT,O10s,O1s,0.6556940284670759,2.398382739438884,1.5963403496208879,0.9123411582528166,2.7481630519332443,2.2529721833906406,2.8191493351512524,1.630907684850142,0.6929603054128597,3.012632110853529,2.0,3.0,2.7481630519332443,0.9123411582528166
EXT,O10s,inel300,0.6061736480402092,2.8940600770349865,1.0263197535259814,0.26397057536743995,5.827730878434224,2.29569592462478,3.9853013568077813,1.0452240160629656,0.14085196627138521,6.275269184531115,1.0,5.0,5.827730878434224,0.26397057536743995
EXT,O10s,inel350,0.6910143451551333,3.637888059251393,1.418570502661951,0.20285947689597963,3.3868689612748093,1.7799018601260792,5.103531287629546,1.450089604040008,0.10458021362589237,3.5839140762542785,1.0,4.0,3.3868689612748093,0.20285947689597963
EXT,O10s,inel366,0.7536778548617222,4.063639034134276,1.9065919198410184,0.24736751914687238,2.1050135772038727,1.5074793704600868,5.703563788732267,1.9499528400578874,0.1344438262349861,2.286295492209204,1.0,3.0,2.1050135772038727,0.24736751914687238
EXT,O10s,inel380,0.8117654067724135,4.501423793608798,2.3561328901229386,0.15488889608388334,1.2558427800748815,1.3124207957844238,6.3171830078881195,2.4091742819158015,0.07689643929475054,1.3819822527259509,1.0,3.0,1.2558427800748815,0.15488889608388334
EXT,O10s,inelO4_300_sun,0.5959175216704607,2.8442582687029683,0.9573210098773963,0.2126259419214037,6.274780947190706,2.367437146637883,3.9337281728370646,0.9773713606820197,0.1091069417236468,6.674108977029377,1.0,6.0,6.274780947190706,0.2126259419214037
EXT,O10s,inelO4_350_sun,0.7344481492134598,4.045705123541309,1.6193083645255633,0.11730141263346797,2.4817164326804297,1.5886987769681653,5.71786795438837,1.6566126254294775,0.05193176648085968,2.56792413873701,1.0,4.0,2.4817164326804297,0.11730141263346797
EXT,O10v,O9s,0.22990033151824626,0.2175454329424394,0.2079176865511311,19.338152616808852,22.0785299210136,21.153419856256203,0.2205584471621822,0.21080911204951341,19.060956926647364,21.757923587765085,20.0,25.0,22.0785299210136,19.338152616808852
EXT,O10v,O9v,0.26056359670090884,0.29043823702749944,0.26003098197712704,13.47559059949628,18.656199172491842,16.34968802846787,0.29486803657234667,0.26410899407047217,13.268877499109076,18.347002400104618,15.0,20.0,18.656199172491842,13.47559059949628
EXT,O10v,O14s,0.230154877625773,0.2143598839798395,0.21261863875695272,20.479871271201837,20.93313339996972,21.078343571739754,0.21725858677112017,0.21548923864361313,20.192426420650598,20.639394427958052,20.0,25.0,20.93313339996972,20.479871271201837
EXT,O10v,O14v,0.2588557035377971,0.2822189896248567,0.26177704859254225,14.54045811073105,18.0963971001912,16.544238133593357,0.2863571651423635,0.26561705123980756,14.318370457856995,17.819799471687237,20.0,20.0,18.0963971001912,14.54045811073105
EXT,O10v,O15s,0.2589493659301102,0.3275461992766784,0.2210958648164405,8.353997026361844,27.195552234302166,16.404137759427183,0.34228062690082606,0.2260605031248688,7.792076367482421,27.062217820064134,15.0,20.0,27.195552234302166,8.353997026361844
EXT,O10v,O15v,0.2700634188664945,0.31764434880691295,0.2729106034863019,11.525001320097997,18.36693741646938,15.239902679761856,0.32504105445642545,0.2772726864391126,11.203490340839808,18.291432169378396,15.0,20.0,18.36693741646938,11.525001320097997
EXT,O10v,O5v,0.1564564563148813,0.09261481709410126,0.10115513830716598,51.73295278197187,39.69193587924088,46.446829083293174,0.09410803811712969,0.10299341077639988,50.983829447332056,38.880297179189,50.0,50.0,51.73295278197187,39.69193587924088
EXT,O10v,O13s,0.2849257832603565,0.42945586623057924,0.2642735267452074,5.899559960183009,24.856171058512444,12.973358331256593,0.4432795871315318,0.2687504631850445,5.613244594274262,24.703248897997113,10.0,20.0,24.856171058512444,5.899559960183009
