rho,N_lo_O1O6,f_hi_O1,N_lo_O4O6_p,f_hi_O4_incoh_p,R_hi_ratio_p,N_lo_O4O6_m,f_hi_O4_incoh_m,R_hi_ratio_m
0.2415135328074856,2833.180261068335,0.9999959519391498,21.199533272261426,0.7319292627397861,31.69054241508005,37.45954472248421,1.3889422135184766,16.699928276306867
0.243749353078732,2833.1804704711894,0.999996025860915,21.250941211240615,0.7339444537341878,32.191379830540626,37.35882804385954,1.3847555486382122,17.061989538811165
0.24600587153706166,2833.1806760501463,0.9999960984327978,21.302047647394826,0.7359482591598745,32.700884900434346,37.259268428713646,1.380618467049401,17.431433730489825
0.24828327979669118,2833.1808778750333,0.9999961696794482,21.352852817425745,0.7379406798947449,33.21921284809868,37.160851846776175,1.3765303316986424,17.808404181289685
0.2505817712457127,2833.1810760144035,0.9999962396250659,21.40335698732283,0.7399217180514809,33.74652172858396,37.063564413156236,1.3724905132288858,18.193046942766983
0.252901541062514,2833.181270535558,0.999996308293409,21.453560451870406,0.7418913769584727,34.282972480810734,36.9673923890231,1.3684983899575207,18.58551083922547
0.2552427862323555,2833.181461504566,0.9999963757078015,21.503463534156214,0.743849661140765,34.828728980693626,36.872322182129125,1.364553347849446,18.98594751981137
0.25760570556409584,2833.1816489862945,0.9999964418911417,21.553066585081243,0.7457965763010216,35.383958095247316,36.778340347185384,1.3606547804855105,19.394511511581232
0.25999049970707216,2833.1818330444235,0.9999965068659096,21.60236998287127,0.7477321293005219,35.94882973769423,36.68543358609862,1.3568020890266383,19.811360273561817
0.2623973711681417,2833.1820137414725,0.9999965706541746,21.651374132590114,0.7496563281401958,36.523516923593455,36.59358874807847,1.3529946821739653,20.23665425182129
0.2648265243288763,2833.182191138815,0.9999966332776035,21.70007946565486,0.7515691819417031,37.10819582800754,36.50279282962364,1.3492319761253087,20.670556935568758
0.2672781654629161,2833.182365296708,0.9999966947574671,21.748486439353027,0.7534707009285575,37.703045843727786,36.41303297439452,1.345513394528234,21.11323491430245
0.26975250275348833,2833.182536274307,0.9999967551146479,21.796595536362084,0.755360896407314,38.30824964057858,36.324296472979746,1.341838368429996,21.564857936026616
0.2722497463110841,2833.1827041296865,0.9999968143696469,21.8444072642711,0.7572397807488117,38.92399322581873,36.23657076256409,1.338206336224617,22.025598966555695
0.2747701081912984,2833.1828689198614,0.9999968725425913,21.891922155104982,0.7591073673694887,39.550466005660965,36.14984342650409,1.3346167435973404,22.495634249926535
0.27731380241284015,2833.183030700802,0.9999969296532399,21.939140764851235,0.760963670712768,40.18786084793204,36.06410219381769,1.331069043466666,22.975143369940564
0.2798810449757042,2833.183189527465,0.9999969857209915,21.98606367298942,0.7628087062305244,40.83637414589168,35.979334938594256,1.327562695924215,23.464309312854862
0.2824720538795115,2833.183345453793,0.9999970407648902,22.032691482023374,0.7646424903646303,41.49620588323351,35.89552967933041,1.3240971681726013,23.963318531244674
0.2850870491420242,2833.1834985327514,0.9999970948036324,22.079024817016418,0.7664650405285968,42.16755970029094,35.81267457819684,1.3206719344614972,24.4723610090601
0.28772625281782604,2833.183648816337,0.9999971478555731,22.125064325129568,0.7682763750893046,42.850642961467635,35.73075794024162,1.3172864760220897,24.99163032789712
0.29038988901717994,2833.1837963555913,0.9999971999387325,22.17081067516281,0.7700765133488335,43.54566682391795,35.64976821253441,1.313940281000078,25.521323734507476
0.2930781839250557,2833.1839412006325,0.9999972510708011,22.216264557099624,0.771865475526395,44.25284630749821,35.56969398325658,1.3106328443873814,26.061642209568937
0.2957913658203406,2833.184083400658,0.9999973012691468,22.261426681654893,0.7736432827403732,44.972400366015364,35.49052398074068,1.3073636679526888,26.612790537741613
0.29852966509522194,2833.1842230039674,0.9999973505508202,22.30629777982609,0.775409956990477,45.70455195979387,35.412247072464424,1.3041322601710141,27.174977379031688
0.30129331427474926,2833.184360057979,0.9999973989325605,22.35087860244799,0.7771655211400038,46.44952812958673,35.334852264002016,1.3009381361523655,27.748415341488336
0.3040825480365828,2833.1844946092465,0.9999974464308015,22.39516991975105,0.7789099988982292,47.207560071857145,35.25832869793699,1.2977808175696586,28.33332105525953
0.30689760323092,2833.184626703473,0.9999974930616765,22.439172520923265,0.7806434148029135,47.97888321545336,35.18266565273988,1.2946598325859986,28.929915248030046
0.3097387189006056,2833.184756385524,0.9999975388410245,22.482887213675816,0.7823657942029361,48.763737299703685,35.10785254161368,1.29157471578142,29.53842282186834
0.3126061363014339,2833.1848836994495,0.9999975837843952,22.526314823812587,0.7840771632410622,49.562366453960074,35.03387891131046,1.2885250080791992,30.159072931509936
0.31550009892263364,2833.185008688493,0.9999976279070542,22.569456194803372,0.7857775488368396,50.375019278613834,34.96073444092174,1.285510256671831,30.792099064101613
0.3184208525075418,2833.1851313951083,0.9999976712239885,22.612312187361056,0.7874669786696302,51.20194892761212,34.888408940645554,1.2825300149467576,31.437739120434735
0.3213686450744753,2833.1852518609785,0.9999977137499115,22.65488367902285,0.7891454811617847,52.04341319250524,34.816892350532335,1.279583842411924,32.096235497697
0.32434372693778957,2833.1853701270165,0.9999977554992678,22.697171563735466,0.7908130854619565,52.89967458804927,34.74617473921244,1.2766713046212514,32.76783517376814
0.3273463507291321,2833.1854862333967,0.9999977964862381,22.73917675144432,0.7924698214285572,53.77100043939514,34.676246302607545,1.273791973100098,33.452789793089536
0.33037677141889926,2833.185600219554,0.9999978367247443,22.780900167686987,0.7941157196133634,54.6576629708949,34.60709736262739,1.2709454252707553,34.15135575413887
0.3334352463378849,2833.1857121242097,0.9999978762284542,22.822342753190735,0.7957508112452698,55.55993939655184,34.53871836585479,1.268131244378071,34.86379429853647
0.33652203519913,2833.18582198537,0.9999979150107857,22.86350546347429,0.7973751282141934,56.47811201214691,34.471099882220095,1.2653490194152377,35.59037160181554
0.3396374001199806,2833.185929840353,0.9999979530849121,22.904389268453894,0.7989887030551329,57.412468289074134,34.40423260366706,1.262598345049804,36.33135886588846
0.3427816056443434,2833.1860357257933,0.9999979904637656,22.94499515205358,0.8005915689323813,58.36330096991325,34.33810734281191,1.259878821549965,37.08703241323798
0.34595491876514783,2833.186139677656,0.9999980271600428,22.985324111819732,0.8021837596238942,59.33090816577361,34.27271503159692,1.257190054711174,37.85767378286695
0.3491576089470223,2833.186241731249,0.9999980631862081,23.025377158540227,0.8037653095058236,60.31559345544411,34.208046719940036,1.2545316557831148,38.64356982804082
0.3523899481491735,2833.186341921239,0.9999980985544983,23.065155315867617,0.8053362535372033,61.317665986378934,34.144093574381984,1.2519032413970843,39.44501281585309
0.35565221084847837,2833.1864402816564,0.999998133276927,23.104659619946933,0.8068966272448012,62.337440577555,34.080846876732075,1.2493044334938137,40.26230052864967
0.3589446740627956,2833.1865368459107,0.9999981673652881,23.143891119047893,0.8084464667081341,63.37523782423807,34.01829802271372,1.2467348592517622,41.09573636734787
0.362267617374486,2833.1866316468,0.9999982008311604,23.18285087320144,0.8099858085446472,64.43138420468834,33.95643852061115,1.244194151015924,41.94562945668224
0.36562132295415484,2833.186724716529,0.9999982336859111,23.22153995384088,0.8115146898950567,65.5062121888457,33.895259989917925,1.241681946227161,42.81229475241609
0.3690060755846099,2833.186816086707,0.9999982659406998,23.25995944344733,0.8130331484088604,66.60006034902806,33.8347541599887,1.2391978873521088,43.69605315055272
0.37242216268504835,2833.18690578837,0.9999982976064827,23.298110435199817,0.8145412222300182,67.71327347268439,33.77491286869453,1.2367416218136515,44.59723159858724
0.3758698743354608,2833.186993851987,0.9999983286940153,23.335994032629742,0.816038949982797,68.84620267723565,33.715728061083155,1.2343128019220175,45.51616320883276
0.3793495033012619,2833.187080307471,0.999998359213857,23.373611349279873,0.8175263707577849,69.99920552704509,33.65719178804478,1.231911084806494,46.45318737386182
0.3828613450581546,2833.187165184188,0.9999983891763747,23.4109635083679,0.8190035240980795,71.17264615255893,33.59929620498387,1.2295361323477865,47.40864988410385
0.38640569781721934,2833.187248510966,0.9999984185917454,23.44805164245445,0.8204704499856414,72.36689537165422,33.542033570498006,1.2271876111110367,48.382903047635715
0.38998286255023373,2833.187330316111,0.9999984474699607,23.48487689311554,0.8219271888278187,73.58233081323606,33.485396245064344,1.2248651922795202,49.376305812207306
0.393593143015235,2833.1874106274086,0.9999984758208296,23.521440410619707,0.8233737814440464,74.8193370431292,33.42937668973388,1.2225685515890217,50.389223889546585
0.39723684578231144,2833.1874894721363,0.9999985036539818,23.557743353609464,0.8248102690527137,76.07830569230136,33.37396746483453,1.220297369262916,51.42202988198199
0.4009142802596325,2833.187566877077,0.9999985309788715,23.593786888787363,0.826236693258202,77.35963558746414,33.31916122868347,1.218051329947955,52.47510341142764
0.40462575871972756,2833.1876428685227,0.99999855780478,23.62957219060653,0.8276530960380984,78.6637328840982,33.26495073630854,1.2158301226507635,53.548831250777496
0.40837159632600006,2833.1877174722863,0.9999985841408191,23.665100440965652,0.8290595197305769,79.99101120194248,33.21132883818022,1.2136334406750713,54.64360745774877
0.41215211115948774,2833.187790713704,0.9999986099959345,23.700372828908428,0.8304560070219521,81.3418917629963,33.158288478953466,1.2114609815596626,55.75983351122311
0.41596762424587747,2833.187862617657,0.9999986353789082,23.73539055032755,0.8318426009344057,82.71680353208286,33.10582269622047,1.2093124470170649,56.89791845013325
0.419818459582763,2833.187933208568,0.999998660298362,23.770154807673073,0.8332193448138846,84.11618336001702,33.05392461927443,1.2071875428729795,58.058279014938904
0.4237049441671551,2833.188002510415,0.9999986847627604,23.804666809665207,0.8345862823181652,85.54047612942833,33.00258746788443,1.2050859790064457,59.241339791742355
0.4276274080232536,2833.188070546737,0.9999987087804131,23.83892777101159,0.8359434574050955,86.99013490329094,32.951804551082056,1.2030074692907546,60.447533359094464
0.43158618423046957,2833.1881373406427,0.9999987323594779,23.872938912128884,0.8372909143210024,88.46562107620585,32.90156926595955,1.2009517315351057,61.67730043753762
0.43558160895170583,2833.1882029148237,0.9999987555079642,23.906701458868767,0.8386286975892695,89.96740452848852,32.85187509648018,1.1989184874270093,62.93109004193803
0.4396140214619084,2833.1882672915485,0.9999987782337346,23.940216642248355,0.8399568519990871,91.49596378311779,32.80271561230048,1.1969074624754326,64.20935963666244
0.44368376417687233,2833.1883304926855,0.9999988005445083,23.973485698184863,0.841275422594368,93.05178616559225,32.75408446760506,1.194918385954693,65.5125752936465
0.44779118268232015,2833.1883925397046,0.9999988224478636,24.006509867234627,0.8425844546628324,94.63536796675389,32.70597539995353,1.1929509908490894,66.84121185341374
0.4519366257632441,2833.1884534536784,0.9999988439512404,24.0392903943364,0.8438839937252606,96.24721460862999,32.65838222914033,1.1910050137982833,68.19575308909585
0.4561204454335289,2833.188513255299,0.9999988650619427,24.07182852855896,0.8451740855249125,97.88784081335456,32.611298856066924,1.1890801950434076,69.57669187351571
0.4603429969658404,2833.188571964877,0.9999988857871412,24.104125522852886,0.8464547760171134,99.5577707752202,32.56471926162681,1.1871762783739168,70.98453034938407
0.4646046389217913,2833.1886296023567,0.9999989061338755,24.136182633806573,0.8477261113590038,101.2575383359216,32.51863750560347,1.1852930110751703,72.41978010267053
0.46890573318239426,2833.1886861873154,0.9999989261090567,24.16800112140646,0.8489881378994556,102.98768716305318,32.47304772558086,1.1834301438767365,73.88296233921116
0.47324664497878843,2833.1887417389717,0.99999894571947,24.1995822488014,0.8502409021691496,104.7487709319149,32.427944135867115,1.1815874309014271,75.37460806460695
0.4776277429232506,2833.1887962761953,0.9999989649717761,24.230927282071086,0.8514844508708174,106.54135351069056,32.38332102643095,1.1797646296150486,76.8952582674774
0.48204939904050204,2833.1888498175113,0.9999989838725146,24.262037489998686,0.8527188308696435,108.36600914906558,32.339172761851,1.1779615007768627,78.44546410613499
0.48651198879929625,2833.1889023811054,0.9999990024281055,24.292914143847476,0.8539440891838294,110.22332267033994,32.29549378027818,1.1761778083907601,80.02578709873762
0.49101589114429933,2833.1889539848326,0.9999990206448515,24.323558517141482,0.8551602729753154,112.11388966710594,32.252278592410825,1.1744133196571367,81.63679931698746
0.4955614885282744,2833.1890046462204,0.9999990385289402,24.353971885450157,0.8563674295406621,114.03831670055999,32.209521780482774,1.172667804925461,83.27908358344507
0.5001491669445549,2833.1890543824775,0.9999990560864463,24.38415552617706,0.8575656063020903,115.9972215035085,32.167217997264345,1.1709410376475387,84.95323367251979
0.5047793159598184,2833.1891032104963,0.9999990733233337,24.41411071835236,0.8587548507986733,117.99123318714062,32.125361965076,1.1692327943314573,86.65985451520818
0.509452328747173,2833.189151146865,0.999999090245457,24.44383874242934,0.8599352106776876,120.0209924516415,32.083948474814925,1.1675428544962085,88.3995624076535
0.5141686021195416,2833.1891982078637,0.9999991068585642,24.47334088008468,0.8611067336861186,122.08715180070945,32.04297238499415,1.165871000626983,90.17298522359104
0.5189285365633535,2833.189244409477,0.9999991231682982,24.502618414022628,0.8622694676623116,124.19037576005374,32.00242862079452,1.16421701813113,91.98076263075426
0.5237325362725588,2833.1892897673997,0.9999991391801991,24.531672627782942,0.8634234605277847,126.33134109995068,31.96231217312903,1.1625806952947688,93.82354631132003
0.5285810091829479,2833.1893342970393,0.9999991548997055,24.560504805552547,0.8645687602791816,128.5107370619259,31.922618097719788,1.160961823240055,95.70200018646041
0.5334743670067883,2833.189378013518,0.9999991703321568,24.589116231980952,0.8657054149803804,130.72926558964252,31.88334151418742,1.15936019588309,97.61680064508117
0.5384130252677918,2833.189420931688,0.999999185482795,24.617508191999335,0.8668334727547461,132.9876415640787,31.844477605152683,1.1577756098924596,99.56863677682881
0.5433974033363963,2833.189463066126,0.9999992003567661,24.645681970643267,0.8679529817775299,135.28659304306538,31.806021615350424,1.1562078646484069,101.55821060943829
0.5484279244653731,2833.189504431144,0.9999992149591227,24.673638852878998,0.8690639902684133,137.6268615052683,31.76796885075571,1.1546567622026225,103.58623735050526
0.5535050158257748,2833.1895450407924,0.9999992292948245,24.701380123433374,0.8701665464841967,140.00920209870392,31.73031467772187,1.1531221072386475,105.65344563377033
0.5586291085432045,2833.189584908865,0.999999243368741,24.728907066627226,0.8712606987116261,142.4343838938615,31.693054522130673,1.1516037070328822,107.76057776999006
0.563800637734427,2833.1896240489023,0.9999992571856526,24.756220966212314,0.8723464952603676,144.90319014152604,31.656183868554145,1.150101371416193,109.90839000248768
0.5690200425443132,2833.189662474202,0.9999992707502525,24.78332310521155,0.8734239844561102,147.41641853538349,31.619698259428336,1.1486149127361074,112.09765276746495
0.5742877661831367,2833.189700197813,0.9999992840671483,24.810214765762897,0.8744932146338181,149.97488147950529,31.583593294238508,1.147144145819595,114.32915095917159
0.5796042559642065,2833.189737232551,0.9999992971408631,24.83689722896639,0.875554234131111,152.579406360792,31.547864628715963,1.1456888879364175,116.6036842000136
0.584969963341847,2833.1897735909956,0.9999993099758379,24.86337177473459,0.8766070912817807,155.23083582647467,31.51250797404622,1.1442489587630524,118.92206711569655
0.5903853439497412,2833.1898092854944,0.9999993225764321,24.889639681646358,0.8776518344094448,157.9300280667711,31.47751909608844,1.1428241803471695,121.2851296155024
0.595850857639617,2833.1898443281734,0.9999993349469259,24.91570222680381,0.8786885118213271,160.6778571027838,31.442893814605988,1.1414143770726635,123.69371717778613
0.6013669685202931,2833.189878730937,0.9999993470915212,24.94156068569251,0.8797171718021715,163.47521307974225,31.408628002508227,1.1400193756252306,126.14869114079416
0.6069341449970959,2833.1899125054656,0.9999993590143429,24.967216332044828,0.8807378626082841,166.32300256569275,31.374717585102875,1.1386390049584776,128.65092899890803
0.6125528598116309,2833.1899456632377,0.9999993707194411,24.99267043770649,0.8817506324617026,169.2221488557285,31.341158539359437,1.1372730962605646,131.20132470440555
0.6182235900819225,2833.1899782155115,0.9999993822107915,25.017924272506075,0.882755529544491,172.17359228186572,31.307946893183228,1.135921482921368,133.80078897484563
0.6239468173429363,2833.190010173346,0.9999993934922975,25.042979104127696,0.8837526019931597,175.17829052867893,31.275078724699792,1.1345840005001528,136.45024960618844
0.6297230275874655,2833.1900415475957,0.9999994045677909,25.067836197986647,0.8847418978932076,178.23721895478926,31.242550161549932,1.1332604866937588,139.15065179174564
0.6355527113073947,2833.1900723489184,0.9999994154410339,25.092496817108003,0.8857234652737862,181.35137092032036,31.210357380194925,1.1319507813052812,141.90295844707543
0.6414363635353592,2833.1901025877746,0.9999994261157197,25.116962222008166,0.8866973521024831,184.5217581204401,31.178496605231892,1.1306547262132427,144.7081505409381
0.6473744838867769,2833.190132274439,0.9999994365954741,25.141233670579307,0.8876636062802249,187.74941092508797,31.14696410871922,1.1293721653412523,147.56722743241488
0.6533675766022694,2833.19016141899,0.9999994468838569,25.165312417976637,0.8886222756362943,191.03537872500908,31.11575620951186,1.1281029446281399,150.48120721430868
0.659416150590488,2833.19019003133,0.9999994569843627,25.189199716508522,0.8895734079234664,194.38073028421906,31.084869272606486,1.1268469119985614,153.4511270629507
0.6655207194713245,2833.190218121179,0.9999994669004222,25.212896815529362,0.8905170508132567,197.78655409900625,31.05429970849612,1.1256039173340657,156.47804359452115
0.6716818016195213,2833.190245698076,0.9999994766354038,25.236404961335147,0.8914532518912794,201.25395876359903,31.024043972534606,1.124373812444621,159.56303322800866
0.6778999202086977,2833.190272771389,0.999999486192614,25.25972539706184,0.8923820586527228,204.78407334262837,30.99409856431006,1.1231564510405843,162.70719255494134
0.6841756032557718,2833.1902993503145,0.9999994955752993,25.282859362586244,0.8933035184979254,208.3780477505,30.964460027027965,1.1219516887051175,165.9116387160007
0.6905093836657933,2833.1903254438803,0.9999995047866465,25.305808094429636,0.8942176787280685,212.03705313780924,30.935124946903226,1.1207593828670392,169.1775097846545
0.6969017992772037,2833.1903510609473,0.9999995138297845,25.32857282566388,0.8951245865409684,215.76228228493807,30.906089952561253,1.1195793927741007,172.5059651579438
0.7033533929075024,2833.190376210222,0.9999995227077849,25.35115478582017,0.8960242890269797,219.55495000295193,30.87735171444806,1.1184115794666871,175.89818595454622
0.7098647123993425,2833.1904009002415,0.9999995314236635,25.37355520080014,0.8969168331649946,223.4162935419461,30.848906944248938,1.1172558057519326,179.35537542026015
0.7164363106670457,2833.190425139393,0.9999995399803806,25.395775292789587,0.8978022658185506,227.34757300696756,30.82075239431605,1.1161119361782461,182.87875934104017
0.7230687457435632,2833.1904489359135,0.9999995483808428,25.417816280174545,0.8986806337320375,231.35007178167012,30.792884857104262,1.114979837010235,186.46958646373727
0.7297625808278555,2833.190472297883,0.9999995566279034,25.439679377459743,0.8995519835269998,235.42509695982713,30.765301164615657,1.1138593762040292,190.12912892467034
0.7365183843327143,2833.1904952332375,0.9999995647243637,25.461365795189412,0.9004163616985399,239.5739797848581,30.737998187852188,1.1127504233829928,193.85868268618486
0.7433367299330371,2833.190517749767,0.9999995726729739,25.482876739870466,0.9012738146118183,243.79807609752348,30.710972836276518,1.111652849813819,197.65956798135122
0.750218196614538,2833.1905398551216,0.9999995804764338,25.504213413897922,0.9021243884986456,248.0987667919267,30.684222057280934,1.110566528383001,201.5331297669432
0.7571633687229075,2833.1905615568076,0.9999995881373939,25.52537701548249,0.9029681294541692,252.47745827998222,30.657742835664244,1.1094913335736785,205.48073818485494
0.7641728360134419,2833.1905828621966,0.9999995956584566,25.5463687385805,0.9038050834336522,256.9355829645183,30.631532193116474,1.1084271414428442,209.5037890321228
0.771247193701119,2833.190603778527,0.9999996030421765,25.567189772825966,0.9046352962493435,261.474599721157,30.605587187711176,1.107373829598912,213.60370423969766
0.7783870425111358,2833.190624312902,0.9999996102910617,25.587841303464682,0.9054588135674333,266.0959943891419,30.57990491340551,1.1063312771796394,217.78193236013573
0.7855929887299291,2833.1906444722963,0.9999996174075744,25.60832451129052,0.9062756809051018,270.801280271291,30.554482499547678,1.1052993648303973,222.03994906438416
0.7928656442566548,2833.1906642635586,0.9999996243941317,25.62864057258381,0.9070859436276503,275.5919986432249,30.529317110391776,1.1042779746827793,226.3792576478146
0.8002056266551422,2833.1906836934104,0.9999996312531069,25.6487906590516,0.9078896469457164,280.46971927205186,30.50440594461991,1.1032669903335524,230.80138954568284
0.8076135592063451,2833.1907027684524,0.9999996379868297,25.668775937770153,0.9086868359125783,285.4360409446951,30.47974623487151,1.102266296823935,235.3079048582011
0.8150900709612633,2833.190721495164,0.9999996445975874,25.68859757112914,0.9094775554215344,290.49259200602353,30.45533524727953,1.1012757806192004,239.90039288538335
0.822635796794354,2833.1907398799044,0.9999996510876253,25.708256716778003,0.9102618502033694,295.6410309069749,30.43117028101385,1.100295329588605,244.58047267185404
0.8302513774574526,2833.19075792892,0.9999996574591482,25.72775452757396,0.9110397648238957,300.88304676287123,30.40724866783129,1.0993248329856264,249.34979356181563
0.8379374596341781,2833.1907756483406,0.9999996637143201,25.74709215153219,0.9118113436815772,306.220359922092,30.38356777163245,1.0983641814285139,254.2100357643458
0.8456946959948409,2833.1907930441844,0.9999996698552658,25.766270731777478,0.9125766310052257,311.65472254530926,30.360124988025188,1.0974132668811438,259.1629109292241
0.8535237452518761,2833.190810122363,0.9999996758840711,25.785291406497993,0.9133356708517762,317.187919195493,30.336917743894645,1.096471982634175,264.21016273349625
0.8614252722157709,2833.1908268886746,0.9999996818027838,25.80415530890062,0.914088507104137,322.82176743886123,30.31394349697955,1.0955402232864966,269.3535674789539
0.8693999478515217,2833.1908433488147,0.9999996876134143,25.822863567168053,0.9148351834691084,328.55811845700106,30.29119973545513,1.0946178847269705,274.59493470075006
0.8774484493356022,2833.1908595083746,0.9999996933179364,25.841417304417675,0.9155757434753776,334.39885767035037,30.268683977521984,1.093704864116454,279.9361077873458
0.8855714601134769,2833.1908753728435,0.9999996989182877,25.85981763866209,0.9163102304715858,340.3459053732732,30.24639377100129,1.0928010598701068,285.3789646120157
0.8937696699576319,2833.1908909476088,0.9999997044163704,25.878065682771144,0.917038687624456,346.4012173809215,30.224326692935943,1.0919063716399715,290.9254181761067
0.9020437750261412,2833.190906237963,0.9999997098140522,25.896162544435782,0.9177611579170001,352.566785688109,30.202480349197653,1.0910207002978265,296.5774172642784
0.9103944779217932,2833.190921249099,0.9999997151131663,25.914109326133318,0.918477684146785,358.84463914043863,30.18085237409998,1.0901439479183048,302.3369471119591
0.9188224877517467,2833.1909359861156,0.9999997203155129,25.931907125094337,0.9191883089242686,365.2368441178821,30.15944043001704,1.0892760177622767,308.2060300852235
0.9273285201877406,2833.1909504540167,0.999999725422859,25.949557033271073,0.9198930746711974,371.74550523105876,30.138242207008005,1.08841681426049,314.18672637333384
0.9359132975268758,2833.190964657719,0.9999997304369392,25.967060137307286,0.9205920236190691,378.3727660304596,30.117255422447013,1.0875662429974613,320.28113469419117
0.9445775487529453,2833.190978602045,0.999999735359457,25.984417518509662,0.9212851978076598,385.1208097288339,30.096477820658773,1.0867242106956214,326.4913930129158
0.9533220095983299,2833.190992291734,0.999999740192084,26.001630252820526,0.921972639083607,391.9918599369944,30.07590717255951,1.0858906251997027,332.81967927381027
0.9621474226064856,2833.1910057314326,0.9999997449364622,26.018699410792074,0.9226543890990568,398.9881814133052,30.055541275303142,1.0850653954613685,339.2682121459685
0.971054537194991,2833.191018925709,0.9999997495942027,26.035626057561974,0.9233304893103701,406.1120808270778,30.0353779519329,1.084248431524082,345.8392517827589
0.9800441097191794,2833.191031879043,0.9999997541668878,26.052411252830208,0.9240009809768824,413.3659075361498,30.015415051037962,1.0834396445082028,352.5351005954535
0.9891169035363768,2833.1910445958347,0.9999997586560707,26.06905605083736,0.9246659051597245,420.75205437892225,29.995650446415233,1.0826389465963215,359.35810404127733
0.9982736890707175,2833.191057080404,0.9999997630632761,26.085561500344188,0.9253253027206988,428.27295848109657,29.9760820367361,1.0818462510188107,366.31065142612334
1.0075152438785586,2833.1910693369914,0.9999997673900012,26.10192864461239,0.9259792143212066,435.93110207739807,29.95670774521819,1.0810614720396057,373.3951767222153
1.0168423527145198,2833.1910813697605,0.9999997716377156,26.118158521386686,0.926627680421231,443.72901334858193,29.937525519301847,1.080284524942197,380.61415940101386
1.0262558075981152,2833.191093182798,0.999999775807862,26.13425216287811,0.9272707412783746,451.66926727397134,29.91853333033151,1.0795153260158434,387.97012528162014
1.0357564078810015,2833.1911047801154,0.999999779901857,26.150210595748476,0.9279084369469444,459.7544864998359,29.899729173241703,1.0787537925419906,395.46564739497956
1.0453449603148692,2833.191116165655,0.9999997839210911,26.166034841096028,0.928540807277089,467.9873422239182,29.881111066247676,1.0779998427808999,403.10334686419463
1.055022279119941,2833.191127343281,0.9999997878669297,26.181725914442268,0.9291678919139869,476.37055509637725,29.862677050540686,1.0772533959584836,410.88589380121584
1.0647891860541072,2833.1911383167903,0.9999997917407129,26.197284825719777,0.9297897302970782,484.90689613747196,29.84442518998753,1.0765143722533344,418.81600822023483
1.0746465104827174,2833.1911490899124,0.9999997955437565,26.21271257926138,0.9304063616593525,493.59918767230744,29.826353570834698,1.0757826927839569,426.8964609680995
1.084595089448999,2833.1911596663062,0.9999997992773524,26.22801017379009,0.9310178250266724,502.4503042829334,29.80846030141686,1.0750582795961947,435.13007467203937
1.0946357677451395,2833.1911700495607,0.9999998029427688,26.243178602410364,0.9316241592171516,511.46317377814,29.790743511869444,1.074341055650842,443.5197247050512
1.1047693979840143,2833.1911802432087,0.9999998065412506,26.258218852600223,0.9322254028405731,520.6407781812624,29.773201353845558,1.073630944811449,452.0683401692513
1.1149968406715993,2833.191190250708,0.9999998100740202,26.273131906204394,0.9328215942978519,529.9861547363564,29.75583200023711,1.0729278718323088,460.77890489755544
1.1253189642800365,2833.191200075461,0.9999998135422775,26.28791873942853,0.93341277178054,539.5023969330543,29.738633644899785,1.072231762346625,469.6544584740004
1.135736645321373,2833.1912097208015,0.9999998169472007,26.302580322834356,0.9339989732703766,549.1926555504567,29.721604502382203,1.0715425428548617,478.69809727305955
1.1462507684220047,2833.1912191900083,0.9999998202899463,26.31711762133566,0.9345802365388726,559.0601397204451,29.70474280765902,1.070860140713264,487.9129755183324
1.1568622263977881,2833.1912284862956,0.9999998235716496,26.331531594195326,0.9351565991469434,569.1081180107277,29.688046815867786,1.0701844841225543,497.302306360931
1.1675719203298487,2833.191237612825,0.9999998267934255,26.345823195023208,0.9357280984445733,579.3399195280123,29.671514802049693,1.0695155021167975,506.8693629779458
1.178380759641109,2833.191246572692,0.9999998299563682,26.35999337177491,0.936294771570525,589.7589350416926,29.655145060894185,1.0688531245524333,516.6174796913825
1.1892896621735085,2833.191255368942,0.999999833061552,26.374043066751398,0.9368566554520812,600.3686181283996,29.63893590648703,1.068197282097472,526.5500531079206
1.2002995542659334,2833.1912640045643,0.9999998361100318,26.387973216599395,0.9374137868048253,611.1724863378149,29.6228856720623,1.067547906220852,536.670543279888
1.2114113708328929,2833.1912724824892,0.9999998391028431,26.401784752312814,0.9379662021324604,622.1741223801682,29.606992709757677,1.0669049291819572,546.9824748878779
1.2226260554439021,2833.191280805598,0.9999998420410022,26.415478599234696,0.9385139377266587,633.377175335783,29.591255390373554,1.0662682840202893,557.489438445365
1.2339445604035966,2833.191288976718,0.9999998449255073,26.429055677060088,0.9390570296669475,644.7853618870921,29.575672103135357,1.0656379045452935,568.195091525749
1.2453678468326146,2833.1912969986256,0.9999998477573383,26.442516899839756,0.9395955138206314,656.4024675735724,29.560241255459445,1.0650137253263363,579.1031600122701
1.2568968847492035,2833.191304874042,0.9999998505374569,26.45586317598445,0.9401294258427428,668.2323480699754,29.54496127272234,1.064395681682831,590.2174393711722
1.2685326531515815,2833.1913126056465,0.9999998532668075,26.46909540827003,0.9406588011760258,680.2789304883098,29.529830598033183,1.06378370967451,601.5417959485753
1.280276140101087,2833.1913201960633,0.9999998559463172,26.482214493843262,0.9411836750509548,692.5462147040415,29.5148476920096,1.0631777460918406,613.0801682915132
1.2921283428060708,2833.191327647869,0.9999998585768961,26.49522132422832,0.9417040824857786,705.038274706914,29.500011032556635,1.062577728446582,624.8365684935475
