E_keV,K_Xe_L10,K_Xe_O1_delta366,K_F_L10 (velocity-independent kernels, unit coupling, arbitrary norm)
4.100000000000000000e+01,4.565659718308123227e-01,1.393235853516999722e+09,3.314750085808567004e+00
4.200000000000000000e+01,4.382866258944090876e-01,1.305575230036338568e+09,3.466748121005784000e+00
4.300000000000000000e+01,4.215710765301474150e-01,1.222691183745446444e+09,3.621603069836811351e+00
4.400000000000000000e+01,4.065239834881859693e-01,1.144355428453536272e+09,3.779280450236611522e+00
4.500000000000000000e+01,3.932320129136204767e-01,1.070349458081732988e+09,3.939746004449427463e+00
4.600000000000000000e+01,3.817646204006909239e-01,1.000464163922033191e+09,4.102965697939069400e+00
4.700000000000000000e+01,3.721748958048921030e-01,9.344994657856760025e+08,4.268905718303541263e+00
4.800000000000000000e+01,3.645004565887400849e-01,8.722639565679687262e+08,4.437532474194028964e+00
4.900000000000000000e+01,3.587643777481132057e-01,8.135745597718763351e+08,4.608812594238270499e+00
5.000000000000000000e+01,3.549761475492602125e-01,7.582561995474579334e+08,4.782712925968207074e+00
5.100000000000000000e+01,3.531326394054989937e-01,7.061414828185665607e+08,4.959200534751957434e+00
5.200000000000000000e+01,3.532190912434547414e-01,6.570703930821110010e+08,5.138242702730132727e+00
5.300000000000000000e+01,3.552100846544993806e-01,6.108899954786462784e+08,5.319806927756385306e+00
5.400000000000000000e+01,3.590705170039226179e-01,5.674541527460865974e+08,5.503860922342220796e+00
5.500000000000000000e+01,3.647565604806081718e-01,5.266232516809793711e+08,5.690372612606120484e+00
5.600000000000000000e+01,3.722166028188878539e-01,4.882639397440283298e+08,5.879310137226855026e+00
5.700000000000000000e+01,3.813921651149427272e-01,4.522488714584119916e+08,6.070641846401028552e+00
5.800000000000000000e+01,3.922187927960268938e-01,4.184564642609293461e+08,6.264336300804833613e+00
5.900000000000000000e+01,4.046269163856707762e-01,3.867706634771865010e+08,6.460362270560036535e+00
6.000000000000000000e+01,4.185426792445176569e-01,3.570807161027503610e+08,6.658688734204063486e+00
6.100000000000000000e+01,4.338887299582124268e-01,3.292809530827395916e+08,6.859284877664333813e+00
6.200000000000000000e+01,4.505849774930340002e-01,3.032705797923775315e+08,7.062120093236673668e+00
6.300000000000000000e+01,4.685493076496785037e-01,2.789534744308838844e+08,7.267163978567942273e+00
6.400000000000000000e+01,4.876982597184592039e-01,2.562379940505600870e+08,7.474386335642710932e+00
6.500000000000000000e+01,5.079476625774941301e-01,2.350367879521506131e+08,7.683757169774071194e+00
6.600000000000000000e+01,5.292132297815177466e-01,2.152666181864474416e+08,7.895246688598532181e+00
6.700000000000000000e+01,5.514111134643289169e-01,1.968481869107685983e+08,8.108825301075054170e+00
6.800000000000000000e+01,5.744584171262347994e-01,1.797059703572806120e+08,8.324463616488003481e+00
6.900000000000000000e+01,5.982736675994995146e-01,1.637680591782492399e+08,8.542132443454327984e+00
7.000000000000000000e+01,6.227772466814576191e-01,1.489660049411277473e+08,8.761802788934655695e+00
7.100000000000000000e+01,6.478917831007329209e-01,1.352346725539996326e+08,8.983445857248435473e+00
7.200000000000000000e+01,6.735425056349159112e-01,1.225120984092476666e+08,9.207033049093094945e+00
7.300000000000000000e+01,6.996575583331737791e-01,1.107393540404099375e+08,9.432535960567230759e+00
7.400000000000000000e+01,7.261682789132921645e-01,9.986041509412795305e+07,9.659926382197671302e+00
7.500000000000000000e+01,7.530094415022993148e-01,8.982203542570911348e+07,9.889176297970607266e+00
7.600000000000000000e+01,7.801194649753178112e-01,8.057362613333404064e+07,1.012025788436666218e+01
7.700000000000000000e+01,8.074405882158504077e-01,7.206713935215997696e+07,1.035314350939978922e+01
7.800000000000000000e+01,8.349190136804983675e-01,6.425695663564120978e+07,1.058780573166027494e+01
7.900000000000000000e+01,8.625050206942352915e-01,5.709978175724598020e+07,1.082421729936146448e+01
8.000000000000000000e+01,8.901530499386914874e-01,5.055453777141519636e+07,1.106235114939051911e+01
8.100000000000000000e+01,9.178217606194160050e-01,4.458226817810652405e+07,1.130218040636298404e+01
8.200000000000000000e+01,9.454740618145559550e-01,3.914604204056964815e+07,1.154367838168126070e+01
