tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
3.162277660168379e-08,0.012331651423988491,0.9876679372847827,3.29779926661042e-10,0.0,1.5912955397699172e-07,2.518318949060477e-07,0.9999995887087713,0.9999997481681051
3.548133892335753e-08,0.019816125697453925,0.9801824176866305,1.5570245067814093e-09,0.0,6.480179027222948e-07,8.070409884978585e-07,0.9999985433840844,0.9999991929590115
3.981071705534969e-08,0.030259699148611152,0.9697355836661037,6.27388801980417e-09,0.0,2.3142861586155668e-06,2.3966252386155434e-06,0.9999952828147148,0.9999976033747614
4.4668359215096346e-08,0.044147766419539755,0.9558382782390773,2.2114491344257268e-08,0.0,7.3244005744911236e-06,6.608826317254413e-06,0.9999860446586171,0.9999933911736828
5.011872336272725e-08,0.061835781525428624,0.9381264470806253,6.979476534698091e-08,0.0,2.0741841625380956e-05,1.6959757555433865e-05,0.9999622286060539,0.9999830402424446
5.6234132519034905e-08,0.08350450835690126,0.9164016314565749,2.0136027498233152e-07,0.0,5.3040359988324395e-05,4.061846626062167e-05,0.9999061398134762,0.9999593815337394
6.30957344480193e-08,0.10913302597778796,0.890651791706669,5.399915232843578e-07,0.0,0.00012354658949703938,9.109573452290246e-05,0.9997848176844569,0.9999089042654771
7.079457843841373e-08,0.13849106406223652,0.8610512575977433,1.3617725220741737e-06,0.0,0.00026432322237193067,0.0001919933451255743,0.9995423216599798,0.9998080066548745
7.943282347242822e-08,0.17114932577171094,0.827942264141956,3.2504820918012334e-06,0.0,0.0005235637830387266,0.00038159582118386503,0.999091589913667,0.9996184041788161
8.912509381337459e-08,0.20650465501398207,0.7918029486909344,7.362325044567002e-06,0.0,0.0009674120710598132,0.000717621898623656,0.9983076037049164,0.9992823781013763
1e-07,0.24381609870299997,0.7532076700097776,1.5827952392947292e-05,0.0,0.001679419973563417,0.001280983356308234,0.9970237687127776,0.9987190166436918
1.1220184543019653e-07,0.282247733602219,0.7127852706535951,3.2283337342288004e-05,0.0,0.002757543315291722,0.002177169039244547,0.9950330042558141,0.9978228309607554
1.2589254117941662e-07,0.320914246190793,0.6711798507024602,6.245596382050282e-05,0.0,0.004309330993055045,0.0035341157204096985,0.9920940968932532,0.9964658842795903
1.4125375446227555e-07,0.35892552803687616,0.6290171933047657,0.00011465087592343138,0.0,0.006446404996849,0.0054962199708294135,0.9879427213416418,0.9945037800291706
1.584893192461114e-07,0.3954269921327021,0.5868785384217187,0.00019991294274081324,0.0,0.009279229962117896,0.008215311470628846,0.9823055305544208,0.9917846885293712
1.7782794100389227e-07,0.4296330007344437,0.545282172002598,0.00033162794634421184,0.0,0.0129125812484493,0.011840550772550544,0.9749151727370418,0.9881594492274495
1.995262314968883e-07,0.4608517616318568,0.5046723918083191,0.0005243991499063524,0.0,0.01744133489671222,0.016509857120316312,0.965524153440176,0.9834901428796837
