tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.07943282347242822,1.0991167155872697e-05,1.7641352518537294e-06,4.686497673571856e-07,0.0,6.111546217262187e-06,0.9999803791194725,1.2755302407726426e-05,1.9620880527537743e-05
0.08912509381337459,9.795897614483156e-06,1.572287349775008e-06,4.176852819810431e-07,0.0,5.44693476510799e-06,0.9999825128468245,1.1368184964258164e-05,1.7487153175510528e-05
0.1,8.730610544972953e-06,1.401302695893975e-06,3.7226298496524386e-07,0.0,4.854596415416622e-06,0.99998441453847,1.0131913240866928e-05,1.558546153002105e-05
0.11220184543019653,7.781170880515452e-06,1.2489124379543217e-06,3.317801997056891e-07,0.0,4.3266721057222095e-06,0.999986109427017,9.030083318469774e-06,1.3890572982955263e-05
0.12589254117941662,6.934980646236011e-06,1.1130944579365922e-06,2.9569978370296973e-07,0.0,3.8561573220088655e-06,0.9999876200012687,8.048075104172603e-06,1.2379998731271158e-05
0.14125375446227553,6.180811819038852e-06,9.920465402058445e-07,2.6354300310543456e-07,0.0,3.436809191598029e-06,0.9999889663045646,7.172858359244697e-06,1.1033695435425095e-05
0.15848931924611173,5.5086573602418616e-06,8.84162457558776e-07,2.3488318186991331e-07,0.0,3.0630636744152648e-06,0.9999901662006869,6.392819817800638e-06,9.83379931307482e-06
0.1778279410038923,4.909598445477584e-06,7.880106578332311e-07,2.093400413641415e-07,0.0,2.729961755815509e-06,0.9999912356108575,5.697609103310815e-06,8.764389142545959e-06
0.19952623149688828,4.3756861309911e-06,7.023152682952421e-07,1.8657465533950254e-07,0.0,2.433083662702622e-06,0.9999921887249666,5.078001399286342e-06,7.81127503335366e-06
0.22387211385683378,3.899835886870759e-06,6.259391657541181e-07,1.662849534380385e-07,0.0,2.1684902311087983e-06,0.9999930381898365,4.525775052624877e-06,6.961810163463866e-06
