tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
5.011872336272725e-05,0.01703637027262095,0.002798340130351277,0.0005397908926302289,0.0,0.012030801100231078,0.9671700357786094,0.019834710402972227,0.03282996422139062
5.623413251903491e-05,0.015207184215374434,0.002494405310805905,0.00048244542796592883,0.0,0.010764422154064611,0.9706705636428328,0.01770158952618034,0.029329436357167227
6.309573444801943e-05,0.013572123976544273,0.0022234446010084125,0.00043106028826210254,0.0,0.00962726965652256,0.9738045555397405,0.015795568577552686,0.026195444460259454
7.079457843841388e-05,0.012111054158686626,0.001981888228912372,0.0003850431738116023,0.0,0.008606996616495565,0.9766090186371786,0.014092942387598999,0.02339098136282136
7.943282347242822e-05,0.010805831574134303,0.0017665513190746555,0.00034385495684435786,0.0,0.007692259395560577,0.9791175064165948,0.012572382893208958,0.020882493583405215
8.912509381337459e-05,0.009640128299266108,0.0015745927153847216,0.000307006137846984,0.0,0.006872675074118756,0.9813603814671858,0.01121472101465083,0.01863961853281415
0.0001,0.008599266069147016,0.0014034781423806096,0.00027405324785864595,0.0,0.0061387707295968985,0.9833650715803158,0.010002744211527626,0.01663492841968417
0.00011220184543019653,0.007670062328597566,0.001250947261880773,0.00024459528694936174,0.0,0.005481927853780188,0.985156315748389,0.008921009590478339,0.014843684251610978
0.00012589254117941688,0.006840687924509761,0.0011149842240314816,0.00021827026365772004,0.0,0.004894324378559096,0.9867563977838242,0.007955672148541242,0.01324360221617582
0.00014125375446227554,0.006100536183853396,0.0009937913508215634,0.00019475188022402567,0.0,0.004368876166478295,0.9881853661414214,0.00709432753467496,0.011814633858578616
0.00015848931924611142,0.005440102952909767,0.0008857656257804813,0.00017374639298309148,0.0,0.0038991793316959437,0.98946123919484,0.006325868578690249,0.01053876080516003
0.00017782794100389227,0.004850877059999266,0.0007894776961164108,0.00015498966541856057,0.0,0.003479454367865317,0.9906001957226815,0.005640354756115677,0.009399804277318458
0.00019952623149688828,0.00432524059353037,0.000703653123154366,0.0001382444224105548,0.0,0.003104492754141206,0.9916167507336626,0.005028893716684736,0.008383249266337378
0.00022387211385683424,0.003856378349306425,0.0006271556437973146,0.00012329770753798157,0.0,0.002769606473594067,0.9925239170302667,0.0044835339931037395,0.007476082969733344
0.0002511886431509582,0.003438195787491787,0.0005589722300557273,0.00010995854044049174,0.0,0.0024705806967345086,0.9933333530981701,0.003997168017547514,0.006666646901829942
0.0002818382931264455,0.003065244843983274,0.0004981997556719204,9.805576780814955e-05,0.0,0.0022036297456805736,0.9940554980327581,0.0035634445996551942,0.005944501967241944
