tau_s,P_tpc_resolved,P_tpc_merged,P_rfr,P_prompt,P_delayed,P_clean,P_tpc,P_notclean
0.0031622776601683794,0.0002819191512400862,4.663075217741687e-05,1.3372018304585151e-05,0.0,1.67827999086498e-05,0.9996335939059243,0.00032854990341750305,0.0003664060940756775
0.0035481338923357606,0.00025126718596374224,4.1559807340464426e-05,1.1918329791523182e-05,0.0,1.4958732590651448e-05,0.9996734313047145,0.0002928269933042067,0.0003265686952854674
0.003981071705534978,0.00022394726100121408,3.7040301254686207e-05,1.0622624501582978e-05,0.0,1.3332815723545274e-05,0.9997089382580681,0.00026098756225590027,0.0002910617419319417
0.004466835921509635,0.0001995972940295011,3.301226994497855e-05,9.467743300310602e-06,0.0,1.1883544865691277e-05,0.9997405853206929,0.00023260956397447966,0.0002594146793071239
0.005011872336272725,0.000177894522512805,2.9422269542585114e-05,8.438388694590387e-06,0.0,1.0591745070891945e-05,0.9997687919524594,0.0002073167920553901,0.00023120804754062085
0.005623413251903491,0.00015855123929276875,2.6222667418791614e-05,7.520923285091538e-06,0.0,9.440319426481205e-06,0.999793932058976,0.00018477390671156038,0.00020606794102395742
0.006309573444801942,0.00014131098954887948,2.3371010368281893e-05,6.703189950997108e-06,0.0,8.414024553737584e-06,0.9998163389329067,0.00016468199991716138,0.00018366106709333252
0.007079457843841388,0.00012594517944458755,2.0829461471032235e-05,5.974351441811416e-06,0.0,7.49927021749137e-06,0.9998363096605294,0.0001467746409156198,0.0001636903394706124
0.00794328234724282,0.00011225005207751058,1.8564298170428723e-05,5.324747296079369e-06,0.0,6.683940485504238e-06,0.9998541090511536,0.0001308143502479393,0.00014589094884642773
0.008912509381337459,0.00010004399109843141,1.6545464915418384e-05,4.7457662268754e-06,0.0,5.957234144076421e-06,0.9998699731408596,0.00011658945601384979,0.00013002685914043077
0.01,8.916511661102312e-05,1.4746174436893738e-05,4.229732311188201e-06,0.0,5.309522315210437e-06,0.9998841123165161,0.00010391129104791685,0.00011588768348391731
