rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.47157,230.144,540.549,-2.50806,0.293831,2,annual,255.649,240.203,796.198,375.996,363.302,0.540917,151.641,1.4683,151.643,1.69249,151.643,1.76659,151.643,0.0250904,151.64,8806.99,15360.6,9863.93,9863.93,99.4034,99.4694,99.4235,99.4235,15.4786,159.309,52.8172,52.8172,91.0347,96.4648,95.5196,95.5196,0.0844713,4.87638,1.239,1.239,4.16515e-09,0.063401,0.0149444,0.0149444,348.916,360.841,354.602,354.602,492.941,890.281,558.61,558.61,0.041276,0.489149,0.156507,0.156507,19.6712,20.1886,19.7214,19.7214,-3.99405,-3.94483,-4.18641,-3.99405,-1.72278,-1.18973,-2.20224,-1.72278,-0.0930697,1.07329,-0.688097,-0.0930697,1.82552,8.38037,1.1979,1.82552,0.225181,-0.647469,0.225468,-0.646915,0.22256,-0.652553,0.225181,-0.647469
0.494177,220.983,574.576,-9.86168,0.392958,1,june,239.198,223.716,813.773,390.44,377.716,0.460125,151.177,1.1676,151.179,1.5015,151.18,1.6676,151.18,0.0302182,151.176,7242.15,11697.3,7963.99,11697.3,99.4554,99.4978,99.4673,99.4978,75.0235,313.972,131.21,313.972,96.601,98.0131,97.5094,98.0131,2.66282,33.8968,10.8925,33.8968,0.0363206,1.5163,0.397881,1.5163,356.715,368.236,361.828,368.236,417.638,691.035,462.596,691.035,0.237116,1.68906,0.600709,1.68906,19.7368,20.3706,19.8052,20.3706,-4.06809,-3.85987,-4.06809,-3.90113,-2.49689,-1.8752,-2.49689,-2.11797,-1.53016,-0.425341,-1.53016,-1.03713,-0.180786,1.43985,-0.180786,0.400247,0.221563,-0.654502,0.225093,-0.647639,0.221563,-0.654502,0.224704,-0.648389
0.380256,224.013,572.843,12.4526,0.333977,0,sun,264.448,249.02,837.291,409.768,397.088,0.369587,151.863,0.811838,151.864,1.10635,151.864,1.3994,151.865,0.0260031,151.862,13273.6,19476,14172.6,13273.6,99.5207,99.5456,99.5265,99.5207,537.18,1282.47,679.285,537.18,98.4199,98.82,98.594,98.4199,84.4268,310.711,134.768,84.4268,7.2464,55.789,19.4887,7.2464,374.282,385.854,379.084,374.282,794.392,1182.37,851.047,794.392,4.01277,15.1349,6.52616,4.01277,16.0216,16.4555,16.0614,16.0216,-4.12299,-4.12299,-4.2895,-4.15145,-2.73012,-2.73012,-3.10805,-2.83205,-1.92648,-1.92648,-2.49236,-2.12959,-0.860123,-0.860123,-1.74655,-1.28978,0.249831,-0.602354,0.249831,-0.602354,0.246516,-0.608155,0.249522,-0.602891
0.40352,244.744,538.166,-4.66077,0.402766,2,annual,268.054,252.633,806.22,384.232,371.559,0.485859,151.949,1.30907,151.951,1.60436,151.951,1.69861,151.951,0.019491,151.948,14922.3,24511.1,16372.5,16372.5,99.4461,99.4986,99.4606,99.4606,85.0598,482.615,181.567,181.567,95.1612,97.5407,96.8786,96.8786,1.31912,33.6991,9.62317,9.62317,0.0131421,0.757321,0.189024,0.189024,357,368.981,362.558,362.558,853.373,1443.77,944.731,944.731,0.246284,1.94452,0.656989,0.656989,17.3655,17.7166,17.3968,17.3968,-4.21411,-4.17384,-4.38936,-4.21411,-2.25904,-1.92972,-2.6836,-2.25904,-0.983318,-0.120284,-1.52762,-0.983318,0.723483,1.88134,0.12072,0.723483,0.239754,-0.620235,0.23997,-0.619843,0.23758,-0.62419,0.239754,-0.620235
0.460672,245.475,594.003,2.51894,1.76755,0,sun,275.94,260.533,869.943,436.602,423.941,0.404154,152.129,0.726824,152.13,0.905418,152.13,1.10135,152.131,0.0215772,152.128,16151.9,24619.1,17406.9,16151.9,99.4998,99.5263,99.5068,99.4998,695.678,1522.28,848.208,695.678,98.6204,98.8596,98.7175,98.6204,154.814,427.668,210.332,154.814,29.0037,109.171,46.8791,29.0037,381.737,393.01,385.833,381.737,957.341,1478.72,1035.35,957.341,7.66837,21.7588,10.5743,7.66837,19.9241,20.3672,19.9614,19.9241,-4.20822,-4.20822,-4.39127,-4.24072,-2.84241,-2.84241,-3.18249,-2.9285,-2.18981,-2.18981,-2.63111,-2.32291,-1.46245,-1.46245,-2.03811,-1.67098,0.224033,-0.649689,0.224033,-0.649689,0.221582,-0.654466,0.223823,-0.650096
0.449974,240.932,525.36,-3.91851,1.68231,1,june,264.994,249.568,790.355,371.194,358.515,0.812232,151.877,1.6353,151.878,1.74482,151.878,1.89487,151.879,0.0274364,151.875,1265.53,3067.36,1615.93,3067.36,99.1539,99.2862,99.2139,99.2862,0.102457,3.41412,0.938686,3.41412,72.6756,91.7058,90.0833,91.7058,0.000154168,0.0280839,0.00661259,0.0280839,0,0.000117628,2.10452e-05,0.000117628,329.541,340.788,334.526,340.788,65.1188,165.014,84.9388,165.014,9.1266e-05,0.00906099,0.00236309,0.00906099,18.9168,19.4568,18.9659,19.4568,-3.48677,-3.10227,-3.48677,-3.20842,-0.533279,0.989458,-0.533279,0.0274797,1.55154,3.812,1.55154,2.17963,3.92949,,3.92949,4.67685,0.226707,-0.644535,0.22992,-0.638424,0.226707,-0.644535,0.229622,-0.638987
0.445182,224.209,509.962,-8.52101,0.852335,2,annual,243.746,228.275,753.708,341.075,328.36,1.17173,151.314,1.92757,151.427,,,,,0.0305241,151.312,254.348,1066.99,444.539,444.539,98.5677,99.0154,98.859,98.859,0,0.00054439,9.33762e-05,9.33762e-05,,-0.000701364,-0.000650646,-0.000650646,0,0,0,0,0,0,0,0,311.663,323.105,317.583,317.583,11.4405,52.4455,21.2273,21.2273,0,0,0,0,17.9034,18.4821,17.9641,17.9641,-2.64791,-2.40543,-3.02816,-2.64791,4.02976,,3.26409,4.02976,,,,,,,,,0.235938,-0.627202,0.236337,-0.626467,0.232608,-0.633376,0.235938,-0.627202
0.416111,220.505,530.208,2.60174,1.54821,1,june,251.136,235.681,781.344,363.788,351.086,0.892704,151.521,1.7083,151.523,1.80702,151.524,1.93337,149.662,0.0334672,151.519,484.075,1311.68,655.007,1311.68,99.0533,99.2241,99.1386,99.2241,0.00515186,0.423682,0.106048,0.423682,35.5632,85.2633,82.4737,85.2633,6.75014e-12,0.00163208,0.000355149,0.00163208,0,5.96891e-11,1.09526e-11,5.96891e-11,321.446,332.538,326.297,332.538,24.2081,69.0398,33.6472,69.0398,6.56932e-10,0.000875474,0.000193513,0.000875474,16.7845,17.3762,16.8437,17.3762,-3.11783,-2.68491,-3.11783,-2.81625,0.37296,2.28804,0.37296,0.974497,2.78726,11.1707,2.78726,3.44959,10.2241,,10.2241,10.9605,0.239896,-0.619977,0.244088,-0.612454,0.239896,-0.619977,0.243658,-0.613219
0.402153,237.624,541.582,-2.13695,0.353339,0,sun,263.473,248.043,805.056,383.275,370.594,0.48907,151.839,1.32309,151.841,1.61442,151.841,1.70083,151.841,0.0218611,151.838,12113.2,19986.2,13320.1,12113.2,99.4428,99.4955,99.4575,99.4428,63.7176,376.939,140.488,63.7176,94.9272,97.4785,96.7947,94.9272,0.878489,24.7697,6.995,0.878489,0.00775099,0.511918,0.12794,0.00775099,355.375,367.309,360.942,355.375,691.671,1175.6,767.519,691.671,0.183815,1.46994,0.495662,0.183815,17.1091,17.4986,17.145,17.1091,-4.08326,-4.08326,-4.30073,-4.12451,-1.80426,-1.80426,-2.57627,-2.14764,0.0562639,0.0562639,-1.39392,-0.844788,2.11064,2.11064,0.2908,0.892993,0.241761,-0.616614,0.241761,-0.616614,0.239055,-0.621502,0.241508,-0.617069
0.400741,233.231,553.493,2.20282,1.13907,0,sun,263.42,247.99,816.914,393.021,380.34,0.540451,151.838,1.23156,151.839,1.51978,151.84,1.66841,151.84,0.0249016,151.837,5928.08,10421,6665.82,5928.08,99.4018,99.4566,99.4192,99.4018,36.6152,176.386,69.6917,36.6152,96.0295,97.6291,97.1109,96.0295,1.17303,15.9938,4.99189,1.17303,0.016185,0.671399,0.174612,0.016185,352.58,364.003,357.428,352.58,333.84,602.913,378.821,333.84,0.114385,0.854478,0.296579,0.114385,16.9137,17.3525,16.9541,16.9137,-3.77291,-3.77291,-4.01791,-3.82385,-1.56366,-1.56366,-2.24647,-1.84318,-0.0693087,-0.0693087,-1.20395,-0.698265,1.79089,1.79089,0.173019,0.757926,0.243154,-0.614119,0.243154,-0.614119,0.24006,-0.619681,0.242863,-0.614638
0.314596,230.853,536.396,9.32041,0.880149,1,june,268.144,252.723,804.54,382.851,370.178,0.579055,151.951,1.39757,151.953,1.64348,151.953,1.71475,151.953,0.0245769,151.95,4562.89,8329.95,5185.47,8329.95,99.3744,99.4419,99.3966,99.4419,11.3025,86.0168,30.0356,86.0168,93.433,96.8093,96.0533,96.8093,0.113441,4.0819,1.10674,4.0819,0.000633072,0.0700883,0.0172801,0.0700883,346.465,357.93,351.517,357.93,253.228,477.52,291.109,477.52,0.0315838,0.297441,0.0971612,0.297441,13.377,13.7183,13.4075,13.7183,-3.92064,-3.65924,-3.92064,-3.71479,-1.93458,-1.05317,-1.93458,-1.47764,-0.610863,0.945229,-0.610863,-0.0440467,1.15435,3.19855,1.15435,1.76245,0.269991,-0.56865,0.273414,-0.563179,0.269991,-0.56865,0.273103,-0.563674
0.426002,243.784,589.035,-0.265985,1.58452,2,annual,271.477,256.063,860.513,428.852,416.184,0.413747,152.029,0.775411,152.029,0.97926,152.03,1.19851,152.03,0.0218684,152.028,13887.9,21379,15012,15012,99.4925,99.5211,99.5001,99.5001,513.008,1190.71,641.938,641.938,98.4882,98.7838,98.6152,98.6152,99.7858,306.538,143.507,143.507,15.1822,68.913,27.6875,27.6875,377.269,388.557,381.482,381.482,819.833,1280.68,889.704,889.704,4.88996,15.3765,7.1341,7.1341,18.3097,18.7239,18.3457,18.3457,-4.17644,-4.14264,-4.32999,-4.17644,-2.80749,-2.71012,-3.07581,-2.80749,-2.15687,-1.99907,-2.48648,-2.15687,-1.44228,-1.18133,-1.8383,-1.44228,0.233471,-0.631767,0.2337,-0.63134,0.231101,-0.636198,0.233471,-0.631767
0.31173,234.369,582.094,-0.620085,0.946257,2,annual,261.74,246.307,843.834,415.145,402.462,0.404143,151.796,0.838874,151.797,1.1001,151.798,1.36226,151.798,0.023414,151.795,10183.6,15504.3,10983.3,10983.3,99.4974,99.527,99.5051,99.5051,331.628,829.573,429.82,429.82,98.3052,98.7137,98.4926,98.4926,51.1879,189.861,82.2765,82.2765,4.94261,34.0165,12.1796,12.1796,371.316,382.664,375.781,375.781,601.986,931.461,652.037,652.037,2.4783,9.30535,4.02375,4.02375,13.1773,13.499,13.2073,13.2073,-4.04073,-4.0079,-4.19045,-4.04073,-2.63329,-2.52065,-2.91885,-2.63329,-1.91528,-1.70917,-2.27844,-1.91528,-1.08563,-0.693956,-1.53169,-1.08563,0.275165,-0.560406,0.275478,-0.559913,0.272175,-0.565152,0.275165,-0.560406
0.413675,236.331,576.643,2.06349,1.84889,2,annual,266.371,250.947,843.014,414.471,401.794,0.504148,151.909,0.983305,151.91,1.23283,151.911,1.45486,151.911,0.0260191,151.908,5666.82,9625.68,6309.92,6309.92,99.4277,99.4686,99.4403,99.4403,88.6987,275.433,128.555,128.555,97.7118,98.3095,98.0345,98.0345,9.55928,47.0504,18.4415,18.4415,0.622024,6.13192,2.01767,2.01767,360.261,371.346,364.399,364.399,324.188,561.751,363.292,363.292,0.49579,2.31332,0.924082,0.924082,17.4853,17.9582,17.528,17.528,-3.80002,-3.75334,-3.98343,-3.80002,-2.10909,-1.94792,-2.44002,-2.10909,-1.2658,-0.980425,-1.67256,-1.2658,-0.30485,0.206193,-0.787597,-0.30485,0.238855,-0.621866,0.239146,-0.621337,0.235977,-0.627131,0.238855,-0.621866
0.328555,232.281,586.49,3.08512,0.90561,2,annual,263.353,247.923,849.842,420.083,407.402,0.384525,151.836,0.772597,151.837,1.01065,151.837,1.26697,151.838,0.0237284,151.835,11749.4,17531.7,12605.5,12605.5,99.5107,99.5371,99.5173,99.5173,482.4,1108.83,601.243,601.243,98.5082,98.8301,98.6448,98.6448,89.7551,286.671,132.043,132.043,11.6531,61.1974,23.5526,23.5526,375.815,387.143,380.206,380.206,699.699,1059,753.371,753.371,4.33637,14.251,6.49759,6.49759,13.9062,14.2499,13.9379,13.9379,-4.10056,-4.07002,-4.24382,-4.10056,-2.77905,-2.68341,-3.04486,-2.77905,-2.12072,-1.95306,-2.45738,-2.12072,-1.37204,-1.06644,-1.78673,-1.37204,0.267856,-0.572098,0.268161,-0.571604,0.264908,-0.576906,0.267856,-0.572098
0.359027,242.112,550.348,7.12693,1.44493,0,sun,277.18,261.776,827.528,401.744,389.084,0.521844,152.157,1.11907,152.158,1.40476,152.158,1.59954,152.159,0.0225709,152.156,6824.89,11751.6,7608.55,6824.89,99.4182,99.4665,99.433,99.4182,68.3477,262.212,111.644,68.3477,96.9905,97.997,97.6029,96.9905,4.18345,33.0001,11.3615,4.18345,0.106847,2.51139,0.712798,0.106847,356.985,368.319,361.597,356.985,387.762,683.826,435.652,387.762,0.265484,1.64706,0.600761,0.265484,15.5246,15.8856,15.5548,15.5246,-3.8341,-3.8341,-4.0701,-3.8813,-1.83472,-1.83472,-2.41865,-2.04784,-0.621534,-0.621534,-1.51852,-1.05544,0.971236,0.971236,-0.399915,0.147033,0.253799,-0.595511,0.253799,-0.595511,0.250899,-0.600502,0.253552,-0.595932
0.323429,247.803,572.294,-6.7823,1.22238,0,sun,268.988,253.569,841.282,413.047,400.375,0.434165,151.971,0.907799,151.972,1.17592,151.973,1.42561,151.973,0.0202897,151.97,11233,17625.5,12198.7,11233,99.4788,99.5131,99.488,99.4788,277.883,763.351,376.554,277.883,98.0629,98.5654,98.3114,98.0629,35.7989,153.466,62.9158,35.7989,2.70152,23.2988,7.89412,2.70152,368.803,380.251,373.354,368.803,657.381,1050.69,717.597,657.381,1.77161,7.47613,3.08966,1.77161,13.9091,14.2015,13.935,13.9091,-4.05049,-4.05049,-4.24614,-4.08631,-2.44386,-2.44386,-2.88272,-2.57583,-1.55387,-1.55387,-2.18601,-1.79876,-0.431608,-0.431608,-1.36733,-0.897304,0.268133,-0.571649,0.268133,-0.571649,0.265358,-0.576167,0.267884,-0.572053
0.346649,243.406,510.871,5.70477,1.33051,1,june,277.053,261.648,787.924,369.195,356.535,0.782734,152.155,1.64599,152.156,1.75073,152.156,1.92089,152.142,0.0239325,152.153,1854.97,4291.62,2309.58,4291.62,99.1911,99.319,99.2463,99.319,0.146712,5.41015,1.46498,5.41015,69.6698,91.6114,89.8732,91.6114,0.000139062,0.0400955,0.00933812,0.0400955,0,0.000100773,1.68811e-05,0.000100773,331.932,343.316,337.132,343.316,96.2811,233.199,122.429,233.199,8.68829e-05,0.0143829,0.0036717,0.0143829,14.9506,15.3192,14.9814,15.3192,-3.63262,-3.26834,-3.63262,-3.36353,-0.733209,0.833536,-0.733209,-0.165831,1.3969,3.85679,1.3969,2.02974,3.99665,,3.99665,4.7726,0.255495,-0.592618,0.258625,-0.587329,0.255495,-0.592618,0.258359,-0.587776
0.331486,243.643,526.398,-3.38486,0.508628,1,june,268.228,252.807,794.626,374.703,362.03,0.582423,151.953,1.51354,151.955,1.70778,151.955,1.79908,151.956,0.0202269,151.952,7670.96,13956.7,8689.89,13956.7,99.3742,99.451,99.3991,99.451,7.88687,102.219,32.333,102.219,88.8604,95.8519,94.8005,95.8519,0.0359858,2.3383,0.577657,2.3383,0,0.0281778,0.0062393,0.0281778,346.292,358.146,351.923,358.146,423.801,800.833,486.598,800.833,0.0192617,0.303236,0.0931937,0.303236,14.2445,14.5434,14.2712,14.5434,-4.14478,-3.88485,-4.14478,-3.93901,-2.00953,-0.896904,-2.00953,-1.50965,-0.3689,1.44387,-0.3689,0.23833,1.55009,,1.55009,2.20486,0.262221,-0.581333,0.264958,-0.576824,0.262221,-0.581333,0.26471,-0.577229
0.430382,226.778,597.744,5.17144,0.892952,1,june,259.948,244.511,857.692,426.534,413.847,0.369377,151.751,0.703843,151.752,0.911329,151.752,1.14709,151.753,0.0258103,151.75,13895.9,20444.9,14869.7,20444.9,99.5199,99.5432,99.5256,99.5432,703.352,1490.97,848.053,1490.97,98.6842,98.9306,98.7807,98.9306,156.751,433.585,213.684,433.585,27.0246,109.728,46.0045,109.728,381.053,392.383,385.35,392.383,832.113,1239.12,893.039,1239.12,7.6651,21.9682,10.6601,21.9682,18.0249,18.511,18.0708,18.511,-4.31059,-4.14289,-4.31059,-4.1723,-3.17347,-2.84717,-3.17347,-2.92842,-2.63707,-2.19521,-2.63707,-2.32977,-2.04032,-1.43176,-2.04032,-1.6628,0.232426,-0.633714,0.235539,-0.627937,0.232426,-0.633714,0.23524,-0.628488
0.382816,221.592,590.904,0.695805,0.266623,0,sun,250.321,234.864,841.224,413,400.297,0.358174,151.498,0.754406,151.499,1.02809,151.499,1.32332,151.5,0.028632,151.497,10450.5,15203,11163.9,10450.5,99.5249,99.5473,99.5303,99.5249,493.321,1102.81,608.371,493.321,98.5677,98.8971,98.7029,98.5677,90.2379,293.331,134.458,90.2379,10.0437,60.8693,22.6556,10.0437,375.265,386.658,379.864,375.265,627.482,924.219,672.246,627.482,4.28754,14.4819,6.55174,4.28754,15.6609,16.1331,15.7083,15.6609,-4.01914,-4.01914,-4.18193,-4.04782,-2.69313,-2.69313,-3.0425,-2.78417,-1.95539,-1.95539,-2.46736,-2.12859,-1.00189,-1.00189,-1.7844,-1.35518,0.252692,-0.597408,0.252692,-0.597408,0.248967,-0.603859,0.25231,-0.598065
0.49882,248.907,577.837,2.97621,1.79039,1,june,279.816,264.417,857.653,426.502,413.846,0.438897,152.214,0.827324,152.215,1.04028,152.215,1.26133,152.215,0.0212851,152.213,15041.4,23754.5,16352.9,23754.5,99.4769,99.5085,99.4856,99.5085,454.02,1125.33,584.327,1125.33,98.3348,98.6817,98.4925,98.6817,78.2887,264.516,118.52,264.516,10.1985,53.2686,20.4026,53.2686,375.017,386.334,379.306,386.334,880.93,1413.82,962.095,1413.82,3.84101,13.1607,5.87168,13.1607,21.6931,22.1676,21.732,22.1676,-4.37575,-4.17729,-4.37575,-4.21359,-3.05128,-2.65708,-3.05128,-2.76666,-2.42245,-1.8937,-2.42245,-2.07379,-1.72647,-1.00853,-1.72647,-1.30969,0.212393,-0.67286,0.214703,-0.668161,0.212393,-0.67286,0.214511,-0.66855
0.465954,227.163,576.457,-4.3393,0.83597,0,sun,250.854,235.399,827.312,401.566,388.864,0.454673,151.513,1.0271,151.514,1.34017,151.515,1.56946,151.515,0.0268821,151.512,8875.94,14261.9,9731.8,8875.94,99.461,99.4996,99.4719,99.461,145.223,476.7,217.833,145.223,97.5185,98.3206,97.969,97.5185,11.4583,73.7628,26.9912,11.4583,0.356488,7.01082,2.07909,0.356488,362.25,373.704,367.031,362.25,514.42,844.139,567.535,514.42,0.637842,3.5624,1.35596,0.637842,19.1914,19.7343,19.2458,19.1914,-3.94821,-3.94821,-4.15418,-3.98819,-2.16204,-2.16204,-2.67825,-2.33812,-1.05912,-1.05912,-1.86784,-1.43122,0.447955,0.447955,-0.845769,-0.317873,0.228269,-0.641554,0.228269,-0.641554,0.225107,-0.647611,0.227946,-0.642168
0.427053,237.975,556.913,-4.53727,0.622044,2,annual,261.43,245.996,818.343,394.195,381.511,0.457919,151.789,1.12971,151.79,1.45799,151.791,1.64568,151.791,0.0220972,151.788,13111.2,21023,14321.6,14321.6,99.4625,99.5054,99.4742,99.4742,159.432,615.108,262.401,262.401,96.9409,98.1151,97.6624,97.6624,7.62567,75.0743,24.9426,24.9426,0.125419,4.42699,1.19003,1.19003,361.534,373.267,366.73,366.73,758.448,1245.85,834.325,834.325,0.549363,3.68013,1.32218,1.32218,18.1107,18.528,18.1496,18.1496,-4.15599,-4.11764,-4.3227,-4.15599,-2.41897,-2.20258,-2.78895,-2.41897,-1.39694,-0.882278,-1.87549,-1.39694,-0.0755571,0.901638,-0.646108,-0.0755571,0.234729,-0.629434,0.234981,-0.628967,0.232319,-0.633915,0.234729,-0.629434
0.376104,225.071,557.37,5.46201,1.23294,1,june,258.536,243.097,815.906,392.192,379.504,0.56419,151.716,1.26009,151.717,1.53816,151.718,1.67517,151.718,0.0282139,151.715,3658.48,6618.34,4159.39,6618.34,99.3818,99.4399,99.401,99.4399,18.2426,94.565,36.5939,94.565,95.6861,97.4616,96.919,97.4616,0.505094,7.76828,2.38129,7.76828,0.00655584,0.288678,0.0744885,0.288678,348.46,359.746,353.062,359.746,204.391,380.076,234.639,380.076,0.0555082,0.430646,0.148159,0.430646,15.6129,16.0739,15.6568,16.0739,-3.82075,-3.5633,-3.82075,-3.61903,-1.97573,-1.26109,-1.97573,-1.56341,-0.890325,0.296628,-0.890325,-0.376813,0.539586,2.18337,0.539586,1.12791,0.249425,-0.60306,0.25308,-0.596742,0.249425,-0.60306,0.252725,-0.597352
0.322816,247.437,507.908,-1.62154,1.21775,0,sun,273.767,258.357,781.675,364.06,351.395,0.828327,152.082,1.69867,152.083,1.79512,152.083,1.93192,152.444,0.0230814,152.08,1555.1,3803.26,1985.94,1555.1,99.1412,99.2928,99.2101,99.1412,0.0315813,2.19368,0.553008,0.0315813,43.2369,87.6078,85.0578,43.2369,1.4539e-09,0.00973822,0.00214416,1.4539e-09,0,4.14684e-09,6.3867e-10,0,328.882,340.336,334.256,328.882,79.379,204.346,103.919,79.379,2.95028e-08,0.0050431,0.00113721,2.95028e-08,13.8845,14.2154,13.9128,13.8845,-3.19176,-3.19176,-3.58016,-3.29797,1.50057,1.50057,-0.341173,0.257269,8.83746,8.83746,2.01152,2.66874,,,8.38228,9.19472,0.26837,-0.571265,0.26837,-0.571265,0.265228,-0.57638,0.268097,-0.571708
0.304818,234.42,508.583,1.24306,1.16044,0,sun,263.648,248.219,772.232,356.299,343.619,0.936901,151.844,1.75859,151.845,1.92265,151.859,,,0.0267767,151.842,658.863,1869.69,907.894,658.863,99.0029,99.2136,99.1114,99.0029,0.000846917,0.175142,0.0403559,0.000846917,0.886351,70.7796,65.6641,0.886351,0,0.000173626,2.93808e-05,0,0,0,0,0,321.18,332.485,326.51,321.18,32.3778,97.6601,46.1216,32.3778,0,0.000108452,1.86932e-05,0,12.8091,13.1663,12.8419,12.8091,-2.81879,-2.81879,-3.27177,-2.95804,3.07216,3.07216,0.756609,1.39409,,,3.76039,4.53194,,,,,0.27941,-0.553759,0.27941,-0.553759,0.275593,-0.559732,0.279052,-0.554315
0.38378,249.694,535.838,0.122911,1.31524,2,annual,277.757,262.353,813.594,390.293,377.634,0.575985,152.169,1.30545,152.171,1.57157,152.171,1.68889,152.171,0.0210648,152.168,6586.72,12000.1,7473.22,7473.22,99.3778,99.4408,99.3986,99.3986,26.6239,152.755,56.9965,56.9965,95.1718,97.2684,96.6743,96.6743,0.577102,10.8841,3.20625,3.20625,0.00676816,0.328562,0.08268,0.08268,350.8,362.292,355.776,355.776,366.873,688.468,420.611,420.611,0.0783222,0.639444,0.215155,0.215155,16.6559,17.017,16.6859,16.6859,-3.87351,-3.81867,-4.07919,-3.87351,-1.75585,-1.42527,-2.184,-1.75585,-0.505998,0.238748,-1.03679,-0.505998,1.0826,2.16953,0.483383,1.0826,0.244808,-0.611175,0.245028,-0.610784,0.242415,-0.615441,0.244808,-0.611175
0.333908,242.437,530.971,3.79559,0.428023,1,june,274.183,258.774,805.154,383.356,370.692,0.498142,152.09,1.33324,152.092,1.61842,152.092,1.70298,152.092,0.0196685,152.089,11932.6,19837.7,13125.3,19837.7,99.4387,99.4933,99.454,99.4933,58.7704,355.772,131.253,355.772,94.8073,97.4192,96.7286,97.4192,0.791918,22.687,6.35646,22.687,0.00682102,0.462202,0.114801,0.462202,354.957,366.887,360.505,366.887,679.886,1165.07,754.847,1165.07,0.169158,1.37031,0.458978,1.37031,14.4651,14.7588,14.4902,14.7588,-4.29749,-4.07674,-4.29749,-4.11811,-2.55117,-1.76916,-2.55117,-2.11811,-1.35578,0.10132,-1.35578,-0.803215,0.335168,2.16615,0.335168,0.940053,0.2603,-0.584525,0.26293,-0.58016,0.2603,-0.584525,0.262702,-0.580537
0.35556,248.028,527.774,-4.26589,0.0819877,1,june,271.72,256.306,799.494,378.705,366.037,0.482292,152.034,1.39135,152.036,1.66137,152.037,1.72071,152.037,0.0182018,152.033,15856.6,25852,17330.8,25852,99.4508,99.5051,99.4653,99.5051,62.335,451.883,159.993,451.883,93.6554,97.2292,96.4265,97.2292,0.506064,21.9474,5.81387,21.9474,0.00051173,0.331186,0.0818212,0.331186,355.419,367.652,361.157,367.652,906.775,1526.05,1000.48,1526.05,0.178293,1.5397,0.510009,1.5397,15.4086,15.6986,15.4338,15.6986,-4.41249,-4.20021,-4.41249,-4.23882,-2.65503,-1.79473,-2.65503,-2.2041,-1.34138,0.295794,-1.34138,-0.764466,0.479928,3.29096,0.479928,1.08713,0.252388,-0.597931,0.254752,-0.593882,0.252388,-0.597931,0.254544,-0.594237
0.421081,236.915,596.928,-5.09326,1.86557,2,annual,259.82,244.383,856.748,425.758,413.071,0.456516,151.748,0.847495,151.749,1.06056,151.749,1.27957,151.75,0.0258283,151.747,7192.17,11624.8,7900.09,7900.09,99.4602,99.4931,99.4698,99.4698,188.363,483.613,247.938,247.938,98.2413,98.612,98.4164,98.4164,30.5665,108.064,47.8294,47.8294,3.71642,20.637,7.81712,7.81712,368.063,379.178,372.076,372.076,418.129,686.981,461.533,461.533,1.506,5.36634,2.37128,2.37128,17.6365,18.1124,17.6814,17.6814,-3.89763,-3.85686,-4.06539,-3.89763,-2.39434,-2.27499,-2.6845,-2.39434,-1.67969,-1.48525,-2.03368,-1.67969,-0.893047,-0.570125,-1.31465,-0.893047,0.237816,-0.623758,0.238119,-0.623207,0.23497,-0.628987,0.237816,-0.623758
0.418039,228.29,542.783,-0.920129,1.53328,0,sun,255.384,239.938,798.167,377.614,364.92,0.725123,151.635,1.54006,151.636,1.70628,151.636,1.78963,151.637,0.029727,151.633,1492.63,3256.58,1824.36,1492.63,99.2403,99.3415,99.2821,99.2403,0.628463,9.74961,2.98857,0.628463,86.8619,94.7036,93.6279,86.8619,0.00273328,0.187441,0.0466593,0.00273328,1.48701e-08,0.00208973,0.000468602,1.48701e-08,333.954,345.146,338.707,333.954,78.9766,179.038,98.157,78.9766,0.00139995,0.0282316,0.00837393,0.00139995,17.1911,17.7272,17.2432,17.1911,-3.17395,-3.17395,-3.51276,-3.26111,0.201721,0.201721,-0.988987,-0.475463,2.56332,2.56332,0.727137,1.33106,7.82769,7.82769,2.67991,3.3292,0.241184,-0.617652,0.241184,-0.617652,0.237509,-0.62432,0.240819,-0.618309
