rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.327068,239.752,544.45,2.26614,1.44675,0,sun,269.983,254.565,814.433,390.982,378.311,0.593309,151.995,1.30816,151.996,1.56885,151.996,1.68681,151.996,0.0243278,151.993,3713.44,6921.76,4255.5,3713.44,99.3615,99.4261,99.3836,99.3615,13.6335,79.5554,29.6192,13.6335,95.0884,97.1925,96.6035,95.0884,0.298501,5.56719,1.64636,0.298501,0.00352452,0.170567,0.0431603,0.00352452,346.923,358.207,351.586,346.923,205.655,394.765,238.209,205.655,0.0401157,0.330953,0.111473,0.0401157,13.954,14.3057,13.9849,13.954,-3.56978,-3.56978,-3.84022,-3.62895,-1.13461,-1.13461,-1.90067,-1.47157,0.525054,0.525054,-0.745636,-0.216525,2.4529,2.4529,0.768104,1.36492,0.267702,-0.572349,0.267702,-0.572349,0.26439,-0.577755,0.267405,-0.57283
0.359184,244.143,543.824,-1.77876,0.377938,1,june,270.328,254.911,814.151,390.75,378.08,0.440791,152.002,1.16231,152.004,1.49989,152.004,1.66933,152.004,0.0193033,152.001,16418.8,25752,17781.6,25752,99.4771,99.5193,99.4879,99.5193,196.744,795.723,332.492,795.723,96.7469,98.0967,97.5965,98.0967,7.46391,89.9479,28.7641,89.9479,0.104025,4.23457,1.09688,4.23457,362.335,374.26,367.697,374.26,955.153,1536.01,1041.62,1536.01,0.63066,4.42425,1.56001,4.42425,15.5032,15.8131,15.5304,15.8131,-4.41081,-4.21534,-4.41081,-4.24997,-2.90076,-2.2939,-2.90076,-2.52178,-1.95399,-0.872966,-1.95399,-1.45885,-0.62681,0.982863,-0.62681,-0.0401597,0.251473,-0.599508,0.253974,-0.595211,0.251473,-0.599508,0.253751,-0.595592
0.350134,226.76,571.782,-7.25515,1.32202,2,annual,247.548,232.086,819.33,395.007,382.299,0.554841,151.421,1.21689,151.423,1.49968,151.423,1.65581,151.423,0.0288944,151.42,3025.13,5434.91,3440.72,3440.72,99.3857,99.4412,99.4041,99.4041,17.978,85.2571,34.0676,34.0676,96.1056,97.6107,97.118,97.118,0.639487,7.95355,2.53671,2.53671,0.00956205,0.370015,0.098459,0.098459,348.275,359.45,352.706,352.706,169.422,312.496,194.488,194.488,0.0575877,0.423669,0.148831,0.148831,14.2515,14.6861,14.2959,14.2959,-3.53665,-3.48074,-3.73519,-3.53665,-1.53234,-1.25474,-1.93073,-1.53234,-0.40427,0.194169,-0.900561,-0.40427,1.00674,2.01945,0.431781,1.00674,0.264481,-0.577606,0.264893,-0.57693,0.260944,-0.583453,0.264481,-0.577606
0.348689,236.474,552.318,-4.51908,0.444709,0,sun,259.953,244.517,812.271,389.205,376.519,0.463434,151.751,1.20537,151.753,1.53002,151.754,1.67879,151.754,0.0225212,151.751,10560.3,17005.4,11545.6,10560.3,99.4591,99.5047,99.4715,99.4591,97.9694,436.616,177.129,97.9694,96.3402,97.9218,97.3829,96.3402,2.93899,43.1049,13.396,2.93899,0.0380852,1.65562,0.424205,0.0380852,358.079,369.791,363.37,358.079,608.993,1006.58,670.934,608.993,0.300408,2.19474,0.765795,0.300408,14.7417,15.0884,14.7744,14.7417,-4.02368,-4.02368,-4.23059,-4.06242,-1.99109,-1.99109,-2.6401,-2.24829,-0.468198,-0.468198,-1.63453,-1.12698,1.41924,1.41924,-0.21896,0.372425,0.260451,-0.584274,0.260451,-0.584274,0.257442,-0.589321,0.260163,-0.584754
0.362467,249.935,576.195,5.31572,1.41811,1,june,283.175,267.781,859.369,427.912,415.261,0.397222,152.285,0.760583,152.286,0.968801,152.286,1.19441,152.286,0.0190106,152.284,17471.7,26364.3,18749.6,26364.3,99.506,99.5335,99.5129,99.5335,719.767,1630.59,888.217,1630.59,98.5465,98.8325,98.6657,98.8325,144.73,434.22,204.728,434.22,22.5316,100.318,40.4136,100.318,380.023,391.41,384.328,391.41,1037.92,1588.86,1117.93,1588.86,7.0761,21.8099,10.173,21.8099,15.8852,16.1946,15.9099,16.1946,-4.42102,-4.24234,-4.42102,-4.27299,-3.21234,-2.85719,-3.21234,-2.94852,-2.63771,-2.16056,-2.63771,-2.31118,-2.00138,-1.35279,-2.00138,-1.60653,0.248494,-0.604685,0.250902,-0.600496,0.248494,-0.604685,0.250707,-0.600834
0.407686,238.56,574.762,5.13453,1.31509,2,annual,271.654,256.239,846.416,417.267,404.599,0.433343,152.033,0.87002,152.034,1.11894,152.034,1.36482,152.035,0.0224768,152.032,12076.9,18953.2,13116.6,13116.6,99.4795,99.512,99.4883,99.4883,332.084,867.815,438.788,438.788,98.1979,98.6275,98.402,98.402,48.8028,187.868,80.0321,80.0321,4.66649,32.3588,11.5082,11.5082,371.054,382.431,375.52,375.52,707.643,1129.78,772.246,772.246,2.38993,9.22068,3.93351,3.93351,17.5023,17.9093,17.5377,17.5377,-4.11782,-4.08196,-4.27768,-4.11782,-2.64225,-2.52125,-2.93843,-2.64225,-1.90326,-1.68845,-2.27385,-1.90326,-1.06101,-0.66899,-1.50999,-1.06101,0.238789,-0.621986,0.23903,-0.621548,0.236298,-0.626539,0.238789,-0.621986
0.499491,234.365,543.12,1.36547,0.0550543,2,annual,263.715,248.286,806.835,384.738,372.057,0.449087,151.845,1.24942,151.847,1.57729,151.847,1.69219,151.848,0.0227012,151.844,16923.3,26784.8,18389.4,18389.4,99.4706,99.5144,99.4819,99.4819,146.858,710.257,280.326,280.326,95.9429,97.8751,97.2653,97.2653,2.96434,61.4221,18.1641,18.1641,0.0352099,1.65988,0.416543,0.416543,359.995,372.12,365.578,365.578,980.435,1593.2,1073.3,1073.3,0.431543,3.20942,1.1028,1.1028,21.2087,21.71,21.2548,21.2548,-4.26457,-4.22849,-4.42789,-4.26457,-2.44766,-2.1669,-2.85142,-2.44766,-1.25921,-0.471928,-1.78832,-1.25921,0.38034,1.45334,-0.220076,0.38034,0.216906,-0.663728,0.217142,-0.663257,0.21462,-0.66833,0.216906,-0.663728
0.335013,228.77,564.98,2.0604,0.661955,1,june,258.832,243.393,823.812,398.69,386.002,0.446047,151.723,1.05107,151.724,1.37761,151.725,1.59865,151.725,0.0252883,151.722,8270.98,13129.7,9018.98,13129.7,99.4694,99.5079,99.4798,99.5079,133.261,450.406,202.626,450.406,97.42,98.3051,97.925,98.3051,9.28182,66.5534,23.6572,66.5534,0.228339,5.58313,1.59767,5.58313,361.341,372.797,366.165,372.797,480.857,780.025,527.599,780.025,0.541831,3.20386,1.19594,3.20386,14.0298,14.4008,14.0651,14.4008,-4.11825,-3.91756,-4.11825,-3.95516,-2.6536,-2.1247,-2.6536,-2.3067,-1.82317,-0.967633,-1.82317,-1.37396,-0.746877,0.64142,-0.746877,-0.203486,0.263515,-0.579194,0.266977,-0.573526,0.263515,-0.579194,0.266642,-0.574071
0.324651,242.544,559.996,2.02402,1.62119,1,june,272.524,257.111,832.519,405.846,393.179,0.51918,152.053,1.07613,152.054,1.35153,152.054,1.55875,152.055,0.0235134,152.052,5427.39,9339.04,6056.9,9339.04,99.4187,99.4649,99.433,99.4649,62.0755,222.159,97.3725,222.159,97.2447,98.0952,97.7437,98.0952,4.64988,30.945,11.1106,30.945,0.164214,2.85591,0.849601,2.85591,356.754,367.955,361.144,367.955,308.725,543.408,347.084,543.408,0.269416,1.53136,0.573913,1.53136,13.9243,14.2628,13.9536,14.2628,-3.9703,-3.73459,-3.9703,-3.78225,-2.34666,-1.79292,-2.34666,-1.98844,-1.49059,-0.667442,-1.49059,-1.04574,-0.455745,0.78459,-0.455745,0.0707852,0.264787,-0.577103,0.267987,-0.571887,0.264787,-0.577103,0.267706,-0.572343
0.389318,232.941,570.904,3.58247,1.34337,1,june,264.506,249.079,835.411,408.222,395.543,0.480396,151.864,1.00082,151.865,1.27948,151.866,1.51,151.866,0.0250707,151.863,7164.24,11833.6,7905.55,11833.6,99.4452,99.4852,99.4569,99.4852,116.66,369.162,170.791,369.162,97.6478,98.3246,98.0178,98.3246,11.1696,60.8832,23.1574,60.8832,0.541768,7.02781,2.20494,7.02781,361.597,372.864,366.029,372.864,412.624,695.678,458.193,695.678,0.590477,2.9681,1.15894,2.9681,16.4493,16.8785,16.4885,16.8785,-4.07312,-3.85517,-4.07312,-3.89793,-2.56722,-2.06692,-2.56722,-2.23246,-1.7845,-1.04804,-1.7845,-1.36469,-0.84682,0.266187,-0.84682,-0.343396,0.243407,-0.613667,0.246562,-0.608073,0.243407,-0.613667,0.246269,-0.608591
0.485187,220.382,535.066,-11.0216,1.15779,1,june,237.444,221.958,772.51,356.528,343.801,0.931977,151.125,1.75446,151.126,1.91819,151.198,,,0.0330112,151.123,549.078,1568.97,766.483,1568.97,98.9952,99.2046,99.1045,99.2046,0.000743924,0.149895,0.035213,0.149895,1.11943,71.495,66.5953,71.495,0,0.000164643,2.89436e-05,0.000164643,0,0,0,0,320.319,331.544,325.592,331.544,26.9577,81.8034,38.8961,81.8034,0,0.000101322,1.81393e-05,0.000101322,19.1124,19.7842,19.1857,19.7842,-3.19562,-2.73963,-3.19562,-2.8845,0.824213,3.12847,0.824213,1.4533,3.78346,,3.78346,4.53845,,,,,0.224823,-0.64816,0.22874,-0.640658,0.224823,-0.64816,0.228303,-0.641489
0.30984,222.728,538.118,-2.68304,0.642729,0,sun,248.087,232.625,786.205,367.783,355.076,0.686648,151.437,1.62931,151.439,1.74228,151.439,1.92903,151.494,0.0290972,151.435,2028.59,4183.05,2420.2,2028.59,99.2779,99.3842,99.3189,99.2779,0.286517,9.61175,2.68693,0.286517,72.3799,92.8608,91.2207,72.3799,0.00024255,0.0776109,0.0185294,0.00024255,0,0.000177811,3.033e-05,0,334.397,345.792,339.697,334.397,108.008,232.877,131.28,108.008,0.000160731,0.026671,0.0070759,0.000160731,12.6114,12.9987,12.6509,12.6114,-3.30719,-3.30719,-3.62149,-3.38385,0.54285,0.54285,-0.982802,-0.429257,3.6152,3.6152,1.11008,1.73214,,,3.75004,4.51813,0.281591,-0.550382,0.281591,-0.550382,0.277364,-0.55695,0.28115,-0.551061
0.311733,229.81,563.479,9.83967,1.82155,2,annual,267.622,252.2,831.101,404.681,392.006,0.557433,151.939,1.12423,151.94,1.39106,151.941,1.58211,151.941,0.0279739,151.938,2839.76,5112.22,3221.28,3221.28,99.3879,99.4387,99.4047,99.4047,24.0511,94.4615,40.0065,40.0065,96.9087,97.8923,97.5143,97.5143,1.51984,11.6037,4.03437,4.03437,0.0445786,0.921013,0.267026,0.267026,350.233,361.234,354.315,354.315,159.523,294.009,182.438,182.438,0.0956558,0.586688,0.215294,0.215294,13.138,13.5198,13.1723,13.1723,-3.50803,-3.45328,-3.70861,-3.50803,-1.60213,-1.38114,-1.97525,-1.60213,-0.605776,-0.181798,-1.0646,-0.605776,0.573447,1.35087,0.035734,0.573447,0.275531,-0.55983,0.275889,-0.559265,0.271966,-0.565486,0.275531,-0.55983
0.426066,242.912,549.478,3.94278,1.02078,1,june,274.804,259.395,824.282,399.076,386.413,0.482417,152.104,1.10237,152.105,1.40998,152.106,1.61142,152.106,0.0207405,152.103,12420.2,20446,13650.8,20446,99.4473,99.4917,99.4599,99.4917,152.17,561.333,242.675,561.333,97.1246,98.1259,97.7227,98.1259,9.24659,73.9014,25.4335,73.9014,0.210298,5.51113,1.54433,5.51113,361.818,373.436,366.794,373.436,714.198,1203.79,790.589,1203.79,0.583309,3.62731,1.32457,3.62731,18.4324,18.8269,18.466,18.8269,-4.31061,-4.09413,-4.31061,-4.13516,-2.74922,-2.18233,-2.74922,-2.38502,-1.86865,-0.965982,-1.86865,-1.40541,-0.74124,0.677164,-0.74124,-0.188739,0.230468,-0.63739,0.232921,-0.632791,0.230468,-0.63739,0.232709,-0.633186
0.378059,224.36,547.91,-4.96081,1.66971,1,june,247.443,231.98,795.353,375.301,362.593,0.769803,151.419,1.58006,151.42,1.72147,151.42,1.82677,151.422,0.032454,151.417,785.45,1818.75,987.762,1818.75,99.192,99.3064,99.2422,99.3064,0.165623,3.46237,1.01948,3.46237,82.5699,93.6205,92.3715,93.6205,0.000534772,0.0470126,0.0114907,0.0470126,0,0.00042451,8.90817e-05,0.00042451,328.526,339.591,333.081,339.591,40.9418,98.7062,52.4573,98.7062,0.000297812,0.00967075,0.00274711,0.00967075,15.1996,15.7205,15.253,15.7205,-3.25977,-2.89512,-3.25977,-2.99465,-0.539374,0.780878,-0.539374,-0.00837816,1.32779,3.27183,1.32779,1.93965,3.37211,,3.37211,4.05021,0.252212,-0.598234,0.256498,-0.590916,0.252212,-0.598234,0.256049,-0.591677
0.452139,238.048,561.577,-1.96131,0.557369,2,annual,264.071,248.642,825.648,400.199,387.519,0.418224,151.854,1.00356,151.855,1.33528,151.855,1.57472,151.856,0.0216344,151.853,17601.6,27080.3,19004.2,19004.2,99.4897,99.525,99.4987,99.4987,361.872,1127.41,524.088,524.088,97.6847,98.4487,98.0979,98.0979,30.0304,186.549,68.5729,68.5729,0.909515,18.3578,5.40196,5.40196,367.909,379.761,373.088,373.088,1033.47,1623.08,1122,1122,1.62274,8.90498,3.3931,3.3931,19.2611,19.6947,19.3008,19.3008,-4.27885,-4.24555,-4.43265,-4.27885,-2.7194,-2.55855,-3.05208,-2.7194,-1.83615,-1.47756,-2.27079,-1.83615,-0.732551,0.04119,-1.26382,-0.732551,0.227621,-0.642788,0.227855,-0.642341,0.225333,-0.647175,0.227621,-0.642788
0.487977,242.72,572.554,-9.35082,0.585491,0,sun,261.362,245.928,833.916,406.994,394.31,0.387996,151.787,0.890604,151.788,1.19821,151.788,1.47165,151.789,0.020418,151.786,23232,34677,24903.8,23232,99.5087,99.5391,99.5161,99.5087,707.873,1879.72,943.146,707.873,98.1486,98.6705,98.3995,98.1486,88.3809,391.461,159.09,88.3809,5.35828,56.795,18.598,5.35828,374.288,386.162,379.42,374.288,1379.19,2095.32,1485.04,1379.19,4.31212,18.8445,7.72054,4.31212,20.7879,21.2303,20.8291,20.7879,-4.36609,-4.36609,-4.54004,-4.39627,-2.84996,-2.84996,-3.27409,-2.97458,-1.94636,-1.94636,-2.59269,-2.20164,-0.729025,-0.729025,-1.75431,-1.26947,0.219328,-0.658905,0.219328,-0.658905,0.217031,-0.663478,0.219111,-0.659335
0.397849,241.852,544.039,4.56345,1.14956,1,june,274.366,258.956,818.405,394.246,381.582,0.529586,152.094,1.21066,152.096,1.50279,152.096,1.66091,152.096,0.0218087,152.093,8276.33,14338.5,9241.53,14338.5,99.4128,99.4659,99.4291,99.4659,58.796,268.512,107.526,268.512,96.2719,97.7339,97.2379,97.7339,2.14909,26.2284,8.30422,26.2284,0.0318782,1.23514,0.32367,1.23514,355.447,366.951,360.423,366.951,468.206,833.02,527.396,833.02,0.189183,1.37012,0.477994,1.37012,17.1659,17.5524,17.1989,17.5524,-4.1565,-3.91784,-4.1565,-3.96574,-2.42896,-1.76935,-2.42896,-2.03151,-1.41877,-0.332254,-1.41877,-0.919299,-0.0917156,1.49651,-0.0917156,0.489897,0.238689,-0.622168,0.24136,-0.617334,0.238689,-0.622168,0.241129,-0.617751
0.47967,221.495,532.933,0.145339,0.00728585,2,annual,249.676,234.217,782.609,364.828,352.123,0.623758,151.481,1.64114,151.483,1.7456,151.479,1.93213,150.978,0.0290126,151.479,4846.42,9236.67,5598.23,5598.23,99.3368,99.4292,99.3685,99.3685,0.742091,28.8325,7.95844,7.95844,67.9327,93.0229,91.2619,91.2619,2.32708e-05,0.203252,0.0485355,0.0485355,0,2.63949e-05,4.57511e-06,4.57511e-06,339.619,351.453,345.484,345.484,262.877,523.693,308.816,308.816,5.54827e-05,0.0815432,0.0212099,0.0212099,19.5786,20.1773,19.6391,19.6391,-3.74805,-3.68542,-3.96552,-3.74805,-0.900828,0.129543,-1.45988,-0.900828,1.31394,4.63319,0.691964,1.31394,5.3396,,4.57848,5.3396,0.225652,-0.646561,0.226001,-0.64589,0.222622,-0.652432,0.225652,-0.646561
0.412298,230.088,555.307,-8.93995,1.93721,1,june,249.185,233.726,804.492,382.812,370.107,0.729911,151.468,1.48854,151.469,1.67499,151.469,1.74153,151.469,0.0316891,151.466,1006.4,2223.33,1240.03,2223.33,99.2322,99.3286,99.2727,99.3286,0.659776,7.69531,2.47464,7.69531,90.0478,95.3325,94.4435,95.3325,0.00433496,0.215865,0.0562996,0.215865,9.38621e-06,0.00296037,0.00071184,0.00296037,332.278,343.281,336.711,343.281,53.2388,121.862,66.6345,121.862,0.00166097,0.0235033,0.00726319,0.0235033,16.6728,17.2298,16.7292,17.2298,-3.347,-3.00277,-3.347,-3.09343,-0.886226,0.180604,-0.886226,-0.393513,0.665818,2.36302,0.665818,1.24949,2.52865,5.02751,2.52865,3.14762,0.240913,-0.61814,0.244904,-0.611005,0.240913,-0.61814,0.244491,-0.611737
0.438817,239.973,551.858,-1.34084,0.858917,0,sun,266.608,251.184,818.466,394.296,381.62,0.489555,151.915,1.16612,151.916,1.47784,151.917,1.65216,151.917,0.0217059,151.914,11570.8,19193.3,12758.6,11570.8,99.4409,99.4883,99.4546,99.4409,111.053,461.167,191.257,111.053,96.6607,97.9531,97.4821,96.6607,4.73257,51.0795,16.617,4.73257,0.0745586,2.73476,0.727235,0.0745586,359.275,370.932,364.408,359.275,662.68,1127.42,736.438,662.68,0.37079,2.56745,0.910796,0.37079,18.7518,19.1745,18.7899,18.7518,-4.06336,-4.06336,-4.28315,-4.1058,-2.04553,-2.04553,-2.66386,-2.28162,-0.675097,-0.675097,-1.70825,-1.22055,1.1275,1.1275,-0.436919,0.138325,0.230929,-0.636521,0.230929,-0.636521,0.228369,-0.641362,0.230695,-0.636962
0.49571,249.06,579.401,-6.90617,0.522456,2,annual,270.118,254.701,849.519,419.817,407.146,0.333017,151.997,0.704983,151.998,0.946875,151.998,1.21874,151.999,0.0177219,151.996,39728.9,56029.9,41975.2,41975.2,99.5456,99.5684,99.5506,99.5506,2303.76,4834.5,2753.92,2753.92,98.7094,98.9809,98.8131,98.8131,494.619,1416.69,683.365,683.365,74.2751,342.672,136.989,136.989,387.942,399.937,392.894,392.894,2408.8,3439.46,2551.73,2551.73,23.8198,71.1624,33.7332,33.7332,21.4656,21.8591,21.5001,21.5001,-4.62299,-4.59911,-4.74842,-4.62299,-3.43995,-3.36244,-3.68435,-3.43995,-2.83465,-2.69427,-3.15128,-2.83465,-2.13669,-1.87084,-2.53488,-2.13669,0.215665,-0.66622,0.215838,-0.665872,0.213887,-0.669817,0.215665,-0.66622
0.415198,235.63,540.327,6.21688,0.391816,2,annual,269.812,254.394,810.138,387.452,374.782,0.468592,151.99,1.23814,151.992,1.55649,151.992,1.68756,151.992,0.0218364,151.989,13921.6,22486.1,15203.5,15203.5,99.458,99.5049,99.4706,99.4706,115.098,546.493,216.444,216.444,96.0541,97.8341,97.2581,97.2581,2.83448,49.1751,14.8354,14.8354,0.034981,1.58741,0.400196,0.400196,358.825,370.714,364.26,364.26,801.861,1330.52,882.626,882.626,0.343865,2.56725,0.883956,0.883956,17.8062,18.2091,17.8417,17.8417,-4.18194,-4.14369,-4.35191,-4.18194,-2.33535,-2.06107,-2.73758,-2.33535,-1.1713,-0.452474,-1.69175,-1.1713,0.397728,1.45617,-0.200688,0.397728,0.236745,-0.625718,0.236982,-0.625285,0.234345,-0.630144,0.236745,-0.625718
0.441807,247.963,551.962,-2.0603,1.49021,1,june,273.854,258.444,825.816,400.337,387.673,0.532125,152.083,1.14704,152.084,1.43111,152.085,1.61573,152.085,0.0219729,152.082,8096.15,14102.2,9063.7,14102.2,99.4098,99.4606,99.4257,99.4606,70.5337,285.708,119.336,285.708,96.7815,97.8963,97.4786,97.8963,3.80563,33.3252,11.227,33.3252,0.0840426,2.26055,0.629316,2.26055,356.982,368.398,361.739,368.398,458.169,818.093,517.155,818.093,0.259165,1.6854,0.607035,1.6854,19.0453,19.4774,19.0823,19.4774,-4.14929,-3.90828,-4.14929,-3.95731,-2.45592,-1.8484,-2.45592,-2.07677,-1.52277,-0.580427,-1.52277,-1.05026,-0.354215,1.0755,-0.354215,0.201131,0.226587,-0.644766,0.229143,-0.639894,0.226587,-0.644766,0.228921,-0.640315
0.321028,240.527,535.636,12.2653,0.176401,2,annual,280.723,265.325,816.359,392.565,379.91,0.409911,152.233,1.09152,152.235,1.44996,152.235,1.65053,152.235,0.0191485,152.232,18148,27536,19454.4,19454.4,99.4995,99.5355,99.508,99.508,315.982,1110.33,487.432,487.432,97.2768,98.3399,97.8953,97.8953,16.5481,152.67,51.1487,51.1487,0.26619,9.55753,2.53987,2.53987,365.631,377.69,370.983,370.983,1068.77,1658.32,1152.23,1152.23,1.10926,7.25082,2.61029,2.61029,14.024,14.2998,14.0465,14.0465,-4.28902,-4.25883,-4.4399,-4.28902,-2.68791,-2.49966,-3.04545,-2.68791,-1.70883,-1.21875,-2.18375,-1.70883,-0.404812,0.574808,-0.980346,-0.404812,0.266818,-0.573784,0.267032,-0.573437,0.264445,-0.577665,0.266818,-0.573784
0.421178,239.483,573.634,-5.20714,1.75712,1,june,262.266,246.834,835.9,408.625,395.942,0.520903,151.81,1.05126,151.811,1.31729,151.811,1.52919,151.811,0.0254949,151.808,5457.68,9439.01,6114.76,9439.01,99.4146,99.4599,99.4289,99.4599,65.505,226.611,101.071,226.611,97.3611,98.1341,97.8071,98.1341,5.44895,33.1839,12.2396,33.1839,0.233157,3.39189,1.04233,3.39189,357.346,368.519,361.678,368.519,310.146,548.254,350.006,548.254,0.304134,1.64008,0.626698,1.64008,17.7211,18.192,17.7647,18.192,-3.97493,-3.73701,-3.97493,-3.78638,-2.35528,-1.81627,-2.35528,-2.00463,-1.52093,-0.736313,-1.52093,-1.08777,-0.530441,0.632351,-0.530441,-0.0180037,0.234455,-0.629941,0.23755,-0.624245,0.234455,-0.629941,0.237258,-0.624779
0.334187,243.033,557.831,-0.747277,0.104351,0,sun,270.249,254.832,828.08,402.198,389.528,0.359828,152,0.886335,152.001,1.23086,152.002,1.51706,152.002,0.0192923,151.999,21772.6,31491.2,23118.8,21772.6,99.5288,99.5559,99.5348,99.5288,770.672,2004.59,1011.69,770.672,98.2044,98.745,98.4572,98.2044,91.6359,425.93,169.836,91.6359,4.29275,58.0379,18.2256,4.29275,374.246,386.238,379.473,374.246,1306.14,1920.92,1392.15,1306.14,4.42227,20.2736,8.15955,4.42227,14.4218,14.7098,14.4471,14.4218,-4.33791,-4.33791,-4.49819,-4.36397,-2.88687,-2.88687,-3.30203,-3.00505,-1.96207,-1.96207,-2.62934,-2.23003,-0.632735,-0.632735,-1.76371,-1.26068,0.263323,-0.57951,0.263323,-0.57951,0.260733,-0.583804,0.263093,-0.57989
0.457592,226.984,556.867,-1.03009,1.70475,2,annual,253.973,238.524,810.84,388.029,375.332,0.656719,151.597,1.38609,151.599,1.61597,151.599,1.70326,151.599,0.0304592,151.596,1989.61,4015.8,2358.86,2358.86,99.3024,99.3791,99.3317,99.3317,3.65866,27.6224,9.69008,9.69008,93.553,96.5395,95.8531,95.8531,0.0490934,1.37133,0.385395,0.385395,0.000439292,0.0291361,0.00727999,0.00727999,340.004,351.064,344.479,344.479,107.835,224.614,129.478,129.478,0.0102,0.0986102,0.0322899,0.0322899,18.73,19.3292,18.7888,18.7888,-3.3727,-3.29877,-3.60377,-3.3727,-0.986327,-0.563323,-1.44126,-0.986327,0.414093,1.30898,-0.137143,0.414093,2.13787,3.35725,1.53557,2.13787,0.230701,-0.63695,0.231063,-0.636269,0.227454,-0.643107,0.230701,-0.63695
0.332645,234.141,575.727,-6.15979,1.77138,2,annual,255.993,240.548,831.72,405.189,392.496,0.54445,151.65,1.10569,151.651,1.37502,151.652,1.57185,151.652,0.0275742,151.649,3120.6,5548.02,3533.03,3533.03,99.3951,99.4445,99.4113,99.4113,28.685,109.478,47.0637,47.0637,97.0114,97.9513,97.5836,97.5836,1.9138,13.9747,4.9344,4.9344,0.0597752,1.16601,0.343029,0.343029,351.431,362.466,355.602,355.602,175.824,319.924,200.659,200.659,0.11719,0.701751,0.260539,0.260539,13.7826,14.1809,13.8211,13.8211,-3.54815,-3.49424,-3.74414,-3.54815,-1.67269,-1.45765,-2.03933,-1.67269,-0.693234,-0.281898,-1.14534,-0.693234,0.464669,1.22348,-0.0667022,0.464669,0.268985,-0.570272,0.269361,-0.569666,0.265551,-0.575852,0.268985,-0.570272
0.467783,230.538,538.9,3.10375,0.934701,1,june,261.634,246.201,800.534,379.559,366.875,0.614776,151.794,1.46293,151.796,1.67823,151.796,1.74318,151.795,0.0255958,151.793,5070.97,9647.58,5855.48,9647.58,99.3435,99.4205,99.3704,99.4205,6.89166,69.1372,22.8573,69.1372,91.3314,96.1845,95.3001,96.1845,0.0447024,2.26446,0.586153,2.26446,3.08367e-05,0.0310504,0.00745882,0.0310504,344.712,356.264,349.991,356.264,277.815,547.406,325.052,547.406,0.0182836,0.216539,0.0685825,0.216539,19.6556,20.1806,19.7046,20.1806,-3.98442,-3.70509,-3.98442,-3.76756,-1.83971,-0.838324,-1.83971,-1.35902,-0.354965,1.34967,-0.354965,0.231989,1.50793,4.51093,1.50793,2.12733,0.222604,-0.652467,0.225557,-0.646743,0.222604,-0.652467,0.225277,-0.647284
0.330319,234.009,540.002,-5.61691,0.871598,1,june,256.402,240.958,796.404,376.165,363.473,0.63296,151.661,1.51551,151.663,1.70346,151.663,1.78789,151.664,0.0248898,151.66,3464.4,6725.14,4033.18,6725.14,99.3271,99.4118,99.3575,99.4118,2.7405,36.5188,11.52,36.5188,88.5913,95.5435,94.5086,95.5435,0.0127458,0.824707,0.206018,0.824707,4.33428e-10,0.00981277,0.0022192,0.00981277,341.016,352.456,346.21,352.456,188.366,379.71,222.518,379.71,0.00658735,0.108095,0.0330518,0.108095,13.8047,14.1646,13.8394,14.1646,-3.8277,-3.53963,-3.8277,-3.60565,-1.56252,-0.43783,-1.56252,-1.06145,0.0837003,1.89463,0.0837003,0.686095,2.00821,9.36308,2.00821,2.6538,0.265704,-0.575602,0.269146,-0.570013,0.265704,-0.575602,0.268807,-0.570559
