rho0,v0,vesc,dVsun,k,frame_idx,frame,vE_june,vE_sun,vmax_june,deltamax_june,deltamax_sun,a1_300,phase_300,a1_350,phase_350,a1_366,phase_366,a1_380,phase_380,a1_L10,phase_L10,Niso_300__sun,Niso_300__june,Niso_300__annual,Niso_300,pct248_300__sun,pct248_300__june,pct248_300__annual,pct248_300,Niso_350__sun,Niso_350__june,Niso_350__annual,Niso_350,pct248_350__sun,pct248_350__june,pct248_350__annual,pct248_350,Niso_366__sun,Niso_366__june,Niso_366__annual,Niso_366,Niso_380__sun,Niso_380__june,Niso_380__annual,Niso_380,deltaH_N1__sun,deltaH_N1__june,deltaH_N1__annual,deltaH_N1,Nhig_300__sun,Nhig_300__june,Nhig_300__annual,Nhig_300,Nhig_366__sun,Nhig_366__june,Nhig_366__annual,Nhig_366,NL10_lz__sun,NL10_lz__june,NL10_lz__annual,NL10_lz,log10kappa_300,log10kappa_300__sun,log10kappa_300__june,log10kappa_300__annual,log10kappa_350,log10kappa_350__sun,log10kappa_350__june,log10kappa_350__annual,log10kappa_366,log10kappa_366__sun,log10kappa_366__june,log10kappa_366__annual,log10kappa_380,log10kappa_380__sun,log10kappa_380__june,log10kappa_380__annual,d10,log10d10,d10__sun,log10d10__sun,d10__june,log10d10__june,d10__annual,log10d10__annual
0.319243,244.718,580.811,0.409761,1.47464,2,annual,273.082,257.671,853.893,423.412,410.746,0.421823,152.065,0.817791,152.066,1.04228,152.067,1.27634,152.067,0.0213165,152.064,10680.2,16564.8,11562.1,11562.1,99.4875,99.5179,99.4956,99.4956,347.4,849.002,444.632,444.632,98.3669,98.7174,98.5244,98.5244,59.9498,202.711,90.936,90.936,7.52053,40.6793,15.4571,15.4571,372.955,384.225,377.183,377.183,628.578,990.501,683.435,683.435,2.92582,10.0611,4.48996,4.48996,13.7654,14.0685,13.7914,13.7914,-4.06304,-4.02858,-4.21919,-4.06304,-2.648,-2.54083,-2.92891,-2.648,-1.95874,-1.77779,-2.30688,-1.95874,-1.18913,-0.876248,-1.60937,-1.18913,0.269275,-0.569805,0.26953,-0.569394,0.26661,-0.574124,0.269275,-0.569805
0.379571,235.443,527.127,-9.88238,0.438615,0,sun,253.581,238.131,780.708,363.265,350.568,0.698207,151.587,1.6794,151.589,1.77798,151.588,1.93291,150.046,0.0238924,151.585,4048.52,8393.9,4825.91,4048.52,99.271,99.3892,99.3165,99.271,0.207746,12.0906,3.16003,0.207746,51.0577,90.4154,88.1901,51.0577,0,0.0630046,0.0144799,0,0,1.6043e-09,2.85504e-10,0,336.13,347.899,341.97,336.13,214.265,466.905,260.817,214.265,2.70016e-08,0.0314533,0.00747665,2.70016e-08,15.8488,16.2464,15.8879,15.8488,-3.6073,-3.6073,-3.92396,-3.68358,0.682467,0.682467,-1.08245,-0.499691,,,1.20063,1.83923,,,8.79471,9.54439,0.25119,-0.599998,0.25119,-0.599998,0.248097,-0.605378,0.25088,-0.600534
0.327617,235.758,537.677,3.3869,1.36293,0,sun,267.118,251.695,804.795,383.061,370.386,0.64684,151.927,1.44068,151.929,1.65808,151.929,1.72546,151.929,0.025528,151.926,2680.89,5306.12,3140.97,2680.89,99.3164,99.3962,99.3458,99.3164,3.7821,34.3984,11.5406,3.7821,92.1743,96.2318,95.4251,92.1743,0.0318593,1.30724,0.347228,0.0318593,0.00012994,0.020458,0.00498377,0.00012994,341.048,352.29,345.83,341.048,145.671,298.304,172.965,145.671,0.0101995,0.112083,0.0357027,0.0101995,13.8807,14.2488,13.9137,13.8807,-3.42828,-3.42828,-3.72478,-3.49706,-0.577733,-0.577733,-1.53654,-1.06223,1.49676,1.49676,-0.116355,0.459385,3.88626,3.88626,1.68914,2.30244,0.268407,-0.571206,0.268407,-0.571206,0.264918,-0.576889,0.268088,-0.571722
0.356845,230.309,567.952,-2.28555,0.550963,1,june,256.035,240.59,823.987,398.834,386.141,0.429528,151.651,1.02788,151.652,1.36111,151.653,1.59117,151.653,0.0249094,151.65,9827.85,15330.7,10667.8,15330.7,99.4802,99.5166,99.4897,99.5166,179.32,582.764,266.709,582.764,97.547,98.3805,98.0116,98.3805,13.3793,90.7633,32.7436,90.7633,0.348332,8.09029,2.3391,8.09029,363.306,374.879,368.244,374.879,574.409,915.003,627.13,915.003,0.754517,4.3423,1.63645,4.3423,14.9016,15.2905,14.9392,15.2905,-4.18556,-3.99246,-4.18556,-4.02807,-2.76549,-2.25363,-2.76549,-2.42604,-1.95791,-1.12643,-1.95791,-1.51513,-0.907964,0.458007,-0.907964,-0.369049,0.255734,-0.592211,0.25905,-0.586616,0.255734,-0.592211,0.258724,-0.587164
0.370447,237.014,516.538,-1.08502,1.665,0,sun,263.913,248.484,780.451,363.054,350.374,0.915996,151.851,1.71885,151.852,1.8208,151.853,1.9321,151.041,0.0289678,151.849,558.441,1554.9,763.11,558.441,99.0293,99.2107,99.1213,99.0293,0.00416346,0.386416,0.0947426,0.00416346,29.1332,83.5452,80.4766,29.1332,0,0.00132814,0.000279611,0,0,8.98378e-14,1.4462e-14,0,321.691,332.859,326.665,321.691,27.7527,81.4544,39.0037,27.7527,2.56572e-12,0.000731543,0.000155765,2.56572e-12,15.4853,15.9525,15.5282,15.4853,-2.74698,-2.74698,-3.1917,-2.88259,2.38055,2.38055,0.412945,1.02345,,,2.87676,3.55345,,,13.0465,13.8398,0.254121,-0.59496,0.254121,-0.59496,0.250372,-0.601415,0.25377,-0.59556
0.386739,230.595,537.765,-0.501554,0.704901,2,annual,258.098,242.658,795.864,375.721,363.031,0.61171,151.705,1.51046,151.706,1.70355,151.707,1.78894,151.708,0.0253111,151.703,4707.27,8902.58,5423.34,5423.34,99.3462,99.4267,99.374,99.374,4.30333,55.5261,17.619,17.619,88.9232,95.7224,94.693,94.693,0.020201,1.29523,0.323283,0.323283,2.49533e-11,0.0156075,0.00352747,0.00352747,343.186,354.792,348.572,348.572,257.648,505.816,301.026,301.026,0.0105088,0.164976,0.0507679,0.0507679,16.1798,16.6083,16.2208,16.2208,-3.73427,-3.67277,-3.94952,-3.73427,-1.24598,-0.633805,-1.7445,-1.24598,0.490417,1.69463,-0.112348,0.490417,2.45254,10.6029,1.80667,2.45254,0.248293,-0.605036,0.248607,-0.604487,0.245379,-0.610163,0.248293,-0.605036
0.340909,246.527,591.548,-2.00068,1.22319,1,june,272.482,257.069,864.03,431.742,419.076,0.36847,152.052,0.694856,152.052,0.886926,152.053,1.10296,152.053,0.0196103,152.051,17872.6,26208.8,19070.7,26208.8,99.5231,99.5474,99.5291,99.5474,933.357,1955.6,1117.33,1955.6,98.7115,98.9422,98.8006,98.9422,217.342,581.016,290.353,581.016,41.0679,153.598,66.1493,153.598,384.133,395.552,388.408,395.552,1071.44,1590.86,1146.7,1590.86,10.7165,29.6186,14.5779,29.6186,14.741,15.0397,14.7668,15.0397,-4.41845,-4.25219,-4.41845,-4.28037,-3.29128,-2.97005,-3.29128,-3.04818,-2.76419,-2.33714,-2.76419,-2.46293,-2.18638,-1.6135,-2.18638,-1.82053,0.257858,-0.588619,0.260457,-0.584264,0.257858,-0.588619,0.26023,-0.584643
0.381417,244.207,503.389,3.98125,0.90173,1,june,276.133,260.727,779.522,362.291,349.629,0.799383,152.134,1.70745,152.136,1.80974,152.133,,,0.0217215,152.133,2800.18,6558.72,3500.06,6558.72,99.1753,99.3223,99.2393,99.3223,0.0520279,4.05302,1.00826,4.05302,35.5171,87.101,84.3207,87.101,0,0.0167465,0.00360195,0.0167465,0,0,0,0,331.94,343.6,337.656,343.6,144.016,355.587,184.511,355.587,0,0.00908958,0.00198287,0.00908958,16.4996,16.869,16.5307,16.869,-3.81682,-3.44719,-3.81682,-3.54408,-0.607778,1.28376,-0.607778,-0.0035719,1.77608,,1.77608,2.44346,,,,,0.243475,-0.613545,0.246186,-0.608736,0.243475,-0.613545,0.245954,-0.609146
0.413595,231.654,542.079,3.57479,0.878132,2,annual,263.215,247.785,805.295,383.472,370.79,0.572628,151.833,1.38422,151.835,1.63556,151.835,1.71063,151.835,0.0247796,151.832,5900.74,10708.4,6699.31,6699.31,99.3781,99.4443,99.3998,99.3998,15.9775,116.543,41.1722,41.1722,93.7153,96.8971,96.162,96.162,0.174312,5.86664,1.60936,1.60936,0.00115123,0.106015,0.0262745,0.0262745,348.249,359.844,353.436,353.436,328.045,614.654,376.67,376.67,0.0448936,0.411594,0.135365,0.135365,17.456,17.9068,17.4976,17.4976,-3.82603,-3.77091,-4.02972,-3.82603,-1.6146,-1.20351,-2.06649,-1.6146,-0.206653,0.758672,-0.76839,-0.206653,1.58047,2.93884,0.974634,1.58047,0.239062,-0.62149,0.239347,-0.620973,0.236315,-0.626509,0.239062,-0.62149
0.496002,233.425,552.856,-10.2385,1.41095,0,sun,251.216,235.761,804.072,382.467,369.765,0.657906,151.523,1.45207,151.525,1.66331,151.525,1.7297,151.525,0.0276075,151.522,2888.43,5819.23,3421.15,2888.43,99.3015,99.3844,99.333,99.3015,3.42217,33.3155,11.1,3.42217,91.6292,96.0436,95.2113,91.6292,0.0261809,1.1617,0.307858,0.0261809,7.94998e-05,0.0172863,0.0042215,7.94998e-05,340.814,352.09,345.706,340.814,156.149,325.627,187.54,156.149,0.00908851,0.106289,0.0337815,0.00908851,20.3983,20.9907,20.4574,20.3983,-3.46066,-3.46066,-3.76487,-3.53417,-0.534301,-0.534301,-1.52265,-1.04532,1.58202,1.58202,-0.0650923,0.511649,4.09963,4.09963,1.7623,2.37453,0.221413,-0.654797,0.221413,-0.654797,0.218266,-0.661013,0.221093,-0.655425
0.478733,232.1,597.37,1.59063,0.187231,0,sun,261.683,246.25,859.053,427.652,414.969,0.307889,151.795,0.581539,151.795,0.774011,151.796,1.01184,151.796,0.0233868,151.794,27117.3,37423.6,28575.6,27117.3,99.5604,99.578,99.5643,99.5604,2265.24,4142.63,2577.58,2265.24,98.9717,99.1376,99.025,98.9717,650.256,1482.88,806.256,650.256,149.15,470.163,217.549,149.15,393.297,405.004,398,393.297,1659.33,2307.37,1751.06,1659.33,32.431,77.4497,41.1035,32.431,20.2331,20.7264,20.279,20.2331,-4.43325,-4.43325,-4.57314,-4.45599,-3.35511,-3.35511,-3.61728,-3.41121,-2.81308,-2.81308,-3.17111,-2.90647,-2.17362,-2.17362,-2.67225,-2.33756,0.222315,-0.653031,0.222315,-0.653031,0.219654,-0.658262,0.222064,-0.653523
0.364765,241.463,594.63,-0.22576,0.0574519,2,annual,269.204,253.785,863.834,431.581,418.909,0.287008,151.976,0.531756,151.976,0.704604,151.977,0.921359,151.977,0.0196357,151.975,32359.4,43660.8,33900.1,33900.1,99.5759,99.5927,99.5795,99.5795,3255.15,5626.86,3629.51,3629.51,99.07,99.2053,99.1098,99.1098,1047.35,2191.22,1249.83,1249.83,280.922,771.706,379.522,379.522,398.836,410.628,403.526,403.526,1995,2708.24,2092.08,2092.08,53.2796,116.533,64.8133,64.8133,15.708,16.0274,15.7361,15.7361,-4.5302,-4.51,-4.64009,-4.5302,-3.55985,-3.51257,-3.75027,-3.55985,-3.09685,-3.02009,-3.34069,-3.09685,-2.57924,-2.44859,-2.88745,-2.57924,0.252087,-0.598449,0.252313,-0.598061,0.249787,-0.602431,0.252087,-0.598449
0.494717,239.707,583.956,6.69489,1.59938,2,annual,274.352,258.943,858.308,427.041,414.377,0.424663,152.094,0.798588,152.095,1.00859,152.095,1.23146,152.096,0.0227064,152.093,14502.1,22578.9,15718.2,15718.2,99.4856,99.5152,99.4936,99.4936,490.854,1172.62,621.791,621.791,98.422,98.7407,98.5624,98.5624,90.2696,289.907,132.949,132.949,12.7003,61.8802,24.2667,24.2667,376.244,387.554,380.523,380.523,853.16,1348.65,928.567,928.567,4.41927,14.4781,6.59273,6.59273,21.3039,21.8033,21.3465,21.3465,-4.1964,-4.16143,-4.3537,-4.1964,-2.79364,-2.69095,-3.06916,-2.79364,-2.12369,-1.95554,-2.46226,-2.12369,-1.38501,-1.10381,-1.79155,-1.38501,0.21644,-0.664663,0.216656,-0.66423,0.21416,-0.669261,0.21644,-0.664663
0.486535,225.948,520.839,1.76074,1.73012,0,sun,255.722,240.277,776.561,359.857,347.163,0.974965,151.644,1.74411,151.645,1.86898,151.638,,,0.0329656,151.642,363.759,1109.54,523.245,363.759,98.9433,99.156,99.0585,98.9433,0.00079235,0.115278,0.0272668,0.00079235,9.34687,76.09,72.0197,9.34687,0,0.000235043,4.47565e-05,0,0,0,0,0,318.012,329.153,322.978,318.012,17.7244,57.1809,26.3167,17.7244,0,0.000136376,2.62508e-05,0,19.8253,20.511,19.8919,19.8253,-2.56081,-2.56081,-3.04514,-2.71871,3.10108,3.10108,0.938253,1.56437,,,3.62885,4.34914,,,,,0.22459,-0.64861,0.22459,-0.64861,0.220804,-0.655993,0.224214,-0.649338
0.384735,224.778,517.608,0.869937,0.442336,0,sun,253.668,238.219,771.277,355.515,342.817,0.816534,151.589,1.75085,151.591,1.92631,151.659,,,0.0277241,151.588,1977.82,4723.05,2504.42,1977.82,99.1504,99.3203,99.2261,99.1504,0.00649386,1.0596,0.24814,0.00649386,0.672754,76.4789,71.4666,0.672754,0,0.00144975,0.000246217,0,0,0,0,0,328.18,339.881,334.1,328.18,100.489,255.019,131.043,100.489,0,0.000888323,0.000153758,0,15.8718,16.3341,15.9173,15.8718,-3.29619,-3.29619,-3.67422,-3.39871,2.1875,2.1875,-0.0251413,0.605303,,,2.83871,3.60868,,,,,0.251008,-0.600313,0.251008,-0.600313,0.24743,-0.606548,0.250648,-0.600935
0.426268,233.319,501.378,-10.6896,1.10523,2,annual,250.661,235.205,752.038,339.704,327.001,1.2409,151.509,1.93193,151.431,,,,,0.028842,151.506,152.019,741.63,293.33,293.33,98.3921,98.9211,98.7566,98.7566,0,4.91065e-05,8.35477e-06,8.35477e-06,,0,0,0,0,0,0,0,0,0,0,0,308.773,320.204,314.676,314.676,6.70045,35.7198,13.7638,13.7638,0,0,0,0,17.448,17.9776,17.501,17.501,-2.46736,-2.1819,-2.87019,-2.46736,5.07807,,4.30886,5.07807,,,,,,,,,0.239039,-0.621531,0.239402,-0.620872,0.235849,-0.627365,0.239039,-0.621531
0.383451,229.94,555.068,7.49204,1.87751,2,annual,265.411,249.985,820.479,395.951,383.273,0.619094,151.887,1.27219,151.888,1.52641,151.888,1.66427,151.888,0.0290336,151.885,2295.87,4431.21,2670.08,2670.08,99.3376,99.4022,99.3609,99.3609,8.82137,47.563,18.1347,18.1347,95.5205,97.2534,96.7338,96.7338,0.2662,3.76281,1.16099,1.16099,0.00379765,0.15372,0.040198,0.040198,344.043,355.113,348.321,348.321,126.264,250.543,148.397,148.397,0.0273324,0.214554,0.0734956,0.0734956,16.0616,16.547,16.1058,16.1058,-3.42652,-3.36095,-3.64652,-3.42652,-1.25851,-0.945536,-1.67727,-1.25851,-0.0648288,0.574792,-0.575513,-0.0648288,1.3958,2.42049,0.813268,1.3958,0.249178,-0.603491,0.24952,-0.602895,0.245833,-0.609359,0.249178,-0.603491
0.350435,227.23,572.645,3.25476,0.161046,2,annual,258.488,243.048,831.133,404.707,392.018,0.369777,151.714,0.856685,151.715,1.18312,151.716,1.47636,151.717,0.0255392,151.713,12415.1,18216.3,13262.9,13262.9,99.5195,99.5454,99.5256,99.5256,449.915,1134.73,584.223,584.223,98.2818,98.7643,98.5026,98.5026,59.5131,252.641,104.236,104.236,3.52328,38.3014,12.5393,12.5393,371.643,383.262,376.592,376.592,742.161,1105.76,795.717,795.717,2.8434,12.1293,5.01816,5.01816,14.6566,15.0481,14.6939,14.6939,-4.12264,-4.09395,-4.26046,-4.12264,-2.76658,-2.65313,-3.05489,-2.76658,-2.01802,-1.77461,-2.4025,-2.01802,-1.09827,-0.546947,-1.58321,-1.09827,0.260875,-0.583568,0.261206,-0.583017,0.257786,-0.588741,0.260875,-0.583568
0.432488,226.888,546.468,0.210308,1.63342,2,annual,255.114,239.667,801.582,380.42,367.726,0.713242,151.627,1.50448,151.629,1.68797,151.629,1.75696,151.629,0.0305139,151.626,1475.4,3178.46,1794.53,1794.53,99.2513,99.3463,99.29,99.29,0.925084,11.6162,3.68299,3.68299,89.2823,95.2622,94.3126,94.3126,0.00519219,0.292705,0.074828,0.074828,3.11053e-06,0.00371274,0.000874121,0.000874121,334.819,345.914,339.449,339.449,78.427,175.215,96.8978,96.8978,0.00227314,0.034826,0.0106456,0.0106456,17.7342,18.302,17.7895,17.7895,-3.25395,-3.16891,-3.50222,-3.25395,-0.566201,0.0338189,-1.06507,-0.566201,1.12594,2.28465,0.53357,1.12594,3.05843,5.50717,2.43031,3.05843,0.237093,-0.625082,0.237462,-0.624406,0.233749,-0.63125,0.237093,-0.625082
0.456828,239.326,589.64,-5.61239,0.953922,2,annual,261.706,246.272,851.346,421.318,408.635,0.379222,151.795,0.762334,151.796,0.995657,151.797,1.24848,151.797,0.0218264,151.794,18947.9,28112.3,20301.6,20301.6,99.5139,99.5403,99.5205,99.5205,806.041,1830.6,999.827,999.827,98.5349,98.8462,98.6656,98.6656,154.089,481.491,224.064,224.064,20.9592,105.481,41.1461,41.1461,379.696,391.223,384.276,384.276,1130.11,1700.64,1215.14,1215.14,7.4551,23.9977,11.0452,11.0452,19.3943,19.8355,19.4353,19.4353,-4.30753,-4.27756,-4.4489,-4.30753,-2.99992,-2.90636,-3.26259,-2.99992,-2.35037,-2.18777,-2.68259,-2.35037,-1.61433,-1.32138,-2.02318,-1.61433,0.226832,-0.644295,0.227072,-0.643837,0.224532,-0.648721,0.226832,-0.644295
0.31947,239.535,521.288,3.45197,1.75715,0,sun,270.948,255.532,792.236,372.739,360.07,0.806902,152.017,1.62062,152.019,1.73844,152.019,1.87019,152.019,0.0276364,152.016,915.31,2201.91,1163.13,915.31,99.1616,99.2894,99.2191,99.1616,0.0996929,2.83938,0.793262,0.0996929,76.5234,92.3426,90.8518,76.5234,0.00021042,0.0273445,0.0064702,0.00021042,0,0.000163567,3.07474e-05,0,328.173,339.334,332.903,328.173,47.2336,118.646,61.265,47.2336,0.000121824,0.00766174,0.00204428,0.000121824,13.549,13.9368,13.5829,13.549,-2.96157,-2.96157,-3.3428,-3.06563,1.00134,1.00134,-0.453223,0.100584,3.67691,3.67691,1.56313,2.18908,,,3.78631,4.51219,0.271673,-0.565953,0.271673,-0.565953,0.267867,-0.572082,0.271334,-0.566496
0.494979,246.851,589.989,-1.53431,0.219292,0,sun,273.27,257.859,863.259,431.109,418.443,0.28674,152.069,0.548219,152.07,0.729163,152.07,0.952393,152.071,0.0177599,152.069,51915.9,69944.4,54330.3,51915.9,99.5765,99.594,99.5802,99.5765,5052.35,8877.89,5657.8,5052.35,99.044,99.1913,99.0883,99.044,1568.67,3374.97,1891.62,1568.67,400.575,1149.62,553.126,400.575,401.216,413.326,405.967,401.216,3201.56,4342.92,3354.23,3201.56,79.2546,178.388,97.5164,79.2546,21.4991,21.893,21.5328,21.4991,-4.7153,-4.7153,-4.84475,-4.73504,-3.70349,-3.70349,-3.94831,-3.75265,-3.19553,-3.19553,-3.52827,-3.27683,-2.60268,-2.60268,-3.06055,-2.74282,0.21567,-0.66621,0.21567,-0.66621,0.213721,-0.670153,0.215501,-0.66655
0.488568,235.54,598.565,2.24677,1.53223,1,june,265.765,250.339,864.33,431.989,419.312,0.404862,151.895,0.740977,151.895,0.932161,151.896,1.14231,151.896,0.0240214,151.894,13908.1,21242.9,15019.1,21242.9,99.4973,99.524,99.5044,99.524,571.219,1273.1,703.352,1273.1,98.5777,98.8373,98.6854,98.8373,120.873,347.225,167.991,347.225,20.7682,84.452,35.3338,84.452,379.305,390.551,383.422,390.551,823.38,1274.72,892.361,1274.72,5.95046,17.5604,8.39957,17.5604,20.7337,21.2514,20.7806,21.2514,-4.32721,-4.14327,-4.32721,-4.17664,-3.10486,-2.7568,-3.10486,-2.84717,-2.54061,-2.08233,-2.54061,-2.22529,-1.92661,-1.3174,-1.92661,-1.54819,0.216923,-0.663694,0.219615,-0.658338,0.216923,-0.663694,0.219367,-0.658829
0.376903,246.048,564.243,3.91168,0.259466,2,annual,277.899,262.496,842.141,413.754,401.095,0.329556,152.172,0.736291,152.173,1.01195,152.173,1.31007,152.174,0.0177113,152.171,32782,45998.8,34554.2,34554.2,99.5489,99.5716,99.5538,99.5538,1834.15,3965.21,2212.52,2212.52,98.6497,98.9633,98.7719,98.7719,355.366,1108.36,512.456,512.456,42.4531,241.65,90.5105,90.5105,384.499,396.589,389.538,389.538,1991.06,2829.69,2104.17,2104.17,16.8576,54.912,24.9889,24.9889,16.4536,16.7533,16.4785,16.4785,-4.5385,-4.51564,-4.66275,-4.5385,-3.34489,-3.26343,-3.59827,-3.34489,-2.70966,-2.55068,-3.04468,-2.70966,-1.9567,-1.62791,-2.38319,-1.9567,0.246344,-0.608459,0.24653,-0.608131,0.244315,-0.612051,0.246344,-0.608459
0.320775,241.193,550.443,-5.94835,1.31796,2,annual,263.231,247.801,813.674,390.358,377.677,0.578602,151.833,1.3027,151.835,1.56897,151.835,1.68707,151.835,0.0238264,151.832,4039.78,7409.55,4608.56,4608.56,99.3719,99.4349,99.3931,99.3931,15.8676,91.4162,34.25,34.25,95.1483,97.25,96.6584,96.6584,0.343417,6.48744,1.92252,1.92252,0.00402613,0.19618,0.0497291,0.0497291,347.784,359.124,352.518,352.518,224.573,424.162,258.899,258.899,0.0466569,0.3821,0.129222,0.129222,13.5757,13.9125,13.6067,13.6067,-3.66357,-3.60636,-3.86979,-3.66357,-1.53466,-1.20051,-1.96102,-1.53466,-0.28387,0.464178,-0.812073,-0.28387,1.30339,2.39511,0.707345,1.30339,0.271096,-0.566876,0.271406,-0.56638,0.2681,-0.571703,0.271096,-0.566876
0.421501,230.022,572.691,-2.39318,0.561241,0,sun,255.642,240.197,828.333,402.405,389.711,0.414534,151.641,0.965277,151.642,1.28963,151.642,1.54266,151.643,0.0250195,151.64,12205.4,18757.1,13198.8,12205.4,99.4899,99.5232,99.4985,99.4899,278.597,823.919,393.269,278.597,97.8422,98.5145,98.1938,97.8422,26.6637,146.965,55.9755,26.6637,1.02327,16.5871,5.06831,1.02327,366.948,378.582,371.907,366.948,717.461,1124,779.878,717.461,1.3768,7.02685,2.7454,1.3768,17.5858,18.0469,17.6305,17.5858,-4.08655,-4.08655,-4.27317,-4.12053,-2.44498,-2.44498,-2.91588,-2.59469,-1.42592,-1.42592,-2.16721,-1.748,-0.00998846,-0.00998846,-1.21977,-0.704863,0.238462,-0.622581,0.238462,-0.622581,0.235396,-0.628201,0.238159,-0.623132
0.344716,220.83,560.291,-8.511,1.77465,0,sun,240.391,224.912,800.682,379.681,366.959,0.74158,151.214,1.52316,151.216,1.69493,151.216,1.76885,151.215,0.0344277,151.212,636.491,1429.6,791.832,636.491,99.2174,99.3194,99.2612,99.2174,0.281723,4.02638,1.2577,0.281723,87.8793,94.7983,93.7937,87.8793,0.0013908,0.0869117,0.0221265,0.0013908,2.868e-07,0.00102997,0.000239976,2.868e-07,328.597,339.529,332.886,328.597,33.4914,78.0599,42.3664,33.4914,0.00065586,0.0117946,0.00356008,0.00065586,13.5809,14.0776,13.6341,13.5809,-2.80379,-2.80379,-3.15521,-2.89863,0.550177,0.550177,-0.604914,-0.0995785,2.85674,2.85674,1.06092,1.65509,6.54242,6.54242,2.98717,3.61983,0.271354,-0.566464,0.271354,-0.566464,0.266523,-0.574265,0.270824,-0.567314
0.348304,227.455,533.729,1.88874,1.09441,1,june,257.351,241.909,791.08,371.79,359.099,0.718593,151.686,1.59843,151.687,1.73147,151.687,1.86933,151.679,0.0279038,151.684,1829.81,3933.55,2218.31,3933.55,99.2491,99.3567,99.2925,99.3567,0.384944,9.31866,2.68937,9.31866,79.9219,93.5923,92.207,93.5923,0.000959628,0.105178,0.0252443,0.105178,0,0.000755384,0.00014355,0.000755384,334.05,345.374,339.117,345.374,96.7781,217.008,119.483,217.008,0.000551793,0.0260539,0.00723265,0.0260539,14.4465,14.8687,14.487,14.8687,-3.59479,-3.26241,-3.59479,-3.34602,-0.969354,0.414603,-0.969354,-0.42965,0.978075,3.0179,0.978075,1.59784,3.12183,,3.12183,3.843,0.259337,-0.586136,0.263099,-0.579881,0.259337,-0.586136,0.262731,-0.580489
0.436828,236.211,555.33,5.42944,0.938752,0,sun,269.606,254.188,824.936,399.614,386.942,0.472603,151.986,1.08034,151.987,1.39155,151.987,1.60135,151.988,0.022554,151.984,11592.9,18906.3,12718.6,11592.9,99.453,99.4954,99.465,99.453,156.741,557.126,244.799,156.741,97.255,98.193,97.8045,97.255,10.2956,77.1871,27.0101,10.2956,0.25336,6.17908,1.75595,0.25336,362.182,373.771,367.12,362.182,668.663,1115.65,738.605,668.663,0.622941,3.76179,1.38851,0.622941,18.6997,19.1368,18.7383,18.6997,-4.06419,-4.06419,-4.27661,-4.10444,-2.19518,-2.19518,-2.74595,-2.38881,-1.01265,-1.01265,-1.88754,-1.43153,0.596262,0.596262,-0.790924,-0.244513,0.231251,-0.635917,0.231251,-0.635917,0.228594,-0.640935,0.231012,-0.636365
0.354206,249.619,597.315,-0.833389,0.377257,0,sun,276.728,261.323,874.043,439.971,427.311,0.278029,152.146,0.503214,152.147,0.653927,152.147,0.837966,152.147,0.0167235,152.146,42900.8,57292.8,44806.8,42900.8,99.584,99.601,99.5876,99.584,4732.04,7935.45,5222.57,4732.04,99.1197,99.2368,99.1527,99.1197,1641.35,3244.46,1914.57,1641.35,498.036,1228.32,637.664,498.036,404.946,416.852,409.516,404.946,2653.15,3563.14,2773.43,2653.15,85.0956,174.928,100.837,85.0956,15.4702,15.7363,15.4923,15.4702,-4.63246,-4.63246,-4.7581,-4.65134,-3.67505,-3.67505,-3.89957,-3.71788,-3.2152,-3.2152,-3.51114,-3.28207,-2.69726,-2.69726,-3.08931,-2.80459,0.254245,-0.594748,0.254245,-0.594748,0.252086,-0.598451,0.254063,-0.595059
0.328984,234.143,587.002,-12.2939,1.43458,1,june,249.884,234.426,836.886,409.435,396.731,0.48272,151.486,0.992348,151.487,1.26518,151.488,1.49569,151.488,0.0262261,151.485,4836.69,8035.81,5362.77,8035.81,99.4399,99.48,99.4519,99.48,77.4551,244.042,113.709,244.042,97.6574,98.3181,98.0194,98.3181,7.59926,40.5134,15.6004,40.5134,0.392712,4.80257,1.53187,4.80257,358.951,370.075,363.166,370.075,277.996,471.355,310.207,471.355,0.400001,1.9791,0.780977,1.9791,13.5628,13.9372,13.6004,13.9372,-3.90503,-3.68455,-3.90503,-3.72939,-2.38746,-1.88905,-2.38746,-2.05579,-1.6076,-0.880771,-1.6076,-1.19313,-0.681474,0.405926,-0.681474,-0.185222,0.267862,-0.572088,0.271535,-0.566174,0.267862,-0.572088,0.271159,-0.566776
0.301738,235.859,553.841,-9.58997,0.696343,2,annual,254.287,238.839,808.128,385.8,373.104,0.523098,151.605,1.31278,151.607,1.59615,151.607,1.69609,151.607,0.0236688,151.604,5828.16,10024.3,6510.34,6510.34,99.4143,99.4713,99.4317,99.4317,27.0533,158.586,59.4156,59.4156,95.009,97.3822,96.7353,96.7353,0.445201,10.7417,3.10346,3.10346,0.00461902,0.256167,0.0644276,0.0644276,350.786,362.303,355.899,355.899,329.068,583.019,371.197,371.197,0.0781513,0.635693,0.215136,0.215136,12.6198,12.9331,12.6504,12.6504,-3.8136,-3.76553,-4.00106,-3.8136,-1.7739,-1.43222,-2.20027,-1.7739,-0.491846,0.351444,-1.03107,-0.491846,1.19093,2.33545,0.591476,1.19093,0.281156,-0.551053,0.281497,-0.550526,0.278066,-0.555852,0.281156,-0.551053
