m_chi_GeV,kind,ff,T_GeV,E_R_max_keV,N_lo
1.0,vecD,shell,9.771808272983899,1598346.3346815489,1184.6267141840046
1.0,vecD,shell,10.0,1662107.7970789247,1184.6212650223936
1.0,scaD,helm,0.007802442493165045,251.83974153390602,355.23978055275325
1.0,scaD,helm,0.007984645497739086,257.7433475979593,349.645327032068
1.0,scaD,helm,0.008171103315457203,263.7858841834967,346.8263820549082
1.0,scaD,helm,0.008361915304916317,269.97064611323583,345.7694853503079
1.0,scaD,helm,0.008557183144940002,276.3010075366261,345.76549063482014
1.0,scaD,helm,0.008757010888760509,282.78042389496926,345.7654906348201
1.0,scaD,helm,0.00896150501946605,289.41243393774965,345.7654906348201
1.0,scaD,helm,0.00917077450674293,296.20066179162257,345.76549063482014
1.0,scaD,helm,0.009384930864942721,303.1488190835526,345.7654906348201
1.0,scaD,helm,0.009604088212505378,310.2607071196392,345.7654906348201
1.0,scaD,helm,0.00982836333277003,317.5402191212217,345.7654906348201
1.0,scaD,helm,0.010057875736205835,324.99134251990205,345.7654906348201
1.0,scaD,helm,0.010292747724096083,332.6181613131784,345.76549063482
1.0,scaD,helm,0.01053310445370937,340.42485848243194,345.7654906348201
1.0,scaD,helm,0.01077907400499273,348.41571847507595,345.76549063482014
1.0,scaD,helm,0.011030787448822152,356.59512975272384,345.76549063482014
1.0,scaD,helm,0.011288378916846888,364.96758740729905,345.7654906348201
1.0,scaD,helm,0.011551985672964792,373.5376958470736,345.76549063482014
1.0,scaD,helm,0.011821748186466717,382.3101715546823,345.76549063482014
1.0,scaD,helm,0.012097810206889013,391.2898459192316,345.7654906348201
1.0,scaD,helm,0.012380318840613974,400.4816681446901,345.76549063482014
1.0,scaD,helm,0.012669424629259064,409.8907082368211,345.7654906348201
1.0,scaD,helm,0.012965281629896682,419.522160070992,345.76549063482014
1.0,scaD,helm,0.013268047497147245,429.38134454327417,345.7654906348202
1.0,scaD,helm,0.013577883567189284,439.4737128073284,345.76549063482014
1.0,scaD,helm,0.013894954943731374,449.8048495996547,345.76549063482014
1.0,scaD,helm,0.014219430585991668,460.3804766558718,345.76549063482014
1.0,scaD,helm,0.014551483398731937,471.2064562207837,345.7654906348202
1.0,scaD,helm,0.014891290324394095,482.2887946550854,345.7654906348201
1.0,scaD,helm,0.015239032437388288,493.6336461416536,345.76549063482
1.0,scaD,helm,0.015594895040582823,505.2473164944762,345.76549063482014
1.0,scaD,helm,0.01595906776404731,517.136267073372,345.76549063482014
1.0,scaD,helm,0.016331744666101676,529.3071188077698,345.7654906348202
1.0,scaD,helm,0.016713124336724876,541.7666563329217,345.76549063482014
1.0,scaD,helm,0.017103410003378405,554.5218322420498,345.76549063482014
1.0,scaD,helm,0.017502809639301013,567.5797714580449,345.7654906348201
1.0,scaD,helm,0.01791153607433231,580.9477757284635,345.7654906348201
1.0,scaD,helm,0.018329807108324356,594.6333282477045,345.76549063482014
1.0,scaD,helm,0.018757845627201602,608.6440984103781,345.76549063482014
1.0,scaD,helm,0.01919587972173111,622.9879467000335,345.7654906348201
1.0,scaD,helm,0.019644142809066276,637.6729297175486,345.7654906348202
1.0,scaD,helm,0.020102873757128856,652.7073053536499,345.76549063482014
1.0,scaD,helm,0.02057231701189556,668.0995381101811,345.7654906348201
1.0,scaD,helm,0.02105272272765707,683.8583045749216,345.7654906348201
1.0,scaD,helm,0.021544346900318832,699.9924990549086,345.76549063482014
1.0,scaD,helm,0.022047451503814746,716.5112393734205,345.7654906348201
1.0,scaD,helm,0.02256230462970634,733.423872835949,345.76549063482014
1.0,scaD,helm,0.023089180630041926,750.7399823706942,345.76549063482014
1.0,scaD,helm,0.023628360263551765,768.4693928493151,345.76549063482014
1.0,scaD,helm,0.024180130845257206,786.622177593883,345.76549063482014
1.0,scaD,helm,0.024744786399573514,805.2086650762034,345.76549063482014
1.0,scaD,helm,0.025322627816987946,824.2394458159044,345.76549063482014
1.0,scaD,helm,0.025913963014396586,843.7253794839254,345.76549063482014
1.0,scaD,helm,0.02651910709918538,863.6776022182902,345.76549063482014
1.0,scaD,helm,0.027138382537142788,884.1075341593098,345.76549063482014
1.0,scaD,helm,0.02777211932429355,905.0268872116233,345.7654906348202
1.0,scaD,helm,0.028420655162745122,926.4476730407745,345.76549063482014
1.0,scaD,helm,0.029084335640640478,948.3822113123072,345.7654906348201
1.0,scaD,helm,0.029763514416313176,970.8431381816689,345.7654906348202
1.0,scaD,helm,0.03045855340674284,993.8434150435318,345.7654906348201
1.0,scaD,helm,0.03116982298041145,1017.3963375494681,345.7654906348201
1.0,scaD,helm,0.03189770215466321,1041.5155449032568,345.7654906348201
1.0,scaD,helm,0.03264257879767322,1066.21502944347,345.76549063482025
1.0,scaD,helm,0.03340484983513244,1091.5091465233431,345.76549063482
1.0,scaD,helm,0.03418492146175929,1117.4126246983337,345.76549063482014
1.0,scaD,helm,0.03498320935775036,1143.9405762321826,345.76549063482
1.0,scaD,helm,0.035800138910285786,1171.1085079326965,345.76549063482014
1.0,scaD,helm,0.036636145440207164,1198.932332328931,345.76549063482014
1.0,scaD,helm,0.037491674433988875,1227.4283792018978,345.76549063482014
1.0,scaD,helm,0.03836718178112645,1256.613407481412,345.76549063482014
1.0,scaD,helm,0.03926313401706837,1286.5046175221685,345.76549063482014
1.0,scaD,helm,0.04018000857182091,1317.1196637726975,345.7654906348201
1.0,scaD,helm,0.04111829402435831,1348.4766678513447,345.76549063482014
1.0,scaD,helm,0.04207849036297403,1380.5942320440236,345.76549063482014
1.0,scaD,helm,0.043061109251711714,1413.491453239057,345.7654906348201
1.0,scaD,helm,0.04406667430301786,1447.1879373150448,345.76549063482014
1.0,scaD,helm,0.045095721356761466,1481.7038139983363,345.76549063482014
1.0,scaD,helm,0.04614879876576939,1517.0597522073529,345.7654906348201
1.0,scaD,helm,0.047226467688029516,1553.2769759017037,345.76549063482014
1.0,scaD,helm,0.04832930238571752,1590.3772804547682,345.7654906348201
1.0,scaD,helm,0.049457890531206423,1628.3830495691627,345.76549063482014
1.0,scaD,helm,0.05061283352022219,1667.3172727553272,345.7654906348201
1.0,scaD,helm,0.0517947467923121,1707.2035633942637,345.7654906348201
1.0,scaD,helm,0.05300426015879673,1748.066177406335,345.76549063482014
1.0,scaD,helm,0.05424201813838027,1789.9300325489394,345.76549063482014
1.0,scaD,helm,0.05550868030059805,1832.8207283667814,345.76549063482014
1.0,scaD,helm,0.05680492161728426,1876.764566819481,345.7654906348201
1.0,scaD,helm,0.058131432822247135,1921.788573612248,345.7654906348201
1.0,scaD,helm,0.05948892077934334,1967.9205202564342,345.76549063482014
1.0,scaD,helm,0.06087810885914762,2015.1889468878749,345.76549063481997
1.0,scaD,helm,0.06229973732441844,2063.6231858721035,345.76549063482014
1.0,scaD,helm,0.06375456372456506,2113.2533862267287,345.76549063482014
1.0,scaD,helm,0.06524336329932624,2164.1105388925166,345.7654906348202
1.0,scaD,helm,0.06676692939187563,2216.22650288606,345.76549063482014
1.0,scaD,helm,0.06832607387157402,2269.6340323682884,345.76549063482014
1.0,scaD,helm,0.06992162756659374,2324.3668046644793,345.76549063482014
1.0,scaD,helm,0.07155444070664578,2380.4594492729984,345.76549063482014
1.0,scaD,helm,0.07322538337604534,2437.947577901481,345.76549063482
1.0,scaD,helm,0.07493534597735753,2496.8678155708753,345.76549063482
1.0,scaD,helm,0.0766852397058701,2557.2578328294294,345.76549063482014
1.0,scaD,helm,0.07847599703514611,2619.1563791205076,345.7654906348201
1.0,scaD,helm,0.08030857221391513,2682.6033173499704,345.7654906348202
1.0,scaD,helm,0.08218394177456802,2747.639659700818,345.7654906348202
1.0,scaD,helm,0.08410310505352604,2814.3076047447953,345.76549063482014
1.0,scaD,helm,0.08606708472376164,2882.650575902809,345.76549063482
1.0,scaD,helm,0.08807692733975461,2952.7132613081885,345.7654906348201
1.0,scaD,helm,0.09013370389517433,3024.5416551291655,345.7654906348201
1.0,scaD,helm,0.09223851039358476,3098.1831004093337,345.7654906348201
1.0,scaD,helm,0.09439246843247669,3173.6863334873797,345.76549063482014
1.0,scaD,helm,0.09659672580093832,3251.101530060016,345.76549063482014
1.0,scaD,helm,0.09885245709128276,3330.4803529547967,345.7654906348201
1.0,scaD,helm,0.10116086432495808,3411.8760016823308,345.7654906348201
1.0,scaD,helm,0.10352317759307378,3495.3432638404724,345.76549063482014
1.0,scaD,helm,0.1059406557118851,3580.938568446148,345.7654906348201
1.0,scaD,helm,0.10841458689358349,3668.7200412737343,345.76549063482014
1.0,scaD,helm,0.11094628943275218,3758.7475622824086,345.7654906348201
1.0,scaD,helm,0.11353711240885178,3851.0828252183583,345.76549063482014
1.0,scaD,helm,0.11618843640511002,3945.7893994815036,345.7654906348201
1.0,scaD,helm,0.118901674244199,4042.9327943502913,345.7654906348202
1.0,scaD,helm,0.1216782717410923,4142.580525662184,345.7654906348202
1.0,scaD,helm,0.12451970847350319,4244.8021850516925,345.7654906348201
1.0,scaD,helm,0.12742749857031335,4349.669511852246,345.7654906348201
1.0,scaD,helm,0.13040319151841315,4457.256467772808,345.7654906348201
1.0,scaD,helm,0.13344837298838383,4567.6393144650565,345.76549063482014
1.0,scaD,helm,0.13656466567946096,4680.896694101927,345.7654906348202
1.0,scaD,helm,0.1397537301842291,4797.109713093591,345.76549063482014
1.0,scaD,helm,0.1430172658735088,4916.362029072513,345.7654906348201
1.0,scaD,helm,0.14635701180190797,5038.739941284984,345.7654906348202
1.0,scaD,helm,0.14977474763452,5164.332484532517,345.76549063482
1.0,scaD,helm,0.15327229459526134,5293.231526812747,345.76549063482014
1.0,scaD,helm,0.1568515164373548,5425.531870816112,345.76549063482014
1.0,scaD,helm,0.16051432043647615,5561.331359441448,345.7654906348201
1.0,scaD,helm,0.16426265840709303,5700.730985500728,345.76549063482
1.0,scaD,helm,0.16809852774253636,5843.835005790681,345.76549063482014
1.0,scaD,helm,0.1720239724793599,5990.751059716868,345.76549063482014
1.0,scaD,helm,0.17604108438655525,6141.590292663976,345.76549063482014
1.0,scaD,helm,0.18015200408020238,6296.46748431453,345.7654906348201
1.0,scaD,helm,0.1843589221641488,6455.501182127197,345.76549063482014
1.0,scaD,helm,0.18866408039732582,6618.8138401950955,345.76549063482014
1.0,scaD,helm,0.19306977288832497,6786.531963714364,345.7654906348201
1.0,scaD,helm,0.19757834731786994,6958.786259303235,345.7654906348202
1.0,scaD,helm,0.20219220618983536,7135.711791422508,345.7654906348201
1.0,scaD,helm,0.20691380811147903,7317.448145159404,345.76549063482014
1.0,scaD,helm,0.21174566910357118,7504.139595648363,345.7654906348201
1.0,scaD,helm,0.2166903639411181,7695.935284414364,345.7654906348202
1.0,scaD,helm,0.22175052752539318,7892.989402936876,345.76549063482014
1.0,scaD,helm,0.2269288562880081,8095.461383745902,345.76549063482014
1.0,scaD,helm,0.23222810962777246,8303.516099375152,345.7654906348201
1.0,scaD,helm,0.23765111138110728,8517.324069511847,345.76549063482014
1.0,scaD,helm,0.24320075132679475,8737.061676697473,345.76549063482014
1.0,scaD,helm,0.24887998672586673,8962.91139094961,345.76549063482014
1.0,scaD,helm,0.25469184389745403,9195.062003691322,345.76549063482014
1.0,scaD,helm,0.26063941983143474,9433.708871391442,345.76549063481997
1.0,scaD,helm,0.2667258838387405,9679.054169337072,345.76549063482014
1.0,scaD,helm,0.2729544792402007,9931.307155978107,345.76549063482014
1.0,scaD,helm,0.2793285250948253,10190.68444830313,345.76549063482014
1.0,scaD,helm,0.28585141796844715,10457.410308726121,345.76549063482014
1.0,scaD,helm,0.2925266337436645,10731.716943984637,345.76549063482014
1.0,scaD,helm,0.29935772947204903,11013.844816572138,345.7654906348201
1.0,scaD,helm,0.3063483452696084,11304.042969250413,345.76549063482014
1.0,scaD,helm,0.3135022062565112,11602.569363211715,345.76549063482014
1.0,scaD,helm,0.32082312454210776,11909.691230485578,345.76549063482014
1.0,scaD,helm,0.3283150012563047,12225.685441211372,345.76549063482014
1.0,scaD,helm,0.3359818286283781,12550.838886425092,345.76549063482014
1.0,scaD,helm,0.34382769211433073,12885.448877037279,345.76549063482014
1.0,scaD,helm,0.3518567725739263,13229.823559708633,345.7654906348202
1.0,scaD,helm,0.360073348498562,13584.282350361145,345.7654906348201
1.0,scaD,helm,0.3684817982911677,13949.156386094915,345.76549063482014
1.0,scaD,helm,0.3770866025993452,14324.788996314417,345.76549063482
1.0,scaD,helm,0.3858923467029903,14711.536193903372,345.7654906348201
1.0,scaD,helm,0.3949037229576702,15109.767187324122,345.76549063482014
1.0,scaD,helm,0.40412553329506,15519.864914555776,345.7654906348201
1.0,scaD,helm,0.4135626917817706,15942.226599825346,345.76549063482014
1.0,scaD,helm,0.4232202272379275,16377.264334127649,345.76549063482014
1.0,scaD,helm,0.4331032859169001,16825.405680573425,345.76549063482014
1.0,scaD,helm,0.44321713424760856,17287.09430565052,345.76549063482
1.0,scaD,helm,0.45356716164087024,17762.790637529943,345.76549063482014
1.0,scaD,helm,0.46415888336127775,18252.972552598065,345.7654906348201
1.0,scaD,helm,0.47499794346614127,18758.136091447577,345.7654906348201
1.0,scaD,helm,0.48609011781306305,19278.796205613417,345.76549063482
1.0,scaD,helm,0.49744131713774514,19815.487536395536,345.76549063482014
1.0,scaD,helm,0.5090575902036681,20368.765227168467,345.76549063482014
1.0,scaD,helm,0.5209451270253211,20939.20577063833,345.7654906348201
1.0,scaD,helm,0.5331102621667033,21527.4078925712,345.7654906348201
1.0,scaD,helm,0.5455594781168515,22133.99347358211,345.76549063482014
1.0,scaD,helm,0.5582994087441919,22759.608510642713,345.7654906348201
1.0,scaD,helm,0.571336842831558,23404.92412003669,345.76549063482014
1.0,scaD,helm,0.584678727693759,24070.63758356682,345.7654906348202
1.0,scaD,helm,0.5983321728796283,24757.473439894376,345.76549063482014
1.0,scaD,helm,0.6123044539605184,25466.184622972112,345.7654906348201
1.0,scaD,helm,0.6266030164072656,26197.553649616188,345.7654906348202
1.0,scaD,helm,0.6412354795576917,26952.393858349616,345.76549063482014
1.0,scaD,helm,0.6562096406767555,27731.550701740336,345.76549063482014
1.0,scaD,helm,0.6715334791115142,28535.903094551544,345.7654906348201
1.0,scaD,helm,0.6872151605431122,29366.364820120325,345.7654906348201
1.0,scaD,helm,0.7032630413380644,30223.885997483172,345.7654906348201
1.0,scaD,helm,0.7196856730011514,31109.454611872567,345.7654906348201
1.0,scaD,helm,0.7364918067322965,32024.09811132006,345.7654906348201
1.0,scaD,helm,0.7536903980898542,32968.885072215795,345.76549063482
1.0,scaD,helm,0.7712906117627992,33944.9269367947,345.7654906348201
1.0,scaD,helm,0.7893018264543568,34953.37982564298,345.76549063482014
1.0,scaD,helm,0.8077336398796711,35995.44642844792,345.7654906348201
1.0,scaD,helm,0.8265958738801813,37072.37797634852,345.76549063482014
1.0,scaD,helm,0.84589857965743,38185.47629938364,345.7654906348202
1.0,scaD,helm,0.8656520431290936,39336.09597267912,345.76549063482014
1.0,scaD,helm,0.8858667904100823,40525.64655516523,345.76549063482014
1.0,scaD,helm,0.9065535934216359,41755.59492477256,345.76549063482014
1.0,scaD,helm,0.927723475631406,43027.467714216415,345.7654906348201
1.0,scaD,helm,0.949387717927582,44342.85385164731,345.7654906348201
1.0,scaD,helm,0.9715578646301858,45703.407210619844,345.76549063482014
1.0,scaD,helm,0.9942457296427418,47110.84937401341,345.76549063482014
1.0,scaD,helm,1.0174634027476064,48566.97251672581,345.7654906348201
1.0,scaD,helm,1.0412232560483043,50073.642412155285,345.7654906348201
1.0,scaD,helm,1.0655379505623053,51632.8015676875,345.7654906348201
1.0,scaD,helm,1.0904204429677526,53246.47249461407,345.7654906348201
1.0,scaD,helm,1.115883992507748,54916.76111812523,345.76549063482
1.0,scaD,helm,1.1419421680558648,56645.860333243516,345.7654906348201
1.0,scaD,helm,1.168608855346651,58436.053712796645,345.76549063482014
1.0,scaD,helm,1.1958982643749794,60289.71937376944,345.7654906348201
1.0,scaD,helm,1.2238249369681924,62209.33400862286,345.7654906348201
1.0,scaD,helm,1.252403754535072,64197.47708842497,345.7654906348201
1.0,scaD,helm,1.2816499459957584,66256.83524490458,345.7654906348201
1.0,scaD,helm,1.3115790958968503,68390.2068388142,345.7654906348201
1.0,scaD,helm,1.342207152716012,70600.50672227272,345.7654906348201
1.0,scaD,helm,1.3735504373605123,72890.77120305154,345.76549063482014
1.0,scaD,helm,1.405625651864215,75264.16321907102,345.76549063482014
1.0,scaD,helm,1.438449888287663,77723.97773168741,345.76549063482014
1.0,scaD,helm,1.4720406378260014,80273.6473466739,345.7654906348201
1.0,scaD,helm,1.506415800129591,82916.7481721318,345.7654906348202
1.0,scaD,helm,1.5415936928422718,85657.00592291096,345.76549063482014
1.0,scaD,helm,1.5775930613623614,88498.30228147346,345.76549063482014
1.0,scaD,helm,1.6144330888316019,91444.68152549953,345.7654906348202
1.0,scaD,helm,1.6521334063573685,94500.35743290957,345.7654906348202
1.0,scaD,helm,1.69071410347358,97669.72047536144,345.7654906348201
1.0,scaD,helm,1.7301957388458944,100957.34531168207,345.76549063482014
1.0,scaD,helm,1.770599351226898,104367.99859309995,345.7654906348201
1.0,scaD,helm,1.8119464706671222,107906.6470925654,345.7654906348201
1.0,scaD,helm,1.8542591299878524,111578.46617087562,345.76549063482014
1.0,scaD,helm,1.8975598765218504,115388.84859276572,345.76549063482014
1.0,scaD,helm,1.941871784128255,119343.41370658204,345.76549063482014
1.0,scaD,helm,1.9872184654880534,123448.01700161726,345.7654906348201
1.0,scaD,helm,2.0336240846866724,127708.76005766467,345.76549063482014
1.0,scaD,helm,2.081113370090395,132132.00090183833,345.76549063482014
1.0,scaD,helm,2.129711627523478,136724.3647882061,345.76549063482014
1.0,scaD,helm,2.1794447537529833,141492.75541629145,345.7654906348201
1.0,scaD,helm,2.2303392502884964,146444.36660502237,345.7654906348201
1.0,scaD,helm,2.2824222375040977,151586.69443923965,345.7654906348201
1.0,scaD,helm,2.3357214690901213,156927.54990642116,345.7654906348202
1.0,scaD,helm,2.3902653468423893,162475.0720418295,345.76549063482014
1.0,scaD,helm,2.446082935796798,168237.74160085595,345.76549063482014
1.0,scaD,helm,2.5032039797173256,174224.39527790734,345.7654906348201
1.0,scaD,helm,2.561658916945727,180444.24049176666,345.76549063482014
