E_MeV,dNdE_prod,J_wall,lam_rem_cm,S,N_tank_perMeV,N_lxe_perMeV
22.092451865571032,0.0027739427568150695,1.3893292297508278e-13,36.3482157009953,0.001030288204266248,3.058065615985674,0.00012577137766735168
22.421684992265693,0.0027332047677401977,1.368925607922678e-13,36.77725463867346,0.0011163623582136199,3.01315501235184,0.00013427740814075007
22.755824521037077,0.0026930663628036444,1.3488222878102054e-13,37.20671945063926,0.0012074840123415774,2.9689054056447737,0.00014310474707096983
23.094943569622682,0.0026535184407221308,1.3290147110356793e-13,37.63647831652727,0.001303774399139166,2.92530676237644,0.00015224749470454861
23.43911634539835,0.0026145520932985733,1.3094984159285907e-13,38.06639811495411,0.001405345777906487,2.882349261921979,0.00016169853615788252
23.78841816161646,0.0025761585915058845,1.2902690305557225e-13,38.49634456691063,0.0015123007888934556,2.840023281178126,0.00017144955793623197
24.142925453886466,0.002538329373668203,1.2713222668017195e-13,38.92618238296587,0.0016247318504206175,2.798319381533898,0.00018149107183340567
24.50271579690069,0.0025010560354202667,1.2526539153402408e-13,39.35577541396793,0.0017427206029738465,2.7572282978015545,0.0001918124459575324
24.86786792140961,0.002464330321167476,1.2342598413567307e-13,39.78498680491172,0.0018663374038314798,2.716740928801942,0.00020240194256803244
25.23846173144998,0.0024281441168070997,1.216135980902836e-13,40.21055713873565,0.001994677848501271,2.6768483293401735,0.0002131438568889886
25.614578321829786,0.002392489443504757,1.1982783377793576e-13,40.63367769718392,0.002128086748289044,2.637541703344658,0.00022406032072475445
25.99629999587374,0.002357358452350276,1.1806829808596359e-13,41.05594513756427,0.0022671038559670073,2.5988123979755873,0.00023519204932765663
26.383710283433178,0.002322743419743439,1.1633460417785017e-13,41.47722472395292,0.0024117461843292877,2.560651898538054,0.0002465235620317065
26.776893959164404,0.0022886367433831963,1.146263712923474e-13,41.89738191771654,0.002562018250287437,2.5230518240604667,0.0002580386023806813
27.175937061079498,0.002255030938754112,1.1294322456749972e-13,42.316282537113516,0.0027179119463190487,2.486003923421115,0.00026972020619912726
27.58092690937332,0.002221918636021178,1.112847948851207e-13,42.73379291710493,0.0028794064708563536,2.44950007192493,0.00028155077272043146
27.99195212553147,0.002189292577259057,1.096507187320199e-13,43.14978006897909,0.0030464683171891067,2.4135322682489364,0.00029351213821632305
28.409102651722634,0.002157145613954658,1.0804063807491905e-13,43.564111839390904,0.0032190513200394968,2.3780926316890207,0.00030558565157032735
28.83246977048015,0.0021254707047327,1.064542002465373e-13,43.97665706841777,0.00339709675857322,2.343173399652541,0.000317752251241415
29.262146124676853,0.002094260913263126,1.0489105784078368e-13,44.387285746235456,0.0035805335142425104,2.3087669253514025,0.00032999254307297844
29.698225737797426,0.002063509406316863,1.0335086861538008e-13,44.79586916801962,0.0037692782815159026,2.274865675658678,0.0003422868784158869
30.140804034513163,0.0020332094519427777,1.5306057212091241e-13,45.232764960866874,0.003978036128895287,3.3690306281831024,0.0005349953078523045
30.589977861563042,0.0020033544177440145,1.5177998344861252e-13,45.73774578231966,0.004228343639278951,3.3408434706460555,0.0005639007784694118
31.04584550894617,0.001973937769236199,1.5050400104672068e-13,46.24737973220511,0.004490857286867667,3.312757702159575,0.0005938752375696433
31.50850673142997,0.0019449530682735439,1.492327656802503e-13,46.76173164126975,0.004765980594473696,3.2847764211155903,0.0006249343188948267
31.97806277037893,0.0019163939715318111,1.4796641300614267e-13,47.28086855345898,0.00505412306842977,3.2569026134717785,0.0006570930538236381
32.454616375908664,0.0018882542290393552,1.467050736879642e-13,47.80485979746986,0.005355700167859832,3.2291391552761692,0.0006903658609520795
32.93827182937003,0.0018605276827494003,1.4544887350957223e-13,48.33377706044454,0.005671133281809676,3.2014888151690624,0.0007247665375405534
33.42913496616844,0.0018332082651481346,1.4419793348746476e-13,48.86769446390307,0.00600084971469333,3.1739542568559598,0.0007603082528072196
